year,age_gr,quintil_oecd,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,1st Quintile,Strongly agree,0.07583,60,851,0.05803,0.09363
2003,17-29 y.,1st Quintile,Agree,0.48211,426,851,0.44852,0.51570
2003,17-29 y.,1st Quintile,Disagree,0.36174,313,851,0.32943,0.39404
2003,17-29 y.,1st Quintile,Strongly disagree,0.06432,52,851,0.04783,0.08081
2003,17-29 y.,2nd Quintile,Strongly agree,0.06170,51,769,0.04468,0.07871
2003,17-29 y.,2nd Quintile,Agree,0.50477,388,769,0.46941,0.54013
2003,17-29 y.,2nd Quintile,Disagree,0.37601,292,769,0.34175,0.41027
2003,17-29 y.,2nd Quintile,Strongly disagree,0.05645,38,769,0.04013,0.07278
2003,17-29 y.,3rd Quintile,Strongly agree,0.05448,45,729,0.03799,0.07097
2003,17-29 y.,3rd Quintile,Agree,0.53495,386,729,0.49872,0.57118
2003,17-29 y.,3rd Quintile,Disagree,0.37638,298,729,0.34119,0.41158
2003,17-29 y.,4th Quintile,Strongly agree,0.05015,42,793,0.03495,0.06535
2003,17-29 y.,4th Quintile,Agree,0.52685,414,793,0.49208,0.56162
2003,17-29 y.,4th Quintile,Disagree,0.36188,300,793,0.32841,0.39535
2003,17-29 y.,4th Quintile,Strongly disagree,0.06076,37,793,0.04413,0.07740
2003,17-29 y.,5th Quintile,Strongly agree,0.06113,51,789,0.04440,0.07786
2003,17-29 y.,5th Quintile,Agree,0.56148,463,789,0.52683,0.59612
2003,17-29 y.,5th Quintile,Disagree,0.33825,275,789,0.30521,0.37128
2003,30-45 y.,1st Quintile,Strongly agree,0.04414,38,944,0.03103,0.05725
2003,30-45 y.,1st Quintile,Agree,0.44470,405,944,0.41298,0.47642
2003,30-45 y.,1st Quintile,Disagree,0.40467,402,944,0.37335,0.43600
2003,30-45 y.,1st Quintile,Strongly disagree,0.08606,99,944,0.06816,0.10397
2003,30-45 y.,2nd Quintile,Strongly agree,0.02895,42,1252,0.01966,0.03824
2003,30-45 y.,2nd Quintile,Agree,0.49799,623,1252,0.47028,0.52570
2003,30-45 y.,2nd Quintile,Disagree,0.42282,532,1252,0.39544,0.45019
