year,age_gr,pgisced97,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Pre-primary Level,Strongly agree,0.10196,56,595,0.07762,0.12629
2003,17-29 y.,Pre-primary Level,Agree,0.56777,353,595,0.52793,0.60761
2003,17-29 y.,Pre-primary Level,Disagree,0.29110,186,595,0.25457,0.32763
2003,17-29 y.,Lower Secondary Level,Strongly agree,0.06228,51,814,0.04567,0.07889
2003,17-29 y.,Lower Secondary Level,Agree,0.45734,394,814,0.42309,0.49158
2003,17-29 y.,Lower Secondary Level,Disagree,0.40119,315,814,0.36750,0.43488
2003,17-29 y.,Lower Secondary Level,Strongly disagree,0.06702,54,814,0.04983,0.08421
2003,17-29 y.,Upper Secondary Level,Strongly agree,0.05932,99,1746,0.04824,0.07040
2003,17-29 y.,Upper Secondary Level,Agree,0.49541,885,1746,0.47196,0.51887
2003,17-29 y.,Upper Secondary Level,Disagree,0.39558,690,1746,0.37264,0.41852
2003,17-29 y.,Upper Secondary Level,Strongly disagree,0.04933,72,1746,0.03917,0.05949
2003,17-29 y.,Post-secondary Non-tertiary Level,Agree,0.66502,157,258,0.60731,0.72272
2003,17-29 y.,Post-secondary Non-tertiary Level,Disagree,0.27996,101,258,0.22506,0.33485
2003,17-29 y.,First Stage of Tertiary Education,Agree,0.66084,55,89,0.56192,0.75975
2003,17-29 y.,First Stage of Tertiary Education,Disagree,0.25484,34,89,0.16380,0.34589
2003,17-29 y.,Second Stage of Tertiary Education,Agree,0.61572,118,185,0.54543,0.68600
2003,17-29 y.,Second Stage of Tertiary Education,Disagree,0.29078,67,185,0.22516,0.35639
2003,30-45 y.,Primary Level,Disagree,0.53482,36,36,0.36958,0.70007
2003,30-45 y.,Lower Secondary Level,Agree,0.43967,198,407,0.39139,0.48795
2003,30-45 y.,Lower Secondary Level,Disagree,0.41050,170,407,0.36265,0.45836
2003,30-45 y.,Lower Secondary Level,Strongly disagree,0.08094,39,407,0.05441,0.10747
2003,30-45 y.,Upper Secondary Level,Strongly agree,0.03370,134,3558,0.02777,0.03964
2003,30-45 y.,Upper Secondary Level,Agree,0.51742,1852,3558,0.50100,0.53385
2003,30-45 y.,Upper Secondary Level,Disagree,0.38546,1383,3558,0.36946,0.40145
2003,30-45 y.,Upper Secondary Level,Strongly disagree,0.05511,189,3558,0.04761,0.06261
2003,30-45 y.,Post-secondary Non-tertiary Level,Agree,0.61787,338,504,0.57540,0.66033
2003,30-45 y.,Post-secondary Non-tertiary Level,Disagree,0.30570,166,504,0.26544,0.34596
2003,30-45 y.,First Stage of Tertiary Education,Strongly agree,0.05374,31,669,0.03664,0.07084
2003,30-45 y.,First Stage of Tertiary Education,Agree,0.54896,391,669,0.51122,0.58669
2003,30-45 y.,First Stage of Tertiary Education,Disagree,0.35596,247,669,0.31965,0.39227
2003,30-45 y.,Second Stage of Tertiary Education,Strongly agree,0.06393,118,1576,0.05185,0.07601
2003,30-45 y.,Second Stage of Tertiary Education,Agree,0.62527,1004,1576,0.60137,0.64918
2003,30-45 y.,Second Stage of Tertiary Education,Disagree,0.27324,405,1576,0.25123,0.29525
2003,30-45 y.,Second Stage of Tertiary Education,Strongly disagree,0.03419,49,1576,0.02522,0.04317
2003,46-65 y.,Primary Level,Agree,0.39131,36,67,0.27356,0.50905
2003,46-65 y.,Primary Level,Disagree,0.32862,31,67,0.21530,0.44194
2003,46-65 y.,Lower Secondary Level,Strongly agree,0.05897,41,688,0.04135,0.07658
2003,46-65 y.,Lower Secondary Level,Agree,0.47895,335,688,0.44160,0.51631
2003,46-65 y.,Lower Secondary Level,Disagree,0.36556,245,688,0.32954,0.40157
2003,46-65 y.,Lower Secondary Level,Strongly disagree,0.09435,67,688,0.07249,0.11621
2003,46-65 y.,Upper Secondary Level,Strongly agree,0.05356,220,3867,0.04646,0.06066
2003,46-65 y.,Upper Secondary Level,Agree,0.52208,2090,3867,0.50634,0.53783
2003,46-65 y.,Upper Secondary Level,Disagree,0.34328,1327,3867,0.32831,0.35825
2003,46-65 y.,Upper Secondary Level,Strongly disagree,0.07351,230,3867,0.06528,0.08174
2003,46-65 y.,Post-secondary Non-tertiary Level,Agree,0.55929,125,197,0.48978,0.62879
2003,46-65 y.,Post-secondary Non-tertiary Level,Disagree,0.26793,72,197,0.20593,0.32994
2003,46-65 y.,First Stage of Tertiary Education,Strongly agree,0.06008,37,645,0.04173,0.07843
2003,46-65 y.,First Stage of Tertiary Education,Agree,0.55827,377,645,0.51992,0.59663
2003,46-65 y.,First Stage of Tertiary Education,Disagree,0.31607,199,645,0.28016,0.35198
2003,46-65 y.,First Stage of Tertiary Education,Strongly disagree,0.06296,32,645,0.04420,0.08172
2003,46-65 y.,Second Stage of Tertiary Education,Strongly agree,0.08388,157,1990,0.07170,0.09606
2003,46-65 y.,Second Stage of Tertiary Education,Agree,0.60983,1288,1990,0.58839,0.63126
2003,46-65 y.,Second Stage of Tertiary Education,Disagree,0.28091,510,1990,0.26116,0.30066
2003,46-65 y.,Second Stage of Tertiary Education,Strongly disagree,0.02138,35,1990,0.01503,0.02774
2003,66 and older,Lower Secondary Level,Strongly agree,0.10130,75,778,0.08009,0.12252
2003,66 and older,Lower Secondary Level,Agree,0.50575,395,778,0.47060,0.54091
2003,66 and older,Lower Secondary Level,Disagree,0.30536,254,778,0.27298,0.33774
2003,66 and older,Lower Secondary Level,Strongly disagree,0.07458,54,778,0.05611,0.09305
2003,66 and older,Upper Secondary Level,Strongly agree,0.09576,172,1878,0.08245,0.10908
2003,66 and older,Upper Secondary Level,Agree,0.56276,1044,1878,0.54032,0.58520
2003,66 and older,Upper Secondary Level,Disagree,0.28438,566,1878,0.26397,0.30479
2003,66 and older,Upper Secondary Level,Strongly disagree,0.05248,96,1878,0.04239,0.06256
2003,66 and older,Post-secondary Non-tertiary Level,Agree,0.53103,55,55,0.39792,0.66413
2003,66 and older,First Stage of Tertiary Education,Agree,0.56570,147,221,0.50020,0.63120
2003,66 and older,First Stage of Tertiary Education,Disagree,0.33086,74,221,0.26868,0.39303
2003,66 and older,Second Stage of Tertiary Education,Strongly agree,0.08307,52,556,0.06011,0.10604
2003,66 and older,Second Stage of Tertiary Education,Agree,0.56337,338,556,0.52210,0.60463
2003,66 and older,Second Stage of Tertiary Education,Disagree,0.31691,166,556,0.27820,0.35561
2008,17-29 y.,Pre-primary Level,Strongly agree,0.04474,33,340,0.02274,0.06675
2008,17-29 y.,Pre-primary Level,Agree,0.34962,207,340,0.29886,0.40039
2008,17-29 y.,Pre-primary Level,Disagree,0.18103,100,340,0.14004,0.22202
2008,17-29 y.,Lower Secondary Level,Agree,0.41310,263,506,0.37015,0.45604
2008,17-29 y.,Lower Secondary Level,Disagree,0.38216,208,506,0.33978,0.42454
2008,17-29 y.,Lower Secondary Level,Strongly disagree,0.06235,35,506,0.04126,0.08344
2008,17-29 y.,Upper Secondary Level,Strongly agree,0.03839,77,1411,0.02836,0.04842
2008,17-29 y.,Upper Secondary Level,Agree,0.53879,758,1411,0.51277,0.56481
2008,17-29 y.,Upper Secondary Level,Disagree,0.36586,514,1411,0.34072,0.39101
2008,17-29 y.,Upper Secondary Level,Strongly disagree,0.05263,62,1411,0.04098,0.06429
2008,17-29 y.,Post-secondary Non-tertiary Level,Agree,0.54690,124,211,0.47957,0.61422
2008,17-29 y.,Post-secondary Non-tertiary Level,Disagree,0.41213,87,211,0.34556,0.47871
2008,17-29 y.,Second Stage of Tertiary Education,Agree,0.60325,158,208,0.53660,0.66990
2008,17-29 y.,Second Stage of Tertiary Education,Disagree,0.25996,50,208,0.20021,0.31971
2008,30-45 y.,Lower Secondary Level,Agree,0.33148,131,299,0.27803,0.38493
2008,30-45 y.,Lower Secondary Level,Disagree,0.46408,133,299,0.40746,0.52071
2008,30-45 y.,Lower Secondary Level,Strongly disagree,0.14431,35,299,0.10441,0.18420
2008,30-45 y.,Upper Secondary Level,Strongly agree,0.03433,88,2606,0.02734,0.04132
2008,30-45 y.,Upper Secondary Level,Agree,0.49872,1346,2606,0.47952,0.51792
2008,30-45 y.,Upper Secondary Level,Disagree,0.41180,1041,2606,0.39290,0.43070
2008,30-45 y.,Upper Secondary Level,Strongly disagree,0.05275,131,2606,0.04416,0.06133
2008,30-45 y.,Post-secondary Non-tertiary Level,Agree,0.63182,304,451,0.58725,0.67638
2008,30-45 y.,Post-secondary Non-tertiary Level,Disagree,0.31630,147,451,0.27333,0.35926
