year,bula_h,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Schleswig-Holstein,Strongly agree,0.06026,51,631,0.04168,0.07885
2003,Schleswig-Holstein,Agree,0.45469,370,631,0.41581,0.49358
2003,Schleswig-Holstein,Disagree,0.26338,210,631,0.22898,0.29778
2003,Hamburg,Strongly agree,0.10076,37,283,0.06563,0.13590
2003,Hamburg,Agree,0.49929,182,283,0.44093,0.55765
2003,Hamburg,Disagree,0.21422,64,283,0.16633,0.26210
2003,Lower Saxony,Strongly agree,0.05721,125,1898,0.04676,0.06766
2003,Lower Saxony,Agree,0.45152,1099,1898,0.42913,0.47392
2003,Lower Saxony,Disagree,0.25573,567,1898,0.23609,0.27536
2003,Lower Saxony,Strongly disagree,0.05665,107,1898,0.04625,0.06706
2003,Bremen,Agree,0.44511,88,136,0.36127,0.52894
2003,Bremen,Disagree,0.26575,48,136,0.19124,0.34027
2003,North Rhine-Westphalia,Strongly agree,0.05093,293,4631,0.04460,0.05726
2003,North Rhine-Westphalia,Agree,0.45277,2564,4631,0.43844,0.46711
2003,North Rhine-Westphalia,Disagree,0.27540,1530,4631,0.26253,0.28826
2003,North Rhine-Westphalia,Strongly disagree,0.04501,244,4631,0.03903,0.05098
2003,Hesse,Strongly agree,0.05193,92,1493,0.04067,0.06318
2003,Hesse,Agree,0.41637,817,1493,0.39136,0.44139
2003,Hesse,Disagree,0.28814,501,1493,0.26515,0.31112
2003,Hesse,Strongly disagree,0.05346,83,1493,0.04204,0.06487
2003,"Rhineland-Palatinate, Saarland",Strongly agree,0.05275,83,1343,0.04079,0.06471
2003,"Rhineland-Palatinate, Saarland",Agree,0.44606,746,1343,0.41946,0.47265
2003,"Rhineland-Palatinate, Saarland",Disagree,0.25984,443,1343,0.23638,0.28330
2003,"Rhineland-Palatinate, Saarland",Strongly disagree,0.04804,71,1343,0.03660,0.05948
2003,Baden-Wuerttemberg,Strongly agree,0.06088,220,2680,0.05183,0.06993
2003,Baden-Wuerttemberg,Agree,0.44800,1545,2680,0.42917,0.46683
2003,Baden-Wuerttemberg,Disagree,0.25736,806,2680,0.24080,0.27391
2003,Baden-Wuerttemberg,Strongly disagree,0.03587,109,2680,0.02883,0.04292
2003,Bavaria,Strongly agree,0.05662,215,3108,0.04849,0.06474
2003,Bavaria,Agree,0.47038,1813,3108,0.45283,0.48793
2003,Bavaria,Disagree,0.26242,965,3108,0.24695,0.27789
2003,Bavaria,Strongly disagree,0.04039,115,3108,0.03347,0.04732
2003,Berlin,Strongly agree,0.08310,91,823,0.06423,0.10197
2003,Berlin,Agree,0.46118,441,823,0.42710,0.49525
2003,Berlin,Disagree,0.26568,256,823,0.23548,0.29587
2003,Berlin,Strongly disagree,0.02899,35,823,0.01752,0.04046
2003,Brandenburg,Agree,0.40435,462,911,0.37246,0.43623
2003,Brandenburg,Disagree,0.37611,389,911,0.34464,0.40759
2003,Brandenburg,Strongly disagree,0.06235,60,911,0.04664,0.07806
2003,Mecklenburg-Western Pomerania,Agree,0.42873,266,508,0.38565,0.47180
2003,Mecklenburg-Western Pomerania,Disagree,0.34239,211,508,0.30108,0.38369
2003,Mecklenburg-Western Pomerania,Strongly disagree,0.05924,31,508,0.03869,0.07979
2003,Saxony,Strongly agree,0.02342,52,1605,0.01601,0.03082
2003,Saxony,Agree,0.44706,862,1605,0.42273,0.47139
2003,Saxony,Disagree,0.36243,641,1605,0.33891,0.38596
2003,Saxony,Strongly disagree,0.02581,50,1605,0.01805,0.03357
2003,Saxony-Anhalt,Strongly agree,0.03223,35,929,0.02086,0.04359
2003,Saxony-Anhalt,Agree,0.39160,422,929,0.36019,0.42300
2003,Saxony-Anhalt,Disagree,0.35125,395,929,0.32054,0.38196
2003,Saxony-Anhalt,Strongly disagree,0.09457,77,929,0.07574,0.11340
2003,Thuringa,Strongly agree,0.04000,44,954,0.02756,0.05244
2003,Thuringa,Agree,0.42288,482,954,0.39151,0.45424
2003,Thuringa,Disagree,0.31002,362,954,0.28065,0.33938
2003,Thuringa,Strongly disagree,0.09459,66,954,0.07601,0.11317
2008,Schleswig-Holstein,Strongly agree,0.08064,71,527,0.05737,0.10391
2008,Schleswig-Holstein,Agree,0.48995,322,527,0.44723,0.53267
2008,Schleswig-Holstein,Disagree,0.22446,134,527,0.18880,0.26011
2008,Hamburg,Strongly agree,0.10740,42,272,0.07053,0.14426
2008,Hamburg,Agree,0.47162,150,272,0.41218,0.53105
2008,Hamburg,Disagree,0.27717,80,272,0.22387,0.33046
2008,Lower Saxony,Strongly agree,0.05304,130,1736,0.04250,0.06359
2008,Lower Saxony,Agree,0.45946,980,1736,0.43601,0.48291
2008,Lower Saxony,Disagree,0.26731,524,1736,0.24648,0.28813
2008,Lower Saxony,Strongly disagree,0.05534,102,1736,0.04458,0.06610
2008,Bremen,Agree,0.43951,72,119,0.34996,0.52907
2008,Bremen,Disagree,0.35610,47,119,0.26970,0.44250
2008,North Rhine-Westphalia,Strongly agree,0.04160,213,3922,0.03535,0.04785
2008,North Rhine-Westphalia,Agree,0.42908,2167,3922,0.41359,0.44457
2008,North Rhine-Westphalia,Disagree,0.31473,1358,3922,0.30019,0.32927
2008,North Rhine-Westphalia,Strongly disagree,0.04736,184,3922,0.04071,0.05401
2008,Hesse,Strongly agree,0.03625,72,1311,0.02613,0.04638
2008,Hesse,Agree,0.45245,752,1311,0.42550,0.47941
2008,Hesse,Disagree,0.27673,421,1311,0.25250,0.30095
2008,Hesse,Strongly disagree,0.04728,66,1311,0.03579,0.05877
2008,"Rhineland-Palatinate, Saarland",Strongly agree,0.04625,66,1092,0.03379,0.05872
2008,"Rhineland-Palatinate, Saarland",Agree,0.42245,586,1092,0.39314,0.45176
2008,"Rhineland-Palatinate, Saarland",Disagree,0.30521,384,1092,0.27788,0.33253
2008,"Rhineland-Palatinate, Saarland",Strongly disagree,0.04515,56,1092,0.03283,0.05747
2008,Baden-Wuerttemberg,Strongly agree,0.05494,169,2348,0.04572,0.06416
2008,Baden-Wuerttemberg,Agree,0.46543,1409,2348,0.44525,0.48561
2008,Baden-Wuerttemberg,Disagree,0.25727,678,2348,0.23959,0.27496
