year,migback,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No migration background,Strongly agree,0.05295,1154,18692,0.04974,0.05616
2003,No migration background,Agree,0.46225,10440,18692,0.45510,0.46939
2003,No migration background,Disagree,0.28689,6246,18692,0.28041,0.29338
2003,No migration background,Strongly disagree,0.04486,852,18692,0.04189,0.04782
2003,Direct migration background,Strongly agree,0.06960,193,2586,0.05979,0.07941
2003,Direct migration background,Agree,0.49489,1363,2586,0.47562,0.51417
2003,Direct migration background,Disagree,0.30109,844,2586,0.28340,0.31877
2003,Direct migration background,Strongly disagree,0.06938,186,2586,0.05958,0.07917
2003,Indirect migration background,Strongly agree,0.02812,60,770,0.01644,0.03981
2003,Indirect migration background,Agree,0.17592,356,770,0.14901,0.20283
2003,Indirect migration background,Disagree,0.15261,298,770,0.12719,0.17803
2003,Indirect migration background,Strongly disagree,0.03271,56,770,0.02013,0.04528
2008,No migration background,Strongly agree,0.04526,946,16601,0.04210,0.04842
2008,No migration background,Agree,0.46608,9381,16601,0.45850,0.47367
2008,No migration background,Disagree,0.29946,5553,16601,0.29249,0.30643
2008,No migration background,Strongly disagree,0.04082,721,16601,0.03781,0.04383
2008,Direct migration background,Strongly agree,0.06547,123,1894,0.05433,0.07662
2008,Direct migration background,Agree,0.45916,953,1894,0.43671,0.48161
2008,Direct migration background,Disagree,0.36927,678,1894,0.34753,0.39101
2008,Direct migration background,Strongly disagree,0.07766,140,1894,0.06561,0.08972
2008,Indirect migration background,Strongly agree,0.02509,47,763,0.01398,0.03619
2008,Indirect migration background,Agree,0.23814,380,763,0.20789,0.26838
2008,Indirect migration background,Disagree,0.19358,288,763,0.16552,0.22163
2008,Indirect migration background,Strongly disagree,0.03489,48,763,0.02186,0.04792
2013,No migration background,Strongly agree,0.05411,1476,21550,0.05109,0.05714
2013,No migration background,Agree,0.50378,13200,21550,0.49710,0.51046
2013,No migration background,Disagree,0.25470,6142,21550,0.24889,0.26052
2013,No migration background,Strongly disagree,0.03147,732,21550,0.02914,0.03380
2013,Direct migration background,Strongly agree,0.04536,217,2739,0.03756,0.05315
2013,Direct migration background,Agree,0.29523,1520,2739,0.27814,0.31231
2013,Direct migration background,Disagree,0.17290,858,2739,0.15874,0.18707
2013,Direct migration background,Strongly disagree,0.02920,144,2739,0.02290,0.03551
2013,Indirect migration background,Strongly agree,0.01339,61,1127,0.00668,0.02011
2013,Indirect migration background,Agree,0.15597,628,1127,0.13478,0.17716
2013,Indirect migration background,Disagree,0.09471,379,1127,0.07761,0.11181
2013,Indirect migration background,Strongly disagree,0.01046,59,1127,0.00452,0.01641
2018,No migration background,Strongly agree,0.06133,1454,19400,0.05795,0.06470
2018,No migration background,Agree,0.53531,12180,19400,0.52829,0.54233
2018,No migration background,Disagree,0.23942,5194,19400,0.23341,0.24542
2018,No migration background,Strongly disagree,0.02491,572,19400,0.02272,0.02710
2018,Direct migration background,Strongly agree,0.07561,1048,7650,0.06968,0.08153
2018,Direct migration background,Agree,0.50633,4055,7650,0.49512,0.51753
2018,Direct migration background,Disagree,0.26928,1789,7650,0.25934,0.27922
2018,Direct migration background,Strongly disagree,0.07799,758,7650,0.07198,0.08400
2018,Indirect migration background,Strongly agree,0.02899,100,1616,0.02081,0.03718
2018,Indirect migration background,Agree,0.28843,871,1616,0.26633,0.31052
2018,Indirect migration background,Disagree,0.16865,537,1616,0.15038,0.18691
2018,Indirect migration background,Strongly disagree,0.02979,108,1616,0.02150,0.03808
