year,bula_h,sex,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Schleswig-Holstein,male,Somewhat concerned,0.27657,37,104,0.19019,0.36296
1984,Schleswig-Holstein,male,Not concerned at all,0.53247,67,104,0.43611,0.62883
1984,Schleswig-Holstein,female,Somewhat concerned,0.36670,32,71,0.25381,0.47960
1984,Schleswig-Holstein,female,Not concerned at all,0.46911,39,71,0.35220,0.58602
1984,Hamburg,male,Not concerned at all,0.57031,50,50,0.43170,0.70892
1984,Hamburg,female,Not concerned at all,0.61090,41,41,0.45981,0.76199
1984,Lower Saxony,male,Very concerned,0.22504,99,402,0.18417,0.26591
1984,Lower Saxony,male,Somewhat concerned,0.31816,123,402,0.27257,0.36374
1984,Lower Saxony,male,Not concerned at all,0.45681,180,402,0.40805,0.50556
1984,Lower Saxony,female,Very concerned,0.16125,41,234,0.11403,0.20847
1984,Lower Saxony,female,Somewhat concerned,0.29256,70,234,0.23415,0.35098
1984,Lower Saxony,female,Not concerned at all,0.54619,123,234,0.48226,0.61011
1984,North Rhine-Westphalia,male,Very concerned,0.21349,265,1127,0.18956,0.23743
1984,North Rhine-Westphalia,male,Somewhat concerned,0.30266,356,1127,0.27582,0.32949
1984,North Rhine-Westphalia,male,Not concerned at all,0.48385,506,1127,0.45466,0.51304
1984,North Rhine-Westphalia,female,Very concerned,0.15786,112,595,0.12854,0.18718
1984,North Rhine-Westphalia,female,Somewhat concerned,0.28140,176,595,0.24524,0.31756
1984,North Rhine-Westphalia,female,Not concerned at all,0.56074,307,595,0.52083,0.60065
1984,Hesse,male,Very concerned,0.14863,92,455,0.11590,0.18135
1984,Hesse,male,Somewhat concerned,0.27820,133,455,0.23698,0.31942
1984,Hesse,male,Not concerned at all,0.57317,230,455,0.52768,0.61867
1984,Hesse,female,Very concerned,0.14896,50,268,0.10625,0.19167
1984,Hesse,female,Somewhat concerned,0.27379,70,268,0.22030,0.32728
1984,Hesse,female,Not concerned at all,0.57725,148,268,0.51799,0.63650
1984,"Rhineland-Palatinate, Saarland",male,Very concerned,0.17736,54,271,0.13180,0.22292
1984,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.38599,106,271,0.32792,0.44406
1984,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.43665,111,271,0.37749,0.49581
1984,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.27920,44,134,0.20296,0.35544
1984,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.59497,90,134,0.51154,0.67840
1984,Baden-Wuerttemberg,male,Very concerned,0.13753,149,865,0.11456,0.16049
1984,Baden-Wuerttemberg,male,Somewhat concerned,0.32632,291,865,0.29506,0.35759
1984,Baden-Wuerttemberg,male,Not concerned at all,0.53615,425,865,0.50290,0.56940
1984,Baden-Wuerttemberg,female,Very concerned,0.11285,78,512,0.08542,0.14029
1984,Baden-Wuerttemberg,female,Somewhat concerned,0.30952,167,512,0.26944,0.34960
1984,Baden-Wuerttemberg,female,Not concerned at all,0.57763,267,512,0.53480,0.62045
1984,Bavaria,male,Very concerned,0.16254,129,691,0.13501,0.19006
1984,Bavaria,male,Somewhat concerned,0.33127,240,691,0.29615,0.36639
1984,Bavaria,male,Not concerned at all,0.50619,322,691,0.46889,0.54350
1984,Bavaria,female,Very concerned,0.13844,81,485,0.10767,0.16921
1984,Bavaria,female,Somewhat concerned,0.30523,153,485,0.26421,0.34626
1984,Bavaria,female,Not concerned at all,0.55633,251,485,0.51206,0.60059
1984,Berlin,male,Very concerned,0.24437,49,144,0.17394,0.31480
1984,Berlin,male,Somewhat concerned,0.28586,40,144,0.21181,0.35992
1984,Berlin,male,Not concerned at all,0.46977,55,144,0.38797,0.55157
1984,Berlin,female,Somewhat concerned,0.34275,35,80,0.23809,0.44742
1984,Berlin,female,Not concerned at all,0.47038,45,80,0.36032,0.58045
1985,Schleswig-Holstein,male,Somewhat concerned,0.26414,31,98,0.17640,0.35188
1985,Schleswig-Holstein,male,Not concerned at all,0.61244,67,98,0.51548,0.70940
1985,Schleswig-Holstein,female,Not concerned at all,0.68834,48,48,0.55592,0.82076
1985,Hamburg,male,Somewhat concerned,0.34433,31,71,0.23302,0.45564
1985,Hamburg,male,Not concerned at all,0.52790,40,71,0.41095,0.64485
1985,Hamburg,female,Not concerned at all,0.66386,40,40,0.51560,0.81212
1985,Lower Saxony,male,Very concerned,0.16249,61,340,0.12322,0.20176
1985,Lower Saxony,male,Somewhat concerned,0.32337,112,340,0.27357,0.37316
1985,Lower Saxony,male,Not concerned at all,0.51415,167,340,0.46094,0.56735
1985,Lower Saxony,female,Somewhat concerned,0.31114,67,190,0.24513,0.37714
1985,Lower Saxony,female,Not concerned at all,0.56681,123,190,0.49616,0.63745
1985,North Rhine-Westphalia,male,Very concerned,0.14403,166,1021,0.12248,0.16557
1985,North Rhine-Westphalia,male,Somewhat concerned,0.27397,309,1021,0.24660,0.30134
1985,North Rhine-Westphalia,male,Not concerned at all,0.58201,546,1021,0.55174,0.61227
1985,North Rhine-Westphalia,female,Very concerned,0.12559,78,539,0.09759,0.15360
1985,North Rhine-Westphalia,female,Somewhat concerned,0.27014,153,539,0.23262,0.30767
1985,North Rhine-Westphalia,female,Not concerned at all,0.60426,308,539,0.56294,0.64558
1985,Hesse,male,Very concerned,0.11574,62,417,0.08500,0.14648
1985,Hesse,male,Somewhat concerned,0.27223,136,417,0.22946,0.31501
1985,Hesse,male,Not concerned at all,0.61203,219,417,0.56520,0.65885
1985,Hesse,female,Somewhat concerned,0.22289,65,211,0.16660,0.27918
1985,Hesse,female,Not concerned at all,0.70211,146,211,0.64025,0.76397
1985,"Rhineland-Palatinate, Saarland",male,Very concerned,0.19085,50,242,0.14124,0.24047
1985,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.28526,74,242,0.22825,0.34227
1985,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.52389,118,242,0.46083,0.58695
1985,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.34754,49,123,0.26304,0.43204
1985,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.54642,74,123,0.45808,0.63476
1985,Baden-Wuerttemberg,male,Very concerned,0.10395,110,764,0.08230,0.12561
1985,Baden-Wuerttemberg,male,Somewhat concerned,0.30793,238,764,0.27517,0.34068
1985,Baden-Wuerttemberg,male,Not concerned at all,0.58812,416,764,0.55320,0.62304
1985,Baden-Wuerttemberg,female,Very concerned,0.08434,59,497,0.05988,0.10879
1985,Baden-Wuerttemberg,female,Somewhat concerned,0.25525,142,497,0.21688,0.29362
1985,Baden-Wuerttemberg,female,Not concerned at all,0.66041,296,497,0.61874,0.70209
1985,Bavaria,male,Very concerned,0.10067,77,621,0.07699,0.12436
1985,Bavaria,male,Somewhat concerned,0.31156,201,621,0.27510,0.34801
1985,Bavaria,male,Not concerned at all,0.58777,343,621,0.54902,0.62652
1985,Bavaria,female,Very concerned,0.07996,42,461,0.05517,0.10475
