year,regtyp,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,No answer / don't know,Very concerned,0.16986,1345,6747,0.16089,0.17882
1984,No answer / don't know,Somewhat concerned,0.30765,2130,6747,0.29663,0.31866
1984,No answer / don't know,Not concerned at all,0.52250,3272,6747,0.51058,0.53442
1985,Urban regions,Very concerned,0.11805,691,4862,0.10898,0.12712
1985,Urban regions,Somewhat concerned,0.28276,1472,4862,0.27010,0.29542
1985,Urban regions,Not concerned at all,0.59919,2699,4862,0.58542,0.61297
1985,Rural regions,Very concerned,0.12477,184,1232,0.10631,0.14323
1985,Rural regions,Somewhat concerned,0.31881,401,1232,0.29278,0.34484
1985,Rural regions,Not concerned at all,0.55642,647,1232,0.52867,0.58417
1986,Urban regions,Very concerned,0.11917,677,4658,0.10987,0.12848
1986,Urban regions,Somewhat concerned,0.27869,1386,4658,0.26581,0.29157
1986,Urban regions,Not concerned at all,0.60213,2595,4658,0.58808,0.61619
1986,Rural regions,Very concerned,0.13299,173,1183,0.11363,0.15235
1986,Rural regions,Somewhat concerned,0.31297,379,1183,0.28654,0.33941
1986,Rural regions,Not concerned at all,0.55404,631,1183,0.52570,0.58237
1987,Urban regions,Very concerned,0.10328,590,4686,0.09456,0.11199
1987,Urban regions,Somewhat concerned,0.30725,1530,4686,0.29404,0.32046
1987,Urban regions,Not concerned at all,0.58948,2566,4686,0.57539,0.60356
1987,Rural regions,Very concerned,0.09062,123,1242,0.07465,0.10659
1987,Rural regions,Somewhat concerned,0.35417,444,1242,0.32756,0.38078
1987,Rural regions,Not concerned at all,0.55521,675,1242,0.52756,0.58286
1988,Urban regions,Very concerned,0.12388,664,4491,0.11424,0.13351
1988,Urban regions,Somewhat concerned,0.31840,1508,4491,0.30478,0.33203
1988,Urban regions,Not concerned at all,0.55772,2319,4491,0.54319,0.57225
1988,Rural regions,Very concerned,0.10418,151,1131,0.08636,0.12199
1988,Rural regions,Somewhat concerned,0.38736,418,1131,0.35895,0.41576
1988,Rural regions,Not concerned at all,0.50847,562,1131,0.47932,0.53762
1989,Urban regions,Very concerned,0.07586,417,4450,0.06808,0.08364
1989,Urban regions,Somewhat concerned,0.27591,1332,4450,0.26278,0.28905
1989,Urban regions,Not concerned at all,0.64823,2701,4450,0.63420,0.66226
1989,Rural regions,Very concerned,0.06789,88,1092,0.05297,0.08282
1989,Rural regions,Somewhat concerned,0.29794,341,1092,0.27080,0.32507
1989,Rural regions,Not concerned at all,0.63417,663,1092,0.60559,0.66275
1990,No answer / don't know,Somewhat concerned,0.48948,33,33,0.31628,0.66269
1990,Urban regions,Very concerned,0.11319,829,5429,0.10476,0.12162
1990,Urban regions,Somewhat concerned,0.30122,1817,5429,0.28902,0.31343
1990,Urban regions,Not concerned at all,0.58558,2783,5429,0.57248,0.59869
1990,Rural regions,Very concerned,0.23791,984,3280,0.22334,0.25248
1990,Rural regions,Somewhat concerned,0.35042,1258,3280,0.33409,0.36675
1990,Rural regions,Not concerned at all,0.41167,1038,3280,0.39482,0.42851
1991,Urban regions,Very concerned,0.10019,701,5348,0.09214,0.10824
1991,Urban regions,Somewhat concerned,0.24710,1489,5348,0.23554,0.25866
1991,Urban regions,Not concerned at all,0.65271,3158,5348,0.63994,0.66547
1991,Rural regions,Very concerned,0.24816,918,2938,0.23254,0.26378
1991,Rural regions,Somewhat concerned,0.29995,944,2938,0.28337,0.31652
1991,Rural regions,Not concerned at all,0.45189,1076,2938,0.43389,0.46989
1992,Urban regions,Very concerned,0.11597,749,5109,0.10719,0.12475
1992,Urban regions,Somewhat concerned,0.29929,1672,5109,0.28673,0.31185
1992,Urban regions,Not concerned at all,0.58474,2688,5109,0.57123,0.59826
1992,Rural regions,Very concerned,0.19310,643,2624,0.17799,0.20821
1992,Rural regions,Somewhat concerned,0.35973,970,2624,0.34136,0.37810
1992,Rural regions,Not concerned at all,0.44717,1011,2624,0.42814,0.46620
1993,Urban regions,Very concerned,0.09259,587,5045,0.08459,0.10059
1993,Urban regions,Somewhat concerned,0.30482,1639,5045,0.29212,0.31753
1993,Urban regions,Not concerned at all,0.60259,2819,5045,0.58908,0.61609
1993,Rural regions,Very concerned,0.14714,427,2542,0.13337,0.16092
1993,Rural regions,Somewhat concerned,0.36642,1016,2542,0.34769,0.38516
1993,Rural regions,Not concerned at all,0.48643,1099,2542,0.46700,0.50587
1994,Urban regions,Very concerned,0.11240,648,4881,0.10354,0.12127
1994,Urban regions,Somewhat concerned,0.35039,1841,4881,0.33700,0.36378
1994,Urban regions,Not concerned at all,0.53721,2392,4881,0.52322,0.55120
1994,Rural regions,Very concerned,0.15767,437,2486,0.14334,0.17200
1994,Rural regions,Somewhat concerned,0.40415,1095,2486,0.38486,0.42345
1994,Rural regions,Not concerned at all,0.43817,954,2486,0.41867,0.45768
1995,Urban regions,Very concerned,0.11960,735,5269,0.11083,0.12836
1995,Urban regions,Somewhat concerned,0.33631,1903,5269,0.32356,0.34907
1995,Urban regions,Not concerned at all,0.54409,2631,5269,0.53064,0.55754
1995,Rural regions,Very concerned,0.15917,502,2747,0.14548,0.17285
1995,Rural regions,Somewhat concerned,0.37622,1098,2747,0.35810,0.39434
1995,Rural regions,Not concerned at all,0.46462,1147,2747,0.44596,0.48327
1996,Urban regions,Very concerned,0.10168,599,5072,0.09336,0.11000
1996,Urban regions,Somewhat concerned,0.34905,1849,5072,0.33593,0.36217
1996,Urban regions,Not concerned at all,0.54927,2624,5072,0.53558,0.56297
1996,Rural regions,Very concerned,0.14892,431,2693,0.13547,0.16236
1996,Rural regions,Somewhat concerned,0.37436,1092,2693,0.35608,0.39265
1996,Rural regions,Not concerned at all,0.47672,1170,2693,0.45785,0.49559
1997,Urban regions,Very concerned,0.13441,783,4908,0.12486,0.14395
1997,Urban regions,Somewhat concerned,0.41038,2048,4908,0.39662,0.42414
1997,Urban regions,Not concerned at all,0.45521,2077,4908,0.44128,0.46915
1997,Rural regions,Very concerned,0.16821,515,2631,0.15391,0.18251
1997,Rural regions,Somewhat concerned,0.44249,1229,2631,0.42351,0.46147
1997,Rural regions,Not concerned at all,0.38930,887,2631,0.37067,0.40794
1998,Urban regions,Very concerned,0.14404,859,5378,0.13465,0.15342
1998,Urban regions,Somewhat concerned,0.35969,2049,5378,0.34686,0.37252
1998,Urban regions,Not concerned at all,0.49627,2470,5378,0.48291,0.50964
1998,Rural regions,Very concerned,0.16906,515,2847,0.15529,0.18284
1998,Rural regions,Somewhat concerned,0.41846,1248,2847,0.40033,0.43658
1998,Rural regions,Not concerned at all,0.41248,1084,2847,0.39439,0.43057
1999,Urban regions,Very concerned,0.12580,730,5230,0.11681,0.13479
1999,Urban regions,Somewhat concerned,0.38329,2136,5230,0.37011,0.39647
1999,Urban regions,Not concerned at all,0.49090,2364,5230,0.47735,0.50445
1999,Rural regions,Very concerned,0.16088,511,2827,0.14734,0.17443
1999,Rural regions,Somewhat concerned,0.43183,1283,2827,0.41357,0.45010
1999,Rural regions,Not concerned at all,0.40728,1033,2827,0.38917,0.42540
2000,Urban regions,Very concerned,0.12213,1112,8854,0.11531,0.12896
2000,Urban regions,Somewhat concerned,0.37085,3372,8854,0.36079,0.38091
2000,Urban regions,Not concerned at all,0.50702,4370,8854,0.49660,0.51743
2000,Rural regions,Very concerned,0.16703,847,4723,0.15640,0.17767
2000,Rural regions,Somewhat concerned,0.40396,1960,4723,0.38997,0.41796
2000,Rural regions,Not concerned at all,0.42900,1916,4723,0.41488,0.44312
2001,Urban regions,Very concerned,0.09836,804,8262,0.09194,0.10479
2001,Urban regions,Somewhat concerned,0.33253,2876,8262,0.32237,0.34269
2001,Urban regions,Not concerned at all,0.56911,4582,8262,0.55843,0.57979
2001,Rural regions,Very concerned,0.14363,654,4282,0.13313,0.15414
2001,Rural regions,Somewhat concerned,0.38671,1744,4282,0.37212,0.40130
2001,Rural regions,Not concerned at all,0.46965,1884,4282,0.45470,0.48460
2002,Urban regions,Very concerned,0.14025,1101,8943,0.13305,0.14745
2002,Urban regions,Somewhat concerned,0.38068,3294,8943,0.37062,0.39075
2002,Urban regions,Not concerned at all,0.47907,4548,8943,0.46871,0.48942
2002,Rural regions,Very concerned,0.16830,695,4373,0.15721,0.17939
2002,Rural regions,Somewhat concerned,0.41824,1791,4373,0.40362,0.43286
2002,Rural regions,Not concerned at all,0.41346,1887,4373,0.39886,0.42806
2003,Urban regions,Very concerned,0.16258,1265,8471,0.15472,0.17044
2003,Urban regions,Somewhat concerned,0.39853,3284,8471,0.38810,0.40895
2003,Urban regions,Not concerned at all,0.43889,3922,8471,0.42832,0.44946
2003,Rural regions,Very concerned,0.17701,744,4169,0.16542,0.18859
2003,Rural regions,Somewhat concerned,0.41454,1746,4169,0.39959,0.42950
2003,Rural regions,Not concerned at all,0.40845,1679,4169,0.39353,0.42337
2004,Urban regions,Very concerned,0.20246,1475,8205,0.19376,0.21115
2004,Urban regions,Somewhat concerned,0.40473,3264,8205,0.39411,0.41535
2004,Urban regions,Not concerned at all,0.39281,3466,8205,0.38224,0.40338
2004,Rural regions,Very concerned,0.22774,872,4038,0.21480,0.24068
2004,Rural regions,Somewhat concerned,0.42393,1727,4038,0.40869,0.43918
2004,Rural regions,Not concerned at all,0.34833,1439,4038,0.33363,0.36302
2005,Urban regions,Very concerned,0.19464,1340,7744,0.18582,0.20346
2005,Urban regions,Somewhat concerned,0.42510,3234,7744,0.41409,0.43611
2005,Urban regions,Not concerned at all,0.38026,3170,7744,0.36945,0.39107
2005,Rural regions,Very concerned,0.23808,801,3781,0.22450,0.25166
2005,Rural regions,Somewhat concerned,0.41134,1608,3781,0.39565,0.42703
2005,Rural regions,Not concerned at all,0.35058,1372,3781,0.33537,0.36579
2006,Urban regions,Very concerned,0.18133,1324,8165,0.17297,0.18969
2006,Urban regions,Somewhat concerned,0.39184,3133,8165,0.38125,0.40243
2006,Urban regions,Not concerned at all,0.42682,3708,8165,0.41610,0.43755
2006,Rural regions,Very concerned,0.19755,798,4143,0.18543,0.20968
2006,Rural regions,Somewhat concerned,0.42588,1722,4143,0.41082,0.44093
2006,Rural regions,Not concerned at all,0.37657,1623,4143,0.36182,0.39133
2007,Urban regions,Very concerned,0.16394,1087,7657,0.15564,0.17223
2007,Urban regions,Somewhat concerned,0.38843,2926,7657,0.37751,0.39935
2007,Urban regions,Not concerned at all,0.44763,3644,7657,0.43649,0.45877
2007,Rural regions,Very concerned,0.18342,666,3881,0.17124,0.19560
2007,Rural regions,Somewhat concerned,0.43168,1677,3881,0.41609,0.44726
2007,Rural regions,Not concerned at all,0.38490,1538,3881,0.36959,0.40021
2008,Urban regions,Very concerned,0.13994,887,7347,0.13201,0.14787
2008,Urban regions,Somewhat concerned,0.36877,2627,7347,0.35774,0.37981
2008,Urban regions,Not concerned at all,0.49129,3833,7347,0.47985,0.50272
