year,quintil_oecd,sex,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,1st Quintile,male,Very concerned,0.27200,187,621,0.23697,0.30703
1984,1st Quintile,male,Somewhat concerned,0.34356,214,621,0.30618,0.38094
1984,1st Quintile,male,Not concerned at all,0.38444,220,621,0.34615,0.42273
1984,1st Quintile,female,Very concerned,0.23876,67,251,0.18591,0.29161
1984,1st Quintile,female,Somewhat concerned,0.28253,76,251,0.22671,0.33834
1984,1st Quintile,female,Not concerned at all,0.47872,108,251,0.41679,0.54064
1984,2nd Quintile,male,Very concerned,0.24925,215,789,0.21905,0.27946
1984,2nd Quintile,male,Somewhat concerned,0.36216,281,789,0.32860,0.39572
1984,2nd Quintile,male,Not concerned at all,0.38859,293,789,0.35456,0.42262
1984,2nd Quintile,female,Very concerned,0.21399,94,406,0.17405,0.25393
1984,2nd Quintile,female,Somewhat concerned,0.35453,148,406,0.30794,0.40112
1984,2nd Quintile,female,Not concerned at all,0.43148,164,406,0.38325,0.47972
1984,3rd Quintile,male,Very concerned,0.19009,184,863,0.16389,0.21628
1984,3rd Quintile,male,Somewhat concerned,0.33989,299,863,0.30827,0.37152
1984,3rd Quintile,male,Not concerned at all,0.47002,380,863,0.43670,0.50334
1984,3rd Quintile,female,Very concerned,0.14365,97,515,0.11333,0.17397
1984,3rd Quintile,female,Somewhat concerned,0.32781,167,515,0.28723,0.36840
1984,3rd Quintile,female,Not concerned at all,0.52854,251,515,0.48538,0.57169
1984,4th Quintile,male,Very concerned,0.14884,165,936,0.12603,0.17166
1984,4th Quintile,male,Somewhat concerned,0.33294,309,936,0.30273,0.36314
1984,4th Quintile,male,Not concerned at all,0.51822,462,936,0.48619,0.55025
1984,4th Quintile,female,Very concerned,0.12761,107,660,0.10214,0.15309
1984,4th Quintile,female,Somewhat concerned,0.27123,184,660,0.23728,0.30517
1984,4th Quintile,female,Not concerned at all,0.60116,369,660,0.56377,0.63854
1984,5th Quintile,male,Very concerned,0.13311,145,1003,0.11208,0.15415
1984,5th Quintile,male,Somewhat concerned,0.24038,260,1003,0.21392,0.26684
1984,5th Quintile,male,Not concerned at all,0.62651,598,1003,0.59655,0.65646
1984,5th Quintile,female,Very concerned,0.10528,83,699,0.08251,0.12805
1984,5th Quintile,female,Somewhat concerned,0.27073,191,699,0.23777,0.30370
1984,5th Quintile,female,Not concerned at all,0.62398,425,699,0.58805,0.65992
1985,1st Quintile,male,Very concerned,0.19280,128,563,0.16018,0.22541
1985,1st Quintile,male,Somewhat concerned,0.37695,225,563,0.33688,0.41702
1985,1st Quintile,male,Not concerned at all,0.43025,210,563,0.38932,0.47119
1985,1st Quintile,female,Very concerned,0.13904,44,294,0.09943,0.17866
1985,1st Quintile,female,Somewhat concerned,0.32690,110,294,0.27318,0.38061
1985,1st Quintile,female,Not concerned at all,0.53406,140,294,0.47694,0.59118
1985,2nd Quintile,male,Very concerned,0.16509,126,675,0.13706,0.19312
1985,2nd Quintile,male,Somewhat concerned,0.32418,232,675,0.28884,0.35952
1985,2nd Quintile,male,Not concerned at all,0.51073,317,675,0.47299,0.54847
1985,2nd Quintile,female,Very concerned,0.12385,51,359,0.08973,0.15798
1985,2nd Quintile,female,Somewhat concerned,0.31975,120,359,0.27144,0.36806
1985,2nd Quintile,female,Not concerned at all,0.55640,188,359,0.50493,0.60786
1985,3rd Quintile,male,Very concerned,0.13542,131,787,0.11150,0.15934
1985,3rd Quintile,male,Somewhat concerned,0.31913,249,787,0.28654,0.35172
1985,3rd Quintile,male,Not concerned at all,0.54545,407,787,0.51064,0.58026
1985,3rd Quintile,female,Very concerned,0.11278,70,482,0.08451,0.14105
1985,3rd Quintile,female,Somewhat concerned,0.29126,139,482,0.25066,0.33187
1985,3rd Quintile,female,Not concerned at all,0.59596,273,482,0.55210,0.63981
1985,4th Quintile,male,Very concerned,0.12779,127,861,0.10548,0.15010
1985,4th Quintile,male,Somewhat concerned,0.28543,251,861,0.25524,0.31561
