year,regtyp,sex,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,No answer / don't know,male,Very concerned,0.18428,896,4215,0.17257,0.19598
1984,No answer / don't know,male,Somewhat concerned,0.31503,1364,4215,0.30100,0.32905
1984,No answer / don't know,male,Not concerned at all,0.50070,1955,4215,0.48560,0.51579
1984,No answer / don't know,female,Very concerned,0.14670,449,2532,0.13291,0.16048
1984,No answer / don't know,female,Somewhat concerned,0.29579,766,2532,0.27801,0.31357
1984,No answer / don't know,female,Not concerned at all,0.55751,1317,2532,0.53816,0.57686
1985,Urban regions,male,Very concerned,0.13175,472,3005,0.11966,0.14385
1985,Urban regions,male,Somewhat concerned,0.28802,932,3005,0.27183,0.30422
1985,Urban regions,male,Not concerned at all,0.58023,1601,3005,0.56258,0.59788
1985,Urban regions,female,Very concerned,0.09726,219,1857,0.08378,0.11074
1985,Urban regions,female,Somewhat concerned,0.27478,540,1857,0.25447,0.29508
1985,Urban regions,female,Not concerned at all,0.62797,1098,1857,0.60597,0.64996
1985,Rural regions,male,Very concerned,0.13189,122,753,0.10770,0.15607
1985,Rural regions,male,Somewhat concerned,0.31390,241,753,0.28073,0.34707
1985,Rural regions,male,Not concerned at all,0.55421,390,753,0.51869,0.58974
1985,Rural regions,female,Very concerned,0.11382,62,479,0.08535,0.14229
1985,Rural regions,female,Somewhat concerned,0.32637,160,479,0.28433,0.36840
1985,Rural regions,female,Not concerned at all,0.55981,257,479,0.51531,0.60431
1986,Urban regions,male,Very concerned,0.12439,442,2877,0.11232,0.13645
1986,Urban regions,male,Somewhat concerned,0.29594,897,2877,0.27926,0.31263
1986,Urban regions,male,Not concerned at all,0.57967,1538,2877,0.56163,0.59771
1986,Urban regions,female,Very concerned,0.11112,235,1781,0.09652,0.12572
1986,Urban regions,female,Somewhat concerned,0.25205,489,1781,0.23187,0.27222
1986,Urban regions,female,Not concerned at all,0.63683,1057,1781,0.61449,0.65917
1986,Rural regions,male,Very concerned,0.14282,111,718,0.11721,0.16843
1986,Rural regions,male,Somewhat concerned,0.31307,233,718,0.27912,0.34701
1986,Rural regions,male,Not concerned at all,0.54411,374,718,0.50765,0.58057
1986,Rural regions,female,Very concerned,0.11837,62,465,0.08898,0.14777
1986,Rural regions,female,Somewhat concerned,0.31283,146,465,0.27064,0.35502
1986,Rural regions,female,Not concerned at all,0.56880,257,465,0.52374,0.61386
1987,Urban regions,male,Very concerned,0.10879,374,2880,0.09742,0.12017
1987,Urban regions,male,Somewhat concerned,0.31443,969,2880,0.29747,0.33139
1987,Urban regions,male,Not concerned at all,0.57678,1537,2880,0.55873,0.59483
1987,Urban regions,female,Very concerned,0.09494,216,1806,0.08141,0.10846
1987,Urban regions,female,Somewhat concerned,0.29641,561,1806,0.27534,0.31747
1987,Urban regions,female,Not concerned at all,0.60866,1029,1806,0.58614,0.63117
1987,Rural regions,male,Very concerned,0.08740,72,746,0.06712,0.10768
1987,Rural regions,male,Somewhat concerned,0.35391,266,746,0.31957,0.38824
1987,Rural regions,male,Not concerned at all,0.55870,408,746,0.52304,0.59435
1987,Rural regions,female,Very concerned,0.09527,51,496,0.06941,0.12114
1987,Rural regions,female,Somewhat concerned,0.35455,178,496,0.31241,0.39670
1987,Rural regions,female,Not concerned at all,0.55017,267,496,0.50635,0.59400
1988,Urban regions,male,Very concerned,0.13509,439,2748,0.12230,0.14787
1988,Urban regions,male,Somewhat concerned,0.32993,947,2748,0.31235,0.34751
1988,Urban regions,male,Not concerned at all,0.53498,1362,2748,0.51633,0.55363
1988,Urban regions,female,Very concerned,0.10711,225,1743,0.09259,0.12163
1988,Urban regions,female,Somewhat concerned,0.30117,561,1743,0.27962,0.32271
1988,Urban regions,female,Not concerned at all,0.59172,957,1743,0.56864,0.61480
1988,Rural regions,male,Very concerned,0.10624,95,680,0.08307,0.12942
1988,Rural regions,male,Somewhat concerned,0.40286,258,680,0.36597,0.43975
1988,Rural regions,male,Not concerned at all,0.49090,327,680,0.45329,0.52850
1988,Rural regions,female,Very concerned,0.10106,56,451,0.07321,0.12891
1988,Rural regions,female,Somewhat concerned,0.36404,160,451,0.31958,0.40849
1988,Rural regions,female,Not concerned at all,0.53490,235,451,0.48882,0.58099
1989,Urban regions,male,Very concerned,0.07562,259,2692,0.06563,0.08561
1989,Urban regions,male,Somewhat concerned,0.28593,823,2692,0.26886,0.30300
1989,Urban regions,male,Not concerned at all,0.63845,1610,2692,0.62030,0.65661
1989,Urban regions,female,Very concerned,0.07620,158,1758,0.06380,0.08861
1989,Urban regions,female,Somewhat concerned,0.26138,509,1758,0.24083,0.28193
1989,Urban regions,female,Not concerned at all,0.66242,1091,1758,0.64030,0.68453
1989,Rural regions,male,Very concerned,0.06453,52,656,0.04572,0.08335
1989,Rural regions,male,Somewhat concerned,0.31041,212,656,0.27497,0.34584
1989,Rural regions,male,Not concerned at all,0.62506,392,656,0.58799,0.66214
1989,Rural regions,female,Very concerned,0.07315,36,436,0.04868,0.09761
1989,Rural regions,female,Somewhat concerned,0.27845,129,436,0.23632,0.32057
1989,Rural regions,female,Not concerned at all,0.64841,271,436,0.60354,0.69328
1990,Urban regions,male,Very concerned,0.11872,473,3150,0.10742,0.13002
1990,Urban regions,male,Somewhat concerned,0.30029,1064,3150,0.28428,0.31630
1990,Urban regions,male,Not concerned at all,0.58099,1613,3150,0.56376,0.59823
1990,Urban regions,female,Very concerned,0.10548,356,2279,0.09287,0.11810
1990,Urban regions,female,Somewhat concerned,0.30253,753,2279,0.28366,0.32139
1990,Urban regions,female,Not concerned at all,0.59199,1170,2279,0.57181,0.61217
1990,Rural regions,male,Very concerned,0.22201,502,1808,0.20285,0.24117
1990,Rural regions,male,Somewhat concerned,0.36145,716,1808,0.33930,0.38360
1990,Rural regions,male,Not concerned at all,0.41654,590,1808,0.39381,0.43927
1990,Rural regions,female,Very concerned,0.25893,482,1472,0.23655,0.28132
1990,Rural regions,female,Somewhat concerned,0.33584,542,1472,0.31171,0.35998
1990,Rural regions,female,Not concerned at all,0.40522,448,1472,0.38014,0.43031
1991,Urban regions,male,Very concerned,0.09559,382,3110,0.08525,0.10592
1991,Urban regions,male,Somewhat concerned,0.25447,894,3110,0.23916,0.26978
1991,Urban regions,male,Not concerned at all,0.64994,1834,3110,0.63317,0.66671
1991,Urban regions,female,Very concerned,0.10656,319,2238,0.09377,0.11934
1991,Urban regions,female,Somewhat concerned,0.23692,595,2238,0.21930,0.25454
1991,Urban regions,female,Not concerned at all,0.65653,1324,2238,0.63685,0.67621
1991,Rural regions,male,Very concerned,0.22956,474,1667,0.20937,0.24976
1991,Rural regions,male,Somewhat concerned,0.31965,561,1667,0.29725,0.34204
1991,Rural regions,male,Not concerned at all,0.45079,632,1667,0.42690,0.47468
1991,Rural regions,female,Very concerned,0.27476,444,1271,0.25021,0.29931
1991,Rural regions,female,Somewhat concerned,0.27177,383,1271,0.24730,0.29624
1991,Rural regions,female,Not concerned at all,0.45347,444,1271,0.42609,0.48085
1992,Urban regions,male,Very concerned,0.10879,409,2958,0.09757,0.12001
1992,Urban regions,male,Somewhat concerned,0.32124,1035,2958,0.30441,0.33807
1992,Urban regions,male,Not concerned at all,0.56997,1514,2958,0.55213,0.58782
1992,Urban regions,female,Very concerned,0.12589,340,2151,0.11187,0.13992
