year,age_gr,sampreg,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,West,Very concerned,0.18684,410,1973,0.16963,0.20404
1984,17-29 y.,West,Somewhat concerned,0.32463,658,1973,0.30396,0.34529
1984,17-29 y.,West,Not concerned at all,0.48854,905,1973,0.46648,0.51060
1984,30-45 y.,West,Very concerned,0.16554,556,2768,0.15169,0.17938
1984,30-45 y.,West,Somewhat concerned,0.32121,901,2768,0.30381,0.33861
1984,30-45 y.,West,Not concerned at all,0.51326,1311,2768,0.49463,0.53188
1984,46-65 y.,West,Very concerned,0.16195,377,1975,0.14570,0.17821
1984,46-65 y.,West,Somewhat concerned,0.28301,571,1975,0.26314,0.30289
1984,46-65 y.,West,Not concerned at all,0.55503,1027,1975,0.53311,0.57695
1985,17-29 y.,West,Very concerned,0.13386,284,1795,0.11810,0.14961
1985,17-29 y.,West,Somewhat concerned,0.32304,598,1795,0.30140,0.34468
1985,17-29 y.,West,Not concerned at all,0.54311,913,1795,0.52005,0.56616
1985,30-45 y.,West,Very concerned,0.11340,354,2452,0.10084,0.12595
1985,30-45 y.,West,Somewhat concerned,0.30047,784,2452,0.28232,0.31862
1985,30-45 y.,West,Not concerned at all,0.58613,1314,2452,0.56663,0.60563
1985,46-65 y.,West,Very concerned,0.11659,237,1814,0.10182,0.13136
1985,46-65 y.,West,Somewhat concerned,0.25719,489,1814,0.23707,0.27731
1985,46-65 y.,West,Not concerned at all,0.62623,1088,1814,0.60396,0.64850
1985,66 and older,West,Not concerned at all,0.95539,31,31,0.88151,1.02927
1986,17-29 y.,West,Very concerned,0.14362,289,1775,0.12730,0.15994
1986,17-29 y.,West,Somewhat concerned,0.31084,572,1775,0.28931,0.33238
1986,17-29 y.,West,Not concerned at all,0.54554,914,1775,0.52237,0.56871
1986,30-45 y.,West,Very concerned,0.10106,283,2265,0.08865,0.11348
1986,30-45 y.,West,Somewhat concerned,0.30490,721,2265,0.28594,0.32386
1986,30-45 y.,West,Not concerned at all,0.59404,1261,2265,0.57381,0.61426
1986,46-65 y.,West,Very concerned,0.12810,277,1778,0.11256,0.14364
1986,46-65 y.,West,Somewhat concerned,0.24897,472,1778,0.22887,0.26908
1986,46-65 y.,West,Not concerned at all,0.62293,1029,1778,0.60040,0.64547
1987,17-29 y.,West,Very concerned,0.10011,239,1826,0.08634,0.11388
1987,17-29 y.,West,Somewhat concerned,0.35474,659,1826,0.33279,0.37669
1987,17-29 y.,West,Not concerned at all,0.54515,928,1826,0.52230,0.56800
1987,30-45 y.,West,Very concerned,0.09552,260,2267,0.08342,0.10762
1987,30-45 y.,West,Somewhat concerned,0.32788,765,2267,0.30856,0.34721
1987,30-45 y.,West,Not concerned at all,0.57659,1242,2267,0.55625,0.59694
1987,46-65 y.,West,Very concerned,0.10828,214,1804,0.09394,0.12263
1987,46-65 y.,West,Somewhat concerned,0.27912,547,1804,0.25842,0.29983
1987,46-65 y.,West,Not concerned at all,0.61260,1043,1804,0.59011,0.63508
1988,17-29 y.,West,Very concerned,0.12832,281,1735,0.11258,0.14406
1988,17-29 y.,West,Somewhat concerned,0.34690,619,1735,0.32449,0.36930
1988,17-29 y.,West,Not concerned at all,0.52478,835,1735,0.50128,0.54829
1988,30-45 y.,West,Very concerned,0.10604,275,2109,0.09289,0.11918
1988,30-45 y.,West,Somewhat concerned,0.34716,734,2109,0.32684,0.36748
1988,30-45 y.,West,Not concerned at all,0.54680,1100,2109,0.52555,0.56805
1988,46-65 y.,West,Very concerned,0.12916,259,1750,0.11344,0.14488
1988,46-65 y.,West,Somewhat concerned,0.31280,569,1750,0.29107,0.33453
1988,46-65 y.,West,Not concerned at all,0.55804,922,1750,0.53477,0.58132
1989,17-29 y.,West,Very concerned,0.07252,178,1738,0.06033,0.08472
1989,17-29 y.,West,Somewhat concerned,0.30545,564,1738,0.28378,0.32711
1989,17-29 y.,West,Not concerned at all,0.62203,996,1738,0.59923,0.64483
1989,30-45 y.,West,Very concerned,0.06359,171,2092,0.05313,0.07405
1989,30-45 y.,West,Somewhat concerned,0.28568,629,2092,0.26632,0.30504
1989,30-45 y.,West,Not concerned at all,0.65073,1292,2092,0.63030,0.67117
1989,46-65 y.,West,Very concerned,0.08940,156,1686,0.07578,0.10303
1989,46-65 y.,West,Somewhat concerned,0.25755,478,1686,0.23667,0.27843
1989,46-65 y.,West,Not concerned at all,0.65305,1052,1686,0.63032,0.67578
1990,17-29 y.,West,Very concerned,0.08086,175,1677,0.06781,0.09392
1990,17-29 y.,West,Somewhat concerned,0.27697,516,1677,0.25554,0.29839
1990,17-29 y.,West,Not concerned at all,0.64217,986,1677,0.61922,0.66512
1990,17-29 y.,East,Very concerned,0.38540,337,864,0.35293,0.41787
1990,17-29 y.,East,Somewhat concerned,0.42138,370,864,0.38843,0.45432
1990,17-29 y.,East,Not concerned at all,0.19323,157,864,0.16688,0.21957
