"plh0042","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","1984","(noch) kein Abschluss","kein Migrationshintergrund","7","","",""
"Grosse Sorgen","1984","(noch) kein Abschluss","direkter Migrationshintergrund","182","0.326365589382609","0.288658832437198","0.364072346328019"
"Grosse Sorgen","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Grosse Sorgen","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1984","Hauptschule","kein Migrationshintergrund","513","0.189829785250462","0.175094649722465","0.204564920778458"
"Grosse Sorgen","1984","Hauptschule","direkter Migrationshintergrund","364","0.283048492658046","0.257550040753923","0.30854694456217"
"Grosse Sorgen","1984","Hauptschule","indirekter Migrationshintergrund","10","","",""
"Grosse Sorgen","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1984","Realschule","kein Migrationshintergrund","119","0.117134592621735","0.0975241332861637","0.136745051957307"
"Grosse Sorgen","1984","Realschule","direkter Migrationshintergrund","8","","",""
"Grosse Sorgen","1984","Realschule","indirekter Migrationshintergrund","1","","",""
"Grosse Sorgen","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","kein Migrationshintergrund","20","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","direkter Migrationshintergrund","54","0.35106833971078","0.27931882886344","0.42281785055812"
"Grosse Sorgen","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1984","AkademikerIn","kein Migrationshintergrund","38","0.0812398037588516","0.0568751612031369","0.105604446314566"
"Grosse Sorgen","1984","AkademikerIn","direkter Migrationshintergrund","15","","",""
"Grosse Sorgen","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1984","(noch) kein Abschluss","kein Migrationshintergrund","11","","",""
"Einige Sorgen","1984","(noch) kein Abschluss","direkter Migrationshintergrund","199","0.323462492178175","0.285843013550345","0.361081970806004"
"Einige Sorgen","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1984","Hauptschule","kein Migrationshintergrund","900","0.32638715446399","0.308769198126965","0.344005110801014"
"Einige Sorgen","1984","Hauptschule","direkter Migrationshintergrund","400","0.34580366317386","0.318881661419241","0.372725664928479"
"Einige Sorgen","1984","Hauptschule","indirekter Migrationshintergrund","18","","",""
"Einige Sorgen","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1984","Realschule","kein Migrationshintergrund","306","0.298563747814202","0.270656913691354","0.32647058193705"
"Einige Sorgen","1984","Realschule","direkter Migrationshintergrund","29","","",""
"Einige Sorgen","1984","Realschule","indirekter Migrationshintergrund","3","","",""
"Einige Sorgen","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1984","(Fach-)Abitur","kein Migrationshintergrund","67","0.256368129684344","0.201916531748682","0.310819727620006"
"Einige Sorgen","1984","(Fach-)Abitur","direkter Migrationshintergrund","53","0.26448411439587","0.198183209629192","0.330785019162547"
"Einige Sorgen","1984","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Einige Sorgen","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1984","AkademikerIn","kein Migrationshintergrund","95","0.193812838815256","0.158560840894661","0.229064836735852"
"Einige Sorgen","1984","AkademikerIn","direkter Migrationshintergrund","25","","",""
"Einige Sorgen","1984","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Einige Sorgen","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
