year,migback,quintil_oecd,plh0042,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1984,No migration background,1st Quintile,Very concerned,0.020466170051538855,101,6679,0.020410267158201274,0.020522072944876436
1984,No migration background,1st Quintile,Somewhat concerned,0.02637481812368793,131,6679,0.026311548257968134,0.026438087989407725
1984,No migration background,1st Quintile,Not concerned at all,0.035292358522528135,174,6679,0.03521950601951867,0.0353652110255376
1984,No migration background,2nd Quintile,Very concerned,0.0313426351661848,154,6679,0.031273839810063146,0.03141143052230646
1984,No migration background,2nd Quintile,Somewhat concerned,0.051577907549574996,267,6679,0.05149058247451349,0.0516652326246365
1984,No migration background,2nd Quintile,Not concerned at all,0.05870750775859081,293,6679,0.05861469335111968,0.05880032216606194
1984,No migration background,3rd Quintile,Very concerned,0.029990925191559412,148,6679,0.029923582711335852,0.030058267671782973
1984,No migration background,3rd Quintile,Somewhat concerned,0.05970648715347572,307,6679,0.059612936083938854,0.05980003822301259
1984,No migration background,3rd Quintile,Not concerned at all,0.09230481081779547,465,6679,0.09219052602055859,0.09241909561503235
1984,No migration background,4th Quintile,Very concerned,0.026011571518594474,137,6679,0.025948727134930013,0.026074415902258934
1984,No migration background,4th Quintile,Somewhat concerned,0.06702532671836017,342,6679,0.06692659409555983,0.06712405934116052
1984,No migration background,4th Quintile,Not concerned at all,0.1225178065465175,627,6679,0.12238834969526148,0.12264726339777353
1984,No migration background,5th Quintile,Very concerned,0.0317800015909531,157,6679,0.031710743541101316,0.031849259640804886
1984,No migration background,5th Quintile,Somewhat concerned,0.06475748975064302,335,6679,0.06466032395769566,0.06485465554359038
1984,No migration background,5th Quintile,Not concerned at all,0.17016152028982667,878,6679,0.17001315451118224,0.1703098860684711
1984,Direct migration background,1st Quintile,Very concerned,0.005722585639394014,148,6679,0.005692803477885794,0.005752367800902234
1984,Direct migration background,1st Quintile,Somewhat concerned,0.006285073085089852,161,6679,0.0062538703725668245,0.00631627579761288
1984,Direct migration background,1st Quintile,Not concerned at all,0.00680926336988513,152,6679,0.006776794088769418,0.0068417326510008415
1984,Direct migration background,2nd Quintile,Very concerned,0.00794849850294975,152,6679,0.00791343817817577,0.00798355882772373
1984,Direct migration background,2nd Quintile,Somewhat concerned,0.00829208584197044,151,6679,0.0082562819645801,0.00832788971936078
1984,Direct migration background,2nd Quintile,Not concerned at all,0.008420599260040596,155,6679,0.008384521337247939,0.008456677182833253
1984,Direct migration background,3rd Quintile,Very concerned,0.006916577146337859,143,6679,0.006883854775969172,0.0069492995167065455
1984,Direct migration background,3rd Quintile,Somewhat concerned,0.008301086244915802,152,6679,0.008265263104218063,0.008336909385613541
1984,Direct migration background,3rd Quintile,Not concerned at all,0.009394822677356179,160,6679,0.009356733563628615,0.009432911791083742
1984,Direct migration background,4th Quintile,Very concerned,0.005636784773768533,118,6679,0.005607225447693153,0.005666344099843914
1984,Direct migration background,4th Quintile,Somewhat concerned,0.007306779106095497,151,6679,0.007273152983333269,0.007340405228857726
1984,Direct migration background,4th Quintile,Not concerned at all,0.010164358346551996,210,6679,0.010124755372179564,0.010203961320924427
1984,Direct migration background,5th Quintile,Very concerned,0.004117542727095927,74,6679,0.004092259682229149,0.004142825771962705
1984,Direct migration background,5th Quintile,Somewhat concerned,0.007345657762822056,107,6679,0.0073119429583291175,0.007379372567314994
1984,Direct migration background,5th Quintile,Not concerned at all,0.009320948765895263,129,6679,0.009283008285356227,0.009358889246434299
1985,No migration background,1st Quintile,Very concerned,0.014340235477015375,68,6032,0.01429350168969997,0.01438696926433078
1985,No migration background,1st Quintile,Somewhat concerned,0.03106144510767716,147,6032,0.030993250777316118,0.0311296394380382
