year,pgisced97,sampreg,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Primary Level,West,Very concerned,0.31388,170,556,0.27528,0.35249
1984,Primary Level,West,Somewhat concerned,0.36515,195,556,0.32509,0.40521
1984,Primary Level,West,Not concerned at all,0.32097,191,556,0.28213,0.35981
1984,Lower Secondary Level,West,Very concerned,0.23768,416,1552,0.21650,0.25887
1984,Lower Secondary Level,West,Somewhat concerned,0.31659,510,1552,0.29344,0.33974
1984,Lower Secondary Level,West,Not concerned at all,0.44573,626,1552,0.42099,0.47046
1984,Upper Secondary Level,West,Very concerned,0.16692,621,3416,0.15442,0.17943
1984,Upper Secondary Level,West,Somewhat concerned,0.32103,1098,3416,0.30537,0.33668
1984,Upper Secondary Level,West,Not concerned at all,0.51205,1697,3416,0.49528,0.52881
1984,Post-secondary Non-tertiary Level,West,Very concerned,0.10955,32,204,0.06659,0.15252
1984,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.29320,63,204,0.23058,0.35583
1984,Post-secondary Non-tertiary Level,West,Not concerned at all,0.59725,109,204,0.52978,0.66471
1984,First Stage of Tertiary Education,West,Very concerned,0.10418,43,413,0.07469,0.13368
1984,First Stage of Tertiary Education,West,Somewhat concerned,0.29908,127,413,0.25487,0.34330
1984,First Stage of Tertiary Education,West,Not concerned at all,0.59673,243,413,0.54936,0.64410
1984,Second Stage of Tertiary Education,West,Very concerned,0.08271,53,572,0.06012,0.10530
1984,Second Stage of Tertiary Education,West,Somewhat concerned,0.20945,123,572,0.17608,0.24283
1984,Second Stage of Tertiary Education,West,Not concerned at all,0.70784,396,572,0.67054,0.74514
1985,Primary Level,West,Very concerned,0.21553,83,438,0.17698,0.25408
1985,Primary Level,West,Somewhat concerned,0.36659,165,438,0.32141,0.41177
1985,Primary Level,West,Not concerned at all,0.41788,190,438,0.37164,0.46412
1985,Lower Secondary Level,West,Very concerned,0.16487,279,1403,0.14544,0.18429
1985,Lower Secondary Level,West,Somewhat concerned,0.31093,460,1403,0.28670,0.33516
1985,Lower Secondary Level,West,Not concerned at all,0.52421,664,1403,0.49807,0.55035
1985,Upper Secondary Level,West,Very concerned,0.11845,413,3076,0.10703,0.12987
1985,Upper Secondary Level,West,Somewhat concerned,0.30696,971,3076,0.29066,0.32326
1985,Upper Secondary Level,West,Not concerned at all,0.57459,1692,3076,0.55712,0.59207
1985,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.28896,53,154,0.21713,0.36078
1985,Post-secondary Non-tertiary Level,West,Not concerned at all,0.65190,101,154,0.57641,0.72738
1985,First Stage of Tertiary Education,West,Somewhat concerned,0.27131,105,372,0.22607,0.31656
1985,First Stage of Tertiary Education,West,Not concerned at all,0.66609,267,372,0.61810,0.71408
1985,Second Stage of Tertiary Education,West,Very concerned,0.07601,45,546,0.05376,0.09826
1985,Second Stage of Tertiary Education,West,Somewhat concerned,0.17534,100,546,0.14341,0.20727
1985,Second Stage of Tertiary Education,West,Not concerned at all,0.74865,401,546,0.71223,0.78507
1986,Primary Level,West,Very concerned,0.23335,96,414,0.19255,0.27414
1986,Primary Level,West,Somewhat concerned,0.41552,162,414,0.36799,0.46305
1986,Primary Level,West,Not concerned at all,0.35113,156,414,0.30510,0.39717
1986,Lower Secondary Level,West,Very concerned,0.13983,234,1319,0.12111,0.15856
1986,Lower Secondary Level,West,Somewhat concerned,0.31787,444,1319,0.29273,0.34301
1986,Lower Secondary Level,West,Not concerned at all,0.54230,641,1319,0.51540,0.56919
1986,Upper Secondary Level,West,Very concerned,0.12654,404,2948,0.11454,0.13855
1986,Upper Secondary Level,West,Somewhat concerned,0.28907,877,2948,0.27271,0.30544
1986,Upper Secondary Level,West,Not concerned at all,0.58439,1667,2948,0.56659,0.60218
1986,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.28005,54,159,0.21003,0.35006
1986,Post-secondary Non-tertiary Level,West,Not concerned at all,0.62390,105,159,0.54837,0.69943
1986,First Stage of Tertiary Education,West,Very concerned,0.08673,31,359,0.05757,0.11588
1986,First Stage of Tertiary Education,West,Somewhat concerned,0.25084,87,359,0.20593,0.29574
1986,First Stage of Tertiary Education,West,Not concerned at all,0.66243,241,359,0.61345,0.71142
1986,Second Stage of Tertiary Education,West,Very concerned,0.06880,42,551,0.04764,0.08995
1986,Second Stage of Tertiary Education,West,Somewhat concerned,0.22613,126,551,0.19117,0.26109
1986,Second Stage of Tertiary Education,West,Not concerned at all,0.70508,383,551,0.66697,0.74319
1987,No answer / don't know,West,Somewhat concerned,0.50405,33,33,0.33082,0.67729
1987,Primary Level,West,Very concerned,0.18624,70,405,0.14828,0.22420
1987,Primary Level,West,Somewhat concerned,0.37746,155,405,0.33019,0.42473
1987,Primary Level,West,Not concerned at all,0.43630,180,405,0.38794,0.48466
1987,Lower Secondary Level,West,Very concerned,0.12623,208,1358,0.10856,0.14390
1987,Lower Secondary Level,West,Somewhat concerned,0.33459,490,1358,0.30948,0.35969
1987,Lower Secondary Level,West,Not concerned at all,0.53918,660,1358,0.51266,0.56571
1987,Upper Secondary Level,West,Very concerned,0.09694,327,3009,0.08636,0.10751
1987,Upper Secondary Level,West,Somewhat concerned,0.33118,1019,3009,0.31436,0.34799
1987,Upper Secondary Level,West,Not concerned at all,0.57189,1663,3009,0.55421,0.58957
1987,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.37155,60,158,0.29597,0.44714
1987,Post-secondary Non-tertiary Level,West,Not concerned at all,0.56376,98,158,0.48618,0.64133
1987,First Stage of Tertiary Education,West,Very concerned,0.09833,35,356,0.06736,0.12931
1987,First Stage of Tertiary Education,West,Somewhat concerned,0.28662,104,356,0.23958,0.33365
1987,First Stage of Tertiary Education,West,Not concerned at all,0.61505,217,356,0.56444,0.66567
1987,Second Stage of Tertiary Education,West,Very concerned,0.06184,40,543,0.04156,0.08212
1987,Second Stage of Tertiary Education,West,Somewhat concerned,0.20356,112,543,0.16966,0.23746
1987,Second Stage of Tertiary Education,West,Not concerned at all,0.73460,391,543,0.69743,0.77178
1988,No answer / don't know,West,Not concerned at all,0.48019,39,39,0.32134,0.63905
1988,Primary Level,West,Very concerned,0.27101,85,356,0.22477,0.31725
1988,Primary Level,West,Somewhat concerned,0.34207,135,356,0.29272,0.39142
1988,Primary Level,West,Not concerned at all,0.38691,136,356,0.33625,0.43758
1988,Lower Secondary Level,West,Very concerned,0.17190,258,1308,0.15144,0.19235
1988,Lower Secondary Level,West,Somewhat concerned,0.38346,488,1308,0.35710,0.40982
1988,Lower Secondary Level,West,Not concerned at all,0.44464,562,1308,0.41770,0.47158
1988,Upper Secondary Level,West,Very concerned,0.11113,358,2827,0.09955,0.12272
1988,Upper Secondary Level,West,Somewhat concerned,0.34700,1003,2827,0.32945,0.36455
1988,Upper Secondary Level,West,Not concerned at all,0.54186,1466,2827,0.52349,0.56023
1988,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.28817,51,151,0.21569,0.36065
1988,Post-secondary Non-tertiary Level,West,Not concerned at all,0.64301,100,151,0.56634,0.71969
1988,First Stage of Tertiary Education,West,Very concerned,0.09705,33,344,0.06573,0.12838
1988,First Stage of Tertiary Education,West,Somewhat concerned,0.30113,99,344,0.25258,0.34968
1988,First Stage of Tertiary Education,West,Not concerned at all,0.60182,212,344,0.55001,0.65363
1988,Second Stage of Tertiary Education,West,Very concerned,0.06484,38,523,0.04371,0.08596
1988,Second Stage of Tertiary Education,West,Somewhat concerned,0.22647,123,523,0.19057,0.26238
1988,Second Stage of Tertiary Education,West,Not concerned at all,0.70869,362,523,0.66971,0.74767
1989,No answer / don't know,West,Not concerned at all,0.56695,50,50,0.42821,0.70569
1989,Primary Level,West,Very concerned,0.16444,52,323,0.12395,0.20493
1989,Primary Level,West,Somewhat concerned,0.33255,115,323,0.28109,0.38401
1989,Primary Level,West,Not concerned at all,0.50301,156,323,0.44840,0.55763
