year,quintil_oecd,regtyp,pli0081,proportion,n,lower_confidence,upper_confidence
1990,1. Quintil,Staedtischer Raum,Min 1x pro Woche,0.12064864864864865,18165,0.11591189477604927,0.12538540252124802
1990,2. Quintil,Staedtischer Raum,Min 1x pro Woche,0.09145945945945946,18165,0.08726742502976285,0.09565149388915607
1990,1. Quintil,Staedtischer Raum,Min 1x pro Monat,0.07113513513513514,18165,0.06739698518452261,0.07487328508574767
1990,2. Quintil,Staedtischer Raum,Min 1x pro Monat,0.06864864864864866,18165,0.06497150038534752,0.07232579691194979
1990,3. Quintil,Staedtischer Raum,Min 1x pro Woche,0.05621621621621622,18165,0.05286651993435813,0.0595659124980743
1990,1. Quintil,Staedtischer Raum,Seltener,0.0547027027027027,18165,0.05139575771431347,0.05800964769109193
1990,2. Quintil,Staedtischer Raum,Seltener,0.047135135135135134,18165,0.04405317934035093,0.050217090929919335
1990,3. Quintil,Staedtischer Raum,Min 1x pro Monat,0.044216216216216214,18165,0.041226644426171126,0.0472057880062613
1990,3. Quintil,Staedtischer Raum,Seltener,0.035243243243243245,18165,0.03256169744709801,0.03792478903938848
1990,1. Quintil,Laendlicher Raum,Min 1x pro Woche,0.027675675675675675,18165,0.025290100747562466,0.030061250603788885
1990,4. Quintil,Staedtischer Raum,Min 1x pro Woche,0.02702702702702703,18165,0.024668787596838042,0.029385266457216015
1990,1. Quintil,Staedtischer Raum,Taeglich,0.026810810810810812,18165,0.024461762318205904,0.02915985930341572
1990,4. Quintil,Staedtischer Raum,Min 1x pro Monat,0.02572972972972973,18165,0.02342725057219944,0.028032208887260022
1990,1. Quintil,Laendlicher Raum,Min 1x pro Monat,0.025513513513513515,18165,0.02322047464763032,0.02780655237939671
1990,4. Quintil,Staedtischer Raum,Seltener,0.023243243243243242,18165,0.021052053704005525,0.02543443278248096
1990,2. Quintil,Laendlicher Raum,Min 1x pro Woche,0.02118918918918919,18165,0.01909486013195458,0.023283518246423798
1990,2. Quintil,Laendlicher Raum,Min 1x pro Monat,0.020216216216216217,18165,0.018169519792121662,0.022262912640310772
1990,1. Quintil,Laendlicher Raum,Seltener,0.02,18165,0.01796405329193684,0.02203594670806316
1990,2. Quintil,Staedtischer Raum,Taeglich,0.018378378378378378,18165,0.016425100540815477,0.02033165621594128
1990,1. Quintil,Staedtischer Raum,Nie,0.015243243243243243,18165,0.013461514669456233,0.017024971817030256
1990,3. Quintil,Laendlicher Raum,Min 1x pro Monat,0.014486486486486486,18165,0.012748880936946027,0.016224092036026944
1990,3. Quintil,Laendlicher Raum,Min 1x pro Woche,0.012864864864864866,18165,0.011226052282825015,0.014503677446904716
1990,2. Quintil,Laendlicher Raum,Seltener,0.012324324324324324,18165,0.01071987092158833,0.013928777727060318
1990,2. Quintil,Staedtischer Raum,Nie,0.012,18165,0.010416538656427131,0.01358346134357287
1990,5. Quintil,Staedtischer Raum,Min 1x pro Monat,0.011351351351351352,18165,0.009810775301417586,0.012891927401285117
1990,3. Quintil,Laendlicher Raum,Seltener,0.010378378378378378,18165,0.008904581242882174,0.011852175513874581
1990,5. Quintil,Staedtischer Raum,Seltener,0.009945945945945946,18165,0.008502864407314396,0.011389027484577496
1990,3. Quintil,Staedtischer Raum,Taeglich,0.009837837837837838,18165,0.008402542205800508,0.011273133469875168
1990,5. Quintil,Staedtischer Raum,Min 1x pro Woche,0.009837837837837838,18165,0.008402542205800508,0.011273133469875168
1990,1. Quintil,Laendlicher Raum,Taeglich,0.0068108108108108105,18165,0.005614748596629295,0.008006873024992327
1990,4. Quintil,Laendlicher Raum,Min 1x pro Woche,0.00627027027027027,18165,0.005122339645796851,0.0074182008947436895
1990,4. Quintil,Laendlicher Raum,Seltener,0.005945945945945946,18165,0.004827914936899366,0.007063976954992526
1990,4. Quintil,Laendlicher Raum,Min 1x pro Monat,0.0058378378378378375,18165,0.004729957132779081,0.006945718542896594
1990,3. Quintil,Staedtischer Raum,Nie,0.004648648648648649,18165,0.0036594353713034554,0.005637861925993842
1990,4. Quintil,Staedtischer Raum,Taeglich,0.004648648648648649,18165,0.0036594353713034554,0.005637861925993842
1990,2. Quintil,Laendlicher Raum,Taeglich,0.0036756756756756758,18165,0.0027956257125422755,0.004555725638809076
1990,1. Quintil,Laendlicher Raum,Nie,0.0033513513513513515,18165,0.00251088681704224,0.004191815885660463
1990,5. Quintil,Laendlicher Raum,Min 1x pro Monat,0.0025945945945945945,18165,0.0018548036968846003,0.0033343854923045886
1990,5. Quintil,Staedtischer Raum,Taeglich,0.002162162162162162,18165,0.0014866821759189292,0.002837642148405395
1990,3. Quintil,Laendlicher Raum,Taeglich,0.0020540540540540542,18165,0.001395641938995444,0.002712466169112664
1990,5. Quintil,Laendlicher Raum,Seltener,0.0016216216216216215,18165,0.00103648036918619,0.002206762874057053
1990,5. Quintil,Laendlicher Raum,Min 1x pro Woche,0.0016216216216216215,18165,0.00103648036918619,0.002206762874057053
1990,4. Quintil,Staedtischer Raum,Nie,0.0014054054054054054,18165,0.0008606095619060924,0.0019502012489047184
1990,2. Quintil,Laendlicher Raum,Nie,0.0012972972972972972,18165,0.0007738460493928474,0.001820748545201747
1990,3. Quintil,Laendlicher Raum,Nie,0.0011891891891891893,18165,0.0006879956503246291,0.0016903827280537495
1990,4. Quintil,Laendlicher Raum,Taeglich,0.00043243243243243243,18165,0.00013008688465839034,0.0007347779802064745
1990,4. Quintil,Laendlicher Raum,Nie,0.00043243243243243243,18165,0.00013008688465839034,0.0007347779802064745
1990,5. Quintil,Staedtischer Raum,Nie,0.0003243243243243243,18165,6.247124003524697e-05,0.0005861774086134016
1990,5. Quintil,Laendlicher Raum,Taeglich,0.00021621621621621621,18165,2.4025078790812743e-06,0.00043002992455335115
1995,2. Quintil,Staedtischer Raum,Min 1x pro Woche,0.075211701308699,17246,0.07127551406283757,0.07914788855456044
1995,1. Quintil,Staedtischer Raum,Min 1x pro Woche,0.0676674364896074,17246,0.0639186805316175,0.07141619244759728
1995,3. Quintil,Staedtischer Raum,Min 1x pro Woche,0.059276366435719784,17246,0.05575197858931027,0.0628007542821293
1995,2. Quintil,Staedtischer Raum,Min 1x pro Monat,0.0481139337952271,17246,0.0449198978565939,0.051307969733860294
1995,4. Quintil,Staedtischer Raum,Min 1x pro Woche,0.046266358737490375,17246,0.0431312104154252,0.04940150705955555
1995,3. Quintil,Staedtischer Raum,Min 1x pro Monat,0.043264049268668205,17246,0.040227561685949216,0.04630053685138719
1995,2. Quintil,Laendlicher Raum,Min 1x pro Woche,0.03926096997690531,17246,0.03636232444296666,0.04215961551084397
1995,1. Quintil,Laendlicher Raum,Min 1x pro Woche,0.03903002309468822,17246,0.03613956821537488,0.04192047797400156
1995,1. Quintil,Staedtischer Raum,Min 1x pro Monat,0.03464203233256351,17246,0.03191269161323891,0.037371373051888104
1995,4. Quintil,Staedtischer Raum,Min 1x pro Monat,0.03456505003849115,17246,0.03183863490438248,0.03729146517259981
1995,2. Quintil,Laendlicher Raum,Min 1x pro Monat,0.03418013856812933,17246,0.03146840600622556,0.036891871130033095
1995,3. Quintil,Laendlicher Raum,Min 1x pro Woche,0.033102386451116246,17246,0.03043226032068393,0.035772512581548566
1995,2. Quintil,Staedtischer Raum,Seltener,0.032640492686682065,17246,0.029988427556534542,0.035292557816829585
1995,3. Quintil,Staedtischer Raum,Seltener,0.027405696689761356,17246,0.024969018563752037,0.029842374815770675
1995,1. Quintil,Staedtischer Raum,Seltener,0.026866820631254812,17246,0.024453549272917565,0.02928009198959206
1995,3. Quintil,Laendlicher Raum,Min 1x pro Monat,0.026250962278675904,17246,0.023864755829222567,0.028637168728129242
1995,1. Quintil,Laendlicher Raum,Min 1x pro Monat,0.025635103926096997,17246,0.02327630872142398,0.027993899130770016
1995,4. Quintil,Staedtischer Raum,Seltener,0.024634334103156273,17246,0.02232085262960549,0.026947815576707054
1995,5. Quintil,Staedtischer Raum,Min 1x pro Monat,0.02201693610469592,17246,0.019826876228995437,0.0242069959803964
1995,5. Quintil,Staedtischer Raum,Min 1x pro Woche,0.02132409545804465,17246,0.019168006688682897,0.0234801842274064
1995,2. Quintil,Laendlicher Raum,Seltener,0.01924557351809084,17246,0.017195084499620795,0.021296062536560884
1995,1. Quintil,Laendlicher Raum,Seltener,0.019091608929946113,17246,0.017049178039884365,0.02113403982000786
1995,4. Quintil,Laendlicher Raum,Min 1x pro Woche,0.017551963048498844,17246,0.015592082859141472,0.019511843237856215
1995,1. Quintil,Staedtischer Raum,Taeglich,0.01724403387220939,17246,0.0153011172732203,0.01918695047119848
