year,bula_h,sex,pli0081,proportion,n,lower_confidence,upper_confidence
1990,Nordrhein-Westfalen,female,2.0,0.05531372757192908,13886,0.05151159061671338,0.05911586452714478
1990,Nordrhein-Westfalen,male,2.0,0.051491665781930145,13886,0.04781582630685841,0.05516750525700188
1990,Nordrhein-Westfalen,male,3.0,0.03981314364582227,13886,0.03656108323369061,0.043065204057953936
1990,Baden-Wuerttemberg,female,2.0,0.039176133347489116,13886,0.035949124421457423,0.04240314227352081
1990,Nordrhein-Westfalen,female,3.0,0.03864529143221149,13886,0.03543933502218225,0.04185124784224072
1990,Baden-Wuerttemberg,male,2.0,0.03726510245248965,13886,0.03411465668507073,0.04041554821990857
1990,Bayern,female,2.0,0.03248752521499097,13886,0.02953866563672785,0.035436384793254096
1990,Nordrhein-Westfalen,male,4.0,0.02887780019110309,13886,0.026092407154359124,0.03166319322784705
1990,Bayern,male,2.0,0.027922284743603355,13886,0.025182014086817982,0.030662555400388727
1990,Nordrhein-Westfalen,female,4.0,0.026860600913048094,13886,0.024171464205231946,0.02954973762086424
1990,Baden-Wuerttemberg,male,3.0,0.026223590614714937,13886,0.023565662728580638,0.028881518500849235
1990,Bayern,male,3.0,0.02611742223165941,13886,0.023464735627131583,0.02877010883618724
1990,Bayern,female,3.0,0.025905085465548358,13886,0.023262916156132196,0.02854725477496452
1990,Baden-Wuerttemberg,female,3.0,0.022401528824716,13886,0.019940103996626376,0.024862953652805626
1990,Bayern,male,4.0,0.022401528824716,13886,0.019940103996626376,0.024862953652805626
1990,Baden-Wuerttemberg,male,4.0,0.020915171461938633,13886,0.01853499932979676,0.023295343594080507
1990,Hessen,female,2.0,0.01889797218388364,13886,0.01663316006486192,0.02116278430290536
1990,Niedersachsen,female,3.0,0.018473298651661536,13886,0.01623359387675776,0.02071300342656531
1990,Baden-Wuerttemberg,female,4.0,0.018260961885550483,13886,0.01603392532756346,0.020487998443537506
1990,Niedersachsen,female,2.0,0.018154793502494958,13886,0.01593412025964917,0.020375466745340746
1990,Bayern,female,4.0,0.01804862511943943,13886,0.015834334886506048,0.02026291535237281
1990,Niedersachsen,male,2.0,0.017093109671939697,13886,0.014937181834237716,0.01924903750964168
1990,Hessen,male,2.0,0.01677460452277312,13886,0.014638511410910684,0.018910697634635553
1990,Niedersachsen,male,3.0,0.016031425841384436,13886,0.013942398230148824,0.018120453452620047
1990,"Rheinland-Pfalz,Saarland",female,2.0,0.015182078776940227,13886,0.013148265478513298,0.017215892075367157
1990,Hessen,male,3.0,0.014438900095551545,13886,0.012454741771092997,0.016423058420010093
