syear,migback,pli0081,proportion,n,lower_confidence,upper_confidence
1990,No migration background,2.0,0.25076972077715254,13886,0.2435600953894501,0.25797934616485496
1990,No migration background,3.0,0.2314470750610468,13886,0.22443203381112015,0.23846211631097347
1990,No migration background,4.0,0.16031425841384436,13886,0.15421169985626582,0.1664168169714229
1990,Direct migration background,2.0,0.1095657713133029,13886,0.10437052833379841,0.1147610142928074
1990,Direct migration background,4.0,0.05446438050748487,13886,0.05068985189412315,0.058238909120846595
1990,Direct migration background,3.0,0.051704002548041195,13886,0.04802100413429596,0.05538700096178643
1990,No migration background,1.0,0.04575857309693173,13886,0.04228294850882827,0.04923419768503519
1990,Direct migration background,1.0,0.02696676929610362,13886,0.024272470314472227,0.02966106827773501
1990,Direct migration background,5.0,0.024418728102770994,13886,0.021851521992458902,0.026985934213083086
1990,No migration background,5.0,0.013695721414162863,13886,0.011762572071379087,0.01562887075694664
1990,Indirect migration background,2.0,0.01348338464805181,13886,0.011565073038926572,0.015401696257177046
1990,Indirect migration background,3.0,0.006263934600276038,13886,0.004951654255084105,0.007576214945467971
1990,Indirect migration background,4.0,0.006157766217220512,13886,0.004856584916517937,0.007458947517923087
1990,Indirect migration background,1.0,0.00297271472555473,13886,0.0020671955949503875,0.0038782338561590725
1990,Indirect migration background,5.0,0.002017199278054995,13886,0.001270916497010719,0.0027634820590992713
1995,No migration background,2.0,0.28975853455453787,13284,0.2820439460098655,0.29747312309921026
1995,No migration background,3.0,0.24017863901294376,13284,0.23291399099385088,0.24744328703203664
1995,No migration background,4.0,0.15487094088259784,13284,0.1487186321103529,0.16102324965484277
1995,Direct migration background,2.0,0.09704034516690636,13284,0.09200647538087794,0.10207421495293478
1995,No migration background,1.0,0.05328892589508743,13284,0.049469317406561464,0.057108534383613394
1995,Direct migration background,3.0,0.04193475134357732,13284,0.038526149945850754,0.04534335274130388
1995,Direct migration background,4.0,0.033229884187419574,13284,0.03018186525401257,0.03627790312082658
1995,Direct migration background,1.0,0.024222239043221558,13284,0.02160782577632939,0.026836652310113725
1995,Indirect migration background,2.0,0.01672848383922489,13284,0.014547478856791007,0.01890948882165877
1995,No migration background,5.0,0.014457648928922867,13284,0.01242773267494934,0.016487565182896395
1995,Direct migration background,5.0,0.013095147982741655,13284,0.011161913712407734,0.015028382253075576
1995,Indirect migration background,3.0,0.007872227689047006,13284,0.006369347828492801,0.00937510754960121
