"pli0081","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Täglich","1990","(noch) kein Abschluss","männlich","40","0.0712967261762193","0.045322016725914","0.0972714356265245"
"Täglich","1990","(noch) kein Abschluss","weiblich","56","0.109478053514435","0.0810063829282095","0.137949724100661"
"Täglich","1990","Hauptschule","männlich","176","0.0606095998556836","0.0514798276244541","0.0697393720869132"
"Täglich","1990","Hauptschule","weiblich","285","0.100735829515855","0.0893809566168901","0.112090702414819"
"Täglich","1990","Realschule","männlich","23","","",""
"Täglich","1990","Realschule","weiblich","73","0.0727986410751302","0.0564573207935235","0.0891399613567369"
"Täglich","1990","(Fach-)Abitur","männlich","12","","",""
"Täglich","1990","(Fach-)Abitur","weiblich","13","","",""
"Täglich","1990","AkademikerIn","männlich","13","","",""
"Täglich","1990","AkademikerIn","weiblich","8","","",""
"Min 1x pro Woche","1990","(noch) kein Abschluss","männlich","141","0.301305942288478","0.25499060947535","0.347621275101606"
"Min 1x pro Woche","1990","(noch) kein Abschluss","weiblich","182","0.304819619450065","0.262843980566101","0.346795258334029"
"Min 1x pro Woche","1990","Hauptschule","männlich","987","0.34857441628211","0.330341911528875","0.366806921035344"
"Min 1x pro Woche","1990","Hauptschule","weiblich","1057","0.38457928199813","0.366225496694231","0.40293306730203"
"Min 1x pro Woche","1990","Realschule","männlich","236","0.363577826720316","0.32656970119983","0.400585952240803"
"Min 1x pro Woche","1990","Realschule","weiblich","360","0.357822589407452","0.327671718206128","0.387973460608777"
"Min 1x pro Woche","1990","(Fach-)Abitur","männlich","132","0.285852524598391","0.243393654639224","0.328311394557558"
"Min 1x pro Woche","1990","(Fach-)Abitur","weiblich","125","0.416937330775298","0.362139810552347","0.47173485099825"
"Min 1x pro Woche","1990","AkademikerIn","männlich","150","0.337700544587337","0.294853759225371","0.380547329949302"
"Min 1x pro Woche","1990","AkademikerIn","weiblich","66","0.298268231612328","0.238884192136148","0.357652271088507"
"Min 1x pro Monat","1990","(noch) kein Abschluss","männlich","81","0.275098741549261","0.230021104273842","0.320176378824679"
"Min 1x pro Monat","1990","(noch) kein Abschluss","weiblich","98","0.264843103381498","0.224607413213437","0.305078793549558"
"Min 1x pro Monat","1990","Hauptschule","männlich","760","0.32212078346273","0.304241434187897","0.340000132737562"
