year,pgisced97,regtyp,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,No answer / don't know,Urban regions,Optimistic,0.29779,69,194,0.23328,0.36231
1999,No answer / don't know,Urban regions,More optimistic than pessimistic,0.46940,89,194,0.39899,0.53981
1999,No answer / don't know,Urban regions,More pessimistic than optimistic,0.16854,36,194,0.11572,0.22135
1999,Pre-primary Level,Urban regions,Optimistic,0.47539,93,186,0.40342,0.54735
1999,Pre-primary Level,Urban regions,More optimistic than pessimistic,0.41420,93,186,0.34322,0.48519
1999,Pre-primary Level,Rural regions,Optimistic,0.36912,41,97,0.27259,0.46566
1999,Pre-primary Level,Rural regions,More optimistic than pessimistic,0.52774,56,97,0.42787,0.62761
1999,Primary Level,Urban regions,Optimistic,0.26209,86,345,0.21561,0.30856
1999,Primary Level,Urban regions,More optimistic than pessimistic,0.40596,141,345,0.35407,0.45786
1999,Primary Level,Urban regions,More pessimistic than optimistic,0.25502,87,345,0.20895,0.30108
1999,Primary Level,Urban regions,Pessimistic,0.07693,31,345,0.04877,0.10509
1999,Primary Level,Rural regions,More optimistic than pessimistic,0.53125,37,37,0.36824,0.69427
1999,Lower Secondary Level,Urban regions,Optimistic,0.28314,513,1669,0.26152,0.30476
1999,Lower Secondary Level,Urban regions,More optimistic than pessimistic,0.42382,705,1669,0.40010,0.44753
1999,Lower Secondary Level,Urban regions,More pessimistic than optimistic,0.22879,366,1669,0.20863,0.24895
1999,Lower Secondary Level,Urban regions,Pessimistic,0.06425,85,1669,0.05248,0.07602
1999,Lower Secondary Level,Rural regions,Optimistic,0.29206,221,748,0.25946,0.32467
1999,Lower Secondary Level,Rural regions,More optimistic than pessimistic,0.43004,323,748,0.39453,0.46554
1999,Lower Secondary Level,Rural regions,More pessimistic than optimistic,0.23294,171,748,0.20263,0.26326
1999,Lower Secondary Level,Rural regions,Pessimistic,0.04495,33,748,0.03010,0.05981
1999,Upper Secondary Level,Urban regions,Optimistic,0.27889,1269,4272,0.26544,0.29233
1999,Upper Secondary Level,Urban regions,More optimistic than pessimistic,0.45921,1969,4272,0.44426,0.47415
1999,Upper Secondary Level,Urban regions,More pessimistic than optimistic,0.21575,857,4272,0.20341,0.22809
1999,Upper Secondary Level,Urban regions,Pessimistic,0.04616,177,4272,0.03987,0.05245
1999,Upper Secondary Level,Rural regions,Optimistic,0.26264,666,2622,0.24579,0.27948
1999,Upper Secondary Level,Rural regions,More optimistic than pessimistic,0.50533,1343,2622,0.48619,0.52447
1999,Upper Secondary Level,Rural regions,More pessimistic than optimistic,0.19690,521,2622,0.18167,0.21212
1999,Upper Secondary Level,Rural regions,Pessimistic,0.03514,92,2622,0.02809,0.04219
1999,Post-secondary Non-tertiary Level,Urban regions,Optimistic,0.29377,122,379,0.24785,0.33968
1999,Post-secondary Non-tertiary Level,Urban regions,More optimistic than pessimistic,0.55335,199,379,0.50324,0.60347
1999,Post-secondary Non-tertiary Level,Urban regions,More pessimistic than optimistic,0.14072,58,379,0.10567,0.17578
1999,Post-secondary Non-tertiary Level,Rural regions,More optimistic than pessimistic,0.59242,70,70,0.47648,0.70837
1999,First Stage of Tertiary Education,Urban regions,Optimistic,0.26578,140,490,0.22662,0.30493
1999,First Stage of Tertiary Education,Urban regions,More optimistic than pessimistic,0.47313,239,490,0.42887,0.51738
1999,First Stage of Tertiary Education,Urban regions,More pessimistic than optimistic,0.23519,111,490,0.19760,0.27278
1999,First Stage of Tertiary Education,Rural regions,Optimistic,0.29435,89,301,0.24278,0.34592
1999,First Stage of Tertiary Education,Rural regions,More optimistic than pessimistic,0.40061,137,301,0.34516,0.45606
1999,First Stage of Tertiary Education,Rural regions,More pessimistic than optimistic,0.27139,75,301,0.22107,0.32170
