year,regtyp,sex,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Urban regions,male,Optimistic,0.30441,1360,4262,0.29059,0.31822
1999,Urban regions,male,More optimistic than pessimistic,0.44951,1903,4262,0.43457,0.46445
1999,Urban regions,male,More pessimistic than optimistic,0.20409,837,4262,0.19199,0.21620
1999,Urban regions,male,Pessimistic,0.04199,162,4262,0.03597,0.04801
1999,Urban regions,female,Optimistic,0.26502,1277,4558,0.25220,0.27783
1999,Urban regions,female,More optimistic than pessimistic,0.47698,2190,4558,0.46248,0.49149
1999,Urban regions,female,More pessimistic than optimistic,0.21386,910,4558,0.20196,0.22577
1999,Urban regions,female,Pessimistic,0.04414,181,4558,0.03817,0.05010
1999,Rural regions,male,Optimistic,0.27780,628,2312,0.25954,0.29606
1999,Rural regions,male,More optimistic than pessimistic,0.49809,1156,2312,0.47771,0.51848
1999,Rural regions,male,More pessimistic than optimistic,0.18324,436,2312,0.16747,0.19901
1999,Rural regions,male,Pessimistic,0.04087,92,2312,0.03279,0.04894
1999,Rural regions,female,Optimistic,0.26222,613,2453,0.24481,0.27963
1999,Rural regions,female,More optimistic than pessimistic,0.48976,1241,2453,0.46997,0.50954
1999,Rural regions,female,More pessimistic than optimistic,0.22071,530,2453,0.20429,0.23712
1999,Rural regions,female,Pessimistic,0.02732,69,2453,0.02086,0.03377
2005,Urban regions,male,Optimistic,0.21079,1436,6542,0.20090,0.22067
2005,Urban regions,male,More optimistic than pessimistic,0.46611,3143,6542,0.45402,0.47820
2005,Urban regions,male,More pessimistic than optimistic,0.26292,1633,6542,0.25225,0.27358
2005,Urban regions,male,Pessimistic,0.06019,330,6542,0.05443,0.06596
2005,Urban regions,female,Optimistic,0.19349,1457,7155,0.18433,0.20264
2005,Urban regions,female,More optimistic than pessimistic,0.46678,3481,7155,0.45521,0.47834
2005,Urban regions,female,More pessimistic than optimistic,0.27839,1855,7155,0.26801,0.28878
2005,Urban regions,female,Pessimistic,0.06135,362,7155,0.05579,0.06691
2005,Rural regions,male,Optimistic,0.18997,648,3307,0.17660,0.20334
2005,Rural regions,male,More optimistic than pessimistic,0.43777,1501,3307,0.42086,0.45468
2005,Rural regions,male,More pessimistic than optimistic,0.29311,909,3307,0.27759,0.30862
2005,Rural regions,male,Pessimistic,0.07915,249,3307,0.06995,0.08835
2005,Rural regions,female,Optimistic,0.16800,618,3572,0.15574,0.18026
2005,Rural regions,female,More optimistic than pessimistic,0.45880,1683,3572,0.44245,0.47514
2005,Rural regions,female,More pessimistic than optimistic,0.31322,1065,3572,0.29801,0.32843
2005,Rural regions,female,Pessimistic,0.05998,206,3572,0.05220,0.06777
2009,Urban regions,male,Optimistic,0.18227,980,5534,0.17210,0.19245
2009,Urban regions,male,More optimistic than pessimistic,0.46548,2642,5534,0.45233,0.47862
2009,Urban regions,male,More pessimistic than optimistic,0.28405,1562,5534,0.27217,0.29593
2009,Urban regions,male,Pessimistic,0.06820,350,5534,0.06156,0.07484
2009,Urban regions,female,Optimistic,0.16767,1038,6141,0.15832,0.17701
2009,Urban regions,female,More optimistic than pessimistic,0.48368,3047,6141,0.47118,0.49618
2009,Urban regions,female,More pessimistic than optimistic,0.29640,1717,6141,0.28497,0.30782
2009,Urban regions,female,Pessimistic,0.05225,339,6141,0.04668,0.05782
2009,Rural regions,male,Optimistic,0.16502,476,3034,0.15181,0.17823
2009,Rural regions,male,More optimistic than pessimistic,0.43577,1391,3034,0.41812,0.45341
2009,Rural regions,male,More pessimistic than optimistic,0.31581,944,3034,0.29926,0.33235
2009,Rural regions,male,Pessimistic,0.08340,223,3034,0.07356,0.09324
2009,Rural regions,female,Optimistic,0.15835,479,3241,0.14578,0.17092
2009,Rural regions,female,More optimistic than pessimistic,0.44940,1535,3241,0.43228,0.46653
2009,Rural regions,female,More pessimistic than optimistic,0.33335,1043,3241,0.31712,0.34958
2009,Rural regions,female,Pessimistic,0.05890,184,3241,0.05079,0.06700
2014,Urban regions,male,Optimistic,0.31435,2613,8016,0.30419,0.32451
2014,Urban regions,male,More optimistic than pessimistic,0.51585,4091,8016,0.50491,0.52680
2014,Urban regions,male,More pessimistic than optimistic,0.14378,1114,8016,0.13610,0.15146
2014,Urban regions,male,Pessimistic,0.02602,198,8016,0.02253,0.02950
2014,Urban regions,female,Optimistic,0.28839,2854,9529,0.27929,0.29748
2014,Urban regions,female,More optimistic than pessimistic,0.50965,4974,9529,0.49961,0.51968
2014,Urban regions,female,More pessimistic than optimistic,0.17751,1481,9529,0.16983,0.18518
