year,age_gr,sex,plh0244,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,male,More optimistic than pessimistic,0.4563106796116505,17396,0.44890888398252876,0.46371247524077225
1999,17-29 y.,male,Optimistic,0.4264909847434119,17396,0.4191415079293126,0.4338404615575112
1999,17-29 y.,male,More pessimistic than optimistic,0.10471567267683772,17396,0.10016560657218836,0.10926573878148708
1999,17-29 y.,male,Pessimistic,0.012482662968099861,17396,0.01083276397051332,0.014132561965686402
1999,17-29 y.,female,More optimistic than pessimistic,0.49074074074074076,17396,0.48331179996847307,0.49816968151300844
1999,17-29 y.,female,Optimistic,0.3776455026455027,17396,0.3704411917434506,0.38484981354755476
1999,17-29 y.,female,More pessimistic than optimistic,0.11706349206349206,17396,0.11228592439833388,0.12184105972865025
1999,17-29 y.,female,Pessimistic,0.01455026455026455,17396,0.012770821655625986,0.016329707444903113
1999,30-45 y.,male,More optimistic than pessimistic,0.4907207596029348,17396,0.4832918243362184,0.4981496948696512
1999,30-45 y.,male,Optimistic,0.30858869227449287,17396,0.3017244972386512,0.31545288731033455
1999,30-45 y.,male,More pessimistic than optimistic,0.1709106603366422,17396,0.16531673566960897,0.17650458500367544
1999,30-45 y.,male,Pessimistic,0.029779887785930083,17396,0.027253918666569888,0.032305856905290274
1999,30-45 y.,female,More optimistic than pessimistic,0.5312236286919831,17396,0.5238079155757656,0.5386393418082007
1999,30-45 y.,female,Optimistic,0.2814345991561181,17396,0.27475187912787663,0.2881173191843596
1999,30-45 y.,female,More pessimistic than optimistic,0.16329113924050634,17396,0.1577982623501602,0.16878401613085248
1999,30-45 y.,female,Pessimistic,0.024050632911392405,17396,0.02177392000207117,0.02632734582071364
1999,46-65 y.,male,More optimistic than pessimistic,0.44879227053140097,17396,0.44140112581685326,0.4561834152459487
1999,46-65 y.,male,More pessimistic than optimistic,0.2545893719806763,17396,0.24811572076415128,0.26106302319720137
1999,46-65 y.,male,Optimistic,0.23768115942028986,17396,0.23135562712737326,0.24400669171320646
1999,46-65 y.,male,Pessimistic,0.05893719806763285,17396,0.05543746099498043,0.06243693514028526
1999,46-65 y.,female,More optimistic than pessimistic,0.4682274247491639,17396,0.46081222655246323,0.47564262294586457
