year,pgisced97,sex,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,No answer / don't know,male,Optimistic,0.27517,40,98,0.18629,0.36404
1999,No answer / don't know,male,More optimistic than pessimistic,0.44144,58,98,0.34262,0.54026
1999,No answer / don't know,female,Optimistic,0.37282,57,115,0.28406,0.46159
1999,No answer / don't know,female,More optimistic than pessimistic,0.42082,58,115,0.33019,0.51145
1999,Pre-primary Level,male,Optimistic,0.50724,79,146,0.42586,0.58862
1999,Pre-primary Level,male,More optimistic than pessimistic,0.41263,67,146,0.33250,0.49276
1999,Pre-primary Level,female,Optimistic,0.38746,55,137,0.30559,0.46934
1999,Pre-primary Level,female,More optimistic than pessimistic,0.47591,82,137,0.39197,0.55985
1999,Primary Level,male,Optimistic,0.21695,38,158,0.15248,0.28142
1999,Primary Level,male,More optimistic than pessimistic,0.44462,75,158,0.36689,0.52235
1999,Primary Level,male,More pessimistic than optimistic,0.26076,45,158,0.19208,0.32944
1999,Primary Level,female,Optimistic,0.30432,65,222,0.24365,0.36498
1999,Primary Level,female,More optimistic than pessimistic,0.41706,103,222,0.35205,0.48207
1999,Primary Level,female,More pessimistic than optimistic,0.20159,54,222,0.14869,0.25448
1999,Lower Secondary Level,male,Optimistic,0.34488,315,873,0.31333,0.37643
1999,Lower Secondary Level,male,More optimistic than pessimistic,0.42033,356,873,0.38757,0.45309
1999,Lower Secondary Level,male,More pessimistic than optimistic,0.19032,167,873,0.16426,0.21637
1999,Lower Secondary Level,male,Pessimistic,0.04447,35,873,0.03079,0.05816
1999,Lower Secondary Level,female,Optimistic,0.25887,419,1544,0.23701,0.28072
1999,Lower Secondary Level,female,More optimistic than pessimistic,0.42805,672,1544,0.40336,0.45274
1999,Lower Secondary Level,female,More pessimistic than optimistic,0.24805,370,1544,0.22650,0.26960
1999,Lower Secondary Level,female,Pessimistic,0.06503,83,1544,0.05273,0.07734
1999,Upper Secondary Level,male,Optimistic,0.29023,1025,3445,0.27507,0.30539
1999,Upper Secondary Level,male,More optimistic than pessimistic,0.46243,1604,3445,0.44577,0.47908
1999,Upper Secondary Level,male,More pessimistic than optimistic,0.19817,663,3445,0.18486,0.21148
1999,Upper Secondary Level,male,Pessimistic,0.04917,153,3445,0.04195,0.05640
1999,Upper Secondary Level,female,Optimistic,0.25598,910,3449,0.24142,0.27055
1999,Upper Secondary Level,female,More optimistic than pessimistic,0.48741,1708,3449,0.47073,0.50410
1999,Upper Secondary Level,female,More pessimistic than optimistic,0.22112,715,3449,0.20726,0.23497
1999,Upper Secondary Level,female,Pessimistic,0.03549,116,3449,0.02931,0.04166
1999,Post-secondary Non-tertiary Level,male,Optimistic,0.24103,63,235,0.18623,0.29584
1999,Post-secondary Non-tertiary Level,male,More optimistic than pessimistic,0.62329,132,235,0.56120,0.68537
1999,Post-secondary Non-tertiary Level,male,More pessimistic than optimistic,0.13568,40,235,0.09180,0.17956
1999,Post-secondary Non-tertiary Level,female,Optimistic,0.32700,87,263,0.27019,0.38380
1999,Post-secondary Non-tertiary Level,female,More optimistic than pessimistic,0.50555,137,263,0.44501,0.56609
1999,Post-secondary Non-tertiary Level,female,More pessimistic than optimistic,0.14915,39,263,0.10601,0.19228
1999,First Stage of Tertiary Education,male,Optimistic,0.27879,132,469,0.23816,0.31941
1999,First Stage of Tertiary Education,male,More optimistic than pessimistic,0.41365,211,469,0.36903,0.45827
1999,First Stage of Tertiary Education,male,More pessimistic than optimistic,0.26754,126,469,0.22744,0.30765
1999,First Stage of Tertiary Education,female,Optimistic,0.26936,97,322,0.22083,0.31789
1999,First Stage of Tertiary Education,female,More optimistic than pessimistic,0.50112,165,322,0.44642,0.55582
1999,First Stage of Tertiary Education,female,More pessimistic than optimistic,0.21748,60,322,0.17235,0.26261
1999,Second Stage of Tertiary Education,male,Optimistic,0.28786,296,1051,0.26047,0.31525
1999,Second Stage of Tertiary Education,male,More optimistic than pessimistic,0.49857,556,1051,0.46833,0.52882
1999,Second Stage of Tertiary Education,male,More pessimistic than optimistic,0.19099,199,1051,0.16722,0.21477
1999,Second Stage of Tertiary Education,female,Optimistic,0.24033,200,862,0.21179,0.26887
1999,Second Stage of Tertiary Education,female,More optimistic than pessimistic,0.57134,506,862,0.53829,0.60440
1999,Second Stage of Tertiary Education,female,More pessimistic than optimistic,0.17539,156,862,0.14999,0.20079
2005,No answer / don't know,male,Optimistic,0.32497,57,122,0.24152,0.40842
2005,No answer / don't know,male,More optimistic than pessimistic,0.47541,65,122,0.38642,0.56439
2005,No answer / don't know,female,Optimistic,0.36981,45,114,0.28080,0.45883
2005,No answer / don't know,female,More optimistic than pessimistic,0.44086,69,114,0.34932,0.53241
2005,Pre-primary Level,male,Optimistic,0.39948,115,305,0.34442,0.45454
2005,Pre-primary Level,male,More optimistic than pessimistic,0.44379,153,305,0.38794,0.49964
2005,Pre-primary Level,male,More pessimistic than optimistic,0.14775,37,305,0.10786,0.18764
2005,Pre-primary Level,female,Optimistic,0.30573,118,337,0.25647,0.35499
2005,Pre-primary Level,female,More optimistic than pessimistic,0.52241,172,337,0.46900,0.57582
2005,Pre-primary Level,female,More pessimistic than optimistic,0.16416,47,337,0.12456,0.20377
2005,Primary Level,male,More optimistic than pessimistic,0.42828,41,41,0.27493,0.58163
2005,Primary Level,female,More optimistic than pessimistic,0.31681,50,96,0.22325,0.41036
2005,Primary Level,female,More pessimistic than optimistic,0.41319,46,96,0.31417,0.51221
2005,Lower Secondary Level,male,Optimistic,0.27738,200,767,0.24567,0.30908
2005,Lower Secondary Level,male,More optimistic than pessimistic,0.37436,314,767,0.34009,0.40863
2005,Lower Secondary Level,male,More pessimistic than optimistic,0.26669,193,767,0.23538,0.29801
2005,Lower Secondary Level,male,Pessimistic,0.08157,60,767,0.06219,0.10095
2005,Lower Secondary Level,female,Optimistic,0.17668,297,1591,0.15794,0.19543
2005,Lower Secondary Level,female,More optimistic than pessimistic,0.40154,646,1591,0.37745,0.42564
2005,Lower Secondary Level,female,More pessimistic than optimistic,0.33011,496,1591,0.30700,0.35323
2005,Lower Secondary Level,female,Pessimistic,0.09166,152,1591,0.07748,0.10584
2005,Upper Secondary Level,male,Optimistic,0.18577,967,4863,0.17484,0.19670
2005,Upper Secondary Level,male,More optimistic than pessimistic,0.43455,2139,4863,0.42061,0.44848
2005,Upper Secondary Level,male,More pessimistic than optimistic,0.29539,1375,4863,0.28257,0.30822
2005,Upper Secondary Level,male,Pessimistic,0.08429,382,4863,0.07648,0.09210
2005,Upper Secondary Level,female,Optimistic,0.17545,981,5333,0.16524,0.18566
2005,Upper Secondary Level,female,More optimistic than pessimistic,0.45504,2493,5333,0.44168,0.46841
2005,Upper Secondary Level,female,More pessimistic than optimistic,0.30544,1550,5333,0.29308,0.31781
2005,Upper Secondary Level,female,Pessimistic,0.06407,309,5333,0.05749,0.07064
2005,Post-secondary Non-tertiary Level,male,Optimistic,0.23724,109,448,0.19781,0.27668
2005,Post-secondary Non-tertiary Level,male,More optimistic than pessimistic,0.52745,242,448,0.48117,0.57374
2005,Post-secondary Non-tertiary Level,male,More pessimistic than optimistic,0.20850,97,448,0.17084,0.24616
2005,Post-secondary Non-tertiary Level,female,Optimistic,0.21032,148,648,0.17892,0.24173
2005,Post-secondary Non-tertiary Level,female,More optimistic than pessimistic,0.55399,373,648,0.51568,0.59229
2005,Post-secondary Non-tertiary Level,female,More pessimistic than optimistic,0.20284,127,648,0.17185,0.23382
2005,First Stage of Tertiary Education,male,Optimistic,0.17149,152,887,0.14667,0.19631
2005,First Stage of Tertiary Education,male,More optimistic than pessimistic,0.47680,433,887,0.44391,0.50969
2005,First Stage of Tertiary Education,male,More pessimistic than optimistic,0.28797,253,887,0.25815,0.31779
2005,First Stage of Tertiary Education,male,Pessimistic,0.06374,49,887,0.04765,0.07983
2005,First Stage of Tertiary Education,female,Optimistic,0.17918,125,639,0.14942,0.20894
