year,age_gr,quintil_oecd,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,1st Quintile,Optimistic,0.37115,280,724,0.33594,0.40637
1999,17-29 y.,1st Quintile,More optimistic than pessimistic,0.49201,348,724,0.45557,0.52845
1999,17-29 y.,1st Quintile,More pessimistic than optimistic,0.11947,96,724,0.09582,0.14311
1999,17-29 y.,2nd Quintile,Optimistic,0.37368,247,641,0.33620,0.41116
1999,17-29 y.,2nd Quintile,More optimistic than pessimistic,0.49363,311,641,0.45489,0.53236
1999,17-29 y.,2nd Quintile,More pessimistic than optimistic,0.12212,83,641,0.09676,0.14749
1999,17-29 y.,3rd Quintile,Optimistic,0.40646,236,591,0.36682,0.44609
1999,17-29 y.,3rd Quintile,More optimistic than pessimistic,0.47182,282,591,0.43153,0.51210
1999,17-29 y.,3rd Quintile,More pessimistic than optimistic,0.10693,73,591,0.08199,0.13186
1999,17-29 y.,4th Quintile,Optimistic,0.42741,230,542,0.38573,0.46910
1999,17-29 y.,4th Quintile,More optimistic than pessimistic,0.46511,265,542,0.42307,0.50714
1999,17-29 y.,4th Quintile,More pessimistic than optimistic,0.09464,47,542,0.06997,0.11930
1999,17-29 y.,5th Quintile,Optimistic,0.46456,193,387,0.41481,0.51432
1999,17-29 y.,5th Quintile,More optimistic than pessimistic,0.45662,194,387,0.40693,0.50631
1999,30-45 y.,1st Quintile,Optimistic,0.30346,241,884,0.27314,0.33379
1999,30-45 y.,1st Quintile,More optimistic than pessimistic,0.45976,425,884,0.42689,0.49264
1999,30-45 y.,1st Quintile,More pessimistic than optimistic,0.18382,172,884,0.15827,0.20937
1999,30-45 y.,1st Quintile,Pessimistic,0.05296,46,884,0.03819,0.06773
1999,30-45 y.,2nd Quintile,Optimistic,0.29658,312,1028,0.26865,0.32452
1999,30-45 y.,2nd Quintile,More optimistic than pessimistic,0.48163,491,1028,0.45107,0.51219
1999,30-45 y.,2nd Quintile,More pessimistic than optimistic,0.17932,193,1028,0.15585,0.20278
1999,30-45 y.,2nd Quintile,Pessimistic,0.04247,32,1028,0.03014,0.05481
1999,30-45 y.,3rd Quintile,Optimistic,0.26238,279,974,0.23474,0.29002
1999,30-45 y.,3rd Quintile,More optimistic than pessimistic,0.52978,514,974,0.49841,0.56114
1999,30-45 y.,3rd Quintile,More pessimistic than optimistic,0.18301,181,974,0.15872,0.20731
1999,30-45 y.,4th Quintile,Optimistic,0.29528,290,925,0.26586,0.32469
1999,30-45 y.,4th Quintile,More optimistic than pessimistic,0.52272,507,925,0.49051,0.55493
1999,30-45 y.,4th Quintile,More pessimistic than optimistic,0.16419,128,925,0.14030,0.18807
1999,30-45 y.,5th Quintile,Optimistic,0.32875,259,827,0.29671,0.36079
1999,30-45 y.,5th Quintile,More optimistic than pessimistic,0.53894,459,827,0.50494,0.57293
1999,30-45 y.,5th Quintile,More pessimistic than optimistic,0.12788,109,827,0.10511,0.15065
1999,46-65 y.,1st Quintile,Optimistic,0.23380,130,601,0.19993,0.26767
1999,46-65 y.,1st Quintile,More optimistic than pessimistic,0.36726,218,601,0.32869,0.40583
1999,46-65 y.,1st Quintile,More pessimistic than optimistic,0.32070,198,601,0.28336,0.35805
1999,46-65 y.,1st Quintile,Pessimistic,0.07824,55,601,0.05675,0.09972
1999,46-65 y.,2nd Quintile,Optimistic,0.22068,146,712,0.19020,0.25116
1999,46-65 y.,2nd Quintile,More optimistic than pessimistic,0.44568,314,712,0.40914,0.48221
1999,46-65 y.,2nd Quintile,More pessimistic than optimistic,0.28041,208,712,0.24739,0.31343
1999,46-65 y.,2nd Quintile,Pessimistic,0.05323,44,712,0.03673,0.06974
1999,46-65 y.,3rd Quintile,Optimistic,0.24086,182,800,0.21121,0.27051
1999,46-65 y.,3rd Quintile,More optimistic than pessimistic,0.47773,376,800,0.44309,0.51236
1999,46-65 y.,3rd Quintile,More pessimistic than optimistic,0.22500,199,800,0.19604,0.25395
1999,46-65 y.,3rd Quintile,Pessimistic,0.05641,43,800,0.04042,0.07241
1999,46-65 y.,4th Quintile,Optimistic,0.24337,226,953,0.21611,0.27063
1999,46-65 y.,4th Quintile,More optimistic than pessimistic,0.45400,436,953,0.42237,0.48562
1999,46-65 y.,4th Quintile,More pessimistic than optimistic,0.25790,245,953,0.23011,0.28569
1999,46-65 y.,4th Quintile,Pessimistic,0.04474,46,953,0.03160,0.05787
1999,46-65 y.,5th Quintile,Optimistic,0.25830,272,1074,0.23211,0.28449
1999,46-65 y.,5th Quintile,More optimistic than pessimistic,0.50463,565,1074,0.47472,0.53455
1999,46-65 y.,5th Quintile,More pessimistic than optimistic,0.21691,237,1074,0.19225,0.24158
1999,66 and older,1st Quintile,Optimistic,0.21082,69,344,0.16765,0.25399
1999,66 and older,1st Quintile,More optimistic than pessimistic,0.41145,136,344,0.35937,0.46353
1999,66 and older,1st Quintile,More pessimistic than optimistic,0.27127,106,344,0.22422,0.31833
1999,66 and older,1st Quintile,Pessimistic,0.10645,33,344,0.07381,0.13909
1999,66 and older,2nd Quintile,Optimistic,0.21175,100,461,0.17441,0.24908
1999,66 and older,2nd Quintile,More optimistic than pessimistic,0.39855,191,461,0.35381,0.44330
1999,66 and older,2nd Quintile,More pessimistic than optimistic,0.29788,131,461,0.25608,0.33967
1999,66 and older,2nd Quintile,Pessimistic,0.09182,39,461,0.06543,0.11821
1999,66 and older,3rd Quintile,Optimistic,0.18940,81,393,0.15061,0.22819
1999,66 and older,3rd Quintile,More optimistic than pessimistic,0.48037,198,393,0.43091,0.52983
1999,66 and older,3rd Quintile,More pessimistic than optimistic,0.26047,114,393,0.21702,0.30392
1999,66 and older,4th Quintile,Optimistic,0.21611,60,290,0.16866,0.26356
1999,66 and older,4th Quintile,More optimistic than pessimistic,0.40502,137,290,0.34842,0.46162
1999,66 and older,4th Quintile,More pessimistic than optimistic,0.33077,93,290,0.27652,0.38501
1999,66 and older,5th Quintile,Optimistic,0.17666,45,239,0.12821,0.22511
1999,66 and older,5th Quintile,More optimistic than pessimistic,0.48832,123,239,0.42481,0.55182
1999,66 and older,5th Quintile,More pessimistic than optimistic,0.27854,71,239,0.22159,0.33549
2005,17-29 y.,1st Quintile,Optimistic,0.32022,291,902,0.28976,0.35069
2005,17-29 y.,1st Quintile,More optimistic than pessimistic,0.44404,403,902,0.41160,0.47648
2005,17-29 y.,1st Quintile,More pessimistic than optimistic,0.19294,172,902,0.16718,0.21871
2005,17-29 y.,1st Quintile,Pessimistic,0.04279,36,902,0.02958,0.05601
2005,17-29 y.,2nd Quintile,Optimistic,0.28697,222,694,0.25329,0.32065
2005,17-29 y.,2nd Quintile,More optimistic than pessimistic,0.45659,342,694,0.41950,0.49367
2005,17-29 y.,2nd Quintile,More pessimistic than optimistic,0.21511,130,694,0.18452,0.24570
2005,17-29 y.,3rd Quintile,Optimistic,0.26588,200,677,0.23258,0.29919
2005,17-29 y.,3rd Quintile,More optimistic than pessimistic,0.51059,348,677,0.47290,0.54827
2005,17-29 y.,3rd Quintile,More pessimistic than optimistic,0.19017,129,677,0.16058,0.21975
2005,17-29 y.,4th Quintile,Optimistic,0.33488,238,725,0.30050,0.36926
2005,17-29 y.,4th Quintile,More optimistic than pessimistic,0.49021,382,725,0.45379,0.52662
2005,17-29 y.,4th Quintile,More pessimistic than optimistic,0.15244,105,725,0.12625,0.17862
2005,17-29 y.,5th Quintile,Optimistic,0.37764,269,749,0.34289,0.41238
2005,17-29 y.,5th Quintile,More optimistic than pessimistic,0.48747,395,749,0.45165,0.52329
2005,17-29 y.,5th Quintile,More pessimistic than optimistic,0.10718,85,749,0.08501,0.12935
2005,30-45 y.,1st Quintile,Optimistic,0.17963,140,886,0.15433,0.20492
2005,30-45 y.,1st Quintile,More optimistic than pessimistic,0.40962,383,886,0.37722,0.44202
2005,30-45 y.,1st Quintile,More pessimistic than optimistic,0.32586,283,886,0.29498,0.35674
2005,30-45 y.,1st Quintile,Pessimistic,0.08489,80,886,0.06653,0.10326
2005,30-45 y.,2nd Quintile,Optimistic,0.19860,209,1033,0.17426,0.22294
2005,30-45 y.,2nd Quintile,More optimistic than pessimistic,0.46249,477,1033,0.43207,0.49291
2005,30-45 y.,2nd Quintile,More pessimistic than optimistic,0.28340,286,1033,0.25591,0.31090
2005,30-45 y.,2nd Quintile,Pessimistic,0.05551,61,1033,0.04154,0.06948
