year,age_gr,pgisced97,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,No answer / don't know,Optimistic,0.40697,63,124,0.32015,0.49379
1999,17-29 y.,No answer / don't know,More optimistic than pessimistic,0.40312,61,124,0.31643,0.48981
1999,17-29 y.,Pre-primary Level,Optimistic,0.45281,134,281,0.39450,0.51111
1999,17-29 y.,Pre-primary Level,More optimistic than pessimistic,0.44122,147,281,0.38306,0.49938
1999,17-29 y.,Lower Secondary Level,Optimistic,0.45287,306,694,0.41581,0.48994
1999,17-29 y.,Lower Secondary Level,More optimistic than pessimistic,0.42043,300,694,0.38368,0.45718
1999,17-29 y.,Lower Secondary Level,More pessimistic than optimistic,0.11890,88,694,0.09480,0.14300
1999,17-29 y.,Upper Secondary Level,Optimistic,0.35483,500,1333,0.32913,0.38052
1999,17-29 y.,Upper Secondary Level,More optimistic than pessimistic,0.51987,681,1333,0.49304,0.54670
1999,17-29 y.,Upper Secondary Level,More pessimistic than optimistic,0.10737,152,1333,0.09074,0.12400
1999,17-29 y.,Post-secondary Non-tertiary Level,Optimistic,0.42831,57,132,0.34357,0.51305
1999,17-29 y.,Post-secondary Non-tertiary Level,More optimistic than pessimistic,0.50413,75,132,0.41851,0.58975
1999,17-29 y.,First Stage of Tertiary Education,Optimistic,0.44451,45,90,0.34127,0.54775
1999,17-29 y.,First Stage of Tertiary Education,More optimistic than pessimistic,0.46232,45,90,0.35873,0.56590
1999,17-29 y.,Second Stage of Tertiary Education,Optimistic,0.48951,65,131,0.40358,0.57545
1999,17-29 y.,Second Stage of Tertiary Education,More optimistic than pessimistic,0.45384,66,131,0.36826,0.53943
1999,30-45 y.,No answer / don't know,More optimistic than pessimistic,0.42206,36,36,0.25844,0.58569
1999,30-45 y.,Primary Level,More optimistic than pessimistic,0.48537,50,50,0.34543,0.62531
1999,30-45 y.,Lower Secondary Level,Optimistic,0.33706,144,437,0.29269,0.38143
1999,30-45 y.,Lower Secondary Level,More optimistic than pessimistic,0.43918,210,437,0.39260,0.48577
1999,30-45 y.,Lower Secondary Level,More pessimistic than optimistic,0.18952,83,437,0.15274,0.22631
1999,30-45 y.,Upper Secondary Level,Optimistic,0.29042,740,2520,0.27269,0.30815
1999,30-45 y.,Upper Secondary Level,More optimistic than pessimistic,0.50351,1260,2520,0.48399,0.52304
1999,30-45 y.,Upper Secondary Level,More pessimistic than optimistic,0.17031,439,2520,0.15563,0.18499
1999,30-45 y.,Upper Secondary Level,Pessimistic,0.03576,81,2520,0.02851,0.04301
1999,30-45 y.,Post-secondary Non-tertiary Level,Optimistic,0.27854,74,259,0.22384,0.33324
1999,30-45 y.,Post-secondary Non-tertiary Level,More optimistic than pessimistic,0.57334,143,259,0.51299,0.63370
1999,30-45 y.,Post-secondary Non-tertiary Level,More pessimistic than optimistic,0.14811,42,259,0.10477,0.19146
1999,30-45 y.,First Stage of Tertiary Education,Optimistic,0.28704,106,358,0.24011,0.33397
1999,30-45 y.,First Stage of Tertiary Education,More optimistic than pessimistic,0.47075,178,358,0.41897,0.52252
1999,30-45 y.,First Stage of Tertiary Education,More pessimistic than optimistic,0.23366,74,358,0.18977,0.27756
1999,30-45 y.,Second Stage of Tertiary Education,Optimistic,0.31699,266,896,0.28651,0.34748
1999,30-45 y.,Second Stage of Tertiary Education,More optimistic than pessimistic,0.55291,518,896,0.52033,0.58548
1999,30-45 y.,Second Stage of Tertiary Education,More pessimistic than optimistic,0.12489,112,896,0.10323,0.14654
1999,46-65 y.,Primary Level,Optimistic,0.28791,51,189,0.22319,0.35264
1999,46-65 y.,Primary Level,More optimistic than pessimistic,0.38440,82,189,0.31486,0.45394
1999,46-65 y.,Primary Level,More pessimistic than optimistic,0.24525,56,189,0.18375,0.30675
1999,46-65 y.,Lower Secondary Level,Optimistic,0.23563,173,715,0.20450,0.26676
1999,46-65 y.,Lower Secondary Level,More optimistic than pessimistic,0.42480,283,715,0.38854,0.46106
1999,46-65 y.,Lower Secondary Level,More pessimistic than optimistic,0.27519,213,715,0.24243,0.30795
1999,46-65 y.,Lower Secondary Level,Pessimistic,0.06438,46,715,0.04638,0.08238
1999,46-65 y.,Upper Secondary Level,Optimistic,0.25341,518,2161,0.23507,0.27176
1999,46-65 y.,Upper Secondary Level,More optimistic than pessimistic,0.44958,993,2161,0.42860,0.47056
1999,46-65 y.,Upper Secondary Level,More pessimistic than optimistic,0.25204,540,2161,0.23373,0.27035
1999,46-65 y.,Upper Secondary Level,Pessimistic,0.04497,110,2161,0.03623,0.05371
1999,46-65 y.,Post-secondary Non-tertiary Level,More optimistic than pessimistic,0.61240,34,34,0.44617,0.77863
1999,46-65 y.,First Stage of Tertiary Education,Optimistic,0.26536,65,252,0.21073,0.31998
1999,46-65 y.,First Stage of Tertiary Education,More optimistic than pessimistic,0.44269,118,252,0.38124,0.50414
1999,46-65 y.,First Stage of Tertiary Education,More pessimistic than optimistic,0.23543,69,252,0.18294,0.28791
1999,46-65 y.,Second Stage of Tertiary Education,Optimistic,0.20925,130,692,0.17892,0.23958
1999,46-65 y.,Second Stage of Tertiary Education,More optimistic than pessimistic,0.53475,383,692,0.49756,0.57194
1999,46-65 y.,Second Stage of Tertiary Education,More pessimistic than optimistic,0.23578,179,692,0.20413,0.26743
1999,66 and older,Lower Secondary Level,Optimistic,0.20382,111,546,0.17000,0.23764
1999,66 and older,Lower Secondary Level,More optimistic than pessimistic,0.42413,235,546,0.38264,0.46563
1999,66 and older,Lower Secondary Level,More pessimistic than optimistic,0.27699,153,546,0.23942,0.31456
1999,66 and older,Lower Secondary Level,Pessimistic,0.09506,47,546,0.07044,0.11969
1999,66 and older,Upper Secondary Level,Optimistic,0.20977,177,859,0.18252,0.23701
1999,66 and older,Upper Secondary Level,More optimistic than pessimistic,0.43246,378,859,0.39931,0.46561
1999,66 and older,Upper Secondary Level,More pessimistic than optimistic,0.28674,247,859,0.25648,0.31700
1999,66 and older,Upper Secondary Level,Pessimistic,0.07103,57,859,0.05384,0.08821
1999,66 and older,First Stage of Tertiary Education,More optimistic than pessimistic,0.40522,35,66,0.28587,0.52457
1999,66 and older,First Stage of Tertiary Education,More pessimistic than optimistic,0.41130,31,66,0.29167,0.53092
1999,66 and older,Second Stage of Tertiary Education,Optimistic,0.18609,35,186,0.13001,0.24217
1999,66 and older,Second Stage of Tertiary Education,More optimistic than pessimistic,0.46939,95,186,0.39747,0.54131
1999,66 and older,Second Stage of Tertiary Education,More pessimistic than optimistic,0.28337,56,186,0.21844,0.34831
2005,17-29 y.,No answer / don't know,Optimistic,0.35033,92,265,0.29278,0.40787
2005,17-29 y.,No answer / don't know,More optimistic than pessimistic,0.47128,123,265,0.41107,0.53150
2005,17-29 y.,No answer / don't know,More pessimistic than optimistic,0.14479,50,265,0.10234,0.18724
2005,17-29 y.,Pre-primary Level,Optimistic,0.35134,233,642,0.31439,0.38830
2005,17-29 y.,Pre-primary Level,More optimistic than pessimistic,0.48415,325,642,0.44546,0.52284
2005,17-29 y.,Pre-primary Level,More pessimistic than optimistic,0.15618,84,642,0.12807,0.18428
2005,17-29 y.,Lower Secondary Level,Optimistic,0.31912,221,695,0.28443,0.35380
2005,17-29 y.,Lower Secondary Level,More optimistic than pessimistic,0.40924,309,695,0.37266,0.44582
2005,17-29 y.,Lower Secondary Level,More pessimistic than optimistic,0.21186,133,695,0.18146,0.24227
2005,17-29 y.,Lower Secondary Level,Pessimistic,0.05978,32,695,0.04214,0.07742
2005,17-29 y.,Upper Secondary Level,Optimistic,0.28522,477,1598,0.26307,0.30736
2005,17-29 y.,Upper Secondary Level,More optimistic than pessimistic,0.49273,792,1598,0.46821,0.51725
2005,17-29 y.,Upper Secondary Level,More pessimistic than optimistic,0.18441,286,1598,0.16539,0.20343
2005,17-29 y.,Upper Secondary Level,Pessimistic,0.03764,43,1598,0.02831,0.04698
2005,17-29 y.,Post-secondary Non-tertiary Level,Optimistic,0.29064,85,276,0.23697,0.34431
2005,17-29 y.,Post-secondary Non-tertiary Level,More optimistic than pessimistic,0.53742,156,276,0.47849,0.59635
2005,17-29 y.,Post-secondary Non-tertiary Level,More pessimistic than optimistic,0.16057,35,276,0.11717,0.20396
2005,17-29 y.,First Stage of Tertiary Education,More optimistic than pessimistic,0.35738,35,35,0.19629,0.51846
2005,17-29 y.,Second Stage of Tertiary Education,Optimistic,0.39178,77,186,0.32144,0.46212
2005,17-29 y.,Second Stage of Tertiary Education,More optimistic than pessimistic,0.47250,109,186,0.40055,0.54444
2005,30-45 y.,Lower Secondary Level,Optimistic,0.27800,92,372,0.23241,0.32359
2005,30-45 y.,Lower Secondary Level,More optimistic than pessimistic,0.39168,172,372,0.34201,0.44135
2005,30-45 y.,Lower Secondary Level,More pessimistic than optimistic,0.27153,108,372,0.22627,0.31678
2005,30-45 y.,Upper Secondary Level,Optimistic,0.19201,645,3081,0.17810,0.20592
2005,30-45 y.,Upper Secondary Level,More optimistic than pessimistic,0.47877,1485,3081,0.46113,0.49641
2005,30-45 y.,Upper Secondary Level,More pessimistic than optimistic,0.27638,794,3081,0.26058,0.29217
2005,30-45 y.,Upper Secondary Level,Pessimistic,0.05284,157,3081,0.04494,0.06074
2005,30-45 y.,Post-secondary Non-tertiary Level,Optimistic,0.21334,106,492,0.17711,0.24958
2005,30-45 y.,Post-secondary Non-tertiary Level,More optimistic than pessimistic,0.58901,295,492,0.54549,0.63253
2005,30-45 y.,Post-secondary Non-tertiary Level,More pessimistic than optimistic,0.18064,91,492,0.14661,0.21467
2005,30-45 y.,First Stage of Tertiary Education,Optimistic,0.20586,133,601,0.17351,0.23822
2005,30-45 y.,First Stage of Tertiary Education,More optimistic than pessimistic,0.56664,349,601,0.52699,0.60630
2005,30-45 y.,First Stage of Tertiary Education,More pessimistic than optimistic,0.19838,119,601,0.16647,0.23028
2005,30-45 y.,Second Stage of Tertiary Education,Optimistic,0.22722,334,1362,0.20496,0.24948
2005,30-45 y.,Second Stage of Tertiary Education,More optimistic than pessimistic,0.59597,815,1362,0.56990,0.62204
2005,30-45 y.,Second Stage of Tertiary Education,More pessimistic than optimistic,0.16208,213,1362,0.14250,0.18166
2005,46-65 y.,Primary Level,More pessimistic than optimistic,0.46923,33,33,0.29632,0.64214
2005,46-65 y.,Lower Secondary Level,Optimistic,0.14047,84,542,0.11119,0.16976
2005,46-65 y.,Lower Secondary Level,More optimistic than pessimistic,0.39973,212,542,0.35845,0.44101
2005,46-65 y.,Lower Secondary Level,More pessimistic than optimistic,0.35633,188,542,0.31597,0.39668
2005,46-65 y.,Lower Secondary Level,Pessimistic,0.10347,58,542,0.07781,0.12914
2005,46-65 y.,Upper Secondary Level,Optimistic,0.15466,557,3570,0.14280,0.16652
2005,46-65 y.,Upper Secondary Level,More optimistic than pessimistic,0.41269,1532,3570,0.39654,0.42884
2005,46-65 y.,Upper Secondary Level,More pessimistic than optimistic,0.34367,1180,3570,0.32809,0.35925
2005,46-65 y.,Upper Secondary Level,Pessimistic,0.08898,301,3570,0.07964,0.09832
2005,46-65 y.,Post-secondary Non-tertiary Level,Optimistic,0.18843,48,235,0.13832,0.23853
2005,46-65 y.,Post-secondary Non-tertiary Level,More optimistic than pessimistic,0.50817,125,235,0.44412,0.57223
