year,pgisced97,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,No answer / don't know,Optimistic,0.32887,97,263,0.27198,0.38576
1999,No answer / don't know,More optimistic than pessimistic,0.43010,116,263,0.37015,0.49005
1999,No answer / don't know,More pessimistic than optimistic,0.17401,50,263,0.12810,0.21992
1999,Pre-primary Level,Optimistic,0.44714,134,283,0.38911,0.50517
1999,Pre-primary Level,More optimistic than pessimistic,0.44438,149,283,0.38639,0.50238
1999,Primary Level,Optimistic,0.26740,103,416,0.22482,0.30999
1999,Primary Level,More optimistic than pessimistic,0.42871,178,416,0.38109,0.47632
1999,Primary Level,More pessimistic than optimistic,0.22659,99,416,0.18631,0.26686
1999,Primary Level,Pessimistic,0.07730,36,416,0.05161,0.10300
1999,Lower Secondary Level,Optimistic,0.28575,734,2417,0.26774,0.30377
1999,Lower Secondary Level,More optimistic than pessimistic,0.42564,1028,2417,0.40592,0.44535
1999,Lower Secondary Level,More pessimistic than optimistic,0.23000,537,2417,0.21322,0.24679
1999,Lower Secondary Level,Pessimistic,0.05861,118,2417,0.04924,0.06797
1999,Upper Secondary Level,Optimistic,0.27343,1935,6894,0.26291,0.28396
1999,Upper Secondary Level,More optimistic than pessimistic,0.47468,3312,6894,0.46289,0.48647
1999,Upper Secondary Level,More pessimistic than optimistic,0.20942,1378,6894,0.19982,0.21903
1999,Upper Secondary Level,Pessimistic,0.04246,269,6894,0.03770,0.04722
1999,Post-secondary Non-tertiary Level,Optimistic,0.28606,150,498,0.24633,0.32579
1999,Post-secondary Non-tertiary Level,More optimistic than pessimistic,0.56161,269,498,0.51799,0.60524
1999,Post-secondary Non-tertiary Level,More pessimistic than optimistic,0.14274,79,498,0.11198,0.17349
1999,First Stage of Tertiary Education,Optimistic,0.27486,229,791,0.24373,0.30599
1999,First Stage of Tertiary Education,More optimistic than pessimistic,0.45008,376,791,0.41538,0.48477
1999,First Stage of Tertiary Education,More pessimistic than optimistic,0.24670,186,791,0.21663,0.27676
1999,Second Stage of Tertiary Education,Optimistic,0.26822,496,1951,0.24855,0.28788
1999,Second Stage of Tertiary Education,More optimistic than pessimistic,0.52865,1062,1951,0.50650,0.55081
1999,Second Stage of Tertiary Education,More pessimistic than optimistic,0.18454,355,1951,0.16733,0.20176
1999,Second Stage of Tertiary Education,Pessimistic,0.01859,38,1951,0.01259,0.02458
2005,No answer / don't know,Optimistic,0.34469,102,292,0.29008,0.39929
2005,No answer / don't know,More optimistic than pessimistic,0.46022,134,292,0.40295,0.51748
2005,No answer / don't know,More pessimistic than optimistic,0.14350,56,292,0.10322,0.18378
2005,Pre-primary Level,Optimistic,0.35134,233,642,0.31439,0.38830
2005,Pre-primary Level,More optimistic than pessimistic,0.48415,325,642,0.44546,0.52284
2005,Pre-primary Level,More pessimistic than optimistic,0.15618,84,642,0.12807,0.18428
2005,Primary Level,Optimistic,0.18310,42,209,0.13054,0.23566
2005,Primary Level,More optimistic than pessimistic,0.37328,91,209,0.30755,0.43901
2005,Primary Level,More pessimistic than optimistic,0.35449,76,209,0.28948,0.41950
2005,Lower Secondary Level,Optimistic,0.20909,497,2358,0.19267,0.22550
2005,Lower Secondary Level,More optimistic than pessimistic,0.39280,960,2358,0.37308,0.41251
