year,age_gr,regtyp,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,Urban regions,Optimistic,0.41642,805,1882,0.39414,0.43870
1999,17-29 y.,Urban regions,More optimistic than pessimistic,0.46730,868,1882,0.44475,0.48984
1999,17-29 y.,Urban regions,More pessimistic than optimistic,0.10169,209,1882,0.08803,0.11535
1999,17-29 y.,Rural regions,Optimistic,0.37516,381,1032,0.34560,0.40471
1999,17-29 y.,Rural regions,More optimistic than pessimistic,0.50137,532,1032,0.47085,0.53190
1999,17-29 y.,Rural regions,More pessimistic than optimistic,0.11526,119,1032,0.09577,0.13475
1999,30-45 y.,Urban regions,Optimistic,0.30640,973,3080,0.29012,0.32269
1999,30-45 y.,Urban regions,More optimistic than pessimistic,0.50113,1529,3080,0.48347,0.51879
1999,30-45 y.,Urban regions,More pessimistic than optimistic,0.16699,500,3080,0.15382,0.18017
1999,30-45 y.,Urban regions,Pessimistic,0.02547,78,3080,0.01991,0.03104
1999,30-45 y.,Rural regions,Optimistic,0.27572,408,1606,0.25385,0.29758
1999,30-45 y.,Rural regions,More optimistic than pessimistic,0.52502,867,1606,0.50059,0.54945
1999,30-45 y.,Rural regions,More pessimistic than optimistic,0.16706,283,1606,0.14881,0.18531
1999,30-45 y.,Rural regions,Pessimistic,0.03221,48,1606,0.02357,0.04084
1999,46-65 y.,Urban regions,Optimistic,0.24297,629,2658,0.22666,0.25928
1999,46-65 y.,Urban regions,More optimistic than pessimistic,0.45133,1198,2658,0.43240,0.47025
1999,46-65 y.,Urban regions,More pessimistic than optimistic,0.26060,696,2658,0.24391,0.27729
1999,46-65 y.,Urban regions,Pessimistic,0.04510,135,2658,0.03721,0.05300
1999,46-65 y.,Rural regions,Optimistic,0.24170,327,1506,0.22007,0.26333
1999,46-65 y.,Rural regions,More optimistic than pessimistic,0.47924,711,1506,0.45400,0.50448
1999,46-65 y.,Rural regions,More pessimistic than optimistic,0.23289,391,1506,0.21153,0.25424
1999,46-65 y.,Rural regions,Pessimistic,0.04617,77,1506,0.03557,0.05677
1999,66 and older,Urban regions,Optimistic,0.19639,230,1172,0.17364,0.21915
1999,66 and older,Urban regions,More optimistic than pessimistic,0.42135,498,1172,0.39307,0.44963
1999,66 and older,Urban regions,More pessimistic than optimistic,0.28853,342,1172,0.26258,0.31448
1999,66 and older,Urban regions,Pessimistic,0.09373,102,1172,0.07703,0.11042
1999,66 and older,Rural regions,Optimistic,0.21360,125,585,0.18036,0.24684
1999,66 and older,Rural regions,More optimistic than pessimistic,0.46402,287,585,0.42357,0.50447
1999,66 and older,Rural regions,More pessimistic than optimistic,0.28362,173,585,0.24707,0.32018
2005,17-29 y.,Urban regions,Optimistic,0.32814,837,2514,0.30979,0.34650
2005,17-29 y.,Urban regions,More optimistic than pessimistic,0.47015,1229,2514,0.45063,0.48966
2005,17-29 y.,Urban regions,More pessimistic than optimistic,0.16875,389,2514,0.15410,0.18339
2005,17-29 y.,Urban regions,Pessimistic,0.03296,59,2514,0.02598,0.03994
2005,17-29 y.,Rural regions,Optimistic,0.28191,383,1301,0.25745,0.30637
2005,17-29 y.,Rural regions,More optimistic than pessimistic,0.48055,642,1301,0.45339,0.50771
2005,17-29 y.,Rural regions,More pessimistic than optimistic,0.19804,232,1301,0.17637,0.21970
2005,17-29 y.,Rural regions,Pessimistic,0.03950,44,1301,0.02891,0.05009
2005,30-45 y.,Urban regions,Optimistic,0.22075,963,4118,0.20808,0.23342
2005,30-45 y.,Urban regions,More optimistic than pessimistic,0.51468,2156,4118,0.49941,0.52995
2005,30-45 y.,Urban regions,More pessimistic than optimistic,0.22530,861,4118,0.21254,0.23806
2005,30-45 y.,Urban regions,Pessimistic,0.03927,138,4118,0.03333,0.04520
2005,30-45 y.,Rural regions,Optimistic,0.18068,364,1934,0.16353,0.19783
2005,30-45 y.,Rural regions,More optimistic than pessimistic,0.50864,992,1934,0.48636,0.53093
2005,30-45 y.,Rural regions,More pessimistic than optimistic,0.26793,488,1934,0.24819,0.28768
2005,30-45 y.,Rural regions,Pessimistic,0.04274,90,1934,0.03373,0.05176
2005,46-65 y.,Urban regions,Optimistic,0.15338,748,4598,0.14296,0.16380
2005,46-65 y.,Urban regions,More optimistic than pessimistic,0.45732,2204,4598,0.44292,0.47172
2005,46-65 y.,Urban regions,More pessimistic than optimistic,0.31941,1381,4598,0.30593,0.33289
2005,46-65 y.,Urban regions,Pessimistic,0.06989,265,4598,0.06252,0.07726
2005,46-65 y.,Rural regions,Optimistic,0.14973,354,2379,0.13539,0.16407
2005,46-65 y.,Rural regions,More optimistic than pessimistic,0.40039,1018,2379,0.38070,0.42008
2005,46-65 y.,Rural regions,More pessimistic than optimistic,0.35612,812,2379,0.33687,0.37536
2005,46-65 y.,Rural regions,Pessimistic,0.09376,195,2379,0.08205,0.10548
2005,66 and older,Urban regions,Optimistic,0.14027,345,2467,0.12657,0.15398
2005,66 and older,Urban regions,More optimistic than pessimistic,0.40957,1035,2467,0.39016,0.42898
2005,66 and older,Urban regions,More pessimistic than optimistic,0.34946,857,2467,0.33064,0.36828
2005,66 and older,Urban regions,Pessimistic,0.10070,230,2467,0.08882,0.11258
2005,66 and older,Rural regions,Optimistic,0.13142,165,1265,0.11279,0.15004
2005,66 and older,Rural regions,More optimistic than pessimistic,0.41541,532,1265,0.38824,0.44258
2005,66 and older,Rural regions,More pessimistic than optimistic,0.36065,442,1265,0.33418,0.38712
2005,66 and older,Rural regions,Pessimistic,0.09252,126,1265,0.07655,0.10849
2009,17-29 y.,Urban regions,Optimistic,0.28486,552,1875,0.26443,0.30530
2009,17-29 y.,Urban regions,More optimistic than pessimistic,0.51503,948,1875,0.49241,0.53766
2009,17-29 y.,Urban regions,More pessimistic than optimistic,0.17856,329,1875,0.16122,0.19590
2009,17-29 y.,Urban regions,Pessimistic,0.02154,46,1875,0.01497,0.02812
2009,17-29 y.,Rural regions,Optimistic,0.26610,252,944,0.23790,0.29431
2009,17-29 y.,Rural regions,More optimistic than pessimistic,0.50022,518,944,0.46830,0.53213
2009,17-29 y.,Rural regions,More pessimistic than optimistic,0.21055,174,944,0.18453,0.23658
2009,30-45 y.,Urban regions,Optimistic,0.19263,592,3070,0.17868,0.20658
2009,30-45 y.,Urban regions,More optimistic than pessimistic,0.51807,1628,3070,0.50039,0.53574
2009,30-45 y.,Urban regions,More pessimistic than optimistic,0.25389,740,3070,0.23849,0.26929
2009,30-45 y.,Urban regions,Pessimistic,0.03541,110,3070,0.02888,0.04195
2009,30-45 y.,Rural regions,Optimistic,0.18008,261,1585,0.16116,0.19900
2009,30-45 y.,Rural regions,More optimistic than pessimistic,0.48618,834,1585,0.46156,0.51079
2009,30-45 y.,Rural regions,More pessimistic than optimistic,0.29140,431,1585,0.26903,0.31378
2009,30-45 y.,Rural regions,Pessimistic,0.04234,59,1585,0.03242,0.05225
2009,46-65 y.,Urban regions,Optimistic,0.13642,550,4035,0.12582,0.14701
2009,46-65 y.,Urban regions,More optimistic than pessimistic,0.44041,1903,4035,0.42509,0.45573
2009,46-65 y.,Urban regions,More pessimistic than optimistic,0.34449,1288,4035,0.32982,0.35915
2009,46-65 y.,Urban regions,Pessimistic,0.07868,294,4035,0.07038,0.08699
2009,46-65 y.,Rural regions,Optimistic,0.12417,281,2271,0.11060,0.13773
2009,46-65 y.,Rural regions,More optimistic than pessimistic,0.41998,996,2271,0.39968,0.44029
2009,46-65 y.,Rural regions,More pessimistic than optimistic,0.35723,815,2271,0.33751,0.37694
2009,46-65 y.,Rural regions,Pessimistic,0.09862,179,2271,0.08636,0.11089
2009,66 and older,Urban regions,Optimistic,0.12589,324,2695,0.11336,0.13842
2009,66 and older,Urban regions,More optimistic than pessimistic,0.44147,1210,2695,0.42272,0.46022
2009,66 and older,Urban regions,More pessimistic than optimistic,0.34119,922,2695,0.32329,0.35909
2009,66 and older,Urban regions,Pessimistic,0.09145,239,2695,0.08057,0.10234
2009,66 and older,Rural regions,Optimistic,0.12058,161,1450,0.10381,0.13735
2009,66 and older,Rural regions,More optimistic than pessimistic,0.38754,578,1450,0.36246,0.41263
2009,66 and older,Rural regions,More pessimistic than optimistic,0.39599,567,1450,0.37081,0.42118
2009,66 and older,Rural regions,Pessimistic,0.09588,144,1450,0.08072,0.11104
2014,17-29 y.,Urban regions,Optimistic,0.44036,1236,2905,0.42231,0.45842
2014,17-29 y.,Urban regions,More optimistic than pessimistic,0.44952,1302,2905,0.43143,0.46761
2014,17-29 y.,Urban regions,More pessimistic than optimistic,0.09563,311,2905,0.08493,0.10633
