year,plh0244,age_gr,bula_h,proportion,n,lower_confidence,upper_confidence
1999,Optimistic,30-45 y.,North Rhine-Westphalia,0.07790143084260731,17396,0.07391859173148213,0.08188426995373249
1999,Optimistic,18-29 y.,North Rhine-Westphalia,0.06120826709062003,17396,0.05764604459308879,0.06477048958815126
1999,Optimistic,46-65 y.,North Rhine-Westphalia,0.05564387917329094,17396,0.052237382484884916,0.05905037586169696
1999,Optimistic,30-45 y.,Baden-Wuerttemberg,0.051669316375198726,17396,0.04837983349187575,0.0549587992585217
1999,Optimistic,30-45 y.,Bavaria,0.0498145204027557,17396,0.0465814620491929,0.0530475787563185
1999,Optimistic,18-29 y.,Baden-Wuerttemberg,0.04107048224695284,17396,0.03812138144886537,0.044019583045040306
1999,Optimistic,30-45 y.,Lower Saxony,0.0392156862745098,17396,0.03633116176405357,0.042100210784966036
1999,Optimistic,18-29 y.,Bavaria,0.038950715421303655,17396,0.03607555606075809,0.04182587478184922
1999,Optimistic,46-65 y.,Lower Saxony,0.0296767355590885,17396,0.02715501094605024,0.03219846017212676
1999,Optimistic,18-29 y.,Lower Saxony,0.02782193958664547,17396,0.02537795770789892,0.030265921465392018
1999,Optimistic,46-65 y.,Bavaria,0.02676205617382088,17396,0.0243637720799322,0.029160340267709563
1999,Optimistic,30-45 y.,"Rhineland-Palatinate, Saarland",0.02676205617382088,17396,0.0243637720799322,0.029160340267709563
1999,Optimistic,46-65 y.,Hesse,0.0246422893481717,17396,0.02233844115403038,0.026946137542313023
1999,Optimistic,46-65 y.,Baden-Wuerttemberg,0.024112347641759405,17396,0.02183278762117142,0.02639190766234739
1999,Optimistic,30-45 y.,Hesse,0.02384737678855326,17396,0.021580068678316928,0.026114684898789594
1999,Optimistic,30-45 y.,Saxony,0.023052464228934817,17396,0.020822357381701687,0.025282571076167947
1999,Optimistic,18-29 y.,Saxony,0.019342872284048754,17396,0.017296189913834602,0.021389554654262906
1999,Optimistic,18-29 y.,Hesse,0.019342872284048754,17396,0.017296189913834602,0.021389554654262906
1999,Optimistic,46-65 y.,Saxony,0.01695813460519343,17396,0.015039437510993377,0.01887683169939348
1999,Optimistic,18-29 y.,"Rhineland-Palatinate, Saarland",0.016428192898781134,17396,0.014539204439792517,0.018317181357769753
1999,Optimistic,66 and older,North Rhine-Westphalia,0.016163222045574986,17396,0.014289276925243195,0.018037167165906778
1999,Optimistic,46-65 y.,"Rhineland-Palatinate, Saarland",0.01483836777954425,17396,0.013041656963397128,0.016635078595691372
1999,Optimistic,30-45 y.,Berlin,0.012983571807101218,17396,0.011301321351525725,0.014665822262676712
1999,Optimistic,30-45 y.,Saxony-Anhalt,0.012453630100688924,17396,0.010805626708203798,0.01410163349317405
1999,Optimistic,30-45 y.,Thuringa,0.012453630100688924,17396,0.010805626708203798,0.01410163349317405
