year,pgisced97,quintil_oecd,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,No answer / don't know,1st Quintile,Optimistic,0.33328,33,70,0.22205,0.44451
1999,No answer / don't know,1st Quintile,More optimistic than pessimistic,0.41631,37,70,0.30000,0.53263
1999,No answer / don't know,2nd Quintile,More optimistic than pessimistic,0.51112,31,31,0.33225,0.69000
1999,Pre-primary Level,1st Quintile,Optimistic,0.47615,33,33,0.30310,0.64919
1999,Pre-primary Level,2nd Quintile,Optimistic,0.37863,35,81,0.27234,0.48492
1999,Pre-primary Level,2nd Quintile,More optimistic than pessimistic,0.49257,46,81,0.38301,0.60213
1999,Primary Level,1st Quintile,Optimistic,0.28798,43,155,0.21646,0.35950
1999,Primary Level,1st Quintile,More optimistic than pessimistic,0.37450,67,155,0.29806,0.45094
1999,Primary Level,1st Quintile,More pessimistic than optimistic,0.25565,45,155,0.18675,0.32455
1999,Primary Level,2nd Quintile,More optimistic than pessimistic,0.48785,45,45,0.34015,0.63555
1999,Primary Level,3rd Quintile,More optimistic than pessimistic,0.51669,35,35,0.34871,0.68466
1999,Lower Secondary Level,1st Quintile,Optimistic,0.28667,210,722,0.25366,0.31968
1999,Lower Secondary Level,1st Quintile,More optimistic than pessimistic,0.41462,310,722,0.37866,0.45058
1999,Lower Secondary Level,1st Quintile,More pessimistic than optimistic,0.22274,162,722,0.19237,0.25311
1999,Lower Secondary Level,1st Quintile,Pessimistic,0.07597,40,722,0.05663,0.09531
1999,Lower Secondary Level,2nd Quintile,Optimistic,0.32359,213,602,0.28619,0.36100
1999,Lower Secondary Level,2nd Quintile,More optimistic than pessimistic,0.38305,228,602,0.34419,0.42192
1999,Lower Secondary Level,2nd Quintile,More pessimistic than optimistic,0.23305,130,602,0.19925,0.26685
1999,Lower Secondary Level,2nd Quintile,Pessimistic,0.06030,31,602,0.04127,0.07933
1999,Lower Secondary Level,3rd Quintile,Optimistic,0.25852,145,472,0.21898,0.29806
1999,Lower Secondary Level,3rd Quintile,More optimistic than pessimistic,0.46339,211,472,0.41835,0.50842
1999,Lower Secondary Level,3rd Quintile,More pessimistic than optimistic,0.24274,116,472,0.20402,0.28146
