year,bula_h,quintil_oecd,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Schleswig-Holstein,2nd Quintile,More optimistic than pessimistic,0.64440,41,41,0.49605,0.79275
1999,Schleswig-Holstein,5th Quintile,Optimistic,0.42955,41,83,0.32241,0.53669
1999,Schleswig-Holstein,5th Quintile,More optimistic than pessimistic,0.46333,42,83,0.35540,0.57126
1999,Lower Saxony,1st Quintile,Optimistic,0.31327,62,196,0.24817,0.37837
1999,Lower Saxony,1st Quintile,More optimistic than pessimistic,0.46199,98,196,0.39201,0.53196
1999,Lower Saxony,1st Quintile,More pessimistic than optimistic,0.19382,36,196,0.13834,0.24931
1999,Lower Saxony,2nd Quintile,Optimistic,0.38601,93,213,0.32048,0.45155
1999,Lower Saxony,2nd Quintile,More optimistic than pessimistic,0.37594,86,213,0.31074,0.44115
1999,Lower Saxony,2nd Quintile,More pessimistic than optimistic,0.20986,34,213,0.15505,0.26468
1999,Lower Saxony,3rd Quintile,Optimistic,0.34382,86,228,0.28203,0.40561
1999,Lower Saxony,3rd Quintile,More optimistic than pessimistic,0.45857,109,228,0.39375,0.52339
1999,Lower Saxony,3rd Quintile,More pessimistic than optimistic,0.16965,33,228,0.12082,0.21848
1999,Lower Saxony,4th Quintile,Optimistic,0.32971,79,229,0.26869,0.39073
1999,Lower Saxony,4th Quintile,More optimistic than pessimistic,0.41280,108,229,0.34889,0.47671
1999,Lower Saxony,4th Quintile,More pessimistic than optimistic,0.23722,42,229,0.18201,0.29244
1999,Lower Saxony,5th Quintile,Optimistic,0.37204,100,235,0.31011,0.43397
1999,Lower Saxony,5th Quintile,More optimistic than pessimistic,0.49569,135,235,0.43163,0.55975
1999,North Rhine-Westphalia,1st Quintile,Optimistic,0.28655,154,503,0.24700,0.32611
1999,North Rhine-Westphalia,1st Quintile,More optimistic than pessimistic,0.45119,236,503,0.40766,0.49472
1999,North Rhine-Westphalia,1st Quintile,More pessimistic than optimistic,0.21029,113,503,0.17464,0.24594
1999,North Rhine-Westphalia,2nd Quintile,Optimistic,0.26659,161,519,0.22851,0.30467
1999,North Rhine-Westphalia,2nd Quintile,More optimistic than pessimistic,0.47467,257,519,0.43166,0.51767
1999,North Rhine-Westphalia,2nd Quintile,More pessimistic than optimistic,0.19320,101,519,0.15920,0.22720
1999,North Rhine-Westphalia,3rd Quintile,Optimistic,0.27694,136,426,0.23440,0.31949
1999,North Rhine-Westphalia,3rd Quintile,More optimistic than pessimistic,0.49210,205,426,0.44457,0.53963
1999,North Rhine-Westphalia,3rd Quintile,More pessimistic than optimistic,0.17463,85,426,0.13853,0.21072
1999,North Rhine-Westphalia,4th Quintile,Optimistic,0.30640,180,523,0.26685,0.34594
1999,North Rhine-Westphalia,4th Quintile,More optimistic than pessimistic,0.47620,253,523,0.43335,0.51904
1999,North Rhine-Westphalia,4th Quintile,More pessimistic than optimistic,0.18052,90,523,0.14753,0.21352
1999,North Rhine-Westphalia,5th Quintile,Optimistic,0.29135,186,596,0.25484,0.32786
1999,North Rhine-Westphalia,5th Quintile,More optimistic than pessimistic,0.51301,305,596,0.47285,0.55317
1999,North Rhine-Westphalia,5th Quintile,More pessimistic than optimistic,0.18484,105,596,0.15365,0.21603
1999,Hesse,1st Quintile,Optimistic,0.42418,72,152,0.34535,0.50301
1999,Hesse,1st Quintile,More optimistic than pessimistic,0.33364,49,152,0.25843,0.40885
1999,Hesse,1st Quintile,More pessimistic than optimistic,0.16729,31,152,0.10776,0.22682
1999,Hesse,2nd Quintile,Optimistic,0.30050,59,161,0.22946,0.37155
1999,Hesse,2nd Quintile,More optimistic than pessimistic,0.37369,66,161,0.29873,0.44865
1999,Hesse,2nd Quintile,More pessimistic than optimistic,0.24686,36,161,0.18005,0.31367
1999,Hesse,3rd Quintile,Optimistic,0.27011,57,128,0.19288,0.34733
1999,Hesse,3rd Quintile,More optimistic than pessimistic,0.47255,71,128,0.38572,0.55938
1999,Hesse,4th Quintile,Optimistic,0.39386,66,147,0.31461,0.47312
1999,Hesse,4th Quintile,More optimistic than pessimistic,0.41489,81,147,0.33497,0.49481
1999,Hesse,5th Quintile,Optimistic,0.26276,50,202,0.20191,0.32360
1999,Hesse,5th Quintile,More optimistic than pessimistic,0.53443,115,202,0.46547,0.60339
1999,Hesse,5th Quintile,More pessimistic than optimistic,0.16901,37,202,0.11720,0.22082
1999,"Rhineland-Palatinate, Saarland",1st Quintile,Optimistic,0.36040,56,136,0.27941,0.44139
1999,"Rhineland-Palatinate, Saarland",1st Quintile,More optimistic than pessimistic,0.30884,44,136,0.23090,0.38678
1999,"Rhineland-Palatinate, Saarland",1st Quintile,More pessimistic than optimistic,0.27948,36,136,0.20378,0.35518
1999,"Rhineland-Palatinate, Saarland",2nd Quintile,Optimistic,0.32480,49,115,0.23884,0.41077
1999,"Rhineland-Palatinate, Saarland",2nd Quintile,More optimistic than pessimistic,0.44085,66,115,0.34971,0.53199
1999,"Rhineland-Palatinate, Saarland",3rd Quintile,Optimistic,0.28983,48,121,0.20866,0.37101
1999,"Rhineland-Palatinate, Saarland",3rd Quintile,More optimistic than pessimistic,0.45968,73,121,0.37051,0.54885
