year,quintil_oecd,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,1st Quintile,Optimistic,0.28337,720,2567,0.26593,0.30080
1999,1st Quintile,More optimistic than pessimistic,0.43467,1127,2567,0.41548,0.45385
1999,1st Quintile,More pessimistic than optimistic,0.22023,572,2567,0.20419,0.23626
1999,1st Quintile,Pessimistic,0.06174,148,2567,0.05243,0.07105
1999,2nd Quintile,Optimistic,0.27084,805,2852,0.25453,0.28715
1999,2nd Quintile,More optimistic than pessimistic,0.45431,1307,2852,0.43603,0.47258
1999,2nd Quintile,More pessimistic than optimistic,0.22353,615,2852,0.20823,0.23882
1999,2nd Quintile,Pessimistic,0.05133,125,2852,0.04323,0.05943
1999,3rd Quintile,Optimistic,0.26495,778,2816,0.24865,0.28126
1999,3rd Quintile,More optimistic than pessimistic,0.49375,1370,2816,0.47528,0.51222
1999,3rd Quintile,More pessimistic than optimistic,0.19913,567,2816,0.18437,0.21388
1999,3rd Quintile,Pessimistic,0.04217,101,2816,0.03474,0.04959
1999,4th Quintile,Optimistic,0.28502,806,2747,0.26814,0.30190
1999,4th Quintile,More optimistic than pessimistic,0.46923,1345,2747,0.45056,0.48790
1999,4th Quintile,More pessimistic than optimistic,0.21407,513,2747,0.19872,0.22941
1999,4th Quintile,Pessimistic,0.03168,83,2747,0.02513,0.03824
1999,5th Quintile,Optimistic,0.29288,769,2603,0.27540,0.31037
1999,5th Quintile,More optimistic than pessimistic,0.50625,1341,2603,0.48704,0.52546
1999,5th Quintile,More pessimistic than optimistic,0.18208,446,2603,0.16725,0.19690
1999,5th Quintile,Pessimistic,0.01880,47,2603,0.01358,0.02401
2005,1st Quintile,Optimistic,0.19282,594,3122,0.17898,0.20667
2005,1st Quintile,More optimistic than pessimistic,0.38975,1236,3122,0.37264,0.40686
2005,1st Quintile,More pessimistic than optimistic,0.31866,987,3122,0.30231,0.33501
2005,1st Quintile,Pessimistic,0.09877,305,3122,0.08830,0.10924
2005,2nd Quintile,Optimistic,0.17773,669,3604,0.16524,0.19021
2005,2nd Quintile,More optimistic than pessimistic,0.43603,1587,3604,0.41984,0.45222
2005,2nd Quintile,More pessimistic than optimistic,0.30918,1078,3604,0.29409,0.32427
2005,2nd Quintile,Pessimistic,0.07706,270,3604,0.06835,0.08577
2005,3rd Quintile,Optimistic,0.18976,716,3739,0.17719,0.20233
2005,3rd Quintile,More optimistic than pessimistic,0.46197,1730,3739,0.44599,0.47796
2005,3rd Quintile,More pessimistic than optimistic,0.28371,1069,3739,0.26926,0.29816
2005,3rd Quintile,Pessimistic,0.06455,224,3739,0.05668,0.07243
2005,4th Quintile,Optimistic,0.19880,895,4278,0.18684,0.21076
2005,4th Quintile,More optimistic than pessimistic,0.47829,2049,4278,0.46332,0.49326
2005,4th Quintile,More pessimistic than optimistic,0.27172,1117,4278,0.25839,0.28505
2005,4th Quintile,Pessimistic,0.05119,217,4278,0.04458,0.05779
2005,5th Quintile,Optimistic,0.21180,1285,5830,0.20131,0.22229
2005,5th Quintile,More optimistic than pessimistic,0.52723,3205,5830,0.51441,0.54005
2005,5th Quintile,More pessimistic than optimistic,0.22951,1209,5830,0.21871,0.24031
2005,5th Quintile,Pessimistic,0.03146,131,5830,0.02698,0.03594
2009,1st Quintile,Optimistic,0.18717,519,2848,0.17284,0.20150
2009,1st Quintile,More optimistic than pessimistic,0.39700,1134,2848,0.37902,0.41497
