year,bula_h,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Schleswig-Holstein,Optimistic,0.34242,116,321,0.29043,0.39441
1999,Schleswig-Holstein,More optimistic than pessimistic,0.51007,163,321,0.45529,0.56484
1999,Schleswig-Holstein,More pessimistic than optimistic,0.13774,42,321,0.09998,0.17550
1999,Hamburg,Optimistic,0.39172,52,104,0.29745,0.48599
1999,Hamburg,More optimistic than pessimistic,0.30497,52,104,0.21605,0.39388
1999,Lower Saxony,Optimistic,0.35021,420,1161,0.32276,0.37766
1999,Lower Saxony,More optimistic than pessimistic,0.44306,536,1161,0.41447,0.47164
1999,Lower Saxony,More pessimistic than optimistic,0.18451,174,1161,0.16218,0.20683
1999,Lower Saxony,Pessimistic,0.02222,31,1161,0.01374,0.03071
1999,Bremen,More optimistic than pessimistic,0.35746,36,36,0.19868,0.51624
1999,North Rhine-Westphalia,Optimistic,0.28664,817,2661,0.26946,0.30383
1999,North Rhine-Westphalia,More optimistic than pessimistic,0.48348,1256,2661,0.46449,0.50248
1999,North Rhine-Westphalia,More pessimistic than optimistic,0.18853,494,2661,0.17367,0.20339
1999,North Rhine-Westphalia,Pessimistic,0.04134,94,2661,0.03378,0.04891
1999,Hesse,Optimistic,0.32545,304,890,0.29465,0.35625
1999,Hesse,More optimistic than pessimistic,0.43757,382,890,0.40496,0.47018
1999,Hesse,More pessimistic than optimistic,0.17131,154,890,0.14655,0.19608
1999,Hesse,Pessimistic,0.06566,50,890,0.04938,0.08194
1999,"Rhineland-Palatinate, Saarland",Optimistic,0.31682,251,740,0.28328,0.35036
1999,"Rhineland-Palatinate, Saarland",More optimistic than pessimistic,0.42911,339,740,0.39342,0.46479
1999,"Rhineland-Palatinate, Saarland",More pessimistic than optimistic,0.21482,150,740,0.18520,0.24443
1999,Baden-Wuerttemberg,Optimistic,0.25233,483,1720,0.23179,0.27286
1999,Baden-Wuerttemberg,More optimistic than pessimistic,0.47706,824,1720,0.45345,0.50067
1999,Baden-Wuerttemberg,More pessimistic than optimistic,0.22606,332,1720,0.20629,0.24584
1999,Baden-Wuerttemberg,Pessimistic,0.04455,81,1720,0.03479,0.05430
1999,Bavaria,Optimistic,0.24642,484,1782,0.22640,0.26643
1999,Bavaria,More optimistic than pessimistic,0.51793,891,1782,0.49472,0.54114
1999,Bavaria,More pessimistic than optimistic,0.20430,364,1782,0.18558,0.22303
1999,Bavaria,Pessimistic,0.03135,43,1782,0.02326,0.03945
1999,Berlin,Optimistic,0.22518,121,487,0.18804,0.26231
1999,Berlin,More optimistic than pessimistic,0.44818,234,487,0.40397,0.49240
1999,Berlin,More pessimistic than optimistic,0.27530,132,487,0.23559,0.31501
1999,Brandenburg,Optimistic,0.22872,123,574,0.19433,0.26311
1999,Brandenburg,More optimistic than pessimistic,0.46612,289,574,0.42527,0.50696
1999,Brandenburg,More pessimistic than optimistic,0.27633,162,574,0.23971,0.31294
1999,Mecklenburg-Western Pomerania,Optimistic,0.27732,115,387,0.23266,0.32198
1999,Mecklenburg-Western Pomerania,More optimistic than pessimistic,0.50807,198,387,0.45819,0.55794
1999,Mecklenburg-Western Pomerania,More pessimistic than optimistic,0.17895,74,387,0.14071,0.21719
1999,Saxony,Optimistic,0.22414,256,1149,0.20002,0.24826
1999,Saxony,More optimistic than pessimistic,0.48879,563,1149,0.45987,0.51770
1999,Saxony,More pessimistic than optimistic,0.23798,277,1149,0.21335,0.26262
1999,Saxony,Pessimistic,0.04909,53,1149,0.03660,0.06159
1999,Saxony-Anhalt,Optimistic,0.23695,155,662,0.20453,0.26937
1999,Saxony-Anhalt,More optimistic than pessimistic,0.46660,346,662,0.42857,0.50464
1999,Saxony-Anhalt,More pessimistic than optimistic,0.25433,161,662,0.22113,0.28753
1999,Thuringa,Optimistic,0.20879,151,687,0.17838,0.23921
1999,Thuringa,More optimistic than pessimistic,0.52274,381,687,0.48536,0.56011
1999,Thuringa,More pessimistic than optimistic,0.22161,155,687,0.19053,0.25269
2005,Schleswig-Holstein,Optimistic,0.27010,187,619,0.23509,0.30511
2005,Schleswig-Holstein,More optimistic than pessimistic,0.45923,298,619,0.41994,0.49853
2005,Schleswig-Holstein,More pessimistic than optimistic,0.22516,134,619,0.19223,0.25809
2005,Hamburg,Optimistic,0.24047,72,282,0.19050,0.29044
2005,Hamburg,More optimistic than pessimistic,0.50544,151,282,0.44698,0.56389
2005,Hamburg,More pessimistic than optimistic,0.22920,59,282,0.18005,0.27834
2005,Lower Saxony,Optimistic,0.24722,471,1774,0.22714,0.26730
2005,Lower Saxony,More optimistic than pessimistic,0.46857,854,1774,0.44534,0.49180
2005,Lower Saxony,More pessimistic than optimistic,0.22657,365,1774,0.20709,0.24606
2005,Lower Saxony,Pessimistic,0.05764,84,1774,0.04679,0.06849
2005,Bremen,Optimistic,0.24487,37,117,0.16661,0.32312
2005,Bremen,More optimistic than pessimistic,0.53980,80,117,0.44909,0.63050
2005,North Rhine-Westphalia,Optimistic,0.19651,901,4325,0.18467,0.20836
2005,North Rhine-Westphalia,More optimistic than pessimistic,0.45425,2017,4325,0.43941,0.46909
2005,North Rhine-Westphalia,More pessimistic than optimistic,0.28713,1184,4325,0.27364,0.30061
2005,North Rhine-Westphalia,Pessimistic,0.06211,223,4325,0.05492,0.06931
2005,Hesse,Optimistic,0.16853,267,1357,0.14860,0.18845
2005,Hesse,More optimistic than pessimistic,0.48308,677,1357,0.45648,0.50968
2005,Hesse,More pessimistic than optimistic,0.27923,336,1357,0.25535,0.30310
2005,Hesse,Pessimistic,0.06916,77,1357,0.05566,0.08267
2005,"Rhineland-Palatinate, Saarland",Optimistic,0.21500,262,1235,0.19207,0.23792
2005,"Rhineland-Palatinate, Saarland",More optimistic than pessimistic,0.46367,610,1235,0.43585,0.49149
2005,"Rhineland-Palatinate, Saarland",More pessimistic than optimistic,0.25707,287,1235,0.23268,0.28145
2005,"Rhineland-Palatinate, Saarland",Pessimistic,0.06427,76,1235,0.05058,0.07795
2005,Baden-Wuerttemberg,Optimistic,0.20032,523,2501,0.18463,0.21601
2005,Baden-Wuerttemberg,More optimistic than pessimistic,0.47984,1244,2501,0.46026,0.49943
2005,Baden-Wuerttemberg,More pessimistic than optimistic,0.27107,614,2501,0.25364,0.28849
2005,Baden-Wuerttemberg,Pessimistic,0.04877,120,2501,0.04032,0.05721
2005,Bavaria,Optimistic,0.18767,580,2882,0.17341,0.20193
2005,Bavaria,More optimistic than pessimistic,0.47074,1463,2882,0.45252,0.48897
2005,Bavaria,More pessimistic than optimistic,0.28419,724,2882,0.26772,0.30066
2005,Bavaria,Pessimistic,0.05740,115,2882,0.04890,0.06589
2005,Berlin,Optimistic,0.20739,156,751,0.17837,0.23640
2005,Berlin,More optimistic than pessimistic,0.43283,336,751,0.39737,0.46829
2005,Berlin,More pessimistic than optimistic,0.28234,208,751,0.25013,0.31456
2005,Berlin,Pessimistic,0.07744,51,751,0.05831,0.09657
2005,Brandenburg,Optimistic,0.10755,118,882,0.08709,0.12800
2005,Brandenburg,More optimistic than pessimistic,0.43512,391,882,0.40238,0.46786
2005,Brandenburg,More pessimistic than optimistic,0.36220,295,882,0.33046,0.39394
2005,Brandenburg,Pessimistic,0.09513,78,882,0.07576,0.11450
2005,Mecklenburg-Western Pomerania,Optimistic,0.15120,80,475,0.11895,0.18346
2005,Mecklenburg-Western Pomerania,More optimistic than pessimistic,0.46707,248,475,0.42215,0.51199
2005,Mecklenburg-Western Pomerania,More pessimistic than optimistic,0.32763,147,475,0.28538,0.36989
2005,Saxony,Optimistic,0.14834,226,1520,0.13046,0.16621
2005,Saxony,More optimistic than pessimistic,0.41601,654,1520,0.39122,0.44080
2005,Saxony,More pessimistic than optimistic,0.36143,528,1520,0.33727,0.38559
2005,Saxony,Pessimistic,0.07422,112,1520,0.06104,0.08740
2005,Saxony-Anhalt,Optimistic,0.13979,138,890,0.11700,0.16259
2005,Saxony-Anhalt,More optimistic than pessimistic,0.42257,394,890,0.39010,0.45504
2005,Saxony-Anhalt,More pessimistic than optimistic,0.33440,287,890,0.30339,0.36541
2005,Saxony-Anhalt,Pessimistic,0.10324,71,890,0.08323,0.12324
2005,Thuringa,Optimistic,0.15029,141,888,0.12677,0.17380
2005,Thuringa,More optimistic than pessimistic,0.42683,391,888,0.39428,0.45938
2005,Thuringa,More pessimistic than optimistic,0.32349,274,888,0.29270,0.35427
2005,Thuringa,Pessimistic,0.09940,82,888,0.07971,0.11909
2009,Schleswig-Holstein,Optimistic,0.19255,104,481,0.15727,0.22782
2009,Schleswig-Holstein,More optimistic than pessimistic,0.43765,251,481,0.39327,0.48203
2009,Schleswig-Holstein,More pessimistic than optimistic,0.30349,126,481,0.26236,0.34462
2009,Hamburg,Optimistic,0.17622,52,259,0.12973,0.22272
2009,Hamburg,More optimistic than pessimistic,0.53020,147,259,0.46930,0.59110
2009,Hamburg,More pessimistic than optimistic,0.26322,60,259,0.20948,0.31695
2009,Lower Saxony,Optimistic,0.21474,352,1623,0.19476,0.23473
2009,Lower Saxony,More optimistic than pessimistic,0.45935,768,1623,0.43510,0.48361
