year,migback,sex,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,No migration background,male,Optimistic,0.28690,1480,5173,0.27457,0.29922
1999,No migration background,male,More optimistic than pessimistic,0.47113,2476,5173,0.45753,0.48474
1999,No migration background,male,More pessimistic than optimistic,0.20078,1019,5173,0.18986,0.21170
1999,No migration background,male,Pessimistic,0.04119,198,5173,0.03577,0.04660
1999,No migration background,female,Optimistic,0.25837,1463,5638,0.24695,0.26980
1999,No migration background,female,More optimistic than pessimistic,0.48073,2795,5638,0.46768,0.49377
1999,No migration background,female,More pessimistic than optimistic,0.22258,1188,5638,0.21172,0.23344
1999,No migration background,female,Pessimistic,0.03832,192,5638,0.03331,0.04333
1999,Direct migration background,male,Optimistic,0.32628,373,1098,0.29854,0.35403
1999,Direct migration background,male,More optimistic than pessimistic,0.42029,451,1098,0.39108,0.44950
1999,Direct migration background,male,More pessimistic than optimistic,0.19995,218,1098,0.17628,0.22362
1999,Direct migration background,male,Pessimistic,0.05348,56,1098,0.04016,0.06679
1999,Direct migration background,female,Optimistic,0.27409,305,1078,0.24745,0.30073
1999,Direct migration background,female,More optimistic than pessimistic,0.48958,504,1078,0.45972,0.51943
1999,Direct migration background,female,More pessimistic than optimistic,0.18666,215,1078,0.16339,0.20993
1999,Direct migration background,female,Pessimistic,0.04968,54,1078,0.03670,0.06265
1999,Indirect migration background,male,Optimistic,0.41715,135,303,0.36153,0.47276
1999,Indirect migration background,male,More optimistic than pessimistic,0.48467,132,303,0.42830,0.54103
1999,Indirect migration background,male,More pessimistic than optimistic,0.09819,36,303,0.06463,0.13175
1999,Indirect migration background,female,Optimistic,0.39918,122,291,0.34281,0.45554
1999,Indirect migration background,female,More optimistic than pessimistic,0.44793,132,291,0.39069,0.50516
1999,Indirect migration background,female,More pessimistic than optimistic,0.14607,37,291,0.10542,0.18672
2005,No migration background,male,Optimistic,0.18944,1680,8351,0.18103,0.19784
2005,No migration background,male,More optimistic than pessimistic,0.46513,3987,8351,0.45443,0.47583
2005,No migration background,male,More pessimistic than optimistic,0.27724,2184,8351,0.26764,0.28685
2005,No migration background,male,Pessimistic,0.06819,500,8351,0.06278,0.07360
2005,No migration background,female,Optimistic,0.17443,1685,9071,0.16662,0.18224
2005,No migration background,female,More optimistic than pessimistic,0.46601,4368,9071,0.45574,0.47628
2005,No migration background,female,More pessimistic than optimistic,0.29720,2540,9071,0.28780,0.30661
2005,No migration background,female,Pessimistic,0.06235,478,9071,0.05738,0.06733
2005,Direct migration background,male,Optimistic,0.24546,262,1100,0.22002,0.27091
2005,Direct migration background,male,More optimistic than pessimistic,0.41388,477,1100,0.38476,0.44300
2005,Direct migration background,male,More pessimistic than optimistic,0.28119,295,1100,0.25461,0.30777
2005,Direct migration background,male,Pessimistic,0.05946,66,1100,0.04548,0.07344
2005,Direct migration background,female,Optimistic,0.22090,267,1233,0.19774,0.24407
2005,Direct migration background,female,More optimistic than pessimistic,0.45042,580,1233,0.42264,0.47820
2005,Direct migration background,female,More pessimistic than optimistic,0.26915,311,1233,0.24438,0.29391
2005,Direct migration background,female,Pessimistic,0.05953,75,1233,0.04632,0.07274
2005,Indirect migration background,male,Optimistic,0.38101,142,385,0.33244,0.42959
2005,Indirect migration background,male,More optimistic than pessimistic,0.42997,180,385,0.38046,0.47949
2005,Indirect migration background,male,More pessimistic than optimistic,0.14369,63,385,0.10861,0.17877
2005,Indirect migration background,female,Optimistic,0.30608,123,408,0.26131,0.35086
2005,Indirect migration background,female,More optimistic than pessimistic,0.47374,216,408,0.42523,0.52225
2005,Indirect migration background,female,More pessimistic than optimistic,0.18645,69,408,0.14861,0.22428
2009,No migration background,male,Optimistic,0.16290,1206,7474,0.15453,0.17128
2009,No migration background,male,More optimistic than pessimistic,0.45844,3547,7474,0.44714,0.46974
2009,No migration background,male,More pessimistic than optimistic,0.30277,2214,7474,0.29235,0.31318
2009,No migration background,male,Pessimistic,0.07589,507,7474,0.06989,0.08189
2009,No migration background,female,Optimistic,0.14695,1231,8122,0.13925,0.15465
2009,No migration background,female,More optimistic than pessimistic,0.47882,3967,8122,0.46796,0.48969
2009,No migration background,female,More pessimistic than optimistic,0.31879,2471,8122,0.30865,0.32892
2009,No migration background,female,Pessimistic,0.05544,453,8122,0.05047,0.06042
2009,Direct migration background,male,Optimistic,0.22345,152,755,0.19372,0.25318
2009,Direct migration background,male,More optimistic than pessimistic,0.43524,331,755,0.39985,0.47063
2009,Direct migration background,male,More pessimistic than optimistic,0.27665,219,755,0.24472,0.30858
2009,Direct migration background,male,Pessimistic,0.06466,53,755,0.04711,0.08222
2009,Direct migration background,female,Optimistic,0.23336,183,894,0.20562,0.26111
2009,Direct migration background,female,More optimistic than pessimistic,0.42336,420,894,0.39095,0.45576
2009,Direct migration background,female,More pessimistic than optimistic,0.27846,228,894,0.24906,0.30786
2009,Direct migration background,female,Pessimistic,0.06482,63,894,0.04867,0.08096
2009,Indirect migration background,male,Optimistic,0.29489,98,326,0.24531,0.34446
2009,Indirect migration background,male,More optimistic than pessimistic,0.46112,155,326,0.40693,0.51532
2009,Indirect migration background,male,More pessimistic than optimistic,0.19680,73,326,0.15358,0.24003
2009,Indirect migration background,female,Optimistic,0.28828,103,359,0.24136,0.33520
2009,Indirect migration background,female,More optimistic than pessimistic,0.49468,195,359,0.44289,0.54647
2009,Indirect migration background,female,More pessimistic than optimistic,0.20756,61,359,0.16554,0.24957
2014,No migration background,male,Optimistic,0.28930,2723,9192,0.28003,0.29857
2014,No migration background,male,More optimistic than pessimistic,0.52851,4871,9192,0.51831,0.53872
2014,No migration background,male,More pessimistic than optimistic,0.15301,1347,9192,0.14565,0.16037
2014,No migration background,male,Pessimistic,0.02918,251,9192,0.02574,0.03262
2014,No migration background,female,Optimistic,0.25970,2892,10780,0.25142,0.26797
2014,No migration background,female,More optimistic than pessimistic,0.53098,5815,10780,0.52156,0.54040
2014,No migration background,female,More pessimistic than optimistic,0.18144,1782,10780,0.17416,0.18871
2014,No migration background,female,Pessimistic,0.02789,291,10780,0.02478,0.03100
2014,Direct migration background,male,Optimistic,0.38622,951,2366,0.36660,0.40585
2014,Direct migration background,male,More optimistic than pessimistic,0.43940,1024,2366,0.41940,0.45941
2014,Direct migration background,male,More pessimistic than optimistic,0.14252,325,2366,0.12843,0.15661
2014,Direct migration background,male,Pessimistic,0.03186,66,2366,0.02478,0.03893
2014,Direct migration background,female,Optimistic,0.37458,1106,2873,0.35688,0.39228
2014,Direct migration background,female,More optimistic than pessimistic,0.43249,1312,2873,0.41437,0.45060
2014,Direct migration background,female,More pessimistic than optimistic,0.16000,380,2873,0.14659,0.17341
2014,Direct migration background,female,Pessimistic,0.03293,75,2873,0.02641,0.03946
2014,Indirect migration background,male,Optimistic,0.43101,338,764,0.39587,0.46615
2014,Indirect migration background,male,More optimistic than pessimistic,0.42423,334,764,0.38916,0.45929
2014,Indirect migration background,male,More pessimistic than optimistic,0.11787,92,764,0.09499,0.14075
2014,Indirect migration background,female,Optimistic,0.38401,328,885,0.35195,0.41607
2014,Indirect migration background,female,More optimistic than pessimistic,0.47969,453,885,0.44675,0.51262
2014,Indirect migration background,female,More pessimistic than optimistic,0.12773,104,885,0.10572,0.14973
2019,No migration background,male,Optimistic,0.24614,2648,9656,0.23755,0.25474
2019,No migration background,male,More optimistic than pessimistic,0.52625,5007,9656,0.51629,0.53621
2019,No migration background,male,More pessimistic than optimistic,0.19525,1712,9656,0.18734,0.20315
2019,No migration background,male,Pessimistic,0.03236,289,9656,0.02883,0.03589
2019,No migration background,female,Optimistic,0.23414,2547,10306,0.22596,0.24231
2019,No migration background,female,More optimistic than pessimistic,0.54544,5638,10306,0.53582,0.55505
2019,No migration background,female,More pessimistic than optimistic,0.18981,1864,10306,0.18224,0.19738
2019,No migration background,female,Pessimistic,0.03062,257,10306,0.02729,0.03394
2019,Direct migration background,male,Optimistic,0.39714,719,1783,0.37442,0.41986
2019,Direct migration background,male,More optimistic than pessimistic,0.42600,776,1783,0.40304,0.44896
2019,Direct migration background,male,More pessimistic than optimistic,0.14348,239,1783,0.12720,0.15975
2019,Direct migration background,male,Pessimistic,0.03339,49,1783,0.02505,0.04173
2019,Direct migration background,female,Optimistic,0.33846,785,2191,0.31864,0.35828
2019,Direct migration background,female,More optimistic than pessimistic,0.48004,1044,2191,0.45911,0.50096
2019,Direct migration background,female,More pessimistic than optimistic,0.14141,297,2191,0.12682,0.15601
2019,Direct migration background,female,Pessimistic,0.04009,65,2191,0.03187,0.04831
2019,Indirect migration background,male,Optimistic,0.35025,261,714,0.31523,0.38526
2019,Indirect migration background,male,More optimistic than pessimistic,0.46040,332,714,0.42381,0.49698
2019,Indirect migration background,male,More pessimistic than optimistic,0.15549,121,714,0.12889,0.18209
2019,Indirect migration background,female,Optimistic,0.36330,302,801,0.32997,0.39663
2019,Indirect migration background,female,More optimistic than pessimistic,0.50004,396,801,0.46539,0.53469
2019,Indirect migration background,female,More pessimistic than optimistic,0.12218,103,801,0.09948,0.14487
