year,quintil_oecd,sex,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,1st Quintile,male,Optimistic,0.28847,320,1130,0.26204,0.31489
1999,1st Quintile,male,More optimistic than pessimistic,0.44591,497,1130,0.41692,0.47491
1999,1st Quintile,male,More pessimistic than optimistic,0.20852,250,1130,0.18483,0.23222
1999,1st Quintile,male,Pessimistic,0.05710,63,1130,0.04356,0.07063
1999,1st Quintile,female,Optimistic,0.27958,400,1437,0.25637,0.30279
1999,1st Quintile,female,More optimistic than pessimistic,0.42632,630,1437,0.40074,0.45190
1999,1st Quintile,female,More pessimistic than optimistic,0.22891,322,1437,0.20718,0.25064
1999,1st Quintile,female,Pessimistic,0.06518,85,1437,0.05242,0.07795
1999,2nd Quintile,male,Optimistic,0.29190,422,1373,0.26784,0.31596
1999,2nd Quintile,male,More optimistic than pessimistic,0.45564,611,1373,0.42928,0.48199
1999,2nd Quintile,male,More pessimistic than optimistic,0.20083,279,1373,0.17963,0.22203
1999,2nd Quintile,male,Pessimistic,0.05164,61,1373,0.03993,0.06334
1999,2nd Quintile,female,Optimistic,0.25181,383,1479,0.22968,0.27394
1999,2nd Quintile,female,More optimistic than pessimistic,0.45310,696,1479,0.42773,0.47848
1999,2nd Quintile,female,More pessimistic than optimistic,0.24404,336,1479,0.22214,0.26593
1999,2nd Quintile,female,Pessimistic,0.05105,64,1479,0.03983,0.06227
1999,3rd Quintile,male,Optimistic,0.29250,419,1361,0.26832,0.31667
1999,3rd Quintile,male,More optimistic than pessimistic,0.46001,620,1361,0.43352,0.48650
1999,3rd Quintile,male,More pessimistic than optimistic,0.19466,263,1361,0.17362,0.21570
1999,3rd Quintile,male,Pessimistic,0.05283,59,1361,0.04094,0.06472
1999,3rd Quintile,female,Optimistic,0.23866,359,1455,0.21675,0.26057
1999,3rd Quintile,female,More optimistic than pessimistic,0.52596,750,1455,0.50030,0.55163
1999,3rd Quintile,female,More pessimistic than optimistic,0.20339,304,1455,0.18270,0.22408
1999,3rd Quintile,female,Pessimistic,0.03199,42,1455,0.02294,0.04103
1999,4th Quintile,male,Optimistic,0.29556,411,1366,0.27135,0.31977
1999,4th Quintile,male,More optimistic than pessimistic,0.46176,659,1366,0.43532,0.48821
1999,4th Quintile,male,More pessimistic than optimistic,0.21064,253,1366,0.18901,0.23227
1999,4th Quintile,male,Pessimistic,0.03204,43,1366,0.02270,0.04138
1999,4th Quintile,female,Optimistic,0.27437,395,1381,0.25083,0.29791
1999,4th Quintile,female,More optimistic than pessimistic,0.47677,686,1381,0.45042,0.50313
1999,4th Quintile,female,More pessimistic than optimistic,0.21753,260,1381,0.19576,0.23929
1999,4th Quintile,female,Pessimistic,0.03133,40,1381,0.02214,0.04052
1999,5th Quintile,male,Optimistic,0.30841,416,1316,0.28345,0.33338
1999,5th Quintile,male,More optimistic than pessimistic,0.49097,672,1316,0.46395,0.51800
1999,5th Quintile,male,More pessimistic than optimistic,0.17828,228,1316,0.15759,0.19896
1999,5th Quintile,female,Optimistic,0.27575,353,1240,0.25086,0.30063
1999,5th Quintile,female,More optimistic than pessimistic,0.52309,669,1240,0.49528,0.55090
1999,5th Quintile,female,More pessimistic than optimistic,0.18627,218,1240,0.16459,0.20795
2005,1st Quintile,male,Optimistic,0.20505,252,1322,0.18328,0.22682
2005,1st Quintile,male,More optimistic than pessimistic,0.37673,511,1322,0.35060,0.40286
2005,1st Quintile,male,More pessimistic than optimistic,0.30165,408,1322,0.27690,0.32641
2005,1st Quintile,male,Pessimistic,0.11657,151,1322,0.09926,0.13388
2005,1st Quintile,female,Optimistic,0.18300,342,1800,0.16514,0.20087
2005,1st Quintile,female,More optimistic than pessimistic,0.40020,725,1800,0.37756,0.42284
2005,1st Quintile,female,More pessimistic than optimistic,0.33233,579,1800,0.31056,0.35409
2005,1st Quintile,female,Pessimistic,0.08447,154,1800,0.07161,0.09732
2005,2nd Quintile,male,Optimistic,0.17830,310,1647,0.15981,0.19679
2005,2nd Quintile,male,More optimistic than pessimistic,0.42196,717,1647,0.39810,0.44582
2005,2nd Quintile,male,More pessimistic than optimistic,0.32480,498,1647,0.30217,0.34742
2005,2nd Quintile,male,Pessimistic,0.07494,122,1647,0.06222,0.08766
2005,2nd Quintile,female,Optimistic,0.17725,359,1957,0.16033,0.19417
2005,2nd Quintile,female,More optimistic than pessimistic,0.44778,870,1957,0.42574,0.46982
2005,2nd Quintile,female,More pessimistic than optimistic,0.29614,580,1957,0.27591,0.31638
2005,2nd Quintile,female,Pessimistic,0.07883,148,1957,0.06688,0.09077
2005,3rd Quintile,male,Optimistic,0.19392,360,1784,0.17557,0.21227
2005,3rd Quintile,male,More optimistic than pessimistic,0.45825,797,1784,0.43513,0.48138
2005,3rd Quintile,male,More pessimistic than optimistic,0.27658,506,1784,0.25581,0.29734
2005,3rd Quintile,male,Pessimistic,0.07125,121,1784,0.05931,0.08319
2005,3rd Quintile,female,Optimistic,0.18580,356,1955,0.16856,0.20305
2005,3rd Quintile,female,More optimistic than pessimistic,0.46552,933,1955,0.44340,0.48764
2005,3rd Quintile,female,More pessimistic than optimistic,0.29050,563,1955,0.27037,0.31063
2005,3rd Quintile,female,Pessimistic,0.05817,103,1955,0.04780,0.06855
2005,4th Quintile,male,Optimistic,0.20840,457,2136,0.19117,0.22563
2005,4th Quintile,male,More optimistic than pessimistic,0.48194,1026,2136,0.46074,0.50313
2005,4th Quintile,male,More pessimistic than optimistic,0.25523,529,2136,0.23673,0.27372
2005,4th Quintile,male,Pessimistic,0.05444,124,2136,0.04481,0.06406
2005,4th Quintile,female,Optimistic,0.18879,438,2142,0.17221,0.20537
2005,4th Quintile,female,More optimistic than pessimistic,0.47448,1023,2142,0.45333,0.49564
2005,4th Quintile,female,More pessimistic than optimistic,0.28893,588,2142,0.26973,0.30813
2005,4th Quintile,female,Pessimistic,0.04780,93,2142,0.03876,0.05683
2005,5th Quintile,male,Optimistic,0.22874,705,2959,0.21361,0.24388
2005,5th Quintile,male,More optimistic than pessimistic,0.51989,1593,2959,0.50189,0.53790
2005,5th Quintile,male,More pessimistic than optimistic,0.22246,600,2959,0.20747,0.23745
2005,5th Quintile,male,Pessimistic,0.02890,61,2959,0.02287,0.03494
2005,5th Quintile,female,Optimistic,0.19301,580,2871,0.17857,0.20745
2005,5th Quintile,female,More optimistic than pessimistic,0.53537,1612,2871,0.51712,0.55362
2005,5th Quintile,female,More pessimistic than optimistic,0.23733,609,2871,0.22176,0.25289
2005,5th Quintile,female,Pessimistic,0.03430,70,2871,0.02764,0.04096
2009,1st Quintile,male,Optimistic,0.20501,235,1193,0.18209,0.22793
2009,1st Quintile,male,More optimistic than pessimistic,0.37439,452,1193,0.34692,0.40187
2009,1st Quintile,male,More pessimistic than optimistic,0.30655,368,1193,0.28038,0.33273
2009,1st Quintile,male,Pessimistic,0.11404,138,1193,0.09600,0.13209
2009,1st Quintile,female,Optimistic,0.17390,284,1655,0.15564,0.19217
2009,1st Quintile,female,More optimistic than pessimistic,0.41381,682,1655,0.39007,0.43754
2009,1st Quintile,female,More pessimistic than optimistic,0.32636,541,1655,0.30376,0.34895
2009,1st Quintile,female,Pessimistic,0.08593,148,1655,0.07243,0.09944
2009,2nd Quintile,male,Optimistic,0.14856,213,1403,0.12994,0.16717
2009,2nd Quintile,male,More optimistic than pessimistic,0.41061,560,1403,0.38486,0.43636
2009,2nd Quintile,male,More pessimistic than optimistic,0.34521,510,1403,0.32032,0.37010
2009,2nd Quintile,male,Pessimistic,0.09563,120,1403,0.08023,0.11102
2009,2nd Quintile,female,Optimistic,0.17004,281,1741,0.15239,0.18769
2009,2nd Quintile,female,More optimistic than pessimistic,0.43263,780,1741,0.40935,0.45591
2009,2nd Quintile,female,More pessimistic than optimistic,0.33996,566,1741,0.31770,0.36222
2009,2nd Quintile,female,Pessimistic,0.05737,114,1741,0.04645,0.06830
2009,3rd Quintile,male,Optimistic,0.17103,277,1654,0.15288,0.18918
2009,3rd Quintile,male,More optimistic than pessimistic,0.44014,772,1654,0.41621,0.46407
2009,3rd Quintile,male,More pessimistic than optimistic,0.30935,499,1654,0.28707,0.33163
2009,3rd Quintile,male,Pessimistic,0.07948,106,1654,0.06644,0.09252
2009,3rd Quintile,female,Optimistic,0.16868,272,1745,0.15110,0.18626
2009,3rd Quintile,female,More optimistic than pessimistic,0.46038,843,1745,0.43699,0.48378
