"plh0177","year","sex","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","133","0.012623672306949","0.00979094816618817","0.0154563964477098"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","132","0.0119265206123183","0.00922440610493337","0.0146286351197032"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","62","0.0069644705596866","0.00485440223000233","0.00907453888937087"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","85","0.0107520589837804","0.00818491254588434","0.0133192054216764"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","1781","0.328335239175328","0.316419935861063","0.340250542489592"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","2068","0.364101974325157","0.35212471365575","0.376079234994563"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","132","0.0152939708434666","0.0121802225712003","0.0184077191157329"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","108","0.0123042854635255","0.00956023540241538","0.0150483355246357"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","177","0.0216425830251303","0.0179504835881076","0.0253346824621531"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","203","0.0253728009620437","0.0214584864661087","0.0292871154579787"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","205","0.0282289717284688","0.0240265505635512","0.0324313928933865"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","212","0.0273977256133689","0.023334441944719","0.0314610092820189"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","590","0.0874990231236727","0.0803295318030079","0.0946685144443376"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","558","0.0808709753363009","0.0740846163853862","0.0876573342872155"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","357","0.056013005304002","0.0501785876450867","0.0618474229629172"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","334","0.050570629498347","0.0451164081695381","0.056024850827156"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","634","0.105043649204796","0.097264073711687","0.112823224697906"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","561","0.0873701176885266","0.0803413199040199","0.0943989154730332"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","1115","0.194625834416247","0.184580389812355","0.204671279020139"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","1120","0.184996571600526","0.175331305750419","0.194661837450633"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","781","0.143729580312253","0.134828379036602","0.152630781587904"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","819","0.144336339916106","0.135588685160372","0.153083994671841"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","85","0.00910125519611979","0.00657000431709048","0.0116325060751491"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","79","0.00868270804493255","0.00624671257047693","0.0111187035193882"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","51","0.00754982421486511","0.00524258469120955","0.00985706373852068"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","50","0.00570895641705673","0.0037307224043932","0.00768719042972025"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","1384","0.279311005858448","0.267352198346609","0.291269813370287"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","1627","0.318437871016217","0.306205585248343","0.330670156784092"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","98","0.0126734733358385","0.00969188187003147","0.0156550648016455"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","102","0.0144257371456316","0.0112949306849331","0.0175565436063301"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","187","0.0258833136891949","0.0216509270428519","0.030115700335538"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","174","0.0248292579430399","0.0207435742744599","0.0289149416116198"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","170","0.0253221464874972","0.0211346860805167","0.0295096068944778"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","177","0.0242808585990301","0.0202394108383096","0.0283223063597506"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","503","0.0843923487181228","0.0769830662870638","0.0918016311491819"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","518","0.0847322394134012","0.0774201589468957","0.0920443198799068"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","340","0.056569146017909","0.0504114994895457","0.0627267925462724"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","356","0.0582630634138789","0.0521126544126376","0.0644134724151201"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","618","0.115940163266599","0.10740665348886","0.124473673044338"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","612","0.111798479146937","0.1035244653412","0.120072492952674"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","1183","0.227187157258855","0.21601855152043","0.23835576299728"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","1077","0.201132323496805","0.190607352758265","0.211657294235344"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","788","0.156070165956551","0.146396679624983","0.165743652288119"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","800","0.14770850536307","0.138392293290386","0.157024717435754"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","76","0.0081954294932619","0.00575574952830851","0.0106351094582153"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","68","0.0104411142904797","0.00771508167070226","0.0131671469102572"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","43","0.00558469423141628","0.00356810451586712","0.00760128394696543"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","41","0.00521985597855154","0.00328731097441389","0.0071524009826892"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","1216","0.25262877458929","0.240870501511856","0.264387047666725"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","1366","0.27987216223754","0.267832301781841","0.291912022693239"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","97","0.0151963787348243","0.0118859913315468","0.0185067661381019"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","100","0.0133122185127543","0.0102385863219814","0.0163858507035272"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","152","0.0220043768895336","0.0180346837117805","0.0259740700672866"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","135","0.0195489634101192","0.0158360773330921","0.0232618494871463"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","146","0.0255576314405582","0.0212871943473044","0.029828068533812"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","170","0.0251846133009703","0.0209825205590184","0.0293867060429223"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","511","0.0862371965070004","0.0786409683541287","0.093833424659872"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","486","0.0851380034059579","0.0776532701684416","0.0926227366434742"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","372","0.0650390459041394","0.0583660975153877","0.0717119942928911"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","354","0.0616006855401941","0.0551527094909113","0.0680486615894769"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","676","0.127298070255124","0.118278666552486","0.136317473957762"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","667","0.122496025941982","0.113703324077293","0.131288727806671"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","1182","0.239984220417609","0.22842744707209","0.251540993763128"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","1158","0.22334060982447","0.212171052803138","0.234510166845802"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","775","0.152274181537243","0.142551752320721","0.161996610753765"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","796","0.153845747556981","0.144169559039965","0.163521936073997"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","weiblich","30","0.00748655500719887","0.00485855962581205","0.0101145503885857"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","maennlich","958","0.248324653683234","0.23460602581452","0.262043281551947"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","weiblich","1193","0.29834598513261","0.284397180402338","0.312294789862882"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","maennlich","53","0.0134820933178614","0.00982010669118404","0.0171440799445388"
