year,age_gr,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,Very seldom,0.05735,223,3393,0.04952,0.06517
2007,17-29 y.,Seldom,0.18344,720,3393,0.17041,0.19646
2007,17-29 y.,Sometimes,0.39171,1412,3393,0.37528,0.40813
2007,17-29 y.,Often,0.21867,814,3393,0.20476,0.23258
2007,17-29 y.,Very often,0.06534,224,3393,0.05702,0.07365
2007,30-45 y.,Very seldom,0.06423,373,5698,0.05786,0.07060
2007,30-45 y.,Seldom,0.16504,935,5698,0.15540,0.17468
2007,30-45 y.,Sometimes,0.42135,2453,5698,0.40853,0.43417
2007,30-45 y.,Often,0.26468,1498,5698,0.25323,0.27614
2007,30-45 y.,Very often,0.08273,439,5698,0.07558,0.08988
2007,46-65 y.,Very seldom,0.08918,640,7041,0.08252,0.09584
2007,46-65 y.,Seldom,0.21646,1575,7041,0.20684,0.22608
2007,46-65 y.,Sometimes,0.42534,3046,7041,0.41380,0.43689
2007,46-65 y.,Often,0.20955,1385,7041,0.20004,0.21905
2007,46-65 y.,Very often,0.05599,395,7041,0.05062,0.06136
2007,66 and older,Very seldom,0.20143,839,4322,0.18947,0.21339
2007,66 and older,Seldom,0.28530,1271,4322,0.27184,0.29876
2007,66 and older,Sometimes,0.37347,1601,4322,0.35905,0.38790
2007,66 and older,Often,0.11068,504,4322,0.10133,0.12004
2007,66 and older,Very often,0.02242,107,4322,0.01801,0.02684
2008,17-29 y.,Very seldom,0.06688,250,3151,0.05815,0.07560
2008,17-29 y.,Seldom,0.20758,727,3151,0.19342,0.22175
2008,17-29 y.,Sometimes,0.40583,1361,3151,0.38868,0.42298
2008,17-29 y.,Often,0.19221,642,3151,0.17845,0.20597
2008,17-29 y.,Very often,0.05312,171,3151,0.04529,0.06096
2008,30-45 y.,Very seldom,0.06466,324,5162,0.05795,0.07137
2008,30-45 y.,Seldom,0.19488,1018,5162,0.18407,0.20568
2008,30-45 y.,Sometimes,0.43632,2309,5162,0.42279,0.44985
2008,30-45 y.,Often,0.24485,1212,5162,0.23311,0.25658
2008,30-45 y.,Very often,0.05731,299,5162,0.05097,0.06365
2008,46-65 y.,Very seldom,0.09294,612,6676,0.08597,0.09990
2008,46-65 y.,Seldom,0.23194,1614,6676,0.22182,0.24207
2008,46-65 y.,Sometimes,0.43742,2930,6676,0.42552,0.44932
2008,46-65 y.,Often,0.18937,1234,6676,0.17997,0.19877
2008,46-65 y.,Very often,0.04375,286,6676,0.03884,0.04866
2008,66 and older,Very seldom,0.17747,755,4277,0.16602,0.18893
2008,66 and older,Seldom,0.31088,1360,4277,0.29700,0.32475
2008,66 and older,Sometimes,0.37984,1623,4277,0.36529,0.39439
2008,66 and older,Often,0.10346,445,4277,0.09433,0.11259
2008,66 and older,Very often,0.01989,94,4277,0.01570,0.02407
2009,17-29 y.,Very seldom,0.05586,196,2849,0.04743,0.06430
2009,17-29 y.,Seldom,0.21369,660,2849,0.19864,0.22875
2009,17-29 y.,Sometimes,0.40674,1212,2849,0.38870,0.42478
2009,17-29 y.,Often,0.21568,657,2849,0.20057,0.23078
2009,17-29 y.,Very often,0.03991,124,2849,0.03272,0.04710
2009,30-45 y.,Very seldom,0.05889,273,4667,0.05214,0.06565
2009,30-45 y.,Seldom,0.19736,948,4667,0.18594,0.20878
2009,30-45 y.,Sometimes,0.44069,2074,4667,0.42645,0.45494
2009,30-45 y.,Often,0.24125,1100,4667,0.22897,0.25353
2009,30-45 y.,Very often,0.05910,272,4667,0.05233,0.06586
2009,46-65 y.,Very seldom,0.08740,583,6308,0.08043,0.09437
2009,46-65 y.,Seldom,0.24998,1609,6308,0.23929,0.26067
2009,46-65 y.,Sometimes,0.42400,2686,6308,0.41180,0.43620
2009,46-65 y.,Often,0.19041,1161,6308,0.18072,0.20010
2009,46-65 y.,Very often,0.04338,269,6308,0.03836,0.04841
2009,66 and older,Very seldom,0.21310,837,4127,0.20061,0.22560
2009,66 and older,Seldom,0.31374,1367,4127,0.29958,0.32790
2009,66 and older,Sometimes,0.34914,1450,4127,0.33460,0.36369
2009,66 and older,Often,0.09306,405,4127,0.08419,0.10192
2009,66 and older,Very often,0.01476,68,4127,0.01108,0.01844
2010,17-29 y.,Very seldom,0.05281,189,2501,0.04404,0.06158
2010,17-29 y.,Seldom,0.20214,595,2501,0.18639,0.21788
2010,17-29 y.,Sometimes,0.34712,1059,2501,0.32845,0.36578
2010,17-29 y.,Often,0.18938,565,2501,0.17403,0.20474
2010,17-29 y.,Very often,0.02689,93,2501,0.02055,0.03323
2010,30-45 y.,Very seldom,0.05185,255,4101,0.04506,0.05864
2010,30-45 y.,Seldom,0.16435,869,4101,0.15300,0.17569
2010,30-45 y.,Sometimes,0.33291,1853,4101,0.31849,0.34734
2010,30-45 y.,Often,0.17890,945,4101,0.16717,0.19063
2010,30-45 y.,Very often,0.03356,179,4101,0.02805,0.03907
2010,46-65 y.,Very seldom,0.09206,587,6005,0.08475,0.09937
2010,46-65 y.,Seldom,0.23754,1526,6005,0.22677,0.24830
2010,46-65 y.,Sometimes,0.44587,2775,6005,0.43330,0.45845
2010,46-65 y.,Often,0.15857,957,6005,0.14933,0.16781
2010,46-65 y.,Very often,0.02684,160,6005,0.02275,0.03092
2010,66 and older,Very seldom,0.18886,762,3983,0.17670,0.20102
2010,66 and older,Seldom,0.32711,1358,3983,0.31254,0.34168
2010,66 and older,Sometimes,0.37739,1484,3983,0.36233,0.39245
2010,66 and older,Often,0.07827,315,3983,0.06993,0.08662
2010,66 and older,Very often,0.01587,64,3983,0.01199,0.01976
2011,17-29 y.,Very seldom,0.05873,222,2983,0.05029,0.06717
2011,17-29 y.,Seldom,0.18739,658,2983,0.17338,0.20139
2011,17-29 y.,Sometimes,0.33983,1229,2983,0.32283,0.35683
2011,17-29 y.,Often,0.20030,696,2983,0.18594,0.21467
2011,17-29 y.,Very often,0.04625,178,2983,0.03871,0.05379
2011,30-45 y.,Very seldom,0.05657,315,4839,0.05006,0.06308
2011,30-45 y.,Seldom,0.17382,1026,4839,0.16314,0.18450
2011,30-45 y.,Sometimes,0.35088,2134,4839,0.33743,0.36433
2011,30-45 y.,Often,0.16331,1090,4839,0.15289,0.17372
2011,30-45 y.,Very often,0.04075,274,4839,0.03518,0.04632
2011,46-65 y.,Very seldom,0.10710,864,7746,0.10021,0.11399
2011,46-65 y.,Seldom,0.22427,1980,7746,0.21498,0.23356
2011,46-65 y.,Sometimes,0.41389,3275,7746,0.40292,0.42486
2011,46-65 y.,Often,0.16689,1311,7746,0.15859,0.17519
2011,46-65 y.,Very often,0.04127,316,7746,0.03684,0.04570
2011,66 and older,Very seldom,0.21478,1111,5082,0.20349,0.22608
2011,66 and older,Seldom,0.31224,1645,5082,0.29949,0.32498
2011,66 and older,Sometimes,0.35385,1809,5082,0.34070,0.36700
2011,66 and older,Often,0.08950,439,5082,0.08165,0.09735
2011,66 and older,Very often,0.01552,78,5082,0.01212,0.01892
2012,17-29 y.,Very seldom,0.05955,236,2879,0.05090,0.06819
2012,17-29 y.,Seldom,0.21885,715,2879,0.20375,0.23396
2012,17-29 y.,Sometimes,0.35063,1223,2879,0.33320,0.36807
2012,17-29 y.,Often,0.17751,590,2879,0.16355,0.19147
2012,17-29 y.,Very often,0.03168,115,2879,0.02528,0.03808
2012,30-45 y.,Very seldom,0.06328,357,4583,0.05623,0.07033
2012,30-45 y.,Seldom,0.19182,1012,4583,0.18041,0.20322
2012,30-45 y.,Sometimes,0.33521,1980,4583,0.32154,0.34888
2012,30-45 y.,Often,0.16451,999,4583,0.15377,0.17524
2012,30-45 y.,Very often,0.04027,235,4583,0.03458,0.04596
2012,46-65 y.,Very seldom,0.08774,771,7817,0.08146,0.09401
2012,46-65 y.,Seldom,0.25270,2123,7817,0.24307,0.26234
