year,age_gr,quintil_oecd,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,1st Quintile,Very seldom,0.05689,52,844,0.04125,0.07252
2007,17-29 y.,1st Quintile,Seldom,0.18239,185,844,0.15632,0.20846
2007,17-29 y.,1st Quintile,Sometimes,0.35998,319,844,0.32758,0.39238
2007,17-29 y.,1st Quintile,Often,0.25251,231,844,0.22318,0.28183
2007,17-29 y.,1st Quintile,Very often,0.06880,57,844,0.05171,0.08588
2007,17-29 y.,2nd Quintile,Seldom,0.17098,134,625,0.14144,0.20052
2007,17-29 y.,2nd Quintile,Sometimes,0.37896,285,625,0.34089,0.41702
2007,17-29 y.,2nd Quintile,Often,0.22698,165,625,0.19412,0.25985
2007,17-29 y.,2nd Quintile,Very often,0.06671,41,625,0.04713,0.08629
2007,17-29 y.,3rd Quintile,Very seldom,0.05296,48,637,0.03555,0.07036
2007,17-29 y.,3rd Quintile,Seldom,0.18258,129,637,0.15255,0.21260
2007,17-29 y.,3rd Quintile,Sometimes,0.42294,280,637,0.38454,0.46133
2007,17-29 y.,3rd Quintile,Often,0.17673,127,637,0.14708,0.20637
2007,17-29 y.,3rd Quintile,Very often,0.08926,53,637,0.06710,0.11142
2007,17-29 y.,4th Quintile,Very seldom,0.07255,53,660,0.05275,0.09236
2007,17-29 y.,4th Quintile,Seldom,0.15605,123,660,0.12834,0.18375
2007,17-29 y.,4th Quintile,Sometimes,0.43275,288,660,0.39492,0.47058
2007,17-29 y.,4th Quintile,Often,0.21691,157,660,0.18545,0.24838
2007,17-29 y.,4th Quintile,Very often,0.04193,39,660,0.02662,0.05723
2007,17-29 y.,5th Quintile,Very seldom,0.07102,41,595,0.05036,0.09168
2007,17-29 y.,5th Quintile,Seldom,0.24397,148,595,0.20943,0.27850
2007,17-29 y.,5th Quintile,Sometimes,0.38212,239,595,0.34304,0.42120
2007,17-29 y.,5th Quintile,Often,0.19476,133,595,0.16291,0.22660
2007,17-29 y.,5th Quintile,Very often,0.04786,34,595,0.03069,0.06502
2007,30-45 y.,1st Quintile,Very seldom,0.07136,55,769,0.05316,0.08957
2007,30-45 y.,1st Quintile,Seldom,0.13385,104,769,0.10977,0.15793
2007,30-45 y.,1st Quintile,Sometimes,0.36512,296,769,0.33107,0.39917
2007,30-45 y.,1st Quintile,Often,0.31077,229,769,0.27804,0.34350
2007,30-45 y.,1st Quintile,Very often,0.11796,85,769,0.09515,0.14077
2007,30-45 y.,2nd Quintile,Very seldom,0.07646,66,1031,0.06023,0.09269
2007,30-45 y.,2nd Quintile,Seldom,0.17118,174,1031,0.14818,0.19419
2007,30-45 y.,2nd Quintile,Sometimes,0.40424,428,1031,0.37427,0.43421
2007,30-45 y.,2nd Quintile,Often,0.26640,286,1031,0.23940,0.29339
2007,30-45 y.,2nd Quintile,Very often,0.07950,77,1031,0.06298,0.09602
2007,30-45 y.,3rd Quintile,Very seldom,0.06367,74,1121,0.04937,0.07797
2007,30-45 y.,3rd Quintile,Seldom,0.15525,179,1121,0.13404,0.17646
2007,30-45 y.,3rd Quintile,Sometimes,0.44253,485,1121,0.41344,0.47162
2007,30-45 y.,3rd Quintile,Often,0.26108,302,1121,0.23536,0.28681
2007,30-45 y.,3rd Quintile,Very often,0.07379,81,1121,0.05848,0.08910
2007,30-45 y.,4th Quintile,Very seldom,0.05954,73,1299,0.04667,0.07242
2007,30-45 y.,4th Quintile,Seldom,0.17045,217,1299,0.14999,0.19091
2007,30-45 y.,4th Quintile,Sometimes,0.45633,589,1299,0.42924,0.48343
2007,30-45 y.,4th Quintile,Often,0.23794,317,1299,0.21478,0.26111
2007,30-45 y.,4th Quintile,Very often,0.07481,103,1299,0.06050,0.08912
2007,30-45 y.,5th Quintile,Very seldom,0.05421,105,1478,0.04266,0.06575
2007,30-45 y.,5th Quintile,Seldom,0.18554,261,1478,0.16571,0.20536
2007,30-45 y.,5th Quintile,Sometimes,0.42155,655,1478,0.39637,0.44674
2007,30-45 y.,5th Quintile,Often,0.26035,364,1478,0.23797,0.28273
2007,30-45 y.,5th Quintile,Very often,0.07636,93,1478,0.06281,0.08990
2007,46-65 y.,1st Quintile,Very seldom,0.09136,85,845,0.07192,0.11080
2007,46-65 y.,1st Quintile,Seldom,0.22424,188,845,0.19610,0.25238
2007,46-65 y.,1st Quintile,Sometimes,0.39324,325,845,0.36028,0.42619
2007,46-65 y.,1st Quintile,Often,0.21578,181,845,0.18802,0.24353
2007,46-65 y.,1st Quintile,Very often,0.06760,66,845,0.05066,0.08454
2007,46-65 y.,2nd Quintile,Very seldom,0.09765,87,871,0.07793,0.11738
2007,46-65 y.,2nd Quintile,Seldom,0.20759,181,871,0.18064,0.23454
2007,46-65 y.,2nd Quintile,Sometimes,0.43388,395,871,0.40095,0.46682
2007,46-65 y.,2nd Quintile,Often,0.19567,162,871,0.16930,0.22203
2007,46-65 y.,2nd Quintile,Very often,0.05858,46,871,0.04298,0.07419
2007,46-65 y.,3rd Quintile,Very seldom,0.10326,115,1129,0.08550,0.12102
2007,46-65 y.,3rd Quintile,Seldom,0.20290,247,1129,0.17943,0.22637
2007,46-65 y.,3rd Quintile,Sometimes,0.41406,456,1129,0.38532,0.44281
2007,46-65 y.,3rd Quintile,Often,0.20966,231,1129,0.18590,0.23341
2007,46-65 y.,3rd Quintile,Very often,0.06898,80,1129,0.05419,0.08377
2007,46-65 y.,4th Quintile,Very seldom,0.07950,133,1547,0.06602,0.09298
2007,46-65 y.,4th Quintile,Seldom,0.21468,332,1547,0.19421,0.23515
2007,46-65 y.,4th Quintile,Sometimes,0.44640,689,1547,0.42162,0.47118
2007,46-65 y.,4th Quintile,Often,0.20760,313,1547,0.18738,0.22782
2007,46-65 y.,4th Quintile,Very often,0.04943,80,1547,0.03862,0.06023
2007,46-65 y.,5th Quintile,Very seldom,0.08259,220,2649,0.07210,0.09307
2007,46-65 y.,5th Quintile,Seldom,0.22618,627,2649,0.21024,0.24211
2007,46-65 y.,5th Quintile,Sometimes,0.42939,1181,2649,0.41054,0.44824
2007,46-65 y.,5th Quintile,Often,0.21450,498,2649,0.19887,0.23014
2007,46-65 y.,5th Quintile,Very often,0.04555,123,2649,0.03761,0.05349
2007,66 and older,1st Quintile,Very seldom,0.22259,153,695,0.19164,0.25354
2007,66 and older,1st Quintile,Seldom,0.28519,219,695,0.25160,0.31878
2007,66 and older,1st Quintile,Sometimes,0.37445,248,695,0.33844,0.41045
2007,66 and older,1st Quintile,Often,0.09025,75,695,0.06893,0.11157
2007,66 and older,2nd Quintile,Very seldom,0.19508,184,988,0.17035,0.21980
2007,66 and older,2nd Quintile,Seldom,0.29312,283,988,0.26473,0.32152
2007,66 and older,2nd Quintile,Sometimes,0.36671,362,988,0.33665,0.39678
2007,66 and older,2nd Quintile,Often,0.10830,128,988,0.08891,0.12768
2007,66 and older,2nd Quintile,Very often,0.03196,31,988,0.02099,0.04293
