year,age_gr,pgisced97,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,Pre-primary Level,Seldom,0.13877,84,292,0.09905,0.17849
2007,17-29 y.,Pre-primary Level,Sometimes,0.19168,137,292,0.14645,0.23690
2007,17-29 y.,Pre-primary Level,Often,0.11241,71,292,0.07612,0.14870
2007,17-29 y.,Lower Secondary Level,Very seldom,0.05899,38,601,0.04014,0.07784
2007,17-29 y.,Lower Secondary Level,Seldom,0.20554,134,601,0.17320,0.23787
2007,17-29 y.,Lower Secondary Level,Sometimes,0.37231,236,601,0.33363,0.41099
2007,17-29 y.,Lower Secondary Level,Often,0.23015,156,601,0.19647,0.26383
2007,17-29 y.,Lower Secondary Level,Very often,0.05758,37,601,0.03894,0.07622
2007,17-29 y.,Upper Secondary Level,Very seldom,0.04896,95,1568,0.03828,0.05964
2007,17-29 y.,Upper Secondary Level,Seldom,0.18345,309,1568,0.16429,0.20262
2007,17-29 y.,Upper Secondary Level,Sometimes,0.44107,666,1568,0.41649,0.46565
2007,17-29 y.,Upper Secondary Level,Often,0.24726,390,1568,0.22590,0.26862
2007,17-29 y.,Upper Secondary Level,Very often,0.07650,108,1568,0.06334,0.08966
2007,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.15917,45,225,0.11126,0.20708
2007,17-29 y.,Post-secondary Non-tertiary Level,Sometimes,0.51053,115,225,0.44507,0.57600
2007,17-29 y.,Post-secondary Non-tertiary Level,Often,0.21059,65,225,0.15719,0.26398
2007,17-29 y.,Second Stage of Tertiary Education,Seldom,0.21372,56,201,0.15691,0.27053
2007,17-29 y.,Second Stage of Tertiary Education,Sometimes,0.47125,100,201,0.40207,0.54043
2007,17-29 y.,Second Stage of Tertiary Education,Often,0.18465,45,201,0.13087,0.23842
2007,30-45 y.,Lower Secondary Level,Seldom,0.15592,57,314,0.11573,0.19611
2007,30-45 y.,Lower Secondary Level,Sometimes,0.42538,141,314,0.37060,0.48015
2007,30-45 y.,Lower Secondary Level,Often,0.23078,81,314,0.18410,0.27746
2007,30-45 y.,Lower Secondary Level,Very often,0.12303,35,314,0.08664,0.15942
2007,30-45 y.,Upper Secondary Level,Very seldom,0.06719,195,2842,0.05798,0.07639
2007,30-45 y.,Upper Secondary Level,Seldom,0.17173,475,2842,0.15786,0.18560
2007,30-45 y.,Upper Secondary Level,Sometimes,0.40692,1196,2842,0.38885,0.42498
2007,30-45 y.,Upper Secondary Level,Often,0.27256,760,2842,0.25618,0.28893
2007,30-45 y.,Upper Secondary Level,Very often,0.07860,216,2842,0.06871,0.08850
2007,30-45 y.,Post-secondary Non-tertiary Level,Very seldom,0.07751,39,528,0.05468,0.10034
2007,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.13436,72,528,0.10525,0.16348
2007,30-45 y.,Post-secondary Non-tertiary Level,Sometimes,0.44117,233,528,0.39877,0.48356
2007,30-45 y.,Post-secondary Non-tertiary Level,Often,0.28194,149,528,0.24352,0.32035
2007,30-45 y.,Post-secondary Non-tertiary Level,Very often,0.06502,35,528,0.04397,0.08607
2007,30-45 y.,First Stage of Tertiary Education,Very seldom,0.05381,32,553,0.03498,0.07263
2007,30-45 y.,First Stage of Tertiary Education,Seldom,0.14282,78,553,0.11363,0.17201
2007,30-45 y.,First Stage of Tertiary Education,Sometimes,0.51565,260,553,0.47395,0.55734
2007,30-45 y.,First Stage of Tertiary Education,Often,0.22033,142,553,0.18575,0.25491
2007,30-45 y.,First Stage of Tertiary Education,Very often,0.06501,41,553,0.04444,0.08557
2007,30-45 y.,Second Stage of Tertiary Education,Very seldom,0.05800,83,1377,0.04565,0.07035
2007,30-45 y.,Second Stage of Tertiary Education,Seldom,0.18007,248,1377,0.15976,0.20037
2007,30-45 y.,Second Stage of Tertiary Education,Sometimes,0.41044,600,1377,0.38445,0.43643
2007,30-45 y.,Second Stage of Tertiary Education,Often,0.26222,345,1377,0.23898,0.28546
2007,30-45 y.,Second Stage of Tertiary Education,Very often,0.08927,101,1377,0.07420,0.10434
2007,46-65 y.,Primary Level,Sometimes,0.53435,34,34,0.36416,0.70454
2007,46-65 y.,Lower Secondary Level,Very seldom,0.10490,49,500,0.07801,0.13178
2007,46-65 y.,Lower Secondary Level,Seldom,0.24113,125,500,0.20360,0.27867
2007,46-65 y.,Lower Secondary Level,Sometimes,0.36770,199,500,0.32539,0.41000
2007,46-65 y.,Lower Secondary Level,Often,0.21536,91,500,0.17929,0.25143
2007,46-65 y.,Lower Secondary Level,Very often,0.07092,36,500,0.04839,0.09344
2007,46-65 y.,Upper Secondary Level,Very seldom,0.09576,349,3616,0.08616,0.10535
2007,46-65 y.,Upper Secondary Level,Seldom,0.22198,816,3616,0.20843,0.23552
2007,46-65 y.,Upper Secondary Level,Sometimes,0.42601,1555,3616,0.40989,0.44213
2007,46-65 y.,Upper Secondary Level,Often,0.20172,711,3616,0.18864,0.21480
2007,46-65 y.,Upper Secondary Level,Very often,0.04985,185,3616,0.04275,0.05694
2007,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.16411,50,219,0.11495,0.21328
2007,46-65 y.,Post-secondary Non-tertiary Level,Sometimes,0.41295,106,219,0.34759,0.47831
2007,46-65 y.,Post-secondary Non-tertiary Level,Often,0.26909,63,219,0.21022,0.32796
2007,46-65 y.,First Stage of Tertiary Education,Very seldom,0.06593,53,610,0.04622,0.08564
2007,46-65 y.,First Stage of Tertiary Education,Seldom,0.21984,123,610,0.18695,0.25273
2007,46-65 y.,First Stage of Tertiary Education,Sometimes,0.42498,257,610,0.38572,0.46424
2007,46-65 y.,First Stage of Tertiary Education,Often,0.23364,138,610,0.20003,0.26724
2007,46-65 y.,First Stage of Tertiary Education,Very often,0.05461,39,610,0.03656,0.07266
2007,46-65 y.,Second Stage of Tertiary Education,Very seldom,0.07229,153,1970,0.06085,0.08373
2007,46-65 y.,Second Stage of Tertiary Education,Seldom,0.20821,448,1970,0.19027,0.22614
2007,46-65 y.,Second Stage of Tertiary Education,Sometimes,0.44669,893,1970,0.42473,0.46865
2007,46-65 y.,Second Stage of Tertiary Education,Often,0.20785,369,1970,0.18993,0.22577
2007,46-65 y.,Second Stage of Tertiary Education,Very often,0.06124,107,1970,0.05065,0.07184
2007,66 and older,Lower Secondary Level,Very seldom,0.22815,166,745,0.19799,0.25830
2007,66 and older,Lower Secondary Level,Seldom,0.28647,220,745,0.25398,0.31895
2007,66 and older,Lower Secondary Level,Sometimes,0.36544,276,745,0.33084,0.40005
2007,66 and older,Lower Secondary Level,Often,0.09564,83,745,0.07451,0.11677
2007,66 and older,Upper Secondary Level,Very seldom,0.20139,438,2258,0.18485,0.21794
2007,66 and older,Upper Secondary Level,Seldom,0.29300,693,2258,0.27422,0.31178
2007,66 and older,Upper Secondary Level,Sometimes,0.36329,812,2258,0.34345,0.38314
2007,66 and older,Upper Secondary Level,Often,0.11222,259,2258,0.09920,0.12524
2007,66 and older,Upper Secondary Level,Very often,0.02119,56,2258,0.01525,0.02713
2007,66 and older,Post-secondary Non-tertiary Level,Seldom,0.26002,31,81,0.16390,0.35614
2007,66 and older,Post-secondary Non-tertiary Level,Sometimes,0.45845,50,81,0.34926,0.56764
2007,66 and older,First Stage of Tertiary Education,Very seldom,0.19670,58,298,0.15149,0.24190
2007,66 and older,First Stage of Tertiary Education,Seldom,0.30073,89,298,0.24858,0.35289
2007,66 and older,First Stage of Tertiary Education,Sometimes,0.35988,119,298,0.30529,0.41447
2007,66 and older,First Stage of Tertiary Education,Often,0.09790,32,298,0.06410,0.13170
2007,66 and older,Second Stage of Tertiary Education,Very seldom,0.17412,141,798,0.14779,0.20044
2007,66 and older,Second Stage of Tertiary Education,Seldom,0.25923,220,798,0.22881,0.28966
2007,66 and older,Second Stage of Tertiary Education,Sometimes,0.40017,321,798,0.36615,0.43418
2007,66 and older,Second Stage of Tertiary Education,Often,0.14625,116,798,0.12172,0.17078
2008,17-29 y.,Pre-primary Level,Very seldom,0.05885,33,340,0.03380,0.08390
2008,17-29 y.,Pre-primary Level,Seldom,0.14985,88,340,0.11185,0.18785
2008,17-29 y.,Pre-primary Level,Sometimes,0.23424,143,340,0.18916,0.27933
2008,17-29 y.,Pre-primary Level,Often,0.12733,76,340,0.09184,0.16281
2008,17-29 y.,Lower Secondary Level,Very seldom,0.07947,47,508,0.05592,0.10301
2008,17-29 y.,Lower Secondary Level,Seldom,0.17996,119,508,0.14653,0.21340
2008,17-29 y.,Lower Secondary Level,Sometimes,0.42261,237,508,0.37961,0.46561
2008,17-29 y.,Lower Secondary Level,Often,0.17778,105,508,0.14450,0.21106
2008,17-29 y.,Upper Secondary Level,Very seldom,0.05102,99,1412,0.03954,0.06250
2008,17-29 y.,Upper Secondary Level,Seldom,0.21579,314,1412,0.19432,0.23725
