year,pgisced97,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Pre-primary Level,Seldom,0.13877,84,292,0.09905,0.17849
2007,Pre-primary Level,Sometimes,0.19168,137,292,0.14645,0.23690
2007,Pre-primary Level,Often,0.11241,71,292,0.07612,0.14870
2007,Primary Level,Very seldom,0.10671,31,192,0.06292,0.15049
2007,Primary Level,Seldom,0.14470,37,192,0.09481,0.19459
2007,Primary Level,Sometimes,0.39056,79,192,0.32137,0.45975
2007,Primary Level,Often,0.24280,45,192,0.18199,0.30361
2007,Lower Secondary Level,Very seldom,0.13040,274,2199,0.11632,0.14448
2007,Lower Secondary Level,Seldom,0.23534,536,2199,0.21760,0.25307
2007,Lower Secondary Level,Sometimes,0.37644,852,2199,0.35618,0.39669
2007,Lower Secondary Level,Often,0.17899,411,2199,0.16296,0.19502
2007,Lower Secondary Level,Very often,0.05668,126,2199,0.04701,0.06635
2007,Upper Secondary Level,Very seldom,0.10572,1077,10284,0.09977,0.11166
2007,Upper Secondary Level,Seldom,0.21915,2293,10284,0.21115,0.22714
2007,Upper Secondary Level,Sometimes,0.40834,4229,10284,0.39884,0.41784
2007,Upper Secondary Level,Often,0.20687,2120,10284,0.19904,0.21469
2007,Upper Secondary Level,Very often,0.05500,565,10284,0.05059,0.05940
2007,Post-secondary Non-tertiary Level,Very seldom,0.08966,102,1166,0.07326,0.10607
2007,Post-secondary Non-tertiary Level,Seldom,0.16139,198,1166,0.14026,0.18251
2007,Post-secondary Non-tertiary Level,Sometimes,0.45169,504,1166,0.42312,0.48027
2007,Post-secondary Non-tertiary Level,Often,0.23668,284,1166,0.21227,0.26109
2007,Post-secondary Non-tertiary Level,Very often,0.05644,78,1166,0.04319,0.06969
2007,First Stage of Tertiary Education,Very seldom,0.09175,146,1531,0.07728,0.10621
2007,First Stage of Tertiary Education,Seldom,0.21014,300,1531,0.18972,0.23055
2007,First Stage of Tertiary Education,Sometimes,0.44372,664,1531,0.41883,0.46862
2007,First Stage of Tertiary Education,Often,0.19432,324,1531,0.17449,0.21414
2007,First Stage of Tertiary Education,Very often,0.05796,97,1531,0.04625,0.06967
2007,Second Stage of Tertiary Education,Very seldom,0.08826,391,4383,0.07986,0.09666
2007,Second Stage of Tertiary Education,Seldom,0.20834,972,4383,0.19632,0.22037
2007,Second Stage of Tertiary Education,Sometimes,0.42591,1914,4383,0.41127,0.44056
2007,Second Stage of Tertiary Education,Often,0.21407,875,4383,0.20192,0.22621
2007,Second Stage of Tertiary Education,Very often,0.06165,231,4383,0.05453,0.06877
2008,Pre-primary Level,Very seldom,0.05885,33,340,0.03380,0.08390
2008,Pre-primary Level,Seldom,0.14985,88,340,0.11185,0.18785
2008,Pre-primary Level,Sometimes,0.23424,143,340,0.18916,0.27933
2008,Pre-primary Level,Often,0.12733,76,340,0.09184,0.16281
2008,Primary Level,Seldom,0.23214,48,153,0.16502,0.29926
2008,Primary Level,Sometimes,0.42166,66,153,0.34315,0.50016
2008,Primary Level,Often,0.19660,39,153,0.13342,0.25978
2008,Lower Secondary Level,Very seldom,0.12480,249,2005,0.11033,0.13927
2008,Lower Secondary Level,Seldom,0.23710,510,2005,0.21848,0.25572
2008,Lower Secondary Level,Sometimes,0.39857,815,2005,0.37713,0.42001
2008,Lower Secondary Level,Often,0.16847,343,2005,0.15209,0.18486
2008,Lower Secondary Level,Very often,0.04418,88,2005,0.03519,0.05318
2008,Upper Secondary Level,Very seldom,0.10045,986,9705,0.09447,0.10643
2008,Upper Secondary Level,Seldom,0.24003,2367,9705,0.23153,0.24853
2008,Upper Secondary Level,Sometimes,0.42710,4163,9705,0.41726,0.43694
2008,Upper Secondary Level,Often,0.18278,1746,9705,0.17509,0.19047
2008,Upper Secondary Level,Very often,0.04516,443,9705,0.04103,0.04929
2008,Post-secondary Non-tertiary Level,Very seldom,0.08516,89,1092,0.06860,0.10172
2008,Post-secondary Non-tertiary Level,Seldom,0.19197,234,1092,0.16860,0.21534
2008,Post-secondary Non-tertiary Level,Sometimes,0.44454,468,1092,0.41505,0.47403
2008,Post-secondary Non-tertiary Level,Often,0.23501,249,1092,0.20985,0.26017
2008,Post-secondary Non-tertiary Level,Very often,0.04123,52,1092,0.02943,0.05302
2008,First Stage of Tertiary Education,Very seldom,0.09082,112,1410,0.07582,0.10583
2008,First Stage of Tertiary Education,Seldom,0.20003,306,1410,0.17914,0.22091
2008,First Stage of Tertiary Education,Sometimes,0.43141,612,1410,0.40554,0.45727
2008,First Stage of Tertiary Education,Often,0.20595,300,1410,0.18484,0.22707
