year,quintil_oecd,plh0195,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,1st Quintile,Most people would exploit you if they had the opportunity,0.41967,1835,3314,0.40286,0.43647
2003,1st Quintile,Most people would try to be fair,0.34876,1479,3314,0.33253,0.36499
2003,2nd Quintile,Most people would exploit you if they had the opportunity,0.38522,1923,3785,0.36972,0.40073
2003,2nd Quintile,Most people would try to be fair,0.39058,1862,3785,0.37504,0.40613
2003,3rd Quintile,Most people would exploit you if they had the opportunity,0.37990,1956,4072,0.36499,0.39481
2003,3rd Quintile,Most people would try to be fair,0.42850,2116,4072,0.41330,0.44370
2003,4th Quintile,Most people would exploit you if they had the opportunity,0.39783,2069,4370,0.38331,0.41234
2003,4th Quintile,Most people would try to be fair,0.45086,2301,4370,0.43611,0.46562
2003,5th Quintile,Most people would exploit you if they had the opportunity,0.37662,2548,6235,0.36459,0.38865
2003,5th Quintile,Most people would try to be fair,0.50273,3687,6235,0.49032,0.51514
2008,1st Quintile,Most people would exploit you if they had the opportunity,0.42990,1620,2956,0.41205,0.44775
2008,1st Quintile,Most people would try to be fair,0.35358,1336,2956,0.33634,0.37082
2008,2nd Quintile,Most people would exploit you if they had the opportunity,0.40661,1696,3298,0.38984,0.42338
2008,2nd Quintile,Most people would try to be fair,0.38641,1602,3298,0.36979,0.40303
2008,3rd Quintile,Most people would exploit you if they had the opportunity,0.40755,1813,3718,0.39176,0.42335
2008,3rd Quintile,Most people would try to be fair,0.41048,1905,3718,0.39467,0.42630
2008,4th Quintile,Most people would exploit you if they had the opportunity,0.38889,1731,3865,0.37352,0.40426
2008,4th Quintile,Most people would try to be fair,0.45168,2134,3865,0.43599,0.46737
2008,5th Quintile,Most people would exploit you if they had the opportunity,0.33726,1909,5153,0.32435,0.35017
2008,5th Quintile,Most people would try to be fair,0.54184,3244,5153,0.52823,0.55544
2013,1st Quintile,Most people would exploit you if they had the opportunity,0.38622,2536,4980,0.37269,0.39974
2013,1st Quintile,Most people would try to be fair,0.39598,2444,4980,0.38239,0.40956
2013,2nd Quintile,Most people would exploit you if they had the opportunity,0.36101,2258,5014,0.34771,0.37430
2013,2nd Quintile,Most people would try to be fair,0.43832,2756,5014,0.42459,0.45206
2013,3rd Quintile,Most people would exploit you if they had the opportunity,0.35938,1943,4808,0.34582,0.37294
2013,3rd Quintile,Most people would try to be fair,0.46037,2865,4808,0.44628,0.47446
2013,4th Quintile,Most people would exploit you if they had the opportunity,0.33683,1772,4759,0.32340,0.35026
2013,4th Quintile,Most people would try to be fair,0.50336,2987,4759,0.48915,0.51757
2013,5th Quintile,Most people would exploit you if they had the opportunity,0.28743,1647,5345,0.27530,0.29957
2013,5th Quintile,Most people would try to be fair,0.58885,3698,5345,0.57566,0.60205
2018,1st Quintile,Most people would exploit you if they had the opportunity,0.37364,3195,6725,0.36207,0.38520
2018,1st Quintile,Most people would try to be fair,0.38503,3530,6725,0.37340,0.39666
2018,2nd Quintile,Most people would exploit you if they had the opportunity,0.33876,2342,5273,0.32599,0.35154
2018,2nd Quintile,Most people would try to be fair,0.45445,2931,5273,0.44100,0.46789
2018,3rd Quintile,Most people would exploit you if they had the opportunity,0.31686,1782,4729,0.30360,0.33012
2018,3rd Quintile,Most people would try to be fair,0.50973,2947,4729,0.49548,0.52398
2018,4th Quintile,Most people would exploit you if they had the opportunity,0.30571,1560,4557,0.29233,0.31909
2018,4th Quintile,Most people would try to be fair,0.54504,2997,4557,0.53058,0.55950
2018,5th Quintile,Most people would exploit you if they had the opportunity,0.27109,1404,4997,0.25876,0.28342
2018,5th Quintile,Most people would try to be fair,0.60581,3593,4997,0.59226,0.61936
