year,bula_h,plh0195,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Schleswig-Holstein,Most people would exploit you if they had the opportunity,0.39001,288,646,0.35236,0.42765
2003,Schleswig-Holstein,Most people would try to be fair,0.41685,358,646,0.37880,0.45490
2003,Hamburg,Most people would exploit you if they had the opportunity,0.31271,101,285,0.25879,0.36663
2003,Hamburg,Most people would try to be fair,0.51946,184,285,0.46135,0.57757
2003,Lower Saxony,Most people would exploit you if they had the opportunity,0.37330,834,1873,0.35139,0.39521
2003,Lower Saxony,Most people would try to be fair,0.43657,1039,1873,0.41410,0.45904
2003,Bremen,Most people would exploit you if they had the opportunity,0.38594,68,173,0.31319,0.45870
2003,Bremen,Most people would try to be fair,0.47593,105,173,0.40129,0.55057
2003,North Rhine-Westphalia,Most people would exploit you if they had the opportunity,0.36637,2066,4551,0.35237,0.38037
2003,North Rhine-Westphalia,Most people would try to be fair,0.44123,2485,4551,0.42681,0.45566
2003,Hesse,Most people would exploit you if they had the opportunity,0.36298,667,1466,0.33836,0.38761
2003,Hesse,Most people would try to be fair,0.42926,799,1466,0.40392,0.45461
2003,"Rhineland-Palatinate, Saarland",Most people would exploit you if they had the opportunity,0.35529,589,1329,0.32955,0.38104
2003,"Rhineland-Palatinate, Saarland",Most people would try to be fair,0.44603,740,1329,0.41930,0.47277
2003,Baden-Wuerttemberg,Most people would exploit you if they had the opportunity,0.36368,1146,2660,0.34539,0.38196
2003,Baden-Wuerttemberg,Most people would try to be fair,0.43176,1514,2660,0.41293,0.45058
2003,Bavaria,Most people would exploit you if they had the opportunity,0.40003,1459,3078,0.38272,0.41734
2003,Bavaria,Most people would try to be fair,0.42056,1619,3078,0.40312,0.43800
2003,Berlin,Most people would exploit you if they had the opportunity,0.43768,416,816,0.40362,0.47174
2003,Berlin,Most people would try to be fair,0.39543,400,816,0.36186,0.42899
2003,Brandenburg,Most people would exploit you if they had the opportunity,0.51414,544,925,0.48191,0.54636
2003,Brandenburg,Most people would try to be fair,0.33728,381,925,0.30680,0.36777
2003,Mecklenburg-Western Pomerania,Most people would exploit you if they had the opportunity,0.47823,284,518,0.43517,0.52129
2003,Mecklenburg-Western Pomerania,Most people would try to be fair,0.37075,234,518,0.32912,0.41239
2003,Saxony,Most people would exploit you if they had the opportunity,0.43853,800,1590,0.41413,0.46292
2003,Saxony,Most people would try to be fair,0.41038,790,1590,0.38620,0.43457
2003,Saxony-Anhalt,Most people would exploit you if they had the opportunity,0.49656,527,924,0.46431,0.52882
2003,Saxony-Anhalt,Most people would try to be fair,0.36638,397,924,0.33529,0.39746
2003,Thuringa,Most people would exploit you if they had the opportunity,0.48810,545,946,0.45623,0.51997
2003,Thuringa,Most people would try to be fair,0.37373,401,946,0.34288,0.40457
2008,Schleswig-Holstein,Most people would exploit you if they had the opportunity,0.34815,218,533,0.30767,0.38863
2008,Schleswig-Holstein,Most people would try to be fair,0.45161,315,533,0.40932,0.49389
2008,Hamburg,Most people would exploit you if they had the opportunity,0.31293,91,276,0.25812,0.36773
2008,Hamburg,Most people would try to be fair,0.56035,185,276,0.50169,0.61902
2008,Lower Saxony,Most people would exploit you if they had the opportunity,0.38401,760,1715,0.36098,0.40703
2008,Lower Saxony,Most people would try to be fair,0.43640,955,1715,0.41292,0.45987
2008,Bremen,Most people would exploit you if they had the opportunity,0.36872,47,136,0.28734,0.45011
2008,Bremen,Most people would try to be fair,0.51160,89,136,0.42728,0.59592
2008,North Rhine-Westphalia,Most people would exploit you if they had the opportunity,0.40542,1806,3868,0.38995,0.42090
2008,North Rhine-Westphalia,Most people would try to be fair,0.41431,2062,3868,0.39879,0.42984
2008,Hesse,Most people would exploit you if they had the opportunity,0.36941,560,1297,0.34314,0.39569
2008,Hesse,Most people would try to be fair,0.43110,737,1297,0.40413,0.45806
2008,"Rhineland-Palatinate, Saarland",Most people would exploit you if they had the opportunity,0.38343,501,1086,0.35450,0.41237
2008,"Rhineland-Palatinate, Saarland",Most people would try to be fair,0.42787,585,1086,0.39843,0.45731
2008,Baden-Wuerttemberg,Most people would exploit you if they had the opportunity,0.36090,965,2306,0.34129,0.38051
2008,Baden-Wuerttemberg,Most people would try to be fair,0.44396,1341,2306,0.42368,0.46425
2008,Bavaria,Most people would exploit you if they had the opportunity,0.38933,1263,2690,0.37090,0.40776
2008,Bavaria,Most people would try to be fair,0.42316,1427,2690,0.40449,0.44184
2008,Berlin,Most people would exploit you if they had the opportunity,0.35807,296,710,0.32278,0.39336
2008,Berlin,Most people would try to be fair,0.49302,414,710,0.45622,0.52982
2008,Brandenburg,Most people would exploit you if they had the opportunity,0.50651,455,811,0.47208,0.54094
2008,Brandenburg,Most people would try to be fair,0.34162,356,811,0.30896,0.37428
2008,Mecklenburg-Western Pomerania,Most people would exploit you if they had the opportunity,0.47269,254,479,0.42793,0.51744
2008,Mecklenburg-Western Pomerania,Most people would try to be fair,0.38982,225,479,0.34609,0.43354
2008,Saxony,Most people would exploit you if they had the opportunity,0.41396,659,1411,0.38825,0.43967
2008,Saxony,Most people would try to be fair,0.43611,752,1411,0.41022,0.46199
2008,Saxony-Anhalt,Most people would exploit you if they had the opportunity,0.49040,450,807,0.45589,0.52491
2008,Saxony-Anhalt,Most people would try to be fair,0.37270,357,807,0.33932,0.40608
2008,Thuringa,Most people would exploit you if they had the opportunity,0.47122,445,867,0.43798,0.50447
2008,Thuringa,Most people would try to be fair,0.39821,422,867,0.36560,0.43081
2013,Schleswig-Holstein,Most people would exploit you if they had the opportunity,0.26547,320,880,0.23628,0.29466
2013,Schleswig-Holstein,Most people would try to be fair,0.49072,560,880,0.45767,0.52377
2013,Hamburg,Most people would exploit you if they had the opportunity,0.26978,107,395,0.22595,0.31360
2013,Hamburg,Most people would try to be fair,0.46499,288,395,0.41574,0.51424
2013,Lower Saxony,Most people would exploit you if they had the opportunity,0.31026,935,2410,0.29178,0.32873
2013,Lower Saxony,Most people would try to be fair,0.44443,1475,2410,0.42458,0.46427
2013,Bremen,Most people would exploit you if they had the opportunity,0.35925,75,179,0.28877,0.42974
2013,Bremen,Most people would try to be fair,0.34004,104,179,0.27044,0.40963
2013,North Rhine-Westphalia,Most people would exploit you if they had the opportunity,0.29228,2018,4987,0.27965,0.30490
2013,North Rhine-Westphalia,Most people would try to be fair,0.43163,2969,4987,0.41788,0.44538
2013,Hesse,Most people would exploit you if they had the opportunity,0.28980,653,1714,0.26831,0.31128
2013,Hesse,Most people would try to be fair,0.43192,1061,1714,0.40847,0.45538
2013,"Rhineland-Palatinate, Saarland",Most people would exploit you if they had the opportunity,0.30288,543,1343,0.27829,0.32746
2013,"Rhineland-Palatinate, Saarland",Most people would try to be fair,0.42808,800,1343,0.40161,0.45456
2013,Baden-Wuerttemberg,Most people would exploit you if they had the opportunity,0.27038,1071,2927,0.25429,0.28648
2013,Baden-Wuerttemberg,Most people would try to be fair,0.43544,1856,2927,0.41748,0.45341
2013,Bavaria,Most people would exploit you if they had the opportunity,0.31585,1586,3936,0.30133,0.33038
2013,Bavaria,Most people would try to be fair,0.42423,2350,3936,0.40879,0.43967
2013,Berlin,Most people would exploit you if they had the opportunity,0.30457,376,963,0.27549,0.33365
2013,Berlin,Most people would try to be fair,0.44933,587,963,0.41789,0.48076
2013,Brandenburg,Most people would exploit you if they had the opportunity,0.42149,536,997,0.39082,0.45216
2013,Brandenburg,Most people would try to be fair,0.38345,461,997,0.35325,0.41365
2013,Mecklenburg-Western Pomerania,Most people would exploit you if they had the opportunity,0.38057,266,578,0.34096,0.42019
2013,Mecklenburg-Western Pomerania,Most people would try to be fair,0.44784,312,578,0.40726,0.48841
2013,Saxony,Most people would exploit you if they had the opportunity,0.39351,741,1678,0.37012,0.41689
2013,Saxony,Most people would try to be fair,0.44262,937,1678,0.41885,0.46640
2013,Saxony-Anhalt,Most people would exploit you if they had the opportunity,0.45307,525,944,0.42130,0.48484
2013,Saxony-Anhalt,Most people would try to be fair,0.36310,419,944,0.33241,0.39380
2013,Thuringa,Most people would exploit you if they had the opportunity,0.33850,406,979,0.30884,0.36815
2013,Thuringa,Most people would try to be fair,0.50048,573,979,0.46914,0.53181
2018,Schleswig-Holstein,Most people would exploit you if they had the opportunity,0.31138,391,1031,0.28310,0.33966
2018,Schleswig-Holstein,Most people would try to be fair,0.49526,640,1031,0.46473,0.52580
2018,Hamburg,Most people would exploit you if they had the opportunity,0.24080,159,522,0.20408,0.27751
2018,Hamburg,Most people would try to be fair,0.58485,363,522,0.54254,0.62716
2018,Lower Saxony,Most people would exploit you if they had the opportunity,0.31533,1044,2838,0.29823,0.33243
2018,Lower Saxony,Most people would try to be fair,0.50532,1794,2838,0.48692,0.52371
2018,Bremen,Most people would exploit you if they had the opportunity,0.37219,145,285,0.31597,0.42842
2018,Bremen,Most people would try to be fair,0.42515,140,285,0.36765,0.48264
2018,North Rhine-Westphalia,Most people would exploit you if they had the opportunity,0.32851,2373,5958,0.31659,0.34044
2018,North Rhine-Westphalia,Most people would try to be fair,0.49683,3585,5958,0.48414,0.50953
2018,Hesse,Most people would exploit you if they had the opportunity,0.33767,804,2007,0.31697,0.35836
2018,Hesse,Most people would try to be fair,0.48345,1203,2007,0.46158,0.50531
2018,"Rhineland-Palatinate, Saarland",Most people would exploit you if they had the opportunity,0.30718,687,1609,0.28463,0.32973
2018,"Rhineland-Palatinate, Saarland",Most people would try to be fair,0.49097,922,1609,0.46654,0.51541
2018,Baden-Wuerttemberg,Most people would exploit you if they had the opportunity,0.30408,1096,3057,0.28777,0.32039
2018,Baden-Wuerttemberg,Most people would try to be fair,0.51466,1961,3057,0.49694,0.53238
