year,age_gr,bula_h,plh0195,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Schleswig-Holstein,Most people would exploit you if they had the opportunity,0.41316,45,101,0.31665,0.50967
2003,17-29 y.,Schleswig-Holstein,Most people would try to be fair,0.55053,56,101,0.45303,0.64803
2003,17-29 y.,Lower Saxony,Most people would exploit you if they had the opportunity,0.38382,128,328,0.33111,0.43653
2003,17-29 y.,Lower Saxony,Most people would try to be fair,0.61276,200,328,0.55996,0.66555
2003,17-29 y.,North Rhine-Westphalia,Most people would exploit you if they had the opportunity,0.46654,364,760,0.43104,0.50203
2003,17-29 y.,North Rhine-Westphalia,Most people would try to be fair,0.49871,396,760,0.46314,0.53428
2003,17-29 y.,Hesse,Most people would exploit you if they had the opportunity,0.41995,103,245,0.35803,0.48188
2003,17-29 y.,Hesse,Most people would try to be fair,0.55949,142,245,0.49719,0.62178
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Most people would exploit you if they had the opportunity,0.43696,88,223,0.37171,0.50221
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Most people would try to be fair,0.54473,135,223,0.47922,0.61024
2003,17-29 y.,Baden-Wuerttemberg,Most people would exploit you if they had the opportunity,0.42530,206,511,0.38240,0.46821
2003,17-29 y.,Baden-Wuerttemberg,Most people would try to be fair,0.56950,305,511,0.52653,0.61248
2003,17-29 y.,Bavaria,Most people would exploit you if they had the opportunity,0.48844,261,554,0.44678,0.53011
2003,17-29 y.,Bavaria,Most people would try to be fair,0.49560,293,554,0.45393,0.53727
2003,17-29 y.,Berlin,Most people would exploit you if they had the opportunity,0.48312,79,176,0.40908,0.55716
2003,17-29 y.,Berlin,Most people would try to be fair,0.51117,97,176,0.43711,0.58523
2003,17-29 y.,Brandenburg,Most people would exploit you if they had the opportunity,0.66157,112,182,0.59264,0.73051
2003,17-29 y.,Brandenburg,Most people would try to be fair,0.32542,70,182,0.25717,0.39368
2003,17-29 y.,Mecklenburg-Western Pomerania,Most people would exploit you if they had the opportunity,0.58807,55,100,0.49111,0.68502
2003,17-29 y.,Mecklenburg-Western Pomerania,Most people would try to be fair,0.39367,45,100,0.29743,0.48991
2003,17-29 y.,Saxony,Most people would exploit you if they had the opportunity,0.47320,151,301,0.41670,0.52970
2003,17-29 y.,Saxony,Most people would try to be fair,0.51466,150,301,0.45810,0.57121
2003,17-29 y.,Saxony-Anhalt,Most people would exploit you if they had the opportunity,0.51517,92,175,0.44091,0.58942
2003,17-29 y.,Saxony-Anhalt,Most people would try to be fair,0.46471,83,175,0.39060,0.53882
2003,17-29 y.,Thuringa,Most people would exploit you if they had the opportunity,0.56460,121,208,0.49705,0.63214
2003,17-29 y.,Thuringa,Most people would try to be fair,0.43317,87,208,0.36567,0.50068
2003,30-45 y.,Schleswig-Holstein,Most people would exploit you if they had the opportunity,0.43359,69,175,0.35996,0.50723
2003,30-45 y.,Schleswig-Holstein,Most people would try to be fair,0.53347,106,175,0.45935,0.60760
2003,30-45 y.,Hamburg,Most people would try to be fair,0.64665,55,55,0.51916,0.77415
2003,30-45 y.,Lower Saxony,Most people would exploit you if they had the opportunity,0.50280,307,615,0.46325,0.54235
2003,30-45 y.,Lower Saxony,Most people would try to be fair,0.47074,308,615,0.43126,0.51022
2003,30-45 y.,North Rhine-Westphalia,Most people would exploit you if they had the opportunity,0.43611,667,1460,0.41067,0.46156
2003,30-45 y.,North Rhine-Westphalia,Most people would try to be fair,0.54126,793,1460,0.51569,0.56682
2003,30-45 y.,Hesse,Most people would exploit you if they had the opportunity,0.45978,246,494,0.41579,0.50377
2003,30-45 y.,Hesse,Most people would try to be fair,0.52264,248,494,0.47855,0.56673
