year,age_gr,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Yes,0.02229,69,2855,0.01688,0.02771
2009,17-29 y.,No,0.91209,2786,2855,0.90170,0.92248
2009,30-45 y.,Yes,0.08622,389,4676,0.07817,0.09427
2009,30-45 y.,No,0.91378,4287,4676,0.90573,0.92183
2009,46-65 y.,Yes,0.29313,1809,6325,0.28191,0.30435
2009,46-65 y.,No,0.70687,4516,6325,0.69565,0.71809
2009,66 and older,Yes,0.47494,1954,4162,0.45977,0.49011
2009,66 and older,No,0.52506,2208,4162,0.50989,0.54023
2011,17-29 y.,Yes,0.02063,70,2994,0.01554,0.02573
2011,17-29 y.,No,0.81411,2924,2994,0.80017,0.82804
2011,30-45 y.,Yes,0.07521,433,4856,0.06779,0.08263
2011,30-45 y.,No,0.71224,4423,4856,0.69950,0.72497
2011,46-65 y.,Yes,0.28383,2253,7775,0.27380,0.29385
2011,46-65 y.,No,0.67419,5522,7775,0.66378,0.68461
2011,66 and older,Yes,0.47841,2412,5120,0.46473,0.49210
2011,66 and older,No,0.52078,2708,5120,0.50710,0.53447
2013,17-29 y.,Yes,0.02518,88,2536,0.01908,0.03128
2013,17-29 y.,No,0.66879,2448,2536,0.65047,0.68711
2013,30-45 y.,Yes,0.07373,401,4073,0.06571,0.08176
2013,30-45 y.,No,0.60734,3672,4073,0.59234,0.62234
2013,46-65 y.,Yes,0.30271,2397,7320,0.29219,0.31324
2013,46-65 y.,No,0.60039,4923,7320,0.58917,0.61162
2013,66 and older,Yes,0.50876,2532,4937,0.49481,0.52270
2013,66 and older,No,0.48430,2405,4937,0.47035,0.49824
2015,17-29 y.,Yes,0.02630,126,3923,0.02129,0.03130
2015,17-29 y.,No,0.85921,3797,3923,0.84832,0.87009
2015,30-45 y.,Yes,0.09554,668,7356,0.08882,0.10226
2015,30-45 y.,No,0.85730,6688,7356,0.84930,0.86529
2015,46-65 y.,Yes,0.32075,2608,8878,0.31104,0.33046
2015,46-65 y.,No,0.67074,6270,8878,0.66097,0.68052
2015,66 and older,Yes,0.51438,2541,4883,0.50036,0.52840
2015,66 and older,No,0.48459,2342,4883,0.47057,0.49861
2017,17-29 y.,Yes,0.02632,127,4360,0.02156,0.03107
2017,17-29 y.,No,0.88568,4233,4360,0.87624,0.89513
2017,30-45 y.,Yes,0.09889,715,7257,0.09202,0.10576
2017,30-45 y.,No,0.89061,6542,7257,0.88343,0.89779
2017,46-65 y.,Yes,0.32341,2985,9973,0.31423,0.33259
2017,46-65 y.,No,0.67433,6988,9973,0.66513,0.68353
2017,66 and older,Yes,0.52355,2585,4959,0.50965,0.53746
2017,66 and older,No,0.47613,2374,4959,0.46223,0.49003
2019,17-29 y.,Yes,0.03276,120,3843,0.02713,0.03839
2019,17-29 y.,No,0.87235,3723,3843,0.86179,0.88290
2019,30-45 y.,Yes,0.09747,624,6287,0.09014,0.10480
2019,30-45 y.,No,0.88822,5663,6287,0.88043,0.89601
2019,46-65 y.,Yes,0.33347,3144,10421,0.32441,0.34252
2019,46-65 y.,No,0.66371,7277,10421,0.65464,0.67278
2019,66 and older,Yes,0.52418,2748,5174,0.51057,0.53779
2019,66 and older,No,0.47553,2426,5174,0.46192,0.48914
2021,17-29 y.,Yes,0.02730,89,3179,0.02163,0.03296
2021,17-29 y.,No,0.89535,3090,3179,0.88471,0.90599
2021,30-45 y.,Yes,0.09276,468,5206,0.08487,0.10064
2021,30-45 y.,No,0.89065,4738,5206,0.88218,0.89913
2021,46-65 y.,Yes,0.32706,2163,7216,0.31623,0.33788
2021,46-65 y.,No,0.66376,5053,7216,0.65286,0.67467
2021,66 and older,Yes,0.55322,1924,3563,0.53689,0.56954
2021,66 and older,No,0.43835,1639,3563,0.42205,0.45464
