year,age_gr,pgisced97,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Pre-primary Level,No,0.62287,311,311,0.56892,0.67683
2009,17-29 y.,Lower Secondary Level,No,0.89149,463,463,0.86312,0.91985
2009,17-29 y.,Upper Secondary Level,Yes,0.02506,33,1262,0.01643,0.03369
2009,17-29 y.,Upper Secondary Level,No,0.97430,1229,1262,0.96556,0.98303
2009,17-29 y.,Post-secondary Non-tertiary Level,No,0.97519,182,182,0.95253,0.99785
2009,17-29 y.,First Stage of Tertiary Education,No,0.85888,32,32,0.73632,0.98144
2009,17-29 y.,Second Stage of Tertiary Education,No,0.98745,242,242,0.97340,1.00150
2009,30-45 y.,Primary Level,No,0.98894,45,45,0.95805,1.01984
2009,30-45 y.,Lower Secondary Level,No,0.87837,248,248,0.83761,0.91913
2009,30-45 y.,Upper Secondary Level,Yes,0.10472,219,2331,0.09228,0.11715
2009,30-45 y.,Upper Secondary Level,No,0.89528,2112,2331,0.88285,0.90772
2009,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07275,39,437,0.04837,0.09713
2009,30-45 y.,Post-secondary Non-tertiary Level,No,0.92725,398,437,0.90287,0.95163
2009,30-45 y.,First Stage of Tertiary Education,Yes,0.07905,38,434,0.05363,0.10446
2009,30-45 y.,First Stage of Tertiary Education,No,0.92095,396,434,0.89554,0.94637
2009,30-45 y.,Second Stage of Tertiary Education,Yes,0.05085,67,1149,0.03814,0.06356
2009,30-45 y.,Second Stage of Tertiary Education,No,0.94915,1082,1149,0.93644,0.96186
2009,46-65 y.,Primary Level,No,0.70758,38,38,0.56101,0.85415
2009,46-65 y.,Lower Secondary Level,Yes,0.31997,124,389,0.27355,0.36638
2009,46-65 y.,Lower Secondary Level,No,0.68003,265,389,0.63362,0.72645
2009,46-65 y.,Upper Secondary Level,Yes,0.31084,983,3294,0.29503,0.32665
2009,46-65 y.,Upper Secondary Level,No,0.68916,2311,3294,0.67335,0.70497
2009,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.22112,62,277,0.17216,0.27009
2009,46-65 y.,Post-secondary Non-tertiary Level,No,0.77888,215,277,0.72991,0.82784
2009,46-65 y.,First Stage of Tertiary Education,Yes,0.29666,159,545,0.25827,0.33505
2009,46-65 y.,First Stage of Tertiary Education,No,0.70334,386,545,0.66495,0.74173
2009,46-65 y.,Second Stage of Tertiary Education,Yes,0.25140,465,1759,0.23112,0.27168
2009,46-65 y.,Second Stage of Tertiary Education,No,0.74860,1294,1759,0.72832,0.76888
2009,66 and older,Lower Secondary Level,Yes,0.52583,320,652,0.48747,0.56419
2009,66 and older,Lower Secondary Level,No,0.47417,332,652,0.43581,0.51253
2009,66 and older,Upper Secondary Level,Yes,0.46558,1016,2173,0.44461,0.48656
2009,66 and older,Upper Secondary Level,No,0.53442,1157,2173,0.51344,0.55539
2009,66 and older,Post-secondary Non-tertiary Level,Yes,0.44317,43,95,0.34275,0.54360
2009,66 and older,Post-secondary Non-tertiary Level,No,0.55683,52,95,0.45640,0.65725
2009,66 and older,First Stage of Tertiary Education,Yes,0.46181,148,316,0.40675,0.51686
2009,66 and older,First Stage of Tertiary Education,No,0.53819,168,316,0.48314,0.59325
2009,66 and older,Second Stage of Tertiary Education,Yes,0.46296,406,881,0.43001,0.49590
2009,66 and older,Second Stage of Tertiary Education,No,0.53704,475,881,0.50410,0.56999
2011,17-29 y.,Pre-primary Level,No,0.46908,311,311,0.41353,0.52463
2011,17-29 y.,Primary Level,No,0.73069,37,37,0.58578,0.87560
2011,17-29 y.,Lower Secondary Level,No,0.75002,462,462,0.71049,0.78955
2011,17-29 y.,Upper Secondary Level,Yes,0.02685,39,1352,0.01823,0.03547
2011,17-29 y.,Upper Secondary Level,No,0.89603,1313,1352,0.87976,0.91231
2011,17-29 y.,Post-secondary Non-tertiary Level,No,0.91155,207,207,0.87278,0.95033
2011,17-29 y.,First Stage of Tertiary Education,No,0.91450,48,48,0.83456,0.99444
2011,17-29 y.,Second Stage of Tertiary Education,No,0.94230,284,284,0.91513,0.96947
2011,30-45 y.,Primary Level,No,0.64498,57,57,0.51965,0.77031
2011,30-45 y.,Lower Secondary Level,No,0.69982,305,305,0.64829,0.75134
2011,30-45 y.,Upper Secondary Level,Yes,0.09548,249,2377,0.08366,0.10729
2011,30-45 y.,Upper Secondary Level,No,0.69508,2128,2377,0.67656,0.71359
2011,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07224,40,471,0.04883,0.09565
2011,30-45 y.,Post-secondary Non-tertiary Level,No,0.69898,431,471,0.65751,0.74045
2011,30-45 y.,First Stage of Tertiary Education,Yes,0.10182,36,368,0.07088,0.13277
2011,30-45 y.,First Stage of Tertiary Education,No,0.75486,332,368,0.71085,0.79887
2011,30-45 y.,Second Stage of Tertiary Education,Yes,0.04755,73,1226,0.03563,0.05946
