year,age_gr,quintil_oecd,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,1st Quintile,No,0.91167,696,696,0.89058,0.93277
2009,17-29 y.,2nd Quintile,No,0.88943,477,477,0.86126,0.91760
2009,17-29 y.,3rd Quintile,No,0.91441,541,541,0.89081,0.93800
2009,17-29 y.,4th Quintile,No,0.92880,577,577,0.90780,0.94980
2009,17-29 y.,5th Quintile,No,0.91832,493,493,0.89412,0.94252
2009,30-45 y.,1st Quintile,Yes,0.09105,59,655,0.06900,0.11310
2009,30-45 y.,1st Quintile,No,0.90895,596,655,0.88690,0.93100
2009,30-45 y.,2nd Quintile,Yes,0.08824,71,839,0.06903,0.10744
2009,30-45 y.,2nd Quintile,No,0.91176,768,839,0.89256,0.93097
2009,30-45 y.,3rd Quintile,Yes,0.08140,86,973,0.06421,0.09859
2009,30-45 y.,3rd Quintile,No,0.91860,887,973,0.90141,0.93579
2009,30-45 y.,4th Quintile,Yes,0.10509,94,1044,0.08648,0.12370
2009,30-45 y.,4th Quintile,No,0.89491,950,1044,0.87630,0.91352
2009,30-45 y.,5th Quintile,Yes,0.06737,79,1163,0.05296,0.08178
2009,30-45 y.,5th Quintile,No,0.93263,1084,1163,0.91822,0.94704
2009,46-65 y.,1st Quintile,Yes,0.35711,281,786,0.32359,0.39063
2009,46-65 y.,1st Quintile,No,0.64289,505,786,0.60937,0.67641
2009,46-65 y.,2nd Quintile,Yes,0.27320,228,787,0.24205,0.30435
2009,46-65 y.,2nd Quintile,No,0.72680,559,787,0.69565,0.75795
2009,46-65 y.,3rd Quintile,Yes,0.29440,302,1051,0.26683,0.32197
2009,46-65 y.,3rd Quintile,No,0.70560,749,1051,0.67803,0.73317
2009,46-65 y.,4th Quintile,Yes,0.27657,380,1407,0.25319,0.29995
2009,46-65 y.,4th Quintile,No,0.72343,1027,1407,0.70005,0.74681
2009,46-65 y.,5th Quintile,Yes,0.27968,618,2293,0.26130,0.29805
2009,46-65 y.,5th Quintile,No,0.72032,1675,2293,0.70195,0.73870
2009,66 and older,1st Quintile,Yes,0.47189,337,723,0.43547,0.50830
2009,66 and older,1st Quintile,No,0.52811,386,723,0.49170,0.56453
2009,66 and older,2nd Quintile,Yes,0.53073,557,1048,0.50050,0.56096
2009,66 and older,2nd Quintile,No,0.46927,491,1048,0.43904,0.49950
2009,66 and older,3rd Quintile,Yes,0.46567,398,857,0.43225,0.49909
2009,66 and older,3rd Quintile,No,0.53433,459,857,0.50091,0.56775
2009,66 and older,4th Quintile,Yes,0.51148,350,694,0.47427,0.54870
2009,66 and older,4th Quintile,No,0.48852,344,694,0.45130,0.52573
2009,66 and older,5th Quintile,Yes,0.35470,312,840,0.32232,0.38707
2009,66 and older,5th Quintile,No,0.64530,528,840,0.61293,0.67768
2011,17-29 y.,1st Quintile,No,0.69728,512,512,0.65745,0.73712
2011,17-29 y.,2nd Quintile,No,0.73167,415,415,0.68899,0.77435
2011,17-29 y.,3rd Quintile,No,0.84449,468,468,0.81162,0.87736
2011,17-29 y.,4th Quintile,No,0.88018,449,449,0.85011,0.91026
2011,17-29 y.,5th Quintile,No,0.90684,387,387,0.87785,0.93584
2011,30-45 y.,1st Quintile,Yes,0.04121,48,507,0.02389,0.05853
