year,quintil_oecd_hh,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1993,5th Quintile,Tenant,,,,,,,,,,,,
1994,1st Quintile,Owner,,,,,,,,,,,,
1994,1st Quintile,Tenant,,,,,,,,,,,,
1994,2nd Quintile,Owner,,,,,,,,,,,,
1994,2nd Quintile,Tenant,,,,,,,,,,,,
1994,3rd Quintile,Owner,,,,,,,,,,,,
1994,3rd Quintile,Tenant,,,,,,,,,,,,
1994,4th Quintile,Owner,,,,,,,,,,,,
1994,4th Quintile,Tenant,,,,,,,,,,,,
1994,5th Quintile,Owner,,,,,,,,,,,,
1994,5th Quintile,Tenant,,,,,,,,,,,,
1995,1st Quintile,Owner,,,,,,,,,,,,
1995,1st Quintile,Tenant,,,,,,,,,,,,
1995,2nd Quintile,Owner,,,,,,,,,,,,
1995,2nd Quintile,Tenant,,,,,,,,,,,,
1995,3rd Quintile,Owner,,,,,,,,,,,,
1995,3rd Quintile,Tenant,,,,,,,,,,,,
1995,4th Quintile,Owner,,,,,,,,,,,,
1995,4th Quintile,Tenant,,,,,,,,,,,,
1995,5th Quintile,Owner,,,,,,,,,,,,
1995,5th Quintile,Tenant,,,,,,,,,,,,
1996,1st Quintile,Owner,,,,,,,,,,,,
1996,1st Quintile,Tenant,,,,,,,,,,,,
1996,2nd Quintile,Owner,,,,,,,,,,,,
1996,2nd Quintile,Tenant,,,,,,,,,,,,
1996,3rd Quintile,Owner,,,,,,,,,,,,
1996,3rd Quintile,Tenant,,,,,,,,,,,,
1996,4th Quintile,Owner,,,,,,,,,,,,
1996,4th Quintile,Tenant,,,,,,,,,,,,
1996,5th Quintile,Owner,,,,,,,,,,,,
1996,5th Quintile,Tenant,,,,,,,,,,,,
1997,1st Quintile,Owner,,,,,,,,,,,,
1997,1st Quintile,Tenant,,,,,,,,,,,,
1997,2nd Quintile,Owner,,,,,,,,,,,,
1997,2nd Quintile,Tenant,,,,,,,,,,,,
1997,3rd Quintile,Owner,,,,,,,,,,,,
1997,3rd Quintile,Tenant,,,,,,,,,,,,
1997,4th Quintile,Owner,,,,,,,,,,,,
1997,4th Quintile,Tenant,,,,,,,,,,,,
1997,5th Quintile,Owner,,,,,,,,,,,,
1997,5th Quintile,Tenant,,,,,,,,,,,,
1998,1st Quintile,Owner,,,,,,,,,,,,
1998,1st Quintile,Tenant,,,,,,,,,,,,
1998,2nd Quintile,Owner,,,,,,,,,,,,
1998,2nd Quintile,Tenant,,,,,,,,,,,,
1998,3rd Quintile,Owner,,,,,,,,,,,,
1998,3rd Quintile,Tenant,,,,,,,,,,,,
1998,4th Quintile,Owner,,,,,,,,,,,,
1998,4th Quintile,Tenant,,,,,,,,,,,,
1998,5th Quintile,Owner,,,,,,,,,,,,
1998,5th Quintile,Tenant,,,,,,,,,,,,
1999,1st Quintile,Owner,,,,,,,,,,,,
1999,1st Quintile,Tenant,,,,,,,,,,,,
1999,2nd Quintile,Owner,,,,,,,,,,,,
1999,2nd Quintile,Tenant,,,,,,,,,,,,
1999,3rd Quintile,Owner,,,,,,,,,,,,
1999,3rd Quintile,Tenant,,,,,,,,,,,,
1999,4th Quintile,Owner,,,,,,,,,,,,
1999,4th Quintile,Tenant,,,,,,,,,,,,
1999,5th Quintile,Owner,,,,,,,,,,,,
1999,5th Quintile,Tenant,,,,,,,,,,,,
2000,1st Quintile,Owner,,,,,,,,,,,,
2000,1st Quintile,Tenant,,,,,,,,,,,,
2000,2nd Quintile,Owner,,,,,,,,,,,,
2000,2nd Quintile,Tenant,,,,,,,,,,,,
2000,3rd Quintile,Owner,,,,,,,,,,,,
2000,3rd Quintile,Tenant,,,,,,,,,,,,
2000,4th Quintile,Owner,,,,,,,,,,,,
2000,4th Quintile,Tenant,,,,,,,,,,,,
2000,5th Quintile,Owner,,,,,,,,,,,,
2000,5th Quintile,Tenant,,,,,,,,,,,,
2001,1st Quintile,Owner,,,,,,,,,,,,
2001,1st Quintile,Tenant,,,,,,,,,,,,
2001,2nd Quintile,Owner,,,,,,,,,,,,
2001,2nd Quintile,Tenant,,,,,,,,,,,,
2001,3rd Quintile,Owner,,,,,,,,,,,,
2001,3rd Quintile,Tenant,,,,,,,,,,,,
2001,4th Quintile,Owner,,,,,,,,,,,,
2001,4th Quintile,Tenant,,,,,,,,,,,,
2001,5th Quintile,Owner,,,,,,,,,,,,
2001,5th Quintile,Tenant,,,,,,,,,,,,
2002,1st Quintile,Owner,,,,,,,,,,,,
2002,1st Quintile,Tenant,,,,,,,,,,,,
2002,2nd Quintile,Owner,,,,,,,,,,,,
2002,2nd Quintile,Tenant,,,,,,,,,,,,
2002,3rd Quintile,Owner,,,,,,,,,,,,
2002,3rd Quintile,Tenant,,,,,,,,,,,,
2002,4th Quintile,Owner,,,,,,,,,,,,
2002,4th Quintile,Tenant,,,,,,,,,,,,
2002,5th Quintile,Owner,,,,,,,,,,,,
2002,5th Quintile,Tenant,,,,,,,,,,,,
2003,1st Quintile,Owner,,,,,,,,,,,,
2003,1st Quintile,Tenant,,,,,,,,,,,,
2003,2nd Quintile,Owner,,,,,,,,,,,,
2003,2nd Quintile,Tenant,,,,,,,,,,,,
2003,3rd Quintile,Owner,,,,,,,,,,,,
2003,3rd Quintile,Tenant,,,,,,,,,,,,
2003,4th Quintile,Owner,,,,,,,,,,,,
2003,4th Quintile,Tenant,,,,,,,,,,,,
2003,5th Quintile,Owner,,,,,,,,,,,,
2003,5th Quintile,Tenant,,,,,,,,,,,,
2004,1st Quintile,Owner,,,,,,,,,,,,
2004,1st Quintile,Tenant,,,,,,,,,,,,
2004,2nd Quintile,Owner,,,,,,,,,,,,
2004,2nd Quintile,Tenant,,,,,,,,,,,,
2004,3rd Quintile,Owner,,,,,,,,,,,,
2004,3rd Quintile,Tenant,,,,,,,,,,,,
2004,4th Quintile,Owner,,,,,,,,,,,,
2004,4th Quintile,Tenant,,,,,,,,,,,,
2004,5th Quintile,Owner,,,,,,,,,,,,
2004,5th Quintile,Tenant,,,,,,,,,,,,
2005,1st Quintile,Owner,,,,,,,,,,,,
2005,1st Quintile,Tenant,,,,,,,,,,,,
2005,2nd Quintile,Owner,,,,,,,,,,,,
2005,2nd Quintile,Tenant,,,,,,,,,,,,
2005,3rd Quintile,Owner,,,,,,,,,,,,
2005,3rd Quintile,Tenant,,,,,,,,,,,,
2005,4th Quintile,Owner,,,,,,,,,,,,
2005,4th Quintile,Tenant,,,,,,,,,,,,
2005,5th Quintile,Owner,,,,,,,,,,,,
2005,5th Quintile,Tenant,,,,,,,,,,,,
2006,1st Quintile,Owner,,,,,,,,,,,,
2006,1st Quintile,Tenant,,,,,,,,,,,,
2006,2nd Quintile,Owner,,,,,,,,,,,,
2006,2nd Quintile,Tenant,,,,,,,,,,,,
2006,3rd Quintile,Owner,,,,,,,,,,,,
2006,3rd Quintile,Tenant,,,,,,,,,,,,
2006,4th Quintile,Owner,,,,,,,,,,,,
2006,4th Quintile,Tenant,,,,,,,,,,,,
2006,5th Quintile,Owner,,,,,,,,,,,,
2006,5th Quintile,Tenant,,,,,,,,,,,,
2007,1st Quintile,Owner,,,,,,,,,,,,
2007,1st Quintile,Tenant,,,,,,,,,,,,
2007,2nd Quintile,Owner,,,,,,,,,,,,
2007,2nd Quintile,Tenant,,,,,,,,,,,,
2007,3rd Quintile,Owner,,,,,,,,,,,,
2007,3rd Quintile,Tenant,,,,,,,,,,,,
2007,4th Quintile,Owner,,,,,,,,,,,,
2007,4th Quintile,Tenant,,,,,,,,,,,,
2007,5th Quintile,Owner,,,,,,,,,,,,
2007,5th Quintile,Tenant,,,,,,,,,,,,
2008,1st Quintile,Owner,,,,,,,,,,,,
2008,1st Quintile,Tenant,,,,,,,,,,,,
2008,2nd Quintile,Owner,,,,,,,,,,,,
2008,2nd Quintile,Tenant,,,,,,,,,,,,
2008,3rd Quintile,Owner,,,,,,,,,,,,
2008,3rd Quintile,Tenant,,,,,,,,,,,,
2008,4th Quintile,Owner,,,,,,,,,,,,
2008,4th Quintile,Tenant,,,,,,,,,,,,
2008,5th Quintile,Owner,,,,,,,,,,,,
2008,5th Quintile,Tenant,,,,,,,,,,,,
2009,1st Quintile,Owner,,,,,,,,,,,,
2009,1st Quintile,Tenant,,,,,,,,,,,,
2009,2nd Quintile,Owner,,,,,,,,,,,,
2009,2nd Quintile,Tenant,,,,,,,,,,,,
2009,3rd Quintile,Owner,,,,,,,,,,,,
2009,3rd Quintile,Tenant,,,,,,,,,,,,
2009,4th Quintile,Owner,,,,,,,,,,,,
2009,4th Quintile,Tenant,,,,,,,,,,,,
2009,5th Quintile,Owner,,,,,,,,,,,,
2009,5th Quintile,Tenant,,,,,,,,,,,,
2010,1st Quintile,Owner,,,,,,,,,,,,
2010,1st Quintile,Tenant,,,,,,,,,,,,
2010,2nd Quintile,Owner,,,,,,,,,,,,
2010,2nd Quintile,Tenant,,,,,,,,,,,,
2010,3rd Quintile,Owner,,,,,,,,,,,,
2010,3rd Quintile,Tenant,,,,,,,,,,,,
2010,4th Quintile,Owner,,,,,,,,,,,,
2010,4th Quintile,Tenant,,,,,,,,,,,,
2010,5th Quintile,Owner,,,,,,,,,,,,
2010,5th Quintile,Tenant,,,,,,,,,,,,
2011,1st Quintile,Owner,,,,,,,,,,,,
2011,1st Quintile,Tenant,,,,,,,,,,,,
2011,2nd Quintile,Owner,,,,,,,,,,,,
2011,2nd Quintile,Tenant,,,,,,,,,,,,
2011,3rd Quintile,Owner,,,,,,,,,,,,
2011,3rd Quintile,Tenant,,,,,,,,,,,,
2011,4th Quintile,Owner,,,,,,,,,,,,
2011,4th Quintile,Tenant,,,,,,,,,,,,
2011,5th Quintile,Owner,,,,,,,,,,,,
2011,5th Quintile,Tenant,,,,,,,,,,,,
2012,1st Quintile,Owner,,,,,,,,,,,,
2012,1st Quintile,Tenant,,,,,,,,,,,,
2012,2nd Quintile,Owner,,,,,,,,,,,,
2012,2nd Quintile,Tenant,,,,,,,,,,,,
2012,3rd Quintile,Owner,,,,,,,,,,,,
2012,3rd Quintile,Tenant,,,,,,,,,,,,
2012,4th Quintile,Owner,,,,,,,,,,,,
2012,4th Quintile,Tenant,,,,,,,,,,,,
2012,5th Quintile,Owner,,,,,,,,,,,,
2012,5th Quintile,Tenant,,,,,,,,,,,,
2013,1st Quintile,Owner,,,,,,,,,,,,
2013,1st Quintile,Tenant,,,,,,,,,,,,
2013,2nd Quintile,Owner,,,,,,,,,,,,
2013,2nd Quintile,Tenant,,,,,,,,,,,,
2013,3rd Quintile,Owner,,,,,,,,,,,,
2013,3rd Quintile,Tenant,,,,,,,,,,,,
2013,4th Quintile,Owner,,,,,,,,,,,,
2013,4th Quintile,Tenant,,,,,,,,,,,,
2013,5th Quintile,Owner,,,,,,,,,,,,
2013,5th Quintile,Tenant,,,,,,,,,,,,
2014,1st Quintile,Owner,,,,,,,,,,,,
2014,1st Quintile,Tenant,,,,,,,,,,,,
2014,2nd Quintile,Owner,,,,,,,,,,,,
2014,2nd Quintile,Tenant,,,,,,,,,,,,
2014,3rd Quintile,Owner,,,,,,,,,,,,
2014,3rd Quintile,Tenant,,,,,,,,,,,,
2014,4th Quintile,Owner,,,,,,,,,,,,
2014,4th Quintile,Tenant,,,,,,,,,,,,
2014,5th Quintile,Owner,,,,,,,,,,,,
2014,5th Quintile,Tenant,,,,,,,,,,,,
2015,1st Quintile,Owner,,,,,,,,,,,,
2015,1st Quintile,Tenant,,,,,,,,,,,,
2015,2nd Quintile,Owner,,,,,,,,,,,,
2015,2nd Quintile,Tenant,,,,,,,,,,,,
2015,3rd Quintile,Owner,,,,,,,,,,,,
2015,3rd Quintile,Tenant,,,,,,,,,,,,
2015,4th Quintile,Owner,,,,,,,,,,,,
2015,4th Quintile,Tenant,,,,,,,,,,,,
2015,5th Quintile,Owner,,,,,,,,,,,,
2015,5th Quintile,Tenant,,,,,,,,,,,,
2016,1st Quintile,Owner,,,,,,,,,,,,
2016,1st Quintile,Tenant,102,1.09588,1.03805,1.15371,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2016,2nd Quintile,Owner,48,1.07246,0.99718,1.14773,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2016,2nd Quintile,Tenant,109,1.02213,0.99354,1.05071,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2016,3rd Quintile,Owner,73,1.03179,0.99001,1.07357,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2016,3rd Quintile,Tenant,59,1.04766,0.99214,1.10318,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2016,4th Quintile,Owner,62,1.02820,0.98616,1.07023,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2016,4th Quintile,Tenant,,,,,,,,,,,,
2016,5th Quintile,Owner,55,1.04712,0.98984,1.10441,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2016,5th Quintile,Tenant,,,,,,,,,,,,
2017,1st Quintile,Owner,,,,,,,,,,,,
2017,1st Quintile,Tenant,209,1.02857,1.00522,1.05192,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2017,2nd Quintile,Owner,60,1.06470,0.96945,1.15996,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2017,2nd Quintile,Tenant,114,1.02839,0.99757,1.05921,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2017,3rd Quintile,Owner,69,1.09043,1.02153,1.15932,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2017,3rd Quintile,Tenant,60,1.03087,0.98619,1.07555,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2017,4th Quintile,Owner,75,1.03956,0.99471,1.08441,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2017,4th Quintile,Tenant,37,1.05333,0.97842,1.12825,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2017,5th Quintile,Owner,62,1.01064,0.98458,1.03669,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2017,5th Quintile,Tenant,,,,,,,,,,,,
2018,1st Quintile,Owner,,,,,,,,,,,,
2018,1st Quintile,Tenant,303,1.01982,1.00281,1.03682,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2018,2nd Quintile,Owner,64,1.11054,1.00778,1.21331,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2018,2nd Quintile,Tenant,133,1.06751,1.02415,1.11087,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2018,3rd Quintile,Owner,60,1.04075,0.98967,1.09182,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2018,3rd Quintile,Tenant,79,1.01592,0.98788,1.04396,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2018,4th Quintile,Owner,79,1.08631,1.02302,1.14961,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2018,4th Quintile,Tenant,44,1.01219,0.97883,1.04556,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2018,5th Quintile,Owner,57,1.01572,0.98271,1.04873,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2018,5th Quintile,Tenant,,,,,,,,,,,,
2019,1st Quintile,Owner,,,,,,,,,,,,
2019,1st Quintile,Tenant,243,1.03750,1.01088,1.06411,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2019,2nd Quintile,Owner,57,1.13959,1.01628,1.26289,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2019,2nd Quintile,Tenant,133,1.03763,1.00499,1.07027,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2019,3rd Quintile,Owner,58,1.11124,1.02697,1.19552,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2019,3rd Quintile,Tenant,83,1.02875,0.99153,1.06597,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2019,4th Quintile,Owner,91,1.08609,1.02768,1.14451,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2019,4th Quintile,Tenant,43,1.04183,0.96839,1.11527,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2019,5th Quintile,Owner,80,1.02603,0.99059,1.06146,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2019,5th Quintile,Tenant,,,,,,,,,,,,
2020,1st Quintile,Owner,,,,,,,,,,,,
2020,1st Quintile,Tenant,275,1.05544,1.02822,1.08267,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2020,2nd Quintile,Owner,68,1.07457,0.97744,1.17170,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2020,2nd Quintile,Tenant,115,1.06700,1.02081,1.11318,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2020,3rd Quintile,Owner,60,1.04293,0.99057,1.09530,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2020,3rd Quintile,Tenant,78,1.04062,0.99611,1.08512,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2020,4th Quintile,Owner,75,1.05405,0.99833,1.10976,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2020,4th Quintile,Tenant,44,1.01241,0.97875,1.04607,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2020,5th Quintile,Owner,69,1.08446,1.01766,1.15125,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2020,5th Quintile,Tenant,,,,,,,,,,,,
2021,1st Quintile,Owner,,,,,,,,,,,,
2021,1st Quintile,Tenant,224,1.11176,1.06982,1.15370,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2021,2nd Quintile,Owner,45,1.14023,1.03591,1.24455,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2021,2nd Quintile,Tenant,119,1.02465,0.99179,1.05752,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2021,3rd Quintile,Owner,48,1.01232,0.98029,1.04434,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2021,3rd Quintile,Tenant,61,1.00594,0.98626,1.02562,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2021,4th Quintile,Owner,66,1.05414,0.99851,1.10978,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2021,4th Quintile,Tenant,,,,,,,,,,,,
2021,5th Quintile,Owner,59,1.01142,0.98373,1.03911,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2021,5th Quintile,Tenant,,,,,,,,,,,,
2022,1st Quintile,Owner,47,1.13968,1.03790,1.24147,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,1st Quintile,Tenant,218,1.08778,1.04623,1.12933,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,2nd Quintile,Owner,61,1.03478,0.98785,1.08170,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,2nd Quintile,Tenant,150,1.05397,1.01651,1.09142,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,3rd Quintile,Owner,82,1.05750,1.00591,1.10909,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,3rd Quintile,Tenant,103,1.03497,0.99901,1.07093,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,4th Quintile,Owner,88,1.03404,0.99562,1.07246,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,4th Quintile,Tenant,45,1.01768,0.97357,1.06178,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,5th Quintile,Owner,69,1.03115,0.98942,1.07288,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,5th Quintile,Tenant,,,,,,,,,,,,
