"plh0179","year","sampreg","n","percent","lower_confidence","upper_confidence"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Westdeutschland, alte Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Westdeutschland, alte Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Westdeutschland, alte Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Westdeutschland, alte Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Ostdeutschland, neue Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Westdeutschland, alte Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Ostdeutschland, neue Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Westdeutschland, alte Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Westdeutschland, alte Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Westdeutschland, alte Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Westdeutschland, alte Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Westdeutschland, alte Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Ostdeutschland, neue Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Westdeutschland, alte Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Ostdeutschland, neue Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Westdeutschland, alte Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Westdeutschland, alte Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Westdeutschland, alte Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Westdeutschland, alte Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Westdeutschland, alte Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Ostdeutschland, neue Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Westdeutschland, alte Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Ostdeutschland, neue Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Westdeutschland, alte Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1996","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Westdeutschland, alte Bundeslaender","60","0.0321862497288382","0.0254345282350666","0.0389379712226098"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Westdeutschland, alte Bundeslaender","89","0.0369952794590883","0.0297747207868755","0.0442158381313011"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Westdeutschland, alte Bundeslaender","135","0.0598661690930248","0.0507907014707876","0.068941636715262"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Ostdeutschland, neue Bundeslaender","31","0.0289346190053856","0.01756520782721","0.0403040301835611"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Westdeutschland, alte Bundeslaender","178","0.0684277816012842","0.0587693205759908","0.0780862426265776"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Ostdeutschland, neue Bundeslaender","42","0.0555562889606444","0.0400195629571617","0.071093014964127"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Westdeutschland, alte Bundeslaender","382","0.148965253933251","0.1353445493503","0.162585958516202"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Ostdeutschland, neue Bundeslaender","117","0.165902900085084","0.140671569850928","0.191134230319241"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Westdeutschland, alte Bundeslaender","294","0.113648646969613","0.101507253658611","0.125790040280615"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Ostdeutschland, neue Bundeslaender","75","0.0783254318633697","0.060101375311919","0.0965494884148204"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Westdeutschland, alte Bundeslaender","401","0.14509114846156","0.13161816417795","0.15856413274517"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Ostdeutschland, neue Bundeslaender","168","0.17408646313955","0.148367429504173","0.199805496774926"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Westdeutschland, alte Bundeslaender","521","0.193775910016762","0.178655581919035","0.208896238114489"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Ostdeutschland, neue Bundeslaender","180","0.208216080425682","0.180675992315884","0.23575616853548"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Westdeutschland, alte Bundeslaender","252","0.0915787851574648","0.0805450003362541","0.102612569978676"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Ostdeutschland, neue Bundeslaender","78","0.109074557868959","0.0879305522988913","0.130218563439027"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Westdeutschland, alte Bundeslaender","285","0.0954312780657481","0.0841917108056823","0.106670845325814"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1997","Ostdeutschland, neue Bundeslaender","89","0.11881498290067","0.0968680411852383","0.140761924616101"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Westdeutschland, alte Bundeslaender","69","0.0334606407101581","0.0267828249417564","0.0401384564785598"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Westdeutschland, alte Bundeslaender","41","0.018416431211155","0.01342386408779","0.02340899833452"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Westdeutschland, alte Bundeslaender","102","0.0411170572551112","0.0337439365479886","0.0484901779622337"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Westdeutschland, alte Bundeslaender","114","0.0505517477164322","0.0424166781306383","0.058686817302226"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Ostdeutschland, neue Bundeslaender","36","0.0507423378704479","0.0363234959756799","0.0651611797652159"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Westdeutschland, alte Bundeslaender","157","0.0557994408452506","0.0472762034456608","0.0643226782448404"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Ostdeutschland, neue Bundeslaender","36","0.0341105277971786","0.0221854554196265","0.0460356001747307"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Westdeutschland, alte Bundeslaender","407","0.137466655644928","0.124680376982361","0.150252934307495"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Ostdeutschland, neue Bundeslaender","117","0.118574410791041","0.0973350519392472","0.139813769642835"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Westdeutschland, alte Bundeslaender","299","0.0996088563412965","0.0884884125532761","0.110729300129317"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Ostdeutschland, neue Bundeslaender","78","0.0932330737283081","0.0741307621554154","0.112335385301201"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Westdeutschland, alte Bundeslaender","460","0.161006037173369","0.147358382239197","0.174653692107541"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Ostdeutschland, neue Bundeslaender","146","0.152705835951086","0.129073970100655","0.176337701801517"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Westdeutschland, alte Bundeslaender","517","0.18108536994995","0.166785946330823","0.195384793569077"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Ostdeutschland, neue Bundeslaender","202","0.243852416766755","0.215641324328167","0.272063509205343"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Westdeutschland, alte Bundeslaender","291","0.107637100703401","0.0961288508162447","0.119145350590557"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Ostdeutschland, neue Bundeslaender","115","0.13282315814","0.110526292103648","0.155120024176352"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Westdeutschland, alte Bundeslaender","329","0.113850662448949","0.102056183094319","0.125645141803579"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1998","Ostdeutschland, neue Bundeslaender","122","0.137175059939611","0.114572792363877","0.159777327515345"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Westdeutschland, alte Bundeslaender","77","0.038808468899268","0.0315833476619724","0.0460335901365636"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Westdeutschland, alte Bundeslaender","37","0.0137526984715886","0.00939593692179151","0.0181094600213857"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Westdeutschland, alte Bundeslaender","78","0.0329121296539458","0.0262381039131456","0.039586155394746"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Westdeutschland, alte Bundeslaender","130","0.0480640635856121","0.0400622022639278","0.0560659249072964"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Ostdeutschland, neue Bundeslaender","37","0.0400206792247841","0.0270036410043913","0.0530377174451769"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Westdeutschland, alte Bundeslaender","123","0.0462065689682401","0.0383532011051796","0.0540599368313005"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Ostdeutschland, neue Bundeslaender","40","0.0500415118645068","0.0355619127369429","0.0645211109920707"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Westdeutschland, alte Bundeslaender","405","0.1404728296625","0.127474040882261","0.153471618442738"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Ostdeutschland, neue Bundeslaender","133","0.149150172511516","0.125492209356045","0.172808135666987"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Westdeutschland, alte Bundeslaender","303","0.102963758440325","0.0915947103137154","0.114332806566934"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Ostdeutschland, neue Bundeslaender","76","0.0819634737285487","0.0637463766752716","0.100180570781826"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Westdeutschland, alte Bundeslaender","426","0.147968328826865","0.134685542995174","0.161251114658556"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Ostdeutschland, neue Bundeslaender","151","0.162647785148604","0.138139260023668","0.187156310273539"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Westdeutschland, alte Bundeslaender","559","0.207975559183876","0.192792742139729","0.223158376228024"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1999","Ostdeutschland, neue Bundeslaender","189","0.199036753650321","0.172520513271656","0.225552994028985"
