year,migback,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1996,No migration background,4th Quintile,,,,,,,,,,,,
1996,No migration background,5th Quintile,,,,,,,,,,,,
1996,Direct migration background,1st Quintile,,,,,,,,,,,,
1996,Direct migration background,2nd Quintile,,,,,,,,,,,,
1996,Direct migration background,3rd Quintile,,,,,,,,,,,,
1996,Direct migration background,4th Quintile,,,,,,,,,,,,
1996,Direct migration background,5th Quintile,,,,,,,,,,,,
1996,Indirect migration background,1st Quintile,,,,,,,,,,,,
1996,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1996,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1996,Indirect migration background,4th Quintile,,,,,,,,,,,,
1996,Indirect migration background,5th Quintile,,,,,,,,,,,,
1997,No migration background,1st Quintile,477,6.44136,6.21783,6.66490,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,No migration background,2nd Quintile,640,6.23411,6.03954,6.42868,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,No migration background,3rd Quintile,560,6.58869,6.38820,6.78919,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,No migration background,4th Quintile,447,6.40747,6.17639,6.63854,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,7.00000
1997,No migration background,5th Quintile,322,6.35565,6.09696,6.61434,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,Direct migration background,1st Quintile,375,6.48548,6.22565,6.74531,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,Direct migration background,2nd Quintile,235,6.49696,6.18483,6.80908,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,Direct migration background,3rd Quintile,150,6.32124,5.89849,6.74399,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,8.00000
1997,Direct migration background,4th Quintile,80,6.52253,6.10424,6.94081,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,7.00000
1997,Direct migration background,5th Quintile,41,6.34070,5.74641,6.93499,5.00000,6.49946,8.00000,2.00000,10.00000,7.00000,5.00000,8.00000
1997,Indirect migration background,1st Quintile,46,6.42653,5.80140,7.05166,5.00000,7.00000,7.00000,2.00000,10.00000,7.00000,5.00000,7.00000
1997,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1997,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1997,Indirect migration background,4th Quintile,,,,,,,,,,,,
1997,Indirect migration background,5th Quintile,,,,,,,,,,,,
1998,No migration background,1st Quintile,474,6.53186,6.30093,6.76279,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,No migration background,2nd Quintile,600,6.85746,6.65979,7.05514,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1998,No migration background,3rd Quintile,546,6.53935,6.33799,6.74071,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,No migration background,4th Quintile,426,6.85535,6.63769,7.07302,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1998,No migration background,5th Quintile,327,6.57179,6.31834,6.82524,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Direct migration background,1st Quintile,344,6.63565,6.40198,6.86932,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Direct migration background,2nd Quintile,210,6.44921,6.10962,6.78880,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1998,Direct migration background,3rd Quintile,123,6.79325,6.41024,7.17627,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1998,Direct migration background,4th Quintile,54,5.41040,4.49186,6.32893,3.27422,5.00000,8.00000,0.00000,10.00000,5.00000,5.00000,7.00000
1998,Direct migration background,5th Quintile,42,7.36910,6.89188,7.84633,7.00000,7.00000,8.82531,4.26203,10.00000,7.00000,7.00000,9.00000
1998,Indirect migration background,1st Quintile,41,6.41876,5.57476,7.26276,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,8.00000
1998,Indirect migration background,2nd Quintile,37,5.46912,4.68178,6.25646,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,7.00000
1998,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1998,Indirect migration background,4th Quintile,,,,,,,,,,,,
1998,Indirect migration background,5th Quintile,,,,,,,,,,,,
1999,No migration background,1st Quintile,543,6.60898,6.38042,6.83754,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1999,No migration background,2nd Quintile,631,6.48851,6.29720,6.67982,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,No migration background,3rd Quintile,650,6.50604,6.31269,6.69939,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,No migration background,4th Quintile,527,6.70685,6.49151,6.92218,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1999,No migration background,5th Quintile,327,6.75726,6.48747,7.02706,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1999,Direct migration background,1st Quintile,341,6.45342,6.20282,6.70402,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1999,Direct migration background,2nd Quintile,232,6.47537,6.14105,6.80968,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1999,Direct migration background,3rd Quintile,112,6.60980,6.15072,7.06888,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1999,Direct migration background,4th Quintile,57,6.72532,6.18791,7.26274,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,8.00000
1999,Direct migration background,5th Quintile,44,7.15011,6.61047,7.68975,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1999,Indirect migration background,1st Quintile,52,6.10546,5.26305,6.94787,4.00000,7.00000,8.00000,0.00000,10.00000,7.00000,5.00000,8.00000
1999,Indirect migration background,2nd Quintile,45,5.31356,4.40116,6.22596,2.00000,5.00000,8.00000,0.00000,10.00000,5.00000,4.00000,8.00000
1999,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1999,Indirect migration background,4th Quintile,,,,,,,,,,,,
1999,Indirect migration background,5th Quintile,,,,,,,,,,,,
2000,No migration background,1st Quintile,490,6.44058,6.21591,6.66525,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2000,No migration background,2nd Quintile,634,6.60818,6.42096,6.79539,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,No migration background,3rd Quintile,568,6.63913,6.42597,6.85229,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,No migration background,4th Quintile,462,6.21688,5.97083,6.46293,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2000,No migration background,5th Quintile,341,6.50178,6.24047,6.76310,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Direct migration background,1st Quintile,302,6.63075,6.34072,6.92078,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2000,Direct migration background,2nd Quintile,181,6.72511,6.36702,7.08320,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2000,Direct migration background,3rd Quintile,91,6.69487,6.34862,7.04111,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,6.00000,7.00000
2000,Direct migration background,4th Quintile,74,6.41886,5.76237,7.07534,4.00000,8.00000,9.00000,0.00000,10.00000,8.00000,6.00000,8.00000
2000,Direct migration background,5th Quintile,49,6.09982,5.34552,6.85413,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,8.00000
2000,Indirect migration background,1st Quintile,42,6.29717,5.52255,7.07179,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
2000,Indirect migration background,2nd Quintile,38,6.72293,5.92692,7.51894,5.00000,7.00000,9.00000,2.00000,10.00000,7.00000,5.00000,9.00000
2000,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2000,Indirect migration background,4th Quintile,,,,,,,,,,,,
2000,Indirect migration background,5th Quintile,,,,,,,,,,,,
2001,No migration background,1st Quintile,601,6.18054,5.94291,6.41817,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,No migration background,2nd Quintile,807,6.36108,6.16135,6.56081,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.97500,8.00000
2001,No migration background,3rd Quintile,786,6.70809,6.52419,6.89198,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2001,No migration background,4th Quintile,714,6.26653,6.06396,6.46910,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,No migration background,5th Quintile,477,5.93491,5.67344,6.19638,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2001,Direct migration background,1st Quintile,361,7.06716,6.80160,7.33272,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2001,Direct migration background,2nd Quintile,234,6.92240,6.60271,7.24209,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2001,Direct migration background,3rd Quintile,126,6.80919,6.38667,7.23171,5.00000,7.81025,9.00000,0.00000,10.00000,8.00000,6.00000,8.00000
2001,Direct migration background,4th Quintile,67,6.97808,6.42211,7.53405,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2001,Direct migration background,5th Quintile,45,5.78940,4.76691,6.81189,4.39295,7.00000,8.00000,0.00000,10.00000,7.00000,5.97500,8.00000
2001,Indirect migration background,1st Quintile,56,7.03872,6.41156,7.66588,5.00000,8.00000,9.00000,2.00000,10.00000,8.00000,6.00000,8.00000
2001,Indirect migration background,2nd Quintile,52,6.55045,5.75960,7.34130,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,5.00000,8.02500
2001,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2001,Indirect migration background,4th Quintile,,,,,,,,,,,,
2001,Indirect migration background,5th Quintile,,,,,,,,,,,,
2002,No migration background,1st Quintile,469,6.44066,6.19228,6.68903,5.00000,7.00000,8.00668,0.48998,10.00000,7.00000,7.00000,7.00000
2002,No migration background,2nd Quintile,575,6.13746,5.92147,6.35346,5.00000,6.19856,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2002,No migration background,3rd Quintile,673,6.58554,6.39943,6.77164,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,No migration background,4th Quintile,642,6.18481,5.97960,6.39003,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2002,No migration background,5th Quintile,552,6.47552,6.25237,6.69868,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2002,Direct migration background,1st Quintile,250,6.69996,6.38396,7.01595,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
2002,Direct migration background,2nd Quintile,216,6.55926,6.26222,6.85631,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2002,Direct migration background,3rd Quintile,110,5.87010,5.38533,6.35487,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
2002,Direct migration background,4th Quintile,75,7.00664,6.46077,7.55251,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,6.00000,8.00000
2002,Direct migration background,5th Quintile,59,5.85011,5.10756,6.59266,4.88909,7.00000,8.00000,0.22272,10.00000,7.00000,5.00000,8.00000
2002,Indirect migration background,1st Quintile,51,7.01274,6.24482,7.78067,5.00000,7.00000,9.09373,0.00000,10.00000,7.00000,6.00000,9.00000
2002,Indirect migration background,2nd Quintile,46,7.48899,6.88979,8.08819,6.00000,8.00000,9.00000,2.00000,10.00000,8.00000,7.00000,9.00000
2002,Indirect migration background,3rd Quintile,30,6.17896,5.16749,7.19043,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
2002,Indirect migration background,4th Quintile,,,,,,,,,,,,
2002,Indirect migration background,5th Quintile,,,,,,,,,,,,
2003,No migration background,1st Quintile,975,6.06177,5.88866,6.23488,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2003,No migration background,2nd Quintile,1332,6.28699,6.15013,6.42386,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2003,No migration background,3rd Quintile,1506,6.18625,6.06195,6.31056,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2003,No migration background,4th Quintile,1711,6.44085,6.32420,6.55750,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,No migration background,5th Quintile,2220,6.12893,6.02600,6.23185,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2003,Direct migration background,1st Quintile,359,6.47754,6.20542,6.74965,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2003,Direct migration background,2nd Quintile,275,6.51531,6.20588,6.82474,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
2003,Direct migration background,3rd Quintile,225,6.51052,6.20874,6.81230,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2003,Direct migration background,4th Quintile,153,6.54769,6.19227,6.90312,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2003,Direct migration background,5th Quintile,129,6.65432,6.19687,7.11177,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
2003,Indirect migration background,1st Quintile,84,6.48266,5.93277,7.03255,5.00000,7.00000,8.13704,1.00000,10.00000,7.00000,5.00000,8.00000
2003,Indirect migration background,2nd Quintile,71,6.83552,6.27563,7.39540,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,7.00000
2003,Indirect migration background,3rd Quintile,68,6.05712,5.50355,6.61069,5.00000,5.00000,8.00000,0.50000,10.00000,5.00000,5.00000,8.00000
2003,Indirect migration background,4th Quintile,60,5.87213,5.38749,6.35676,5.00000,5.00000,7.00000,2.00000,10.00000,5.00000,5.00000,7.00000
2003,Indirect migration background,5th Quintile,56,6.61779,5.94714,7.28843,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
2004,No migration background,1st Quintile,474,6.04564,5.78659,6.30469,4.78683,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2004,No migration background,2nd Quintile,616,6.37133,6.16871,6.57395,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2004,No migration background,3rd Quintile,593,6.27145,6.05849,6.48442,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,7.00000
2004,No migration background,4th Quintile,703,6.41003,6.21354,6.60653,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,No migration background,5th Quintile,680,6.19655,5.99587,6.39723,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2004,Direct migration background,1st Quintile,202,6.42116,6.08834,6.75398,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2004,Direct migration background,2nd Quintile,172,6.16566,5.77183,6.55950,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2004,Direct migration background,3rd Quintile,118,6.69859,6.25973,7.13745,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
2004,Direct migration background,4th Quintile,82,5.55238,4.93958,6.16517,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2004,Direct migration background,5th Quintile,57,6.54271,5.80293,7.28249,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,5.97500,9.00000
2004,Indirect migration background,1st Quintile,65,6.78314,6.11123,7.45505,5.46178,7.00000,9.00000,0.15445,10.00000,7.00000,6.00000,8.00000
2004,Indirect migration background,2nd Quintile,54,5.91198,5.22604,6.59793,5.00000,7.00000,7.81325,0.78013,10.00000,7.00000,5.00000,7.00000
2004,Indirect migration background,3rd Quintile,38,5.85928,5.20165,6.51690,5.00000,5.35619,7.00000,2.00000,10.00000,6.00000,5.00000,7.00000
2004,Indirect migration background,4th Quintile,31,6.98066,6.15542,7.80589,5.00000,7.75752,9.00000,2.00000,10.00000,8.00000,5.00000,9.00000
2004,Indirect migration background,5th Quintile,,,,,,,,,,,,
2005,No migration background,1st Quintile,462,6.13763,5.85243,6.42283,4.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,7.00000
