year,age_gr,quintil_oecd,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,17-29 y.,1st Quintile,At least once per week,0.19226,127,759,0.16420,0.22031
1985,17-29 y.,1st Quintile,At least once per month,0.29859,186,759,0.26601,0.33117
1985,17-29 y.,1st Quintile,Seldom,0.29907,240,759,0.26647,0.33166
1985,17-29 y.,1st Quintile,Never,0.19439,206,759,0.16622,0.22256
1985,17-29 y.,2nd Quintile,At least once per week,0.26459,144,587,0.22887,0.30031
1985,17-29 y.,2nd Quintile,At least once per month,0.23876,131,587,0.20424,0.27328
1985,17-29 y.,2nd Quintile,Seldom,0.36935,191,587,0.33027,0.40842
1985,17-29 y.,2nd Quintile,Never,0.12693,121,587,0.09998,0.15389
1985,17-29 y.,3rd Quintile,At least once per week,0.27315,170,644,0.23871,0.30759
1985,17-29 y.,3rd Quintile,At least once per month,0.31972,185,644,0.28367,0.35577
1985,17-29 y.,3rd Quintile,Seldom,0.31631,209,644,0.28037,0.35226
1985,17-29 y.,3rd Quintile,Never,0.08471,80,644,0.06318,0.10623
1985,17-29 y.,4th Quintile,At least once per week,0.28220,173,628,0.24697,0.31743
1985,17-29 y.,4th Quintile,At least once per month,0.31309,189,628,0.27679,0.34939
1985,17-29 y.,4th Quintile,Seldom,0.32438,206,628,0.28774,0.36103
1985,17-29 y.,4th Quintile,Never,0.07700,60,628,0.05613,0.09787
1985,17-29 y.,5th Quintile,At least once per week,0.26331,132,459,0.22298,0.30365
1985,17-29 y.,5th Quintile,At least once per month,0.33144,159,459,0.28833,0.37455
1985,17-29 y.,5th Quintile,Seldom,0.34680,168,459,0.30321,0.39038
1985,30-45 y.,1st Quintile,At least once per month,0.09185,56,658,0.06976,0.11393
1985,30-45 y.,1st Quintile,Seldom,0.46184,247,658,0.42372,0.49996
1985,30-45 y.,1st Quintile,Never,0.41184,355,658,0.37420,0.44947
1985,30-45 y.,2nd Quintile,At least once per week,0.04924,35,734,0.03357,0.06490
1985,30-45 y.,2nd Quintile,At least once per month,0.10635,76,734,0.08404,0.12867
1985,30-45 y.,2nd Quintile,Seldom,0.47556,292,734,0.43940,0.51171
1985,30-45 y.,2nd Quintile,Never,0.36200,331,734,0.32720,0.39679
1985,30-45 y.,3rd Quintile,At least once per week,0.06919,42,643,0.04956,0.08882
1985,30-45 y.,3rd Quintile,At least once per month,0.10995,68,643,0.08575,0.13414
1985,30-45 y.,3rd Quintile,Seldom,0.48799,283,643,0.44932,0.52665
1985,30-45 y.,3rd Quintile,Never,0.32327,250,643,0.28709,0.35945
1985,30-45 y.,4th Quintile,At least once per week,0.04983,34,669,0.03333,0.06633
1985,30-45 y.,4th Quintile,At least once per month,0.13940,88,669,0.11313,0.16567
1985,30-45 y.,4th Quintile,Seldom,0.46432,291,669,0.42650,0.50214
1985,30-45 y.,4th Quintile,Never,0.33681,256,669,0.30096,0.37265
1985,30-45 y.,5th Quintile,At least once per week,0.07960,58,720,0.05981,0.09938
1985,30-45 y.,5th Quintile,At least once per month,0.18951,132,720,0.16087,0.21816
1985,30-45 y.,5th Quintile,Seldom,0.50407,354,720,0.46753,0.54062
1985,30-45 y.,5th Quintile,Never,0.21643,176,720,0.18633,0.24654
1985,46-65 y.,1st Quintile,Seldom,0.16572,90,516,0.13361,0.19784
1985,46-65 y.,1st Quintile,Never,0.79347,426,516,0.75851,0.82844
1985,46-65 y.,2nd Quintile,Seldom,0.27247,146,526,0.23439,0.31056
1985,46-65 y.,2nd Quintile,Never,0.65100,380,526,0.61023,0.69177
1985,46-65 y.,3rd Quintile,At least once per month,0.06266,39,646,0.04396,0.08137
1985,46-65 y.,3rd Quintile,Seldom,0.27249,174,646,0.23813,0.30686
1985,46-65 y.,3rd Quintile,Never,0.60436,433,646,0.56662,0.64210
1985,46-65 y.,4th Quintile,At least once per month,0.06110,45,699,0.04333,0.07887
1985,46-65 y.,4th Quintile,Seldom,0.29807,211,699,0.26414,0.33201
1985,46-65 y.,4th Quintile,Never,0.60800,443,699,0.57178,0.64422
1985,46-65 y.,5th Quintile,At least once per month,0.06390,59,754,0.04643,0.08137
1985,46-65 y.,5th Quintile,Seldom,0.34121,271,754,0.30734,0.37507
1985,46-65 y.,5th Quintile,Never,0.55300,424,754,0.51749,0.58851
1985,66 and older,1st Quintile,Never,0.91742,232,232,0.88193,0.95292
1985,66 and older,2nd Quintile,Never,0.91666,232,232,0.88102,0.95231
1985,66 and older,3rd Quintile,Never,0.86814,195,195,0.82053,0.91575
1985,66 and older,4th Quintile,Never,0.86280,170,170,0.81093,0.91467
1985,66 and older,5th Quintile,Never,0.87481,147,147,0.82113,0.92849
1986,17-29 y.,1st Quintile,At least once per week,0.17626,102,660,0.14717,0.20536
1986,17-29 y.,1st Quintile,At least once per month,0.32310,185,660,0.28740,0.35881
1986,17-29 y.,1st Quintile,Seldom,0.33033,208,660,0.29442,0.36624
