year,plb0021,age_gr,pgisced97,proportion,n,lower_confidence,upper_confidence
1985,Yes,18-29 y.,middle vocational,0.18470149253731344,14443,0.1783726995275121,0.19103028554711476
1985,Yes,30-45 y.,middle vocational,0.16977611940298507,14443,0.16365313324432376,0.17589910556164637
1985,Yes,46-65 y.,middle vocational,0.12313432835820895,14443,0.11777533186591055,0.12849332485050735
1985,Yes,18-29 y.,general elementary,0.11567164179104478,14443,0.11045552157990365,0.1208877620021859
1985,Yes,46-65 y.,general elementary,0.07835820895522388,14443,0.07397541861582604,0.08274099929462173
1985,Yes,30-45 y.,general elementary,0.07462686567164178,14443,0.07034105077582185,0.07891268056746172
1985,Yes,46-65 y.,inadequately,0.05037313432835821,14443,0.046806132357576434,0.05394013629913998
1985,Yes,30-45 y.,inadequately,0.048507462686567165,14443,0.045003702785038915,0.052011222588095415
1985,Yes,18-29 y.,inadequately,0.04291044776119403,14443,0.03960534340466896,0.0462155521177191
1985,Yes,30-45 y.,higher education,0.022388059701492536,14443,0.01997527348861169,0.02480084591437338
1985,Yes,30-45 y.,higher vocational,0.014925373134328358,14443,0.012947836531183317,0.0169029097374734
1985,Yes,18-29 y.,vocational + Abi,0.014925373134328358,14443,0.012947836531183317,0.0169029097374734
1985,Yes,46-65 y.,higher vocational,0.011194029850746268,14443,0.009478192426452009,0.012909867275040527
1985,Yes,18-29 y.,higher vocational,0.011194029850746268,14443,0.009478192426452009,0.012909867275040527
1985,Yes,30-45 y.,vocational + Abi,0.011194029850746268,14443,0.009478192426452009,0.012909867275040527
1985,Yes,46-65 y.,vocational + Abi,0.011194029850746268,14443,0.009478192426452009,0.012909867275040527
1985,Yes,18-29 y.,higher education,0.007462686567164179,14443,0.006059070316039084,0.008866302818289273
1985,Yes,46-65 y.,higher education,0.007462686567164179,14443,0.006059070316039084,0.008866302818289273
1985,No,30-45 y.,middle vocational,0.1663320618349729,14443,0.160258941297709,0.1724051823722368
1985,No,46-65 y.,middle vocational,0.13993174061433447,14443,0.13427388390767633,0.1455895973209926
1985,No,18-29 y.,middle vocational,0.13139931740614336,14443,0.1258895406385315,0.1369090941737552
1985,No,46-65 y.,general elementary,0.09435856253764305,14443,0.08959100254702881,0.09912612252825728
1985,No,18-29 y.,general elementary,0.07468379843404939,14443,0.0703964809207198,0.07897111594737898
1985,No,30-45 y.,general elementary,0.06303955029110621,14443,0.05907590713389787,0.06700319344831455
1985,No,66 and older,middle vocational,0.05029110620357358,14443,0.046726855758457635,0.05385535664868952
1985,No,66 and older,general elementary,0.041859064444890584,14443,0.03859290920994659,0.04512521967983458
1985,No,30-45 y.,higher education,0.03493274442882955,14443,0.03193825689660629,0.03792723196105281
1985,No,46-65 y.,inadequately,0.02901023890784983,14443,0.026273014880350855,0.03174746293534881
1985,No,30-45 y.,inadequately,0.02901023890784983,14443,0.026273014880350855,0.03174746293534881
1985,No,30-45 y.,higher vocational,0.02258582613932945,14443,0.020162651738117845,0.025009000540541056
1985,No,46-65 y.,higher education,0.02118048584621562,14443,0.01883222339269932,0.023528748299731922
1985,No,46-65 y.,higher vocational,0.018670949608512347,14443,0.01646336225798033,0.020878536959044364
1985,No,18-29 y.,inadequately,0.011945392491467578,14443,0.010173578807067457,0.013717206175867698
1985,No,18-29 y.,higher education,0.011543866693435054,14443,0.00980173204832712,0.013286001338542987
1985,No,18-29 y.,higher vocational,0.010439670748845614,14443,0.008782024310264131,0.012097317187427096
1985,No,18-29 y.,vocational + Abi,0.01013852640032122,14443,0.008504714727265534,0.011772338073376907
1985,No,18-29 y.,in school,0.00893394900622365,14443,0.007399330609403595,0.010468567403043706
1985,No,66 and older,higher vocational,0.00793013451114234,14443,0.006483566784385931,0.00937670223789875
1985,No,30-45 y.,vocational + Abi,0.00782975306163421,14443,0.006392297266594526,0.009267208856673894
1985,No,66 and older,higher education,0.0056213611724553305,14443,0.004402023466972753,0.006840698877937908
1985,No,46-65 y.,vocational + Abi,0.005420598273439069,14443,0.00422311154965929,0.006618084997218847
1985,No,66 and older,vocational + Abi,0.0015057217426219635,14443,0.0008733499104724981,0.002138093574771429
1985,No,66 and older,inadequately,0.0014053402931138326,14443,0.000794380353774804,0.002016300232452861
1986,Yes,18-29 y.,middle vocational,0.17227722772277226,13742,0.16596347616994797,0.17859097927559656
1986,Yes,30-45 y.,middle vocational,0.16831683168316833,13742,0.16206116170477256,0.1745725016615641
1986,Yes,18-29 y.,general elementary,0.13465346534653466,13742,0.1289461102246308,0.14036082046843854
1986,Yes,46-65 y.,middle vocational,0.12277227722772277,13742,0.11728524603611337,0.12825930841933217
1986,Yes,46-65 y.,general elementary,0.08712871287128712,13742,0.0824133347719441,0.09184409097063015
1986,Yes,30-45 y.,general elementary,0.07722772277227723,13742,0.07276433126237847,0.08169111428217599
1986,Yes,46-65 y.,inadequately,0.05742574257425743,13742,0.0535358088996224,0.061315676248892455
1986,Yes,30-45 y.,higher education,0.033663366336633666,13742,0.0306477638495076,0.03667896882375973
1986,Yes,30-45 y.,inadequately,0.033663366336633666,13742,0.0306477638495076,0.03667896882375973
1986,Yes,18-29 y.,inadequately,0.031683168316831684,13742,0.02875460821032403,0.03461172842333934
1986,Yes,46-65 y.,higher education,0.019801980198019802,13742,0.017472589587233085,0.02213137080880652
1986,Yes,18-29 y.,higher vocational,0.011881188118811881,13742,0.010069574323527607,0.013692801914096156
1986,Yes,30-45 y.,higher vocational,0.011881188118811881,13742,0.010069574323527607,0.013692801914096156
1986,Yes,18-29 y.,higher education,0.007920792079207921,13742,0.00643865429217865,0.009402929866237192
1986,Yes,18-29 y.,vocational + Abi,0.007920792079207921,13742,0.00643865429217865,0.009402929866237192
1986,Yes,46-65 y.,vocational + Abi,0.005940594059405941,13742,0.004655744715556065,0.0072254434032558166
1986,Yes,46-65 y.,higher vocational,0.005940594059405941,13742,0.004655744715556065,0.0072254434032558166
1986,Yes,30-45 y.,vocational + Abi,0.005940594059405941,13742,0.004655744715556065,0.0072254434032558166
1986,Yes,18-29 y.,in school,0.0039603960396039604,13742,0.002910276567677744,0.005010515511530177
1986,No,30-45 y.,middle vocational,0.16178169975837797,13742,0.15562462587019946,0.1679387736465565
1986,No,46-65 y.,middle vocational,0.14539342367895788,13742,0.139499743079262,0.15128710427865377
1986,No,18-29 y.,middle vocational,0.13467801239626012,13742,0.1289702180359613,0.14038580675655896
1986,No,46-65 y.,general elementary,0.09349721609412753,13742,0.08862961466152214,0.09836481752673293
1986,No,18-29 y.,general elementary,0.07689883391112512,13742,0.07244416299880306,0.08135350482344718
1986,No,30-45 y.,general elementary,0.05872465595125538,13742,0.05479368638769101,0.06265562551481975
1986,No,66 and older,middle vocational,0.0487446160310957,13742,0.04514428038749468,0.05234495167469672
1986,No,66 and older,general elementary,0.040655531043176804,13742,0.037353522395162944,0.043957539691190664
1986,No,30-45 y.,higher education,0.03718878033406871,13742,0.03402499041360562,0.040352570254531796
1986,No,46-65 y.,inadequately,0.028784536190776342,13742,0.025988978161750227,0.03158009421980246
1986,No,30-45 y.,inadequately,0.026788528206744405,13742,0.024088867808522048,0.029488188604966763
1986,No,46-65 y.,higher education,0.022586406135098224,13742,0.020102164402143068,0.02507064786805338
1986,No,30-45 y.,higher vocational,0.021640928668977835,13742,0.019208062696745267,0.024073794641210403
1986,No,46-65 y.,higher vocational,0.019539867633154743,13742,0.017225635723918706,0.02185409954239078
1986,No,18-29 y.,inadequately,0.012606366214938543,13742,0.01074096944568115,0.014471762984195937
1986,No,18-29 y.,vocational + Abi,0.010610358230906608,13742,0.008897269720208613,0.012323446741604604
1986,No,18-29 y.,higher vocational,0.009664880764786218,13742,0.008029117541930697,0.011300643987641738
1986,No,30-45 y.,vocational + Abi,0.009559827712995062,13742,0.00793289251311781,0.011186762912872314
1986,No,18-29 y.,higher education,0.0092446685576216,13742,0.007644521191726653,0.010844815923516545
1986,No,18-29 y.,in school,0.0092446685576216,13742,0.007644521191726653,0.010844815923516545
1986,No,66 and older,higher vocational,0.007563819728963126,13742,0.0061152047274862405,0.009012434730440012
1986,No,66 and older,higher education,0.00556781174493119,13742,0.004323695510255086,0.006811927979607294
1986,No,46-65 y.,vocational + Abi,0.005147599537766572,13742,0.003951099265016193,0.006344099810516951
1986,No,66 and older,inadequately,0.001996007984031936,13742,0.001249768239801621,0.002742247728262251
1986,No,66 and older,vocational + Abi,0.0018909549322407816,13742,0.0011645802741337397,0.0026173295903478234
1987,Yes,18-29 y.,middle vocational,0.1522633744855967,13496,0.1462018517956412,0.1583248971755522
1987,Yes,46-65 y.,middle vocational,0.14814814814814814,13496,0.1421546043117276,0.15414169198456867
1987,Yes,30-45 y.,middle vocational,0.12345679012345678,13496,0.11790672994615353,0.12900685030076003
1987,Yes,18-29 y.,general elementary,0.11316872427983539,13496,0.10782385304252928,0.1185135955171415
1987,Yes,46-65 y.,general elementary,0.1111111111111111,13496,0.10580891214585929,0.11641331007636292
1987,Yes,46-65 y.,inadequately,0.08024691358024691,13496,0.07566334923587478,0.08483047792461904
1987,Yes,30-45 y.,general elementary,0.07407407407407407,13496,0.06965557493636422,0.07849257321178392
1987,Yes,30-45 y.,inadequately,0.043209876543209874,13496,0.03977940839622276,0.04664034469019699
1987,Yes,18-29 y.,inadequately,0.03292181069958848,13496,0.02991139695892945,0.03593222444024751
1987,Yes,46-65 y.,higher education,0.02263374485596708,13496,0.02012439962582433,0.025143090086109827
1987,Yes,18-29 y.,vocational + Abi,0.02263374485596708,13496,0.02012439962582433,0.025143090086109827
1987,Yes,30-45 y.,higher education,0.018518518518518517,13496,0.01624395687351199,0.020793080163525046
1987,Yes,46-65 y.,higher vocational,0.01440329218106996,13496,0.012393116363960614,0.016413467998179304
1987,Yes,30-45 y.,higher vocational,0.0102880658436214,13496,0.008585614111468798,0.011990517575774
1987,Yes,18-29 y.,higher vocational,0.0102880658436214,13496,0.008585614111468798,0.011990517575774
1987,Yes,46-65 y.,vocational + Abi,0.00823045267489712,13496,0.006706151508028632,0.009754753841765608
1987,Yes,18-29 y.,higher education,0.00823045267489712,13496,0.006706151508028632,0.009754753841765608
1987,Yes,30-45 y.,vocational + Abi,0.006172839506172839,13496,0.004851387300911779,0.007494291711433899
1987,No,30-45 y.,middle vocational,0.16063919259882253,13496,0.15444401677901354,0.16683436841863153
1987,No,46-65 y.,middle vocational,0.14560555088309504,13496,0.1396548007974379,0.1515563009687522
1987,No,18-29 y.,middle vocational,0.13677460050462573,13496,0.13097739935976288,0.14257180164948857
1987,No,46-65 y.,general elementary,0.08999158957106812,13496,0.0851634790707894,0.09481970007134684
1987,No,18-29 y.,general elementary,0.07632464255677039,13496,0.07184497686432142,0.08080430824921936
1987,No,30-45 y.,general elementary,0.05782169890664424,13496,0.05388379141583123,0.06175960639745724
1987,No,66 and older,middle vocational,0.0515138772077376,13496,0.047784544360687124,0.05524321005478807
1987,No,66 and older,general elementary,0.041947014297729186,13496,0.03856481785884369,0.04532921073661468
1987,No,30-45 y.,higher education,0.0372161480235492,13496,0.03402252503663166,0.04040977101046674
1987,No,46-65 y.,inadequately,0.02943650126156434,13496,0.026584769921148787,0.032288232601979897
1987,No,30-45 y.,inadequately,0.02680824222035324,13496,0.024083114151231013,0.029533370289475464
1987,No,46-65 y.,higher education,0.022813288477712364,13496,0.020294241545235576,0.02533233541018915
1987,No,30-45 y.,higher vocational,0.022077375946173254,13496,0.01959835891801562,0.024556392974330887
1987,No,46-65 y.,higher vocational,0.019238856181665265,13496,0.01692132926795423,0.0215563830953763
1987,No,18-29 y.,in school,0.011354079058031959,13496,0.009566563284084405,0.013141594831979513
1987,No,18-29 y.,inadequately,0.011143818334735071,13496,0.009372742673787156,0.012914893995682986
1987,No,18-29 y.,vocational + Abi,0.009882253994953743,13496,0.008213374553154122,0.011551133436753364
1987,No,30-45 y.,vocational + Abi,0.0097771236333053,13496,0.008117056819682097,0.011437190446928501
1987,No,18-29 y.,higher education,0.00904121110176619,13496,0.007444248895319298,0.01063817330821308
1987,No,18-29 y.,higher vocational,0.008725820016820858,13496,0.007156709406861404,0.010294930626780312
1987,No,66 and older,higher vocational,0.007148864592094197,13496,0.005727471696203595,0.0085702574879848
1987,No,66 and older,higher education,0.005992430613961312,13496,0.004690313972428353,0.007294547255494272
1987,No,46-65 y.,vocational + Abi,0.004941126997476872,13496,0.003758110140291094,0.006124143854662649
1987,No,66 and older,vocational + Abi,0.0019974768713204374,13496,0.001244190281887856,0.002750763460753019
1987,No,66 and older,inadequately,0.0017872161480235493,13496,0.001074603313124887,0.0024998289829222115
1988,Yes,18-29 y.,middle vocational,0.16981132075471697,12817,0.16331100276347324,0.1763116387459607
1988,Yes,46-65 y.,middle vocational,0.15723270440251572,12817,0.1509305627810325,0.16353484602399893
1988,Yes,30-45 y.,middle vocational,0.1320754716981132,12817,0.126213888340836,0.13793705505539042
1988,Yes,18-29 y.,general elementary,0.12368972746331237,12817,0.11798994019562009,0.12938951473100466
1988,Yes,46-65 y.,general elementary,0.11949685534591195,12817,0.11388112076694161,0.1251125899248823
1988,Yes,46-65 y.,inadequately,0.07966457023060797,12817,0.07497677580147614,0.08435236465973979
1988,Yes,30-45 y.,general elementary,0.06708595387840671,12817,0.06275484107724764,0.07141706667956578
1988,Yes,18-29 y.,inadequately,0.033542976939203356,12817,0.030425846657400148,0.036660107221006565
