year,age_gr,quintil_oecd,plb0021,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,30-45 y.,1st Quintile,No,0.8668442077230359,14443,0.8613033382058273,0.8723850772402446
1985,30-45 y.,1st Quintile,Yes,0.13315579227696406,14443,0.12761492275975536,0.13869666179417275
1985,30-45 y.,2nd Quintile,No,0.922945205479452,14443,0.9185959476084207,0.9272944633504834
1985,30-45 y.,2nd Quintile,Yes,0.07705479452054795,14443,0.07270553664951657,0.08140405239157933
1985,30-45 y.,3rd Quintile,No,0.9396284829721362,14443,0.935744104873301,0.9435128610709714
1985,30-45 y.,3rd Quintile,Yes,0.06037151702786378,14443,0.05648713892902854,0.06425589512669902
1985,30-45 y.,4th Quintile,No,0.9696485623003195,14443,0.9668507139018032,0.9724464106988358
1985,30-45 y.,4th Quintile,Yes,0.03035143769968051,14443,0.027553589301164236,0.033149286098196784
1985,30-45 y.,5th Quintile,No,0.9733606557377049,14443,0.9707344664548739,0.9759868450205359
1985,30-45 y.,5th Quintile,Yes,0.02663934426229508,14443,0.02401315497946411,0.029265533545126052
1985,46-65 y.,1st Quintile,No,0.8857142857142857,14443,0.8805254470917441,0.8909031243368273
1985,46-65 y.,1st Quintile,Yes,0.11428571428571428,14443,0.10909687566317273,0.11947455290825583
1985,46-65 y.,2nd Quintile,No,0.9413369713506139,14443,0.9375044713442292,0.9451694713569986
1985,46-65 y.,2nd Quintile,Yes,0.058663028649386086,14443,0.05483052864300141,0.06249552865577076
1985,46-65 y.,3rd Quintile,No,0.9643410852713178,14443,0.9613167720960274,0.9673653984466082
1985,46-65 y.,3rd Quintile,Yes,0.03565891472868217,14443,0.032634601553391825,0.038683227903972515
1985,46-65 y.,4th Quintile,No,0.9656203288490284,14443,0.9626487899144656,0.9685918677835912
1985,46-65 y.,4th Quintile,Yes,0.0343796711509716,14443,0.03140813221640883,0.03735121008553437
1985,46-65 y.,5th Quintile,No,0.9751724137931035,14443,0.9726347427817963,0.9777100848044107
1985,46-65 y.,5th Quintile,Yes,0.02482758620689655,14443,0.022289915195589313,0.02736525721820379
1985,66 and older,1st Quintile,No,0.8878143133462283,14443,0.8826672778637256,0.892961348828731
1985,66 and older,1st Quintile,Yes,0.11218568665377177,14443,0.10703865117126901,0.11733272213627452
1985,66 and older,2nd Quintile,No,0.9395017793594306,14443,0.9356135894402094,0.9433899692786517
1985,66 and older,2nd Quintile,Yes,0.060498220640569395,14443,0.05661003072134822,0.06438641055979057
1985,66 and older,3rd Quintile,No,0.9537313432835821,14443,0.9503053710483959,0.9571573155187684
1985,66 and older,3rd Quintile,Yes,0.04626865671641791,14443,0.04284268448123164,0.04969462895160418
1985,66 and older,4th Quintile,No,0.9817927170868347,14443,0.979612198268424,0.9839732359052453
1985,66 and older,4th Quintile,Yes,0.018207282913165267,14443,0.016026764094754654,0.02038780173157588
1985,66 and older,5th Quintile,No,0.9794871794871794,14443,0.9771754371131264,0.9817989218612325
1985,66 and older,5th Quintile,Yes,0.020512820512820513,14443,0.018201078138767497,0.02282456288687353
1985,,1st Quintile,No,1.0,14443,1.0,1.0
1985,,2nd Quintile,No,1.0,14443,1.0,1.0
1985,,3rd Quintile,No,1.0,14443,1.0,1.0
1985,,4th Quintile,No,1.0,14443,1.0,1.0
1985,,5th Quintile,No,1.0,14443,1.0,1.0
1986,30-45 y.,1st Quintile,No,0.8690292758089369,13742,0.8633885444441014,0.8746700071737723
1986,30-45 y.,1st Quintile,Yes,0.13097072419106318,13742,0.12532999282622775,0.1366114555558986
1986,30-45 y.,2nd Quintile,No,0.925,13742,0.9205961491956967,0.9294038508043034
1986,30-45 y.,2nd Quintile,Yes,0.075,13742,0.07059614919569658,0.07940385080430341
1986,30-45 y.,3rd Quintile,No,0.9601328903654485,13742,0.9568617125815246,0.9634040681493723
1986,30-45 y.,3rd Quintile,Yes,0.03986710963455149,13742,0.03659593185062772,0.043138287418475266
1986,30-45 y.,4th Quintile,No,0.9634703196347032,13742,0.9603336180339657,0.9666070212354407
1986,30-45 y.,4th Quintile,Yes,0.0365296803652968,13742,0.033392978764559246,0.03966638196603436
1986,30-45 y.,5th Quintile,No,0.9716024340770791,13742,0.9688251778159848,0.9743796903381735
1986,30-45 y.,5th Quintile,Yes,0.028397565922920892,13742,0.025620309661826574,0.03117482218401521
1986,46-65 y.,1st Quintile,No,0.8877551020408163,13742,0.8824772040456053,0.8930330000360274
1986,46-65 y.,1st Quintile,Yes,0.11224489795918367,13742,0.10696699996397258,0.11752279595439477
1986,46-65 y.,2nd Quintile,No,0.9460269865067467,13742,0.9422489061103052,0.9498050669031881
1986,46-65 y.,2nd Quintile,Yes,0.053973013493253376,13742,0.05019493309681195,0.0577510938896948
1986,46-65 y.,3rd Quintile,No,0.959375,13742,0.9560741789150006,0.9626758210849994
1986,46-65 y.,3rd Quintile,Yes,0.040625,13742,0.03732417891500057,0.043925821084999435
1986,46-65 y.,4th Quintile,No,0.9589257503949447,13742,0.9556075056998228,0.9622439950900665
1986,46-65 y.,4th Quintile,Yes,0.04107424960505529,13742,0.037756004909933374,0.04439249430017721
1986,46-65 y.,5th Quintile,No,0.9821428571428571,13742,0.979928618544881,0.9843570957408332
1986,46-65 y.,5th Quintile,Yes,0.017857142857142856,13742,0.01564290425916673,0.020071381455118983
1986,66 and older,1st Quintile,No,0.8752293577981651,13742,0.869704154748506,0.8807545608478242
1986,66 and older,1st Quintile,Yes,0.12477064220183487,13742,0.11924543915217578,0.13029584525149396
1986,66 and older,2nd Quintile,No,0.9581749049429658,13742,0.95482777969529,0.9615220301906415
1986,66 and older,2nd Quintile,Yes,0.04182509505703422,13742,0.038477969809358435,0.04517222030471
1986,66 and older,3rd Quintile,No,0.9606557377049181,13742,0.9574051963694712,0.963906279040365
1986,66 and older,3rd Quintile,Yes,0.03934426229508197,13742,0.036093720959635055,0.04259480363052889
1986,66 and older,4th Quintile,No,0.9712328767123287,13742,0.9684381393299087,0.9740276140947487
1986,66 and older,4th Quintile,Yes,0.028767123287671233,13742,0.025972385905251232,0.03156186067009123
1986,66 and older,5th Quintile,No,0.9762532981530343,13742,0.9737075583900747,0.9787990379159939
1986,66 and older,5th Quintile,Yes,0.023746701846965697,13742,0.02120096208400607,0.026292441609925325
1986,,1st Quintile,No,1.0,13742,1.0,1.0
1986,,2nd Quintile,No,1.0,13742,1.0,1.0
1986,,3rd Quintile,No,1.0,13742,1.0,1.0
1986,,4th Quintile,No,1.0,13742,1.0,1.0
1986,,5th Quintile,No,1.0,13742,1.0,1.0
1987,30-45 y.,1st Quintile,No,0.8755905511811024,13496,0.8700221469767054,0.8811589553854994
1987,30-45 y.,1st Quintile,Yes,0.12440944881889764,13496,0.11884104461450071,0.12997785302329457
1987,30-45 y.,2nd Quintile,No,0.9412724306688418,13496,0.9373057045207367,0.9452391568169469
1987,30-45 y.,2nd Quintile,Yes,0.05872756933115824,13496,0.05476084318305316,0.06269429547926332
1987,30-45 y.,3rd Quintile,No,0.95,13496,0.9463229431758583,0.9536770568241416
1987,30-45 y.,3rd Quintile,Yes,0.05,13496,0.04632294317585833,0.05367705682414167
1987,30-45 y.,4th Quintile,No,0.9723076923076923,13496,0.9695392532251996,0.975076131390185
1987,30-45 y.,4th Quintile,Yes,0.027692307692307693,13496,0.024923868609815006,0.03046074677480038
1987,30-45 y.,5th Quintile,No,0.9728033472803347,13496,0.9700590965241308,0.9755475980365386
1987,30-45 y.,5th Quintile,Yes,0.027196652719665274,13496,0.02445240196346139,0.029940903475869158
1987,46-65 y.,1st Quintile,No,0.8985507246376812,13496,0.8934568375907475,0.9036446116846149
1987,46-65 y.,1st Quintile,Yes,0.10144927536231885,13496,0.09635538831538515,0.10654316240925255
