year,plb0021,migback,regtyp,proportion,n,lower_confidence,upper_confidence
1985,Yes,No migration background,Urban regions,0.40555555555555556,14443,0.3975478484542023,0.4135632626569088
1985,Yes,Direct migration background,Urban regions,0.3425925925925926,14443,0.33485272294245344,0.3503324622427318
1985,Yes,No migration background,Rural regions,0.18703703703703703,14443,0.18067748459533783,0.19339658947873622
1985,Yes,Direct migration background,Rural regions,0.053703703703703705,14443,0.05002713187685171,0.0573802755305557
1985,Yes,Indirect migration background,Urban regions,0.009259259259259259,14443,0.007697207216670955,0.010821311301847563
1985,Yes,Indirect migration background,Rural regions,0.001851851851851852,14443,0.0011506743245974728,0.002553029379106231
1985,No,No migration background,Urban regions,0.554506608367286,14443,0.5464007061226254,0.5626125106119467
1985,No,Direct migration background,Urban regions,0.2232932525091921,14443,0.21650131463746752,0.23008519038091668
1985,No,No migration background,Rural regions,0.1807612044122031,14443,0.17448517118612958,0.18703723763827665
1985,No,Direct migration background,Rural regions,0.03140216635198251,14443,0.02855784332417248,0.034246489379792536
1985,No,Indirect migration background,Urban regions,0.008744907085362219,14443,0.007226466926210345,0.010263347244514092
1985,No,Indirect migration background,Rural regions,0.001291861273973964,14443,0.0007060542157423348,0.0018776683322055932
1986,Yes,No migration background,Urban regions,0.40313111545988256,13742,0.3949296071554213,0.4113326237643438
1986,Yes,Direct migration background,Urban regions,0.34833659491193736,13742,0.3403705579527808,0.3563026318710939
1986,Yes,No migration background,Rural regions,0.18003913894324852,13742,0.17361505622686496,0.18646322165963208
1986,Yes,Direct migration background,Rural regions,0.05675146771037182,13742,0.05288305575164651,0.060619879669097126
1986,Yes,Indirect migration background,Urban regions,0.011741682974559686,13742,0.009940609154949756,0.013542756794169617
1986,No,No migration background,Urban regions,0.5507637950743012,13742,0.5424470925822918,0.5590804975663105
1986,No,Direct migration background,Urban regions,0.22383871973397068,13742,0.21686965188587487,0.2308077875820665
1986,No,No migration background,Rural regions,0.1790501922477398,13742,0.17263991522955557,0.18546046926592402
1986,No,Direct migration background,Rural regions,0.0331497454016419,13742,0.030156441540767954,0.03614304926251585
1986,No,Indirect migration background,Urban regions,0.011430946690221344,13742,0.00965358545267118,0.01320830792777151
