year,age_gr,sampreg,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,West,Full Time,0.45785,1569,3442,0.44120,0.47450
1984,17-29 y.,West,Part Time,0.20398,663,3442,0.19051,0.21744
1984,17-29 y.,West,Not Working,0.33817,1210,3442,0.32237,0.35398
1984,30-45 y.,West,Full Time,0.57215,2269,3906,0.55663,0.58766
1984,30-45 y.,West,Part Time,0.19222,707,3906,0.17986,0.20458
1984,30-45 y.,West,Not Working,0.23564,930,3906,0.22233,0.24895
1984,46-65 y.,West,Full Time,0.45357,1770,3556,0.43720,0.46993
1984,46-65 y.,West,Part Time,0.14158,475,3556,0.13012,0.15304
1984,46-65 y.,West,Not Working,0.40485,1311,3556,0.38872,0.42099
1984,66 and older,West,Part Time,0.03166,42,1245,0.02193,0.04139
1984,66 and older,West,Not Working,0.95497,1203,1245,0.94344,0.96649
1985,17-29 y.,West,Full Time,0.44603,1355,3140,0.42864,0.46342
1985,17-29 y.,West,Part Time,0.22302,680,3140,0.20846,0.23758
1985,17-29 y.,West,Not Working,0.33095,1105,3140,0.31449,0.34741
1985,30-45 y.,West,Full Time,0.56248,1971,3475,0.54599,0.57898
1985,30-45 y.,West,Part Time,0.21440,685,3475,0.20076,0.22805
1985,30-45 y.,West,Not Working,0.22311,819,3475,0.20927,0.23696
1985,46-65 y.,West,Full Time,0.44307,1606,3304,0.42613,0.46001
1985,46-65 y.,West,Part Time,0.14783,466,3304,0.13573,0.15994
1985,46-65 y.,West,Not Working,0.40910,1232,3304,0.39233,0.42587
1985,66 and older,West,Not Working,0.96512,1062,1062,0.95408,0.97616
1986,17-29 y.,West,Full Time,0.46553,1372,3056,0.44784,0.48321
1986,17-29 y.,West,Part Time,0.23159,679,3056,0.21663,0.24655
1986,17-29 y.,West,Not Working,0.30289,1005,3056,0.28659,0.31918
1986,30-45 y.,West,Full Time,0.56900,1861,3270,0.55202,0.58597
1986,30-45 y.,West,Part Time,0.21273,653,3270,0.19870,0.22675
1986,30-45 y.,West,Not Working,0.21828,756,3270,0.20412,0.23244
1986,46-65 y.,West,Full Time,0.45188,1589,3228,0.43470,0.46905
1986,46-65 y.,West,Part Time,0.14476,462,3228,0.13262,0.15690
1986,46-65 y.,West,Not Working,0.40336,1177,3228,0.38643,0.42029
1986,66 and older,West,Not Working,0.96689,989,989,0.95574,0.97805
1987,17-29 y.,West,Full Time,0.49211,1401,3011,0.47425,0.50997
1987,17-29 y.,West,Part Time,0.25313,716,3011,0.23760,0.26867
1987,17-29 y.,West,Not Working,0.25476,894,3011,0.23919,0.27032
