year,bula_h,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Schleswig-Holstein,Strongly agree,0.06026,45,653,0.04200,0.07853
2003,Schleswig-Holstein,Agree,0.27976,206,653,0.24531,0.31422
2003,Schleswig-Holstein,Disagree,0.37157,319,653,0.33448,0.40866
2003,Schleswig-Holstein,Strongly disagree,0.10057,83,653,0.07748,0.12366
2003,Hamburg,Agree,0.21545,64,273,0.16659,0.26431
2003,Hamburg,Disagree,0.41306,151,273,0.35455,0.47158
2003,Hamburg,Strongly disagree,0.16256,58,273,0.11871,0.20640
2003,Lower Saxony,Strongly agree,0.06127,132,1896,0.05048,0.07207
2003,Lower Saxony,Agree,0.26018,578,1896,0.24043,0.27993
2003,Lower Saxony,Disagree,0.39856,958,1896,0.37652,0.42060
2003,Lower Saxony,Strongly disagree,0.09931,228,1896,0.08584,0.11278
2003,Bremen,Agree,0.25977,48,162,0.19203,0.32751
2003,Bremen,Disagree,0.35445,69,162,0.28056,0.42834
2003,Bremen,Strongly disagree,0.20003,45,162,0.13824,0.26182
2003,North Rhine-Westphalia,Strongly agree,0.07489,389,4629,0.06730,0.08247
2003,North Rhine-Westphalia,Agree,0.26146,1469,4629,0.24880,0.27412
2003,North Rhine-Westphalia,Disagree,0.40033,2278,4629,0.38621,0.41445
2003,North Rhine-Westphalia,Strongly disagree,0.08661,493,4629,0.07851,0.09472
2003,Hesse,Strongly agree,0.09084,154,1490,0.07624,0.10543
2003,Hesse,Agree,0.28329,485,1490,0.26041,0.30618
2003,Hesse,Disagree,0.35560,696,1490,0.33128,0.37991
2003,Hesse,Strongly disagree,0.07879,155,1490,0.06511,0.09248
2003,"Rhineland-Palatinate, Saarland",Strongly agree,0.08174,126,1338,0.06706,0.09643
2003,"Rhineland-Palatinate, Saarland",Agree,0.26173,413,1338,0.23817,0.28529
2003,"Rhineland-Palatinate, Saarland",Disagree,0.38792,659,1338,0.36180,0.41404
2003,"Rhineland-Palatinate, Saarland",Strongly disagree,0.07110,140,1338,0.05732,0.08487
2003,Baden-Wuerttemberg,Strongly agree,0.06933,240,2676,0.05971,0.07896
2003,Baden-Wuerttemberg,Agree,0.27980,864,2676,0.26279,0.29681
2003,Baden-Wuerttemberg,Disagree,0.37492,1271,2676,0.35657,0.39326
2003,Baden-Wuerttemberg,Strongly disagree,0.07712,301,2676,0.06701,0.08723
2003,Bavaria,Strongly agree,0.05816,184,3104,0.04993,0.06640
2003,Bavaria,Agree,0.28369,1024,3104,0.26783,0.29955
2003,Bavaria,Disagree,0.41613,1614,3104,0.39878,0.43347
2003,Bavaria,Strongly disagree,0.07164,282,3104,0.06257,0.08071
2003,Berlin,Strongly agree,0.07567,60,823,0.05759,0.09375
2003,Berlin,Agree,0.26519,254,823,0.23501,0.29537
2003,Berlin,Disagree,0.40271,412,823,0.36918,0.43624
2003,Berlin,Strongly disagree,0.09537,97,823,0.07529,0.11545
2003,Brandenburg,Strongly agree,0.09232,85,938,0.07378,0.11085
2003,Brandenburg,Agree,0.33644,366,938,0.30619,0.36670
2003,Brandenburg,Disagree,0.39628,449,938,0.36496,0.42760
2003,Brandenburg,Strongly disagree,0.03959,38,938,0.02711,0.05208
2003,Mecklenburg-Western Pomerania,Strongly agree,0.11075,51,495,0.08308,0.13843
2003,Mecklenburg-Western Pomerania,Agree,0.31637,188,495,0.27536,0.35739
2003,Mecklenburg-Western Pomerania,Disagree,0.38404,256,495,0.34115,0.42693
2003,Saxony,Strongly agree,0.05442,99,1604,0.04331,0.06552
2003,Saxony,Agree,0.36879,653,1604,0.34517,0.39241
2003,Saxony,Disagree,0.38467,771,1604,0.36085,0.40848
2003,Saxony,Strongly disagree,0.04990,81,1604,0.03924,0.06056
2003,Saxony-Anhalt,Strongly agree,0.13526,121,929,0.11325,0.15726
2003,Saxony-Anhalt,Agree,0.34456,371,929,0.31399,0.37514
2003,Saxony-Anhalt,Disagree,0.34867,390,929,0.31801,0.37933
2003,Saxony-Anhalt,Strongly disagree,0.04005,47,929,0.02744,0.05267
2003,Thuringa,Strongly agree,0.13331,109,955,0.11174,0.15488
2003,Thuringa,Agree,0.30279,350,955,0.27364,0.33195
2003,Thuringa,Disagree,0.38932,446,955,0.35838,0.42027
2003,Thuringa,Strongly disagree,0.04309,50,955,0.03021,0.05598
2008,Schleswig-Holstein,Agree,0.22181,136,516,0.18593,0.25770
