year,age_gr,pgisced97,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Pre-primary Level,Agree,0.23135,146,588,0.19724,0.26546
2003,17-29 y.,Pre-primary Level,Disagree,0.56448,338,588,0.52436,0.60459
2003,17-29 y.,Pre-primary Level,Strongly disagree,0.14925,104,588,0.12042,0.17807
2003,17-29 y.,Lower Secondary Level,Strongly agree,0.10204,80,815,0.08125,0.12284
2003,17-29 y.,Lower Secondary Level,Agree,0.38337,298,815,0.34996,0.41677
2003,17-29 y.,Lower Secondary Level,Disagree,0.41509,367,815,0.38124,0.44894
2003,17-29 y.,Lower Secondary Level,Strongly disagree,0.08870,70,815,0.06917,0.10823
2003,17-29 y.,Upper Secondary Level,Strongly agree,0.07786,132,1746,0.06529,0.09043
2003,17-29 y.,Upper Secondary Level,Agree,0.32092,559,1746,0.29901,0.34282
2003,17-29 y.,Upper Secondary Level,Disagree,0.51098,893,1746,0.48753,0.53444
2003,17-29 y.,Upper Secondary Level,Strongly disagree,0.08806,162,1746,0.07476,0.10136
2003,17-29 y.,Post-secondary Non-tertiary Level,Agree,0.29383,94,243,0.23643,0.35122
2003,17-29 y.,Post-secondary Non-tertiary Level,Disagree,0.56090,149,243,0.49837,0.62343
2003,17-29 y.,First Stage of Tertiary Education,Disagree,0.58761,48,48,0.44688,0.72835
2003,17-29 y.,Second Stage of Tertiary Education,Agree,0.26091,61,172,0.19509,0.32673
2003,17-29 y.,Second Stage of Tertiary Education,Disagree,0.57402,111,172,0.49990,0.64814
2003,30-45 y.,Lower Secondary Level,Strongly agree,0.15468,69,434,0.12062,0.18874
2003,30-45 y.,Lower Secondary Level,Agree,0.40854,168,434,0.36223,0.45484
2003,30-45 y.,Lower Secondary Level,Disagree,0.33071,157,434,0.28639,0.37502
2003,30-45 y.,Lower Secondary Level,Strongly disagree,0.09733,40,434,0.06941,0.12525
2003,30-45 y.,Upper Secondary Level,Strongly agree,0.07984,295,3558,0.07093,0.08875
2003,30-45 y.,Upper Secondary Level,Agree,0.38618,1356,3558,0.37018,0.40218
2003,30-45 y.,Upper Secondary Level,Disagree,0.45657,1665,3558,0.44020,0.47294
2003,30-45 y.,Upper Secondary Level,Strongly disagree,0.06918,242,3558,0.06084,0.07752
2003,30-45 y.,Post-secondary Non-tertiary Level,Agree,0.30074,159,516,0.26114,0.34035
2003,30-45 y.,Post-secondary Non-tertiary Level,Disagree,0.57547,308,516,0.53278,0.61816
2003,30-45 y.,Post-secondary Non-tertiary Level,Strongly disagree,0.08474,49,516,0.06069,0.10879
2003,30-45 y.,First Stage of Tertiary Education,Strongly agree,0.05838,44,697,0.04096,0.07580
2003,30-45 y.,First Stage of Tertiary Education,Agree,0.34540,249,697,0.31007,0.38072
2003,30-45 y.,First Stage of Tertiary Education,Disagree,0.51247,354,697,0.47534,0.54961
2003,30-45 y.,First Stage of Tertiary Education,Strongly disagree,0.07833,50,697,0.05837,0.09830
2003,30-45 y.,Second Stage of Tertiary Education,Strongly agree,0.03862,59,1574,0.02910,0.04815
2003,30-45 y.,Second Stage of Tertiary Education,Agree,0.27198,387,1574,0.24999,0.29397
2003,30-45 y.,Second Stage of Tertiary Education,Disagree,0.53914,890,1574,0.51451,0.56378
2003,30-45 y.,Second Stage of Tertiary Education,Strongly disagree,0.14649,238,1574,0.12901,0.16396
2003,46-65 y.,Primary Level,Disagree,0.41759,41,41,0.26476,0.57042
2003,46-65 y.,Lower Secondary Level,Strongly agree,0.15566,107,685,0.12849,0.18283
2003,46-65 y.,Lower Secondary Level,Agree,0.33332,243,685,0.29800,0.36865
2003,46-65 y.,Lower Secondary Level,Disagree,0.42397,280,685,0.38693,0.46100
2003,46-65 y.,Lower Secondary Level,Strongly disagree,0.07559,55,685,0.05578,0.09540
2003,46-65 y.,Upper Secondary Level,Strongly agree,0.11240,396,3859,0.10243,0.12237
2003,46-65 y.,Upper Secondary Level,Agree,0.37393,1448,3859,0.35866,0.38920
2003,46-65 y.,Upper Secondary Level,Disagree,0.42508,1721,3859,0.40948,0.44068
2003,46-65 y.,Upper Secondary Level,Strongly disagree,0.07910,294,3859,0.07058,0.08761
2003,46-65 y.,Post-secondary Non-tertiary Level,Agree,0.31360,74,221,0.25229,0.37491
2003,46-65 y.,Post-secondary Non-tertiary Level,Disagree,0.48209,115,221,0.41606,0.54812
2003,46-65 y.,Post-secondary Non-tertiary Level,Strongly disagree,0.15296,32,221,0.10540,0.20053
2003,46-65 y.,First Stage of Tertiary Education,Strongly agree,0.07273,42,645,0.05267,0.09278
2003,46-65 y.,First Stage of Tertiary Education,Agree,0.36083,226,645,0.32374,0.39792
2003,46-65 y.,First Stage of Tertiary Education,Disagree,0.47075,316,645,0.43220,0.50930
2003,46-65 y.,First Stage of Tertiary Education,Strongly disagree,0.09307,61,645,0.07063,0.11551
2003,46-65 y.,Second Stage of Tertiary Education,Strongly agree,0.04593,63,1983,0.03671,0.05514
2003,46-65 y.,Second Stage of Tertiary Education,Agree,0.26179,493,1983,0.24244,0.28115
2003,46-65 y.,Second Stage of Tertiary Education,Disagree,0.54834,1177,1983,0.52644,0.57025
2003,46-65 y.,Second Stage of Tertiary Education,Strongly disagree,0.13278,250,1983,0.11784,0.14772
2003,66 and older,Lower Secondary Level,Strongly agree,0.13761,107,773,0.11331,0.16191
2003,66 and older,Lower Secondary Level,Agree,0.32130,268,773,0.28836,0.35424
2003,66 and older,Lower Secondary Level,Disagree,0.43776,333,773,0.40277,0.47276
2003,66 and older,Lower Secondary Level,Strongly disagree,0.08355,65,773,0.06403,0.10307
2003,66 and older,Upper Secondary Level,Strongly agree,0.10749,205,1873,0.09346,0.12153
2003,66 and older,Upper Secondary Level,Agree,0.32758,625,1873,0.30632,0.34884
2003,66 and older,Upper Secondary Level,Disagree,0.45874,863,1873,0.43617,0.48131
2003,66 and older,Upper Secondary Level,Strongly disagree,0.10014,180,1873,0.08654,0.11374
2003,66 and older,Post-secondary Non-tertiary Level,Agree,0.36937,32,75,0.25940,0.47934
2003,66 and older,Post-secondary Non-tertiary Level,Disagree,0.38079,43,75,0.27015,0.49143
2003,66 and older,First Stage of Tertiary Education,Agree,0.33694,86,196,0.27060,0.40328
2003,66 and older,First Stage of Tertiary Education,Disagree,0.45301,110,196,0.38314,0.52288
2003,66 and older,Second Stage of Tertiary Education,Strongly agree,0.08359,39,572,0.06089,0.10630
2003,66 and older,Second Stage of Tertiary Education,Agree,0.30945,164,572,0.27153,0.34736
2003,66 and older,Second Stage of Tertiary Education,Disagree,0.48098,288,572,0.43999,0.52196
2003,66 and older,Second Stage of Tertiary Education,Strongly disagree,0.12377,81,572,0.09676,0.15078
2008,17-29 y.,Pre-primary Level,Agree,0.14794,79,347,0.11053,0.18536
2008,17-29 y.,Pre-primary Level,Disagree,0.34531,207,347,0.29521,0.39541
2008,17-29 y.,Pre-primary Level,Strongly disagree,0.08908,61,347,0.05906,0.11909
2008,17-29 y.,Lower Secondary Level,Strongly agree,0.07830,35,535,0.05552,0.10109
2008,17-29 y.,Lower Secondary Level,Agree,0.33042,185,535,0.29052,0.37031
2008,17-29 y.,Lower Secondary Level,Disagree,0.42298,261,535,0.38108,0.46489
2008,17-29 y.,Lower Secondary Level,Strongly disagree,0.07910,54,535,0.05620,0.10199
2008,17-29 y.,Upper Secondary Level,Strongly agree,0.07285,87,1411,0.05928,0.08642
2008,17-29 y.,Upper Secondary Level,Agree,0.30736,436,1411,0.28328,0.33144
