year,age_gr,quintil_oecd,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,1st Quintile,Strongly agree,0.09353,73,855,0.07400,0.11306
2003,17-29 y.,1st Quintile,Agree,0.33361,296,855,0.30199,0.36524
2003,17-29 y.,1st Quintile,Disagree,0.43541,385,855,0.40216,0.46867
2003,17-29 y.,1st Quintile,Strongly disagree,0.12537,101,855,0.10316,0.14758
2003,17-29 y.,2nd Quintile,Strongly agree,0.08912,72,768,0.06895,0.10928
2003,17-29 y.,2nd Quintile,Agree,0.32808,245,768,0.29485,0.36130
2003,17-29 y.,2nd Quintile,Disagree,0.49392,386,768,0.45854,0.52930
2003,17-29 y.,2nd Quintile,Strongly disagree,0.08512,65,768,0.06537,0.10487
2003,17-29 y.,3rd Quintile,Strongly agree,0.07522,56,753,0.05637,0.09407
2003,17-29 y.,3rd Quintile,Agree,0.32323,247,753,0.28980,0.35666
2003,17-29 y.,3rd Quintile,Disagree,0.52372,392,753,0.48802,0.55942
2003,17-29 y.,3rd Quintile,Strongly disagree,0.07061,58,753,0.05230,0.08892
2003,17-29 y.,4th Quintile,Strongly agree,0.04203,33,793,0.02805,0.05600
2003,17-29 y.,4th Quintile,Agree,0.29690,245,793,0.26508,0.32872
2003,17-29 y.,4th Quintile,Disagree,0.54091,421,793,0.50621,0.57562
2003,17-29 y.,4th Quintile,Strongly disagree,0.11980,94,793,0.09718,0.14241
2003,17-29 y.,5th Quintile,Strongly agree,0.04722,44,818,0.03267,0.06176
2003,17-29 y.,5th Quintile,Agree,0.27503,227,818,0.24441,0.30565
2003,17-29 y.,5th Quintile,Disagree,0.54873,431,818,0.51460,0.58285
2003,17-29 y.,5th Quintile,Strongly disagree,0.12645,116,818,0.10366,0.14924
2003,30-45 y.,1st Quintile,Strongly agree,0.11006,121,945,0.09009,0.13002
2003,30-45 y.,1st Quintile,Agree,0.39303,378,945,0.36187,0.42418
2003,30-45 y.,1st Quintile,Disagree,0.40267,376,945,0.37139,0.43396
2003,30-45 y.,1st Quintile,Strongly disagree,0.07468,70,945,0.05791,0.09145
2003,30-45 y.,2nd Quintile,Strongly agree,0.08431,111,1250,0.06890,0.09972
2003,30-45 y.,2nd Quintile,Agree,0.39447,478,1250,0.36737,0.42158
2003,30-45 y.,2nd Quintile,Disagree,0.45661,586,1250,0.42899,0.48424
2003,30-45 y.,2nd Quintile,Strongly disagree,0.06073,75,1250,0.04749,0.07398
2003,30-45 y.,3rd Quintile,Strongly agree,0.07174,101,1366,0.05805,0.08543
2003,30-45 y.,3rd Quintile,Agree,0.36115,487,1366,0.33567,0.38664
2003,30-45 y.,3rd Quintile,Disagree,0.47735,663,1366,0.45085,0.50385
2003,30-45 y.,3rd Quintile,Strongly disagree,0.08515,115,1366,0.07034,0.09996
2003,30-45 y.,4th Quintile,Strongly agree,0.06263,94,1488,0.05032,0.07495
2003,30-45 y.,4th Quintile,Agree,0.32464,492,1488,0.30084,0.34844
2003,30-45 y.,4th Quintile,Disagree,0.50088,756,1488,0.47546,0.52629
2003,30-45 y.,4th Quintile,Strongly disagree,0.11012,146,1488,0.09421,0.12603
2003,30-45 y.,5th Quintile,Strongly agree,0.04574,90,1854,0.03623,0.05526
2003,30-45 y.,5th Quintile,Agree,0.30558,517,1854,0.28460,0.32655
2003,30-45 y.,5th Quintile,Disagree,0.53754,1029,1854,0.51484,0.56024
2003,30-45 y.,5th Quintile,Strongly disagree,0.10350,218,1854,0.08963,0.11737
2003,46-65 y.,1st Quintile,Strongly agree,0.18090,155,874,0.15536,0.20643
2003,46-65 y.,1st Quintile,Agree,0.38143,352,874,0.34921,0.41366
2003,46-65 y.,1st Quintile,Disagree,0.35336,309,874,0.32165,0.38507
2003,46-65 y.,1st Quintile,Strongly disagree,0.07004,58,874,0.05311,0.08697
2003,46-65 y.,2nd Quintile,Strongly agree,0.13142,125,966,0.11011,0.15274
2003,46-65 y.,2nd Quintile,Agree,0.37551,375,966,0.34495,0.40606
2003,46-65 y.,2nd Quintile,Disagree,0.42648,412,966,0.39527,0.45768
2003,46-65 y.,2nd Quintile,Strongly disagree,0.06322,54,966,0.04786,0.07857
2003,46-65 y.,3rd Quintile,Strongly agree,0.09103,109,1227,0.07493,0.10714
2003,46-65 y.,3rd Quintile,Agree,0.34567,427,1227,0.31905,0.37229
2003,46-65 y.,3rd Quintile,Disagree,0.46676,591,1227,0.43883,0.49469
2003,46-65 y.,3rd Quintile,Strongly disagree,0.08671,100,1227,0.07096,0.10246
2003,46-65 y.,4th Quintile,Strongly agree,0.09700,129,1560,0.08231,0.11169
2003,46-65 y.,4th Quintile,Agree,0.35849,564,1560,0.33469,0.38230
2003,46-65 y.,4th Quintile,Disagree,0.44381,733,1560,0.41915,0.46847
2003,46-65 y.,4th Quintile,Strongly disagree,0.09051,134,1560,0.07627,0.10476
2003,46-65 y.,5th Quintile,Strongly agree,0.04988,122,2883,0.04193,0.05783
2003,46-65 y.,5th Quintile,Agree,0.29465,797,2883,0.27801,0.31130
2003,46-65 y.,5th Quintile,Disagree,0.52195,1612,2883,0.50372,0.54019
2003,46-65 y.,5th Quintile,Strongly disagree,0.12354,352,2883,0.11153,0.13555
2003,66 and older,1st Quintile,Strongly agree,0.13695,101,691,0.11130,0.16260
2003,66 and older,1st Quintile,Agree,0.34256,245,691,0.30715,0.37797
2003,66 and older,1st Quintile,Disagree,0.41828,278,691,0.38147,0.45509
2003,66 and older,1st Quintile,Strongly disagree,0.09460,67,691,0.07276,0.11644
2003,66 and older,2nd Quintile,Strongly agree,0.11811,105,861,0.09654,0.13968
2003,66 and older,2nd Quintile,Agree,0.35352,315,861,0.32156,0.38547
2003,66 and older,2nd Quintile,Disagree,0.43531,380,861,0.40217,0.46844
2003,66 and older,2nd Quintile,Strongly disagree,0.07545,61,861,0.05780,0.09310
2003,66 and older,3rd Quintile,Strongly agree,0.11660,86,763,0.09381,0.13939
