year,age_gr,regtyp,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Urban regions,Strongly agree,0.07332,182,2602,0.06330,0.08334
2003,17-29 y.,Urban regions,Agree,0.30809,783,2602,0.29035,0.32583
2003,17-29 y.,Urban regions,Disagree,0.50367,1317,2602,0.48446,0.52289
2003,17-29 y.,Urban regions,Strongly disagree,0.10871,320,2602,0.09675,0.12068
2003,17-29 y.,Rural regions,Strongly agree,0.07147,96,1388,0.05792,0.08503
2003,17-29 y.,Rural regions,Agree,0.33015,477,1388,0.30540,0.35490
2003,17-29 y.,Rural regions,Disagree,0.49469,701,1388,0.46838,0.52101
2003,17-29 y.,Rural regions,Strongly disagree,0.09875,114,1388,0.08305,0.11445
2003,30-45 y.,Urban regions,Strongly agree,0.07233,356,4650,0.06488,0.07977
2003,30-45 y.,Urban regions,Agree,0.33872,1499,4650,0.32511,0.35232
2003,30-45 y.,Urban regions,Disagree,0.48570,2324,4650,0.47134,0.50007
2003,30-45 y.,Urban regions,Strongly disagree,0.09625,471,4650,0.08777,0.10473
2003,30-45 y.,Rural regions,Strongly agree,0.07346,161,2253,0.06269,0.08424
2003,30-45 y.,Rural regions,Agree,0.38282,853,2253,0.36274,0.40289
2003,30-45 y.,Rural regions,Disagree,0.46601,1086,2253,0.44541,0.48661
2003,30-45 y.,Rural regions,Strongly disagree,0.07119,153,2253,0.06057,0.08181
2003,46-65 y.,Urban regions,Strongly agree,0.09881,416,5006,0.09054,0.10708
2003,46-65 y.,Urban regions,Agree,0.33581,1586,5006,0.32272,0.34889
2003,46-65 y.,Urban regions,Disagree,0.45703,2477,5006,0.44322,0.47083
2003,46-65 y.,Urban regions,Strongly disagree,0.09919,527,5006,0.09090,0.10747
2003,46-65 y.,Rural regions,Strongly agree,0.10250,224,2505,0.09062,0.11438
2003,46-65 y.,Rural regions,Agree,0.36058,930,2505,0.34177,0.37939
2003,46-65 y.,Rural regions,Disagree,0.44852,1180,2505,0.42904,0.46800
2003,46-65 y.,Rural regions,Strongly disagree,0.07766,171,2505,0.06718,0.08815
2003,66 and older,Urban regions,Strongly agree,0.10928,250,2380,0.09674,0.12181
2003,66 and older,Urban regions,Agree,0.31540,754,2380,0.29673,0.33408
2003,66 and older,Urban regions,Disagree,0.45051,1089,2380,0.43052,0.47051
2003,66 and older,Urban regions,Strongly disagree,0.11540,287,2380,0.10256,0.12824
2003,66 and older,Rural regions,Strongly agree,0.10886,137,1237,0.09150,0.12623
2003,66 and older,Rural regions,Agree,0.35691,451,1237,0.33020,0.38362
2003,66 and older,Rural regions,Disagree,0.45213,565,1237,0.42439,0.47988
2003,66 and older,Rural regions,Strongly disagree,0.07075,84,1237,0.05645,0.08504
2008,17-29 y.,Urban regions,Strongly agree,0.05162,107,2083,0.04211,0.06112
2008,17-29 y.,Urban regions,Agree,0.27579,592,2083,0.25660,0.29499
2008,17-29 y.,Urban regions,Disagree,0.48542,1095,2083,0.46395,0.50688
2008,17-29 y.,Urban regions,Strongly disagree,0.11177,289,2083,0.09824,0.12531
2008,17-29 y.,Rural regions,Strongly agree,0.07277,65,1063,0.05714,0.08839
2008,17-29 y.,Rural regions,Agree,0.31157,345,1063,0.28371,0.33942
2008,17-29 y.,Rural regions,Disagree,0.45399,556,1063,0.42404,0.48393
2008,17-29 y.,Rural regions,Strongly disagree,0.08436,97,1063,0.06764,0.10107
2008,30-45 y.,Urban regions,Strongly agree,0.07028,234,3436,0.06173,0.07883
2008,30-45 y.,Urban regions,Agree,0.33144,1043,3436,0.31569,0.34718
2008,30-45 y.,Urban regions,Disagree,0.48665,1758,3436,0.46994,0.50337
2008,30-45 y.,Urban regions,Strongly disagree,0.10826,401,3436,0.09787,0.11865
2008,30-45 y.,Rural regions,Strongly agree,0.07356,109,1718,0.06122,0.08591
2008,30-45 y.,Rural regions,Agree,0.39745,665,1718,0.37430,0.42060
2008,30-45 y.,Rural regions,Disagree,0.46210,833,1718,0.43852,0.48568
2008,30-45 y.,Rural regions,Strongly disagree,0.06242,111,1718,0.05098,0.07387
2008,46-65 y.,Urban regions,Strongly agree,0.08723,300,4312,0.07881,0.09565
2008,46-65 y.,Urban regions,Agree,0.34800,1417,4312,0.33378,0.36222
2008,46-65 y.,Urban regions,Disagree,0.46439,2116,4312,0.44951,0.47928
2008,46-65 y.,Urban regions,Strongly disagree,0.09478,479,4312,0.08603,0.10352
2008,46-65 y.,Rural regions,Strongly agree,0.08891,176,2357,0.07741,0.10040
2008,46-65 y.,Rural regions,Agree,0.37883,880,2357,0.35924,0.39842
2008,46-65 y.,Rural regions,Disagree,0.45705,1118,2357,0.43694,0.47717
2008,46-65 y.,Rural regions,Strongly disagree,0.07074,183,2357,0.06038,0.08109
2008,66 and older,Urban regions,Strongly agree,0.09625,255,2779,0.08528,0.10721
2008,66 and older,Urban regions,Agree,0.33457,903,2779,0.31703,0.35212
2008,66 and older,Urban regions,Disagree,0.43523,1255,2779,0.41679,0.45366
2008,66 and older,Urban regions,Strongly disagree,0.12147,366,2779,0.10933,0.13362
2008,66 and older,Rural regions,Strongly agree,0.09030,143,1484,0.07571,0.10489
2008,66 and older,Rural regions,Agree,0.34371,487,1484,0.31954,0.36788
2008,66 and older,Rural regions,Disagree,0.46883,735,1484,0.44343,0.49423
2008,66 and older,Rural regions,Strongly disagree,0.08294,119,1484,0.06891,0.09698
2013,17-29 y.,Urban regions,Strongly agree,0.04080,121,2317,0.03274,0.04886
2013,17-29 y.,Urban regions,Agree,0.18729,608,2317,0.17140,0.20318
2013,17-29 y.,Urban regions,Disagree,0.40123,1271,2317,0.38127,0.42119
2013,17-29 y.,Urban regions,Strongly disagree,0.10052,317,2317,0.08828,0.11277
2013,17-29 y.,Rural regions,Strongly agree,0.03308,71,1238,0.02311,0.04305
2013,17-29 y.,Rural regions,Agree,0.25408,379,1238,0.22982,0.27834
2013,17-29 y.,Rural regions,Disagree,0.40893,647,1238,0.38153,0.43633
2013,17-29 y.,Rural regions,Strongly disagree,0.09526,141,1238,0.07890,0.11162
2013,30-45 y.,Urban regions,Strongly agree,0.04251,294,5109,0.03697,0.04804
2013,30-45 y.,Urban regions,Agree,0.21149,1331,5109,0.20029,0.22269
2013,30-45 y.,Urban regions,Disagree,0.45841,2848,5109,0.44474,0.47207
2013,30-45 y.,Urban regions,Strongly disagree,0.09740,636,5109,0.08927,0.10553
2013,30-45 y.,Rural regions,Strongly agree,0.05481,211,2859,0.04646,0.06315
2013,30-45 y.,Rural regions,Agree,0.30261,911,2859,0.28577,0.31945
2013,30-45 y.,Rural regions,Disagree,0.45424,1487,2859,0.43598,0.47249
2013,30-45 y.,Rural regions,Strongly disagree,0.07571,250,2859,0.06602,0.08541
2013,46-65 y.,Urban regions,Strongly agree,0.06175,350,5531,0.05540,0.06809
2013,46-65 y.,Urban regions,Agree,0.30757,1646,5531,0.29540,0.31973
2013,46-65 y.,Urban regions,Disagree,0.46419,2860,5531,0.45104,0.47733
2013,46-65 y.,Urban regions,Strongly disagree,0.09542,675,5531,0.08767,0.10316
2013,46-65 y.,Rural regions,Strongly agree,0.06974,258,3424,0.06120,0.07827
2013,46-65 y.,Rural regions,Agree,0.34704,1166,3424,0.33109,0.36299
2013,46-65 y.,Rural regions,Disagree,0.47903,1722,3424,0.46229,0.49577
2013,46-65 y.,Rural regions,Strongly disagree,0.06567,278,3424,0.05737,0.07397
2013,66 and older,Urban regions,Strongly agree,0.07908,221,3152,0.06966,0.08850
2013,66 and older,Urban regions,Agree,0.32261,994,3152,0.30629,0.33893
2013,66 and older,Urban regions,Disagree,0.46751,1551,3152,0.45009,0.48493
2013,66 and older,Urban regions,Strongly disagree,0.11367,386,3152,0.10259,0.12476
2013,66 and older,Rural regions,Strongly agree,0.10625,155,1764,0.09186,0.12063
2013,66 and older,Rural regions,Agree,0.32624,584,1764,0.30435,0.34813
2013,66 and older,Rural regions,Disagree,0.47547,866,1764,0.45216,0.49879
2013,66 and older,Rural regions,Strongly disagree,0.07968,159,1764,0.06704,0.09232
2018,17-29 y.,Urban regions,Strongly agree,0.05697,359,3622,0.04942,0.06452
2018,17-29 y.,Urban regions,Agree,0.26580,1059,3622,0.25141,0.28019
2018,17-29 y.,Urban regions,Disagree,0.47207,1649,3622,0.45581,0.48833
2018,17-29 y.,Urban regions,Strongly disagree,0.13414,555,3622,0.12304,0.14524
2018,17-29 y.,Rural regions,Strongly agree,0.04951,136,1626,0.03896,0.06006
2018,17-29 y.,Rural regions,Agree,0.28754,502,1626,0.26553,0.30954
2018,17-29 y.,Rural regions,Disagree,0.48697,788,1626,0.46266,0.51127
2018,17-29 y.,Rural regions,Strongly disagree,0.08827,200,1626,0.07448,0.10206
2018,30-45 y.,Urban regions,Strongly agree,0.05929,539,5607,0.05311,0.06547
2018,30-45 y.,Urban regions,Agree,0.27067,1686,5607,0.25904,0.28230
2018,30-45 y.,Urban regions,Disagree,0.50921,2557,5607,0.49613,0.52230
2018,30-45 y.,Urban regions,Strongly disagree,0.14978,825,5607,0.14044,0.15912
2018,30-45 y.,Rural regions,Strongly agree,0.06744,265,2635,0.05787,0.07702
2018,30-45 y.,Rural regions,Agree,0.27440,799,2635,0.25736,0.29144
2018,30-45 y.,Rural regions,Disagree,0.55408,1307,2635,0.53510,0.57306
2018,30-45 y.,Rural regions,Strongly disagree,0.09514,264,2635,0.08393,0.10634
2018,46-65 y.,Urban regions,Strongly agree,0.06439,465,6456,0.05840,0.07038
2018,46-65 y.,Urban regions,Agree,0.28956,1781,6456,0.27849,0.30062
2018,46-65 y.,Urban regions,Disagree,0.50934,3271,6456,0.49715,0.52154
2018,46-65 y.,Urban regions,Strongly disagree,0.13273,939,6456,0.12445,0.14101
2018,46-65 y.,Rural regions,Strongly agree,0.06801,254,3684,0.05988,0.07614
2018,46-65 y.,Rural regions,Agree,0.32977,1156,3684,0.31459,0.34495
2018,46-65 y.,Rural regions,Disagree,0.51729,1927,3684,0.50116,0.53343
2018,46-65 y.,Rural regions,Strongly disagree,0.08193,347,3684,0.07308,0.09079
2018,66 and older,Urban regions,Strongly agree,0.06803,187,3151,0.05923,0.07682
2018,66 and older,Urban regions,Agree,0.28681,886,3151,0.27102,0.30261
2018,66 and older,Urban regions,Disagree,0.52426,1684,3151,0.50682,0.54170
2018,66 and older,Urban regions,Strongly disagree,0.11423,394,3151,0.10313,0.12534
2018,66 and older,Rural regions,Strongly agree,0.06516,107,1832,0.05386,0.07647
2018,66 and older,Rural regions,Agree,0.31540,588,1832,0.29412,0.33669
2018,66 and older,Rural regions,Disagree,0.48342,937,1832,0.46053,0.50631
2018,66 and older,Rural regions,Strongly disagree,0.12946,200,1832,0.11409,0.14484
