year,age_gr,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Strongly agree,0.07273,278,3990,0.06467,0.08079
2003,17-29 y.,Agree,0.31515,1260,3990,0.30073,0.32957
2003,17-29 y.,Disagree,0.50080,2018,3990,0.48528,0.51632
2003,17-29 y.,Strongly disagree,0.10553,434,3990,0.09599,0.11506
2003,30-45 y.,Strongly agree,0.07268,517,6903,0.06656,0.07881
2003,30-45 y.,Agree,0.35248,2352,6903,0.34121,0.36375
2003,30-45 y.,Disagree,0.47956,3410,6903,0.46777,0.49134
2003,30-45 y.,Strongly disagree,0.08843,624,6903,0.08173,0.09513
2003,46-65 y.,Strongly agree,0.09999,640,7511,0.09320,0.10677
2003,46-65 y.,Agree,0.34371,2516,7511,0.33297,0.35445
2003,46-65 y.,Disagree,0.45431,3657,7511,0.44305,0.46557
2003,46-65 y.,Strongly disagree,0.09232,698,7511,0.08577,0.09887
2003,66 and older,Strongly agree,0.10914,387,3617,0.09898,0.11931
2003,66 and older,Agree,0.32879,1205,3617,0.31348,0.34410
2003,66 and older,Disagree,0.45104,1654,3617,0.43482,0.46726
2003,66 and older,Strongly disagree,0.10100,371,3617,0.09118,0.11082
2008,17-29 y.,Strongly agree,0.05856,172,3146,0.05035,0.06677
2008,17-29 y.,Agree,0.28754,937,3146,0.27172,0.30336
2008,17-29 y.,Disagree,0.47510,1651,3146,0.45764,0.49255
2008,17-29 y.,Strongly disagree,0.10277,386,3146,0.09216,0.11338
2008,30-45 y.,Strongly agree,0.07127,343,5154,0.06424,0.07829
2008,30-45 y.,Agree,0.35129,1708,5154,0.33826,0.36432
2008,30-45 y.,Disagree,0.47927,2591,5154,0.46563,0.49291
2008,30-45 y.,Strongly disagree,0.09448,512,5154,0.08649,0.10246
2008,46-65 y.,Strongly agree,0.08779,476,6669,0.08099,0.09458
2008,46-65 y.,Agree,0.35826,2297,6669,0.34675,0.36977
2008,46-65 y.,Disagree,0.46195,3234,6669,0.44999,0.47392
2008,46-65 y.,Strongly disagree,0.08678,662,6669,0.08002,0.09353
2008,66 and older,Strongly agree,0.09431,398,4263,0.08554,0.10309
2008,66 and older,Agree,0.33754,1390,4263,0.32334,0.35174
2008,66 and older,Disagree,0.44615,1990,4263,0.43122,0.46107
2008,66 and older,Strongly disagree,0.10896,485,4263,0.09960,0.11831
2013,17-29 y.,Strongly agree,0.03839,192,3555,0.03207,0.04471
2013,17-29 y.,Agree,0.20814,987,3555,0.19479,0.22148
2013,17-29 y.,Disagree,0.40363,1918,3555,0.38750,0.41976
2013,17-29 y.,Strongly disagree,0.09888,458,3555,0.08907,0.10869
2013,30-45 y.,Strongly agree,0.04609,505,7968,0.04148,0.05069
2013,30-45 y.,Agree,0.23802,2242,7968,0.22867,0.24737
2013,30-45 y.,Disagree,0.45719,4335,7968,0.44626,0.46813
2013,30-45 y.,Strongly disagree,0.09109,886,7968,0.08477,0.09741
2013,46-65 y.,Strongly agree,0.06469,608,8955,0.05960,0.06979
2013,46-65 y.,Agree,0.32212,2812,8955,0.31244,0.33180
2013,46-65 y.,Disagree,0.46966,4582,8955,0.45932,0.48000
2013,46-65 y.,Strongly disagree,0.08445,953,8955,0.07869,0.09021
2013,66 and older,Strongly agree,0.08788,376,4916,0.07996,0.09579
2013,66 and older,Agree,0.32378,1578,4916,0.31070,0.33687
2013,66 and older,Disagree,0.47009,2417,4916,0.45614,0.48404
2013,66 and older,Strongly disagree,0.10267,545,4916,0.09418,0.11115
2018,17-29 y.,Strongly agree,0.05489,495,5248,0.04873,0.06106
2018,17-29 y.,Agree,0.27185,1561,5248,0.25981,0.28389
2018,17-29 y.,Disagree,0.47621,2437,5248,0.46270,0.48973
2018,17-29 y.,Strongly disagree,0.12138,755,5248,0.11254,0.13022
2018,30-45 y.,Strongly agree,0.06159,804,8242,0.05640,0.06678
2018,30-45 y.,Agree,0.27172,2485,8242,0.26212,0.28133
2018,30-45 y.,Disagree,0.52187,3864,8242,0.51108,0.53265
2018,30-45 y.,Strongly disagree,0.13437,1089,8242,0.12700,0.14173
2018,46-65 y.,Strongly agree,0.06563,719,10140,0.06081,0.07045
2018,46-65 y.,Agree,0.30330,2937,10140,0.29435,0.31224
2018,46-65 y.,Disagree,0.51206,5198,10140,0.50233,0.52179
2018,46-65 y.,Strongly disagree,0.11538,1286,10140,0.10916,0.12160
2018,66 and older,Strongly agree,0.06709,294,4983,0.06015,0.07404
2018,66 and older,Agree,0.29610,1474,4983,0.28342,0.30878
2018,66 and older,Disagree,0.51099,2621,4983,0.49711,0.52487
2018,66 and older,Strongly disagree,0.11918,594,4983,0.11019,0.12818
