year,quintil_oecd,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,1st Quintile,Strongly agree,0.10393,450,3365,0.09362,0.11424
2003,1st Quintile,Agree,0.28710,1271,3365,0.27181,0.30238
2003,1st Quintile,Disagree,0.31724,1348,3365,0.30151,0.33296
2003,1st Quintile,Strongly disagree,0.07148,296,3365,0.06278,0.08019
2003,2nd Quintile,Strongly agree,0.08452,413,3845,0.07573,0.09332
2003,2nd Quintile,Agree,0.29164,1413,3845,0.27727,0.30601
2003,2nd Quintile,Disagree,0.35854,1764,3845,0.34338,0.37370
2003,2nd Quintile,Strongly disagree,0.05564,255,3845,0.04840,0.06289
2003,3rd Quintile,Strongly agree,0.07243,352,4109,0.06450,0.08036
2003,3rd Quintile,Agree,0.28041,1425,4109,0.26668,0.29415
2003,3rd Quintile,Disagree,0.39156,1985,4109,0.37664,0.40649
2003,3rd Quintile,Strongly disagree,0.07079,347,4109,0.06295,0.07864
2003,4th Quintile,Strongly agree,0.06827,319,4403,0.06081,0.07572
2003,4th Quintile,Agree,0.28442,1473,4403,0.27109,0.29775
2003,4th Quintile,Disagree,0.40889,2164,4403,0.39437,0.42342
2003,4th Quintile,Strongly disagree,0.09344,447,4403,0.08484,0.10204
2003,5th Quintile,Strongly agree,0.04286,288,6295,0.03785,0.04786
2003,5th Quintile,Agree,0.26511,1750,6295,0.25420,0.27601
2003,5th Quintile,Disagree,0.47613,3475,6295,0.46379,0.48847
2003,5th Quintile,Strongly disagree,0.10534,782,6295,0.09775,0.11292
2008,1st Quintile,Strongly agree,0.09395,344,2994,0.08350,0.10441
2008,1st Quintile,Agree,0.29699,1136,2994,0.28062,0.31336
2008,1st Quintile,Disagree,0.34244,1286,2994,0.32544,0.35944
2008,1st Quintile,Strongly disagree,0.05880,228,2994,0.05038,0.06723
2008,2nd Quintile,Strongly agree,0.09138,373,3344,0.08161,0.10115
2008,2nd Quintile,Agree,0.29026,1190,3344,0.27487,0.30564
2008,2nd Quintile,Disagree,0.35764,1507,3344,0.34139,0.37389
2008,2nd Quintile,Strongly disagree,0.06833,274,3344,0.05977,0.07688
2008,3rd Quintile,Strongly agree,0.06132,257,3758,0.05365,0.06899
2008,3rd Quintile,Agree,0.31238,1344,3758,0.29756,0.32720
2008,3rd Quintile,Disagree,0.37879,1801,3758,0.36328,0.39430
2008,3rd Quintile,Strongly disagree,0.07497,356,3758,0.06655,0.08339
2008,4th Quintile,Strongly agree,0.05317,220,3921,0.04614,0.06019
2008,4th Quintile,Agree,0.30038,1313,3921,0.28603,0.31473
2008,4th Quintile,Disagree,0.41562,1967,3921,0.40019,0.43105
2008,4th Quintile,Strongly disagree,0.08630,421,3921,0.07751,0.09509
2008,5th Quintile,Strongly agree,0.03874,195,5213,0.03350,0.04398
2008,5th Quintile,Agree,0.24219,1349,5213,0.23056,0.25382
2008,5th Quintile,Disagree,0.48590,2903,5213,0.47233,0.49947
2008,5th Quintile,Strongly disagree,0.12416,766,5213,0.11521,0.13311
2013,1st Quintile,Strongly agree,0.09978,628,5107,0.09156,0.10800
2013,1st Quintile,Agree,0.29195,1890,5107,0.27948,0.30442
2013,1st Quintile,Disagree,0.33447,2145,5107,0.32153,0.34741
2013,1st Quintile,Strongly disagree,0.07307,444,5107,0.06593,0.08021
2013,2nd Quintile,Strongly agree,0.07279,396,5128,0.06567,0.07990
2013,2nd Quintile,Agree,0.29095,1689,5128,0.27852,0.30338
2013,2nd Quintile,Disagree,0.38831,2570,5128,0.37497,0.40165
2013,2nd Quintile,Strongly disagree,0.06807,473,5128,0.06118,0.07497
2013,3rd Quintile,Strongly agree,0.05269,295,4872,0.04642,0.05897
2013,3rd Quintile,Agree,0.27350,1480,4872,0.26099,0.28602
2013,3rd Quintile,Disagree,0.42710,2595,4872,0.41321,0.44099
2013,3rd Quintile,Strongly disagree,0.07737,502,4872,0.06987,0.08487
2013,4th Quintile,Strongly agree,0.04197,218,4851,0.03632,0.04761
2013,4th Quintile,Agree,0.26612,1360,4851,0.25368,0.27856
2013,4th Quintile,Disagree,0.46195,2730,4851,0.44792,0.47598
2013,4th Quintile,Strongly disagree,0.08670,543,4851,0.07879,0.09462
2013,5th Quintile,Strongly agree,0.02797,144,5432,0.02358,0.03235
2013,5th Quintile,Agree,0.21535,1199,5432,0.20442,0.22629
2013,5th Quintile,Disagree,0.51842,3210,5432,0.50514,0.53171
2013,5th Quintile,Strongly disagree,0.12802,879,5432,0.11914,0.13691
2018,1st Quintile,Strongly agree,0.09522,1147,6999,0.08835,0.10210
2018,1st Quintile,Agree,0.26226,2514,6999,0.25196,0.27257
2018,1st Quintile,Disagree,0.33973,2565,6999,0.32863,0.35082
2018,1st Quintile,Strongly disagree,0.08322,773,6999,0.07675,0.08969
