year,pgisced97,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Pre-primary Level,Agree,0.22985,146,589,0.19585,0.26386
2003,Pre-primary Level,Disagree,0.56294,339,589,0.52285,0.60304
2003,Pre-primary Level,Strongly disagree,0.14828,104,589,0.11956,0.17701
2003,Primary Level,Strongly agree,0.15436,43,237,0.10826,0.20045
2003,Primary Level,Agree,0.37724,96,237,0.31540,0.43908
2003,Primary Level,Disagree,0.33088,98,237,0.27084,0.39091
2003,Lower Secondary Level,Strongly agree,0.13528,363,2707,0.12239,0.14816
2003,Lower Secondary Level,Agree,0.35218,977,2707,0.33418,0.37017
2003,Lower Secondary Level,Disagree,0.41390,1137,2707,0.39534,0.43245
2003,Lower Secondary Level,Strongly disagree,0.08477,230,2707,0.07427,0.09526
2003,Upper Secondary Level,Strongly agree,0.09678,1028,11036,0.09126,0.10230
2003,Upper Secondary Level,Agree,0.36024,3988,11036,0.35129,0.36920
2003,Upper Secondary Level,Disagree,0.45373,5142,11036,0.44444,0.46302
2003,Upper Secondary Level,Strongly disagree,0.08189,878,11036,0.07677,0.08700
2003,Post-secondary Non-tertiary Level,Strongly agree,0.04241,58,1151,0.03076,0.05405
2003,Post-secondary Non-tertiary Level,Agree,0.30963,359,1151,0.28291,0.33636
2003,Post-secondary Non-tertiary Level,Disagree,0.53165,615,1151,0.50281,0.56049
2003,Post-secondary Non-tertiary Level,Strongly disagree,0.11300,119,1151,0.09470,0.13130
2003,First Stage of Tertiary Education,Strongly agree,0.07280,119,1681,0.06037,0.08522
2003,First Stage of Tertiary Education,Agree,0.34399,588,1681,0.32127,0.36671
2003,First Stage of Tertiary Education,Disagree,0.48967,828,1681,0.46577,0.51357
2003,First Stage of Tertiary Education,Strongly disagree,0.08906,146,1681,0.07544,0.10268
2003,Second Stage of Tertiary Education,Strongly agree,0.04772,164,4331,0.04137,0.05407
2003,Second Stage of Tertiary Education,Agree,0.27367,1105,4331,0.26039,0.28695
2003,Second Stage of Tertiary Education,Disagree,0.53496,2466,4331,0.52010,0.54982
2003,Second Stage of Tertiary Education,Strongly disagree,0.13739,596,4331,0.12714,0.14765
2008,Pre-primary Level,Agree,0.14794,79,347,0.11053,0.18536
2008,Pre-primary Level,Disagree,0.34531,207,347,0.29521,0.39541
