year,age_gr,pgisced97,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,Pre-primary Level,No,0.46880,310,310,0.41316,0.52444
2011,17-29 y.,Primary Level,No,0.71336,36,36,0.56355,0.86317
2011,17-29 y.,Lower Secondary Level,No,0.75752,462,462,0.71839,0.79664
2011,17-29 y.,Upper Secondary Level,Yes,0.02907,38,1352,0.02011,0.03803
2011,17-29 y.,Upper Secondary Level,No,0.89381,1314,1352,0.87738,0.91024
2011,17-29 y.,Post-secondary Non-tertiary Level,No,0.91554,209,209,0.87774,0.95333
2011,17-29 y.,First Stage of Tertiary Education,No,0.93710,49,49,0.86841,1.00578
2011,17-29 y.,Second Stage of Tertiary Education,No,0.94157,281,281,0.91410,0.96905
2011,30-45 y.,Primary Level,No,0.63572,56,56,0.50854,0.76290
2011,30-45 y.,Lower Secondary Level,No,0.67464,308,308,0.62223,0.72705
2011,30-45 y.,Upper Secondary Level,Yes,0.06141,196,2377,0.05175,0.07106
2011,30-45 y.,Upper Secondary Level,No,0.72914,2181,2377,0.71127,0.74701
2011,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.06468,33,471,0.04244,0.08691
2011,30-45 y.,Post-secondary Non-tertiary Level,No,0.70654,438,471,0.66537,0.74771
2011,30-45 y.,First Stage of Tertiary Education,No,0.76633,343,343,0.72148,0.81118
2011,30-45 y.,Second Stage of Tertiary Education,Yes,0.03733,52,1226,0.02671,0.04794
2011,30-45 y.,Second Stage of Tertiary Education,No,0.76665,1174,1226,0.74297,0.79034
2011,46-65 y.,Primary Level,No,0.61251,52,52,0.47880,0.74622
2011,46-65 y.,Lower Secondary Level,Yes,0.33274,181,536,0.29282,0.37267
2011,46-65 y.,Lower Secondary Level,No,0.62220,355,536,0.58112,0.66329
2011,46-65 y.,Upper Secondary Level,Yes,0.22417,953,4121,0.21143,0.23690
2011,46-65 y.,Upper Secondary Level,No,0.74096,3168,4121,0.72758,0.75434
2011,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.21385,75,391,0.17315,0.25454
2011,46-65 y.,Post-secondary Non-tertiary Level,No,0.70955,316,391,0.66449,0.75461
2011,46-65 y.,First Stage of Tertiary Education,Yes,0.20159,139,651,0.17074,0.23243
2011,46-65 y.,First Stage of Tertiary Education,No,0.75859,512,651,0.72569,0.79149
2011,46-65 y.,Second Stage of Tertiary Education,Yes,0.15997,339,1988,0.14385,0.17609
2011,46-65 y.,Second Stage of Tertiary Education,No,0.79362,1649,1988,0.77583,0.81142
2011,66 and older,Lower Secondary Level,Yes,0.45152,364,818,0.41740,0.48564
2011,66 and older,Lower Secondary Level,No,0.54683,454,818,0.51269,0.58096
2011,66 and older,Upper Secondary Level,Yes,0.40396,1037,2639,0.38523,0.42269
2011,66 and older,Upper Secondary Level,No,0.59551,1602,2639,0.57678,0.61424
2011,66 and older,Post-secondary Non-tertiary Level,Yes,0.49200,54,124,0.40365,0.58035
2011,66 and older,Post-secondary Non-tertiary Level,No,0.50800,70,124,0.41965,0.59635
2011,66 and older,First Stage of Tertiary Education,Yes,0.33756,140,378,0.28982,0.38529
2011,66 and older,First Stage of Tertiary Education,No,0.66155,238,378,0.61378,0.70932
2011,66 and older,Second Stage of Tertiary Education,Yes,0.33202,341,1087,0.30401,0.36002
2011,66 and older,Second Stage of Tertiary Education,No,0.66716,746,1087,0.63913,0.69519
2013,17-29 y.,Pre-primary Level,No,0.36733,255,255,0.30804,0.42661
2013,17-29 y.,Primary Level,No,0.51076,32,32,0.33479,0.68674
2013,17-29 y.,Lower Secondary Level,No,0.56407,375,375,0.51381,0.61433
2013,17-29 y.,Upper Secondary Level,No,0.75497,1091,1091,0.72943,0.78050
2013,17-29 y.,Post-secondary Non-tertiary Level,No,0.79841,160,160,0.73606,0.86077
2013,17-29 y.,First Stage of Tertiary Education,No,0.89122,44,44,0.79815,0.98428
2013,17-29 y.,Second Stage of Tertiary Education,No,0.81918,300,300,0.77555,0.86280
2013,30-45 y.,Primary Level,No,0.37528,47,47,0.23536,0.51521
2013,30-45 y.,Lower Secondary Level,No,0.47441,252,252,0.41264,0.53619
2013,30-45 y.,Upper Secondary Level,Yes,0.05299,154,1895,0.04290,0.06308
2013,30-45 y.,Upper Secondary Level,No,0.63717,1741,1895,0.61551,0.65882
2013,30-45 y.,Post-secondary Non-tertiary Level,No,0.61352,384,384,0.56475,0.66229
2013,30-45 y.,First Stage of Tertiary Education,No,0.77197,278,278,0.72256,0.82138
2013,30-45 y.,Second Stage of Tertiary Education,Yes,0.04389,63,1118,0.03187,0.05590
2013,30-45 y.,Second Stage of Tertiary Education,No,0.67279,1055,1118,0.64527,0.70030
2013,46-65 y.,Primary Level,No,0.41518,41,41,0.26247,0.56788
2013,46-65 y.,Lower Secondary Level,Yes,0.25956,155,464,0.21963,0.29949
2013,46-65 y.,Lower Secondary Level,No,0.54957,309,464,0.50425,0.59489
2013,46-65 y.,Upper Secondary Level,Yes,0.23008,926,3856,0.21680,0.24337
2013,46-65 y.,Upper Secondary Level,No,0.70258,2930,3856,0.68815,0.71701
2013,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.21005,84,406,0.17038,0.24973
2013,46-65 y.,Post-secondary Non-tertiary Level,No,0.58537,322,406,0.53739,0.63335
2013,46-65 y.,First Stage of Tertiary Education,Yes,0.17640,127,634,0.14671,0.20609
2013,46-65 y.,First Stage of Tertiary Education,No,0.75797,507,634,0.72460,0.79134
2013,46-65 y.,Second Stage of Tertiary Education,Yes,0.18141,340,1894,0.16405,0.19877
2013,46-65 y.,Second Stage of Tertiary Education,No,0.72522,1554,1894,0.70511,0.74533
2013,66 and older,Lower Secondary Level,Yes,0.46864,338,725,0.43229,0.50499
2013,66 and older,Lower Secondary Level,No,0.52131,387,725,0.48493,0.55770
2013,66 and older,Upper Secondary Level,Yes,0.40433,996,2534,0.38522,0.42344
2013,66 and older,Upper Secondary Level,No,0.59226,1538,2534,0.57312,0.61139
2013,66 and older,Post-secondary Non-tertiary Level,Yes,0.54304,52,117,0.45238,0.63369
2013,66 and older,Post-secondary Non-tertiary Level,No,0.43357,65,117,0.34338,0.52375
2013,66 and older,First Stage of Tertiary Education,Yes,0.33388,125,346,0.28412,0.38365
2013,66 and older,First Stage of Tertiary Education,No,0.66560,221,346,0.61582,0.71539
2013,66 and older,Second Stage of Tertiary Education,Yes,0.31323,359,1149,0.28640,0.34006
2013,66 and older,Second Stage of Tertiary Education,No,0.67814,790,1149,0.65111,0.70517
2015,17-29 y.,Pre-primary Level,No,0.51640,346,346,0.46367,0.56913
2015,17-29 y.,Primary Level,No,0.85186,80,80,0.77353,0.93020
2015,17-29 y.,Lower Secondary Level,No,0.83947,766,766,0.81345,0.86548
2015,17-29 y.,Upper Secondary Level,Yes,0.02655,31,1581,0.01862,0.03448
2015,17-29 y.,Upper Secondary Level,No,0.92513,1550,1581,0.91215,0.93811
2015,17-29 y.,Post-secondary Non-tertiary Level,No,0.90689,215,215,0.86796,0.94583
2015,17-29 y.,First Stage of Tertiary Education,No,0.99874,61,61,0.98978,1.00771
2015,17-29 y.,Second Stage of Tertiary Education,No,0.86643,355,355,0.83099,0.90186
2015,30-45 y.,Primary Level,No,0.75117,145,145,0.68055,0.82178
2015,30-45 y.,Lower Secondary Level,Yes,0.09143,58,628,0.06887,0.11399
2015,30-45 y.,Lower Secondary Level,No,0.82924,570,628,0.79979,0.85870
2015,30-45 y.,Upper Secondary Level,Yes,0.09394,279,3216,0.08386,0.10403
2015,30-45 y.,Upper Secondary Level,No,0.88002,2937,3216,0.86879,0.89125
2015,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.05421,60,906,0.03946,0.06896
2015,30-45 y.,Post-secondary Non-tertiary Level,No,0.91401,846,906,0.89574,0.93227
2015,30-45 y.,First Stage of Tertiary Education,No,0.93857,358,358,0.91367,0.96348
2015,30-45 y.,Second Stage of Tertiary Education,Yes,0.03500,78,1997,0.02694,0.04306
2015,30-45 y.,Second Stage of Tertiary Education,No,0.89542,1919,1997,0.88200,0.90885
2015,46-65 y.,Primary Level,Yes,0.36688,36,129,0.28339,0.45038
2015,46-65 y.,Primary Level,No,0.59254,93,129,0.50741,0.67766
2015,46-65 y.,Lower Secondary Level,Yes,0.28358,169,611,0.24781,0.31934
2015,46-65 y.,Lower Secondary Level,No,0.70104,442,611,0.66471,0.73737
2015,46-65 y.,Upper Secondary Level,Yes,0.23667,1013,4327,0.22401,0.24934
2015,46-65 y.,Upper Secondary Level,No,0.75640,3314,4327,0.74361,0.76919
2015,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.20897,133,693,0.17868,0.23926
2015,46-65 y.,Post-secondary Non-tertiary Level,No,0.77242,560,693,0.74118,0.80366
2015,46-65 y.,First Stage of Tertiary Education,Yes,0.17962,138,739,0.15192,0.20731
2015,46-65 y.,First Stage of Tertiary Education,No,0.81937,601,739,0.79162,0.84713
2015,46-65 y.,Second Stage of Tertiary Education,Yes,0.18438,396,2333,0.16864,0.20012
2015,46-65 y.,Second Stage of Tertiary Education,No,0.80897,1937,2333,0.79302,0.82493
2015,66 and older,Lower Secondary Level,Yes,0.47602,314,647,0.43751,0.51453
2015,66 and older,Lower Secondary Level,No,0.52355,333,647,0.48503,0.56206
2015,66 and older,Upper Secondary Level,Yes,0.40162,985,2523,0.38249,0.42076
2015,66 and older,Upper Secondary Level,No,0.59813,1538,2523,0.57900,0.61727
2015,66 and older,Post-secondary Non-tertiary Level,Yes,0.50248,60,135,0.41782,0.58714
2015,66 and older,Post-secondary Non-tertiary Level,No,0.49752,75,135,0.41286,0.58218
2015,66 and older,First Stage of Tertiary Education,Yes,0.37778,130,340,0.32617,0.42939
2015,66 and older,First Stage of Tertiary Education,No,0.62222,210,340,0.57061,0.67383
2015,66 and older,Second Stage of Tertiary Education,Yes,0.37014,405,1178,0.34256,0.39773
2015,66 and older,Second Stage of Tertiary Education,No,0.62722,773,1178,0.59959,0.65484
