year,pgisced97,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1984,-5,,,,,,,,,,,,
1984,-1,7.080479498401753,6.70441299829136,7.456545998512146,5.0,8.0,10.0,0.0,10.0,8.0,6.0,10.0,61.0
1984,in school,8.410388386649073,8.218151896823912,8.602624876474234,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0,86.0
1984,inadequately,6.352868825964823,6.261334382505016,6.44440326942463,5.0,7.0,9.0,0.0,10.0,7.0,7.0,8.0,977.0
1984,general elemantary,6.277084624859219,6.230083356039889,6.324085893678549,5.0,7.0,9.0,0.0,10.0,7.0,7.0,8.0,3303.0
1984,middle vocational,6.924093662303776,6.890853245411465,6.957334079196087,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,5679.0
1984,vocational + Abi,7.3403909741856195,7.207623122930928,7.4731588254403105,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,309.0
1984,higher vocational,6.802675055278305,6.706384160207421,6.89896595034919,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,658.0
1984,higher education,7.436778433136645,7.357413792750744,7.516143073522546,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,789.0
1985,-5,,,,,,,,,,,,
1985,-1,6.9939538242358585,6.715454754058748,7.272452894412969,5.0,8.0,10.0,0.0,10.0,8.0,7.0,10.0,107.0
1985,in school,8.1299025150637,7.9538085192111305,8.30599651091627,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,89.0
1985,inadequately,6.324818892061679,6.229051712190575,6.420586071932783,5.0,7.0,9.0,0.0,10.0,7.0,7.0,8.0,812.0
1985,general elemantary,6.3960378690581585,6.350582391676477,6.44149334643984,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2908.0
1985,middle vocational,6.813051700227833,6.780350454371071,6.845752946084595,5.0,7.0,9.0,0.0,10.0,7.0,7.0,7.0,5149.0
1985,vocational + Abi,6.869144586284904,6.723857616538834,7.014431556030973,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,270.0
1985,higher vocational,6.680692451064322,6.586473805491154,6.774911096637491,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,617.0
1985,higher education,7.3632477411323425,7.291538286541337,7.434957195723348,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,754.0
1986,-5,,,,,,,,,,,,
1986,-1,7.387156258286965,7.149069910745482,7.625242605828449,6.0,8.0,9.0,1.5,10.0,8.0,7.0,9.0,112.0
1986,in school,8.113087749198359,7.940734959588436,8.285440538808281,7.0,8.0,10.0,3.0,10.0,8.0,7.0,8.0,94.0
1986,inadequately,6.114783807745909,6.013299464584939,6.216268150906879,4.0,7.0,8.0,0.0,10.0,7.0,7.0,8.0,754.0
1986,general elemantary,6.4049967843194455,6.358751440733834,6.451242127905057,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2757.0
1986,middle vocational,6.7533446501600185,6.7204951241469795,6.7861941761730575,5.0,7.0,9.0,0.0,10.0,7.0,7.0,7.0,4974.0
1986,vocational + Abi,7.015612553636363,6.885096517401316,7.14612858987141,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,274.0
1986,higher vocational,6.70786238123959,6.614951168168489,6.80077359431069,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,581.0
1986,higher education,7.205971361311835,7.12978248108711,7.282160241536559,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,748.0
1987,-5,,,,,,,,,,,,
1987,-1,6.782732883010374,6.560240434655018,7.005225331365731,5.0,8.0,9.0,0.0,10.0,8.0,8.0,10.0,123.0
1987,in school,7.775080215400878,7.596372006989098,7.953788423812657,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,109.0
