year,bula_h,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,kein Migrationshintergrund,333,6.964610376982609,6.828705121715279,7.100515632249939,6.574229328036079,9.02984668680305,8.935031610955576,10.0,8.0,8.0,8.0,9.0
1984,Schleswig-Holstein,direkter Migrationshintergrund,40,7.907476228105217,7.5482973166186556,8.26665513959178,2.803445747158003,7.58786025278349,8.457429400897334,10.0,10.0,9.0,8.0,11.0
1984,Schleswig-Holstein,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,Hamburg,kein Migrationshintergrund,214,6.541435689547975,6.3578540883767545,6.725017290719196,10.0,8.500855585030562,7.908279036403799,13.1375814453943,4.770697591009498,7.0,6.0,7.0
1984,Hamburg,direkter Migrationshintergrund,87,6.287115430863745,5.998025201249551,6.576205660477938,9.889789020243157,5.042548911782786,3.541329874845527,19.412477738339604,-5.981358843250918,7.0,6.0,9.0
1984,Hamburg,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,Niedersachsen,kein Migrationshintergrund,1000,6.707002862240556,6.625789585767136,6.7882161387139766,3.156138261537845,9.0,5.200381613287721,8.0,8.266746640912535,7.0,7.0,7.0
1984,Niedersachsen,direkter Migrationshintergrund,192,7.0790935124471135,6.8939468868125875,7.2642401380816395,4.239355847766921,6.700549677960234,5.8296845762038885,10.0,7.0,7.0,6.0,7.0
1984,Niedersachsen,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,Bremen,kein Migrationshintergrund,98,6.154115782334614,5.837572734900619,6.470658829768609,7.389488943775918,2.9272675924439735,2.654007010060917,14.492711844348419,-4.449215890511583,7.0,6.0,8.0
1984,Bremen,direkter Migrationshintergrund,34,6.355351332442325,5.825500950482495,6.885201714402155,7.440434789913132,7.069966512770725,1.3785147959174682,16.53331478090663,-7.714365195076027,7.0,4.0,9.0
1984,Bremen,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,Nordrhein-Westfalen,kein Migrationshintergrund,2223,6.880001850296633,6.826281705852491,6.933721994740775,8.757105387788362,5.0,5.465717127374858,13.694187778408619,0.5286347367546016,8.0,8.0,9.0
1984,Nordrhein-Westfalen,direkter Migrationshintergrund,919,7.268175192602334,7.188811523817389,7.34753886138728,7.109381769169225,3.792568510870706,9.083964855953065,10.0,9.0,8.0,8.0,8.0
1984,Nordrhein-Westfalen,indirekter Migrationshintergrund,32,8.47610831337089,8.103663005887519,8.848553620854261,7.15611004762824,7.779712460063861,8.01025617721171,8.0,7.0,10.0,10.0,12.0
1984,Hessen,kein Migrationshintergrund,744,6.794504038681542,6.705041615364198,6.883966461998886,4.458548681248181,7.526970624884298,9.599846945872988,9.0,6.0,7.0,6.0,7.0
1984,Hessen,direkter Migrationshintergrund,462,6.692471895006102,6.5538636536078805,6.831080136404324,9.925196678480741,5.0,5.0,17.312991696201856,-2.3877950177211122,7.0,6.0,7.0
1984,Hessen,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,"Rheinland-Pfalz,Saarland",kein Migrationshintergrund,682,6.686733782414835,6.587452547816613,6.7860150170130575,2.330274769021816,7.586625551293483,8.865499884536257,10.0,10.0,7.0,7.0,7.0
1984,"Rheinland-Pfalz,Saarland",direkter Migrationshintergrund,145,7.357705744953321,7.15210194292342,7.5633095469832226,5.071753088709076,2.5942289806196515,8.357228177547398,5.0,10.0,8.0,7.0,9.0
1984,"Rheinland-Pfalz,Saarland",indirekter Migrationshintergrund,,,,,,,,,,,,
1984,Baden-Württemberg,kein Migrationshintergrund,1316,6.815628893885206,6.745957141415816,6.8853006463545965,7.348414155622121,9.23161530812777,5.0,10.871035389055304,1.4773787665668179,7.0,6.0,7.0
1984,Baden-Württemberg,direkter Migrationshintergrund,854,6.947486710009873,6.856104890743538,7.038868529276208,9.926056194020381,7.0,9.41583399840772,10.691389487439373,2.0,8.0,8.0,9.0
1984,Baden-Württemberg,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,Bayern,kein Migrationshintergrund,1577,6.683642553131063,6.618355051203363,6.7489300550587625,5.8805220044297855,7.255525764461139,6.868903929566409,5.0,8.0,7.0,7.0,7.0
1984,Bayern,direkter Migrationshintergrund,438,6.860212461885513,6.745361369202847,6.9750635545681785,9.023358981947348,7.52335026568935,6.482677142097641,12.83438174172191,2.67165438232308,7.0,6.0,8.0
1984,Bayern,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,Berlin,kein Migrationshintergrund,284,6.270193893620866,6.110850336286997,6.429537450954736,6.406674128258627,8.842664686538692,4.050484925365572,9.94095793259821,0.5162011210259894,7.0,7.0,8.0
