year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,West,,,,,,,,,,,,
1984,Direct migration background,West,,,,,,,,,,,,
1984,Indirect migration background,West,,,,,,,,,,,,
1985,No migration background,West,,,,,,,,,,,,
1985,Direct migration background,West,,,,,,,,,,,,
1985,Indirect migration background,West,,,,,,,,,,,,
1986,No migration background,West,,,,,,,,,,,,
1986,Direct migration background,West,,,,,,,,,,,,
1986,Indirect migration background,West,,,,,,,,,,,,
1987,No migration background,West,,,,,,,,,,,,
1987,Direct migration background,West,,,,,,,,,,,,
1987,Indirect migration background,West,,,,,,,,,,,,
1988,No migration background,West,,,,,,,,,,,,
1988,Direct migration background,West,,,,,,,,,,,,
1988,Indirect migration background,West,,,,,,,,,,,,
1989,No migration background,West,,,,,,,,,,,,
1989,Direct migration background,West,,,,,,,,,,,,
1989,Indirect migration background,West,,,,,,,,,,,,
1990,No migration background,West,,,,,,,,,,,,
1990,No migration background,East,,,,,,,,,,,,
1990,Direct migration background,West,,,,,,,,,,,,
1990,Direct migration background,East,,,,,,,,,,,,
1990,Indirect migration background,West,,,,,,,,,,,,
1990,Indirect migration background,East,,,,,,,,,,,,
1991,No migration background,West,6604,0.55072,0.50818,0.59325,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,No migration background,East,3985,0.44488,0.39766,0.49210,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,Direct migration background,West,2481,0.31167,0.26150,0.36184,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,Direct migration background,East,141,0.31867,0.10218,0.53516,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,Indirect migration background,West,336,2.17595,1.83086,2.52104,0.00000,0.00000,3.00000,0.0,7.50000,,,
1991,Indirect migration background,East,,,,,,,,,,,,
1992,No migration background,West,6518,0.55968,0.51722,0.60214,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,No migration background,East,3807,0.59443,0.53522,0.65365,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Direct migration background,West,2398,0.33619,0.28372,0.38866,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Direct migration background,East,144,0.24944,0.06832,0.43057,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Indirect migration background,West,389,2.40449,2.06303,2.74594,0.00000,0.00000,6.00000,0.0,10.0,,,
1992,Indirect migration background,East,,,,,,,,,,,,
1993,No migration background,West,6454,0.52005,0.47894,0.56115,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,No migration background,East,3655,0.55280,0.49477,0.61082,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Direct migration background,West,2336,0.28419,0.23611,0.33227,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Direct migration background,East,135,0.07381,0.01615,0.13147,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Indirect migration background,West,444,2.53550,2.22199,2.84900,0.00000,0.00000,6.00000,0.0,12.0,,,
1993,Indirect migration background,East,,,,,,,,,,,,
1994,No migration background,West,6387,0.50791,0.46757,0.54826,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1994,No migration background,East,3597,0.49907,0.44693,0.55122,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1994,Direct migration background,West,2212,0.28266,0.23172,0.33360,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1994,Direct migration background,East,143,0.08937,0.03250,0.14625,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1994,Indirect migration background,West,468,2.49195,2.19199,2.79191,0.00000,1.00000,6.00000,0.0,11.0,,,
1994,Indirect migration background,East,,,,,,,,,,,,
1995,No migration background,West,6423,0.47597,0.43749,0.51444,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,No migration background,East,3511,0.54659,0.48807,0.60510,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,Direct migration background,West,2618,0.51789,0.45280,0.58298,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,Direct migration background,East,143,0.17614,0.06357,0.28870,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,Indirect migration background,West,479,2.40046,2.10015,2.70077,0.00000,0.00000,6.00000,0.0,12.0,,,
1995,Indirect migration background,East,,,,,,,,,,,,
1996,No migration background,West,6363,0.50341,0.46475,0.54207,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1996,No migration background,East,3508,0.58591,0.52431,0.64751,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1996,Direct migration background,West,2449,0.45433,0.39332,0.51534,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1996,Direct migration background,East,140,0.09225,0.00884,0.17565,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1996,Indirect migration background,West,515,2.00159,1.73379,2.26940,0.00000,0.00000,3.00000,0.0,7.50000,,,
1996,Indirect migration background,East,,,,,,,,,,,,
1997,No migration background,West,6274,0.51502,0.47364,0.55641,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1997,No migration background,East,3447,0.54389,0.48485,0.60293,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1997,Direct migration background,West,2333,0.39529,0.33502,0.45556,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1997,Direct migration background,East,130,0.12121,0.00666,0.23575,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1997,Indirect migration background,West,532,1.87872,1.63574,2.12171,0.00000,0.00000,3.00000,0.0,7.50000,,,
1997,Indirect migration background,East,,,,,,,,,,,,
1998,No migration background,West,7494,0.46751,0.43153,0.50349,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1998,No migration background,East,3706,0.40439,0.35497,0.45382,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1998,Direct migration background,West,2276,0.33907,0.28113,0.39700,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1998,Direct migration background,East,118,0.09303,0.03096,0.15509,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1998,Indirect migration background,West,565,1.81129,1.55921,2.06337,0.00000,0.00000,2.00000,0.0,5.00000,,,
1998,Indirect migration background,East,,,,,,,,,,,,
1999,No migration background,West,7183,0.51201,0.47320,0.55082,0.00000,0.00000,0.00000,0.00000,0.00000,,,
