year,age_gr,plb0218_v1,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2005,30-45 y.,"No, never",0.4155908639523337,25520,0.40954431977131356,0.4216374081333538
2005,30-45 y.,"Yes, less frequently",0.1906653426017875,25520,0.18584569056744718,0.1954849946361278
2005,30-45 y.,"Yes, every 2 weeks",0.1643495531281033,25520,0.15980268535222344,0.16889642090398313
2005,30-45 y.,"Yes, every week",0.1464746772591857,25520,0.14213652074707736,0.15081283377129404
2005,30-45 y.,"Yes, every 3-4 weeks",0.08291956305858987,25520,0.07953620506166471,0.08630292105551503
2005,46-65 y.,"No, never",0.34977300866694183,25520,0.34392185667881525,0.3556241606550684
2005,46-65 y.,"Yes, less frequently",0.26805612876599255,25520,0.26262152986904136,0.27349072766294374
2005,46-65 y.,"Yes, every 2 weeks",0.14795707800247626,25520,0.14360081245135528,0.15231334355359724
2005,46-65 y.,"Yes, every week",0.13165497317375155,25520,0.1275065740728489,0.1358033722746542
2005,46-65 y.,"Yes, every 3-4 weeks",0.1025588113908378,25520,0.09883656408086097,0.10628105870081464
2005,66 and older,"No, never",0.38121047877145436,25520,0.37525153034535813,0.3871694271975506
2005,66 and older,"Yes, less frequently",0.27168021680216803,25520,0.266222565339013,0.27713786826532305
2005,66 and older,"Yes, every week",0.14317976513098465,25520,0.13888240830472032,0.147477121957249
2005,66 and older,"Yes, every 2 weeks",0.12037037037037036,25520,0.11637804931102877,0.12436269142971196
2005,66 and older,"Yes, every 3-4 weeks",0.08355916892502259,25520,0.08016397169808107,0.08695436615196411
2005,,"No, never",0.417910447761194,25520,0.4118590980358637,0.42396179748652435
2005,,"Yes, every week",0.26119402985074625,25520,0.2558043551035256,0.2665837045979669
2005,,"Yes, less frequently",0.1791044776119403,25520,0.17439998380235355,0.18380897142152702
2005,,"Yes, every 3-4 weeks",0.07462686567164178,25520,0.07140266710517215,0.07785106423811142
2005,,"Yes, every 2 weeks",0.06716417910447761,25520,0.06409312689886154,0.07023523131009368
2007,30-45 y.,"No, never",0.4,25385,0.39397338971604484,0.4060266102839552
2007,30-45 y.,"Yes, less frequently",0.18814432989690721,25385,0.18333646263595121,0.19295219715786321
2007,30-45 y.,"Yes, every 2 weeks",0.17268041237113402,25385,0.16803070437930623,0.1773301203629618
2007,30-45 y.,"Yes, every week",0.15206185567010308,25385,0.14764452697286223,0.15647918436734393
2007,30-45 y.,"Yes, every 3-4 weeks",0.08711340206185567,25385,0.08364428950887365,0.09058251461483768
2007,46-65 y.,"No, never",0.3395585738539898,25385,0.3337329560187341,0.3453841916892455
2007,46-65 y.,"Yes, less frequently",0.25891341256366723,25385,0.25352477171995613,0.26430205340737833
2007,46-65 y.,"Yes, every 2 weeks",0.15980475382003395,25385,0.1552970803926182,0.1643124272474497
2007,46-65 y.,"Yes, every week",0.13603565365025466,25385,0.13181828299698764,0.14025302430352168
2007,46-65 y.,"Yes, every 3-4 weeks",0.10568760611205433,25385,0.10190558331159151,0.10946962891251714
2007,66 and older,"No, never",0.36846633684663366,25385,0.3625321031076814,0.3744005705855859
2007,66 and older,"Yes, less frequently",0.2600559260055926,25385,0.2546595734788538,0.26545227853233133
2007,66 and older,"Yes, every week",0.15186061518606153,25385,0.14744568662692636,0.1562755437451967
2007,66 and older,"Yes, every 2 weeks",0.12669391266939126,25385,0.12260197880835388,0.13078584653042863
2007,66 and older,"Yes, every 3-4 weeks",0.09292320929232092,25385,0.08935170139134818,0.09649471719329367
2007,,"No, never",0.36,25385,0.3540951519702801,0.3659048480297199
2007,,"Yes, every week",0.26857142857142857,25385,0.2631190832657566,0.27402377387710053
2007,,"Yes, less frequently",0.22857142857142856,25385,0.22340576261375272,0.2337370945291044
2007,,"Yes, every 2 weeks",0.07428571428571429,25385,0.07105975692910625,0.07751167164232232
2007,,"Yes, every 3-4 weeks",0.06857142857142857,25385,0.06546247766578515,0.071680379477072
2009,30-45 y.,"No, never",0.40107591153616257,21983,0.3945968549749059,0.40755496809741926
2009,30-45 y.,"Yes, less frequently",0.20561864913329347,21983,0.20027597898323257,0.21096131928335438
2009,30-45 y.,"Yes, every 2 weeks",0.16317991631799164,21983,0.15829494529593532,0.16806488734004796
2009,30-45 y.,"Yes, every week",0.14943215780035865,21983,0.14471924825095245,0.15414506734976485
2009,30-45 y.,"Yes, every 3-4 weeks",0.08069336521219367,21983,0.07709287443809258,0.08429385598629476
2009,46-65 y.,"No, never",0.3494996150885296,21983,0.3431964349175851,0.3558027952594741
2009,46-65 y.,"Yes, less frequently",0.2661021298434693,21983,0.2602602236315751,0.27194403605536355
2009,46-65 y.,"Yes, every 2 weeks",0.14575314344367463,21983,0.14108855586950048,0.15041773101784878
2009,46-65 y.,"Yes, every week",0.14164742109314857,21983,0.1370379639065896,0.14625687827970754
2009,46-65 y.,"Yes, every 3-4 weeks",0.09699769053117784,21983,0.09308534036019561,0.10091004070216006
2009,66 and older,"No, never",0.35691537761601455,21983,0.3505820889436959,0.3632486662883332
2009,66 and older,"Yes, less frequently",0.2590991810737034,21983,0.2533072198058404,0.26489114234156635
2009,66 and older,"Yes, every week",0.15991810737033668,21983,0.15507279005358066,0.1647634246870927
2009,66 and older,"Yes, every 2 weeks",0.13603275705186532,21983,0.13150082927769827,0.14056468482603238
2009,66 and older,"Yes, every 3-4 weeks",0.08803457688808007,21983,0.08428891632647247,0.09178023744968768
2009,,"No, never",0.3409090909090909,21983,0.33464288670847475,0.347175295109707
2009,,"Yes, less frequently",0.2818181818181818,21983,0.27587095778450293,0.28776540585186067
2009,,"Yes, every week",0.25,21983,0.2442758207182814,0.2557241792817186
2009,,"Yes, every 2 weeks",0.07727272727272727,21983,0.07374282737047338,0.08080262717498116
2009,,"Yes, every 3-4 weeks",0.05,21983,0.047118892943014516,0.05288110705698549
2011,30-45 y.,"No, never",0.3930304367004852,41903,0.38835383846203997,0.39770703493893045
2011,30-45 y.,"Yes, every 2 weeks",0.1901191001323335,41903,0.18636196369601277,0.19387623656865421
2011,30-45 y.,"Yes, less frequently",0.18438464931627702,41903,0.18067153269920844,0.1880977659333456
2011,30-45 y.,"Yes, every week",0.14909572121746803,41903,0.14568531228818915,0.1525061301467469
2011,30-45 y.,"Yes, every 3-4 weeks",0.08337009263343625,41903,0.08072320401517134,0.08601698125170117
2011,46-65 y.,"No, never",0.36999092205939565,41903,0.3653681503070951,0.37461369381169624
2011,46-65 y.,"Yes, less frequently",0.2383607832965893,41903,0.23428110832908847,0.24244045826409014
2011,46-65 y.,"Yes, every 2 weeks",0.15912333030735312,41903,0.15562092345247666,0.16262573716222958
2011,46-65 y.,"Yes, every week",0.13253793282323953,41903,0.1292913322900121,0.13578453335646695
2011,46-65 y.,"Yes, every 3-4 weeks",0.09998703151342238,41903,0.09711473193802815,0.1028593310888166
2011,66 and older,"No, never",0.38117827084927314,41903,0.37652797741072996,0.3858285642878163
2011,66 and older,"Yes, less frequently",0.23167559296097934,41903,0.22763592221558923,0.23571526370636944
2011,66 and older,"Yes, every week",0.15592960979342005,41903,0.15245595112070795,0.15940326846613215
2011,66 and older,"Yes, every 2 weeks",0.14384085692425402,41903,0.14048075931819662,0.14720095453031143
2011,66 and older,"Yes, every 3-4 weeks",0.08737566947207345,41903,0.08467186804773247,0.09007947089641444
2011,,"No, never",0.35454545454545455,41903,0.3499650661509627,0.3591258429399464
2011,,"Yes, every week",0.23636363636363636,41903,0.2322957656203221,0.24043150710695063
2011,,"Yes, less frequently",0.2318181818181818,41903,0.22777764310269993,0.2358587205336637
2011,,"Yes, every 3-4 weeks",0.09545454545454546,41903,0.09264104481866986,0.09826804609042106
2011,,"Yes, every 2 weeks",0.08181818181818182,41903,0.0791938256877158,0.08444253794864784
2013,30-45 y.,"No, never",0.43194980694980695,44486,0.42734666475716254,0.43655294914245135
2013,30-45 y.,"Yes, every 2 weeks",0.1640926640926641,44486,0.1606510034624151,0.1675343247229131
2013,30-45 y.,"Yes, less frequently",0.1640926640926641,44486,0.1606510034624151,0.1675343247229131
2013,30-45 y.,"Yes, every week",0.15154440154440155,44486,0.1482122181105519,0.15487658497825119
2013,30-45 y.,"Yes, every 3-4 weeks",0.08832046332046332,44486,0.08568354811001913,0.09095737853090752
2013,46-65 y.,"No, never",0.3747686613201727,44486,0.3702703822486315,0.37926694039171394
2013,46-65 y.,"Yes, less frequently",0.2390499691548427,44486,0.23508657916573447,0.24301335914395092
2013,46-65 y.,"Yes, every 2 weeks",0.16903146206045652,44486,0.16554872684704253,0.17251419727387052
2013,46-65 y.,"Yes, every week",0.12600246761258482,44486,0.12291864761046319,0.12908628761470645
2013,46-65 y.,"Yes, every 3-4 weeks",0.09114743985194325,44486,0.08847281209459285,0.09382206760929365
2013,66 and older,"No, never",0.38306149932664973,44486,0.3785439845527622,0.38757901410053724
2013,66 and older,"Yes, less frequently",0.2537782433039054,44486,0.24973429551748258,0.2578221910903282
2013,66 and older,"Yes, every 2 weeks",0.14230136166392338,44486,0.13905485513346202,0.14554786819438473
2013,66 and older,"Yes, every week",0.13556785874607213,44486,0.1323866789607272,0.13874903853141707
2013,66 and older,"Yes, every 3-4 weeks",0.08529103695944935,44486,0.08269543820424577,0.08788663571465294
2013,,"No, never",0.39928057553956836,44486,0.3947294446945846,0.4038317063845521
2013,,"Yes, less frequently",0.26618705035971224,44486,0.2620799951566332,0.27029410556279126
2013,,"Yes, every week",0.19784172661870503,44486,0.194139752544564,0.20154370069284605
2013,,"Yes, every 2 weeks",0.08633093525179857,44486,0.08372104601804194,0.0889408244855552
2013,,"Yes, every 3-4 weeks",0.050359712230215826,44486,0.04832751629687109,0.05239190816356056
2015,30-45 y.,"No, never",0.4214132762312634,38036,0.4164508165549612,0.4263757359075656
2015,30-45 y.,"Yes, every 2 weeks",0.17687366167023555,38036,0.17303903150279956,0.18070829183767154
2015,30-45 y.,"Yes, less frequently",0.16788008565310492,38036,0.1641238640950425,0.17163630721116732
2015,30-45 y.,"Yes, every week",0.1588865096359743,38036,0.1552125915955343,0.16256042767641432
2015,30-45 y.,"Yes, every 3-4 weeks",0.07494646680942184,38036,0.07230029726312771,0.07759263635571596
2015,46-65 y.,"No, never",0.3926328297402818,38036,0.38772513418549204,0.39754052529507156
2015,46-65 y.,"Yes, less frequently",0.22712612459684264,38036,0.22291550011621522,0.23133674907747007
2015,46-65 y.,"Yes, every 2 weeks",0.15735868273637751,38036,0.1536991521382214,0.16101821333453362
2015,46-65 y.,"Yes, every week",0.12663384824308266,38036,0.12329165364801054,0.12997604283815478
2015,46-65 y.,"Yes, every 3-4 weeks",0.09624851468341537,38036,0.09328450115106243,0.09921252821576831
2015,66 and older,"No, never",0.3869100623330365,38036,0.38201536594279434,0.39180475872327863
2015,66 and older,"Yes, less frequently",0.25274562184624516,38036,0.24837810381363026,0.25711313987886003
2015,66 and older,"Yes, every 2 weeks",0.14766993173048382,38036,0.14410452899081436,0.15123533447015328
2015,66 and older,"Yes, every week",0.13253190857821312,38036,0.12912433193677722,0.13593948521964902
2015,66 and older,"Yes, every 3-4 weeks",0.08014247551202137,38036,0.07741380994097063,0.08287114108307211
2015,,"No, never",0.4434250764525994,38036,0.4384324325145603,0.44841772039063843
2015,,"Yes, less frequently",0.2415902140672783,38036,0.2372884133723076,0.24589201476224898
2015,,"Yes, every week",0.17737003058103976,38036,0.17353118152350938,0.18120887963857013
2015,,"Yes, every 2 weeks",0.07033639143730887,38036,0.06776651874743692,0.07290626412718082
2015,,"Yes, every 3-4 weeks",0.0672782874617737,38036,0.06476077192530197,0.06979580299824542
2017,30-45 y.,"No, never",0.44611340593315807,45410,0.44154133052754463,0.4506854813387715
2017,30-45 y.,"Yes, every week",0.16485167104769058,45410,0.16143888702006057,0.1682644550753206
2017,30-45 y.,"Yes, every 2 weeks",0.1629740893728877,45410,0.1595769837281821,0.16637119501759332
2017,30-45 y.,"Yes, less frequently",0.13593691325572663,45410,0.13278465530661213,0.13908917120484113
2017,30-45 y.,"Yes, every 3-4 weeks",0.09012392039053699,45410,0.08749006769781227,0.0927577730832617
2017,46-65 y.,"No, never",0.41869158878504675,45410,0.4141539414241256,0.4232292361459679
2017,46-65 y.,"Yes, less frequently",0.2032285471537808,45410,0.19952737267016712,0.20692972163739448
2017,46-65 y.,"Yes, every 2 weeks",0.16057774001699235,45410,0.15720087864702564,0.16395460138695905
2017,46-65 y.,"Yes, every week",0.12166525063721326,45410,0.11865852617838181,0.1246719750960447
2017,46-65 y.,"Yes, every 3-4 weeks",0.09583687340696687,45410,0.09312936362302324,0.0985443831909105
2017,66 and older,"No, never",0.4213627049180328,45410,0.41682107671640345,0.42590433311966214
2017,66 and older,"Yes, less frequently",0.20632684426229508,45410,0.20260482142055247,0.2100488671040377
2017,66 and older,"Yes, every 2 weeks",0.13972848360655737,45410,0.1365395860687324,0.14291738114438235
2017,66 and older,"Yes, every week",0.13191598360655737,45410,0.12880347966304803,0.13502848755006672
2017,66 and older,"Yes, every 3-4 weeks",0.10066598360655737,45410,0.0978985181971472,0.10343344901596754
2017,,"No, never",0.49,45410,0.4854020584251873,0.4945979415748127
2017,,"Yes, less frequently",0.215,45410,0.2112213699090203,0.2187786300909797
2017,,"Yes, every week",0.17,45410,0.16654503360697656,0.17345496639302346
