syear,sampreg,plb0218_v1,proportion,n,lower_confidence,upper_confidence
2005,West,1.0,0.3032743827700928,20698,0.29701198523121125,0.3095367803089743
2005,West,5.0,0.1962003151812292,20698,0.19079008620354568,0.20161054415891275
2005,West,2.0,0.10926282612502189,20698,0.10501268957413028,0.1135129626759135
2005,West,3.0,0.09875678515146209,20698,0.09469238596275097,0.10282118434017322
2005,East,1.0,0.07109087725442129,20698,0.06758993110359529,0.07459182340524728
2005,West,4.0,0.06776396427946069,20698,0.06433980289076377,0.0711881256681576
2005,East,5.0,0.05857117842759587,20698,0.05537207997308841,0.06177027688210333
2005,East,3.0,0.04044825774820522,20698,0.03776429805737366,0.04313221743903678
2005,East,2.0,0.030992820872001402,20698,0.02863187554315044,0.03335376620085237
2005,East,4.0,0.023638592190509542,20698,0.021568889393003856,0.025708294988015228
2007,West,1.0,0.29165214360404323,20850,0.28548251643926703,0.29782177076881944
2007,West,5.0,0.18726036946671315,20850,0.18196493377544162,0.19255580515798468
2007,West,2.0,0.11406413384454514,20850,0.10974915434045747,0.11837911334863281
2007,West,3.0,0.10421749738584873,20850,0.1000701095526929,0.10836488521900457
2007,West,4.0,0.07380620425235274,20850,0.07025724992080991,0.07735515858389556
2007,East,1.0,0.07014639247124434,20850,0.06667971847933624,0.07361306646315244
2007,East,5.0,0.05968978738236319,20850,0.056473990320012386,0.06290558444471399
2007,East,3.0,0.04304635761589404,20850,0.0402913887433107,0.04580132648847737
2007,East,2.0,0.033112582781456956,20850,0.030683806436279392,0.03554135912663452
2007,East,4.0,0.023004531195538514,20850,0.02096957057173443,0.025039491819342598
2009,West,1.0,0.28755154133123895,18254,0.28098537887184455,0.29411770379063334
2009,West,5.0,0.18937757706656194,18254,0.1836936220457612,0.19506153208736268
2009,West,2.0,0.11947771451011192,18254,0.11477237811525504,0.12418305090496881
2009,West,3.0,0.10347535833496957,18254,0.09905684028694567,0.10789387638299347
2009,East,1.0,0.0734341252699784,18254,0.06965001170217609,0.07721823883778071
2009,East,5.0,0.06410759866483409,18254,0.06055419321921977,0.06766100411044841
2009,West,4.0,0.06391125073630473,18254,0.06036291896890089,0.06745958250370857
2009,East,3.0,0.03946593363440016,18254,0.03664141382483711,0.042290453443963205
2009,East,2.0,0.03367366974278421,18254,0.031056787507512843,0.03629055197805558
2009,East,4.0,0.025525230708816023,18254,0.023237277250139656,0.02781318416749239
2011,West,1.0,0.30604195302695275,28898,0.3007284703572972,0.3113554356966083
2011,West,5.0,0.1777326241558597,28898,0.17332492154994367,0.18214032676177572
2011,West,2.0,0.11689475885973824,28898,0.11319029016697324,0.12059922755250324
2011,West,3.0,0.11647642383314409,28898,0.1127777139868689,0.12017513367941929
2011,East,1.0,0.07123647881431901,28898,0.06827078729784423,0.07420217033079378
2011,West,4.0,0.07075838164106854,28898,0.06780189820680799,0.0737148650753291
2011,East,5.0,0.050618538217892785,28898,0.0480910022109641,0.05314607422482147
2011,East,3.0,0.03986135181975736,28898,0.03760573582675906,0.04211696781275567
2011,East,2.0,0.02838701966174625,28898,0.026472196238644302,0.0303018430848482
2011,East,4.0,0.021992469969521304,28898,0.020301521857755408,0.0236834180812872
2013,West,1.0,0.3119804085841335,31177,0.30683756905171417,0.31712324811655285
2013,West,5.0,0.18308951472578464,31177,0.17879654444611576,0.18738248500545351
2013,West,3.0,0.11774183153960173,31177,0.11416414614948935,0.12131951692971411
2013,West,2.0,0.10839724173487143,31177,0.10494633098633609,0.11184815248340678
2013,East,1.0,0.07443449120319649,31177,0.07152089338626012,0.07734808902013286
2013,West,4.0,0.06599213765547464,31177,0.06323625783878775,0.06874801747216153
2013,East,5.0,0.052780821034993874,31177,0.050298818491936334,0.055262823578051415
2013,East,3.0,0.03763614100663788,31177,0.03552357101813247,0.039748710995143294
2013,East,2.0,0.026422633240961526,31177,0.024642255349168148,0.028203011132754904
2013,East,4.0,0.021524779274344267,31177,0.019913825127349998,0.023135733421338536
2015,West,1.0,0.3244392126087241,27342,0.31888989198471146,0.32998853323273675
2015,West,5.0,0.1822640769079851,27342,0.17768795052313918,0.18684020329283102
2015,West,3.0,0.11895886469164868,27342,0.11512146151992615,0.12279626786337121
2015,West,2.0,0.1124190700412007,27342,0.10867481944689997,0.11616332063550144
2015,East,1.0,0.07115296579687398,27342,0.06810570562950889,0.07420022596423907
2015,West,4.0,0.06781767052514551,27342,0.0648373511992534,0.07079798985103761
2015,East,5.0,0.04741351121574783,27342,0.044894418224097926,0.04993260420739773
2015,East,3.0,0.03524949316591459,27342,0.03306362040584197,0.0374353659259872
2015,East,2.0,0.022823883330063435,27342,0.02105368419960867,0.0245940824605182
2015,East,4.0,0.017461251716696095,27342,0.015908673595928402,0.01901382983746379
2017,West,1.0,0.34501074242062546,31140,0.3397307881069035,0.35029069673434743
2017,West,5.0,0.15624253998567678,31140,0.15220975353474198,0.16027532643661158
2017,West,3.0,0.11577942229649081,31140,0.11222562407905344,0.11933322051392818
2017,West,2.0,0.11070661255669612,31140,0.10722158609617677,0.11419163901721546
2017,East,1.0,0.08098591549295775,31140,0.07795577615982803,0.08401605482608747
2017,West,4.0,0.07489854380520411,31140,0.07197487525153484,0.07782221235887338
2017,East,5.0,0.03801623299116734,31140,0.035892180821755174,0.040140285160579506
2017,East,3.0,0.03336118405347338,31140,0.03136661254713063,0.035355755559816134
2017,East,2.0,0.02375268560515636,31140,0.022061337296278134,0.02544403391403459
2017,East,4.0,0.02124612079255192,31140,0.019644449695602407,0.022847791889501434
2019,West,1.0,0.331192005710207,29565,0.3258271532837164,0.3365568581366976
2019,West,5.0,0.16274089935760172,29565,0.1585331930020943,0.16694860571310913
2019,West,2.0,0.11836783250059481,29565,0.1146854602342425,0.12205020476694711
2019,West,3.0,0.11259814418272662,29565,0.10899490648676986,0.11620138187868338
2019,East,1.0,0.0817868189388532,29565,0.07866303815118916,0.08491059972651724
2019,West,4.0,0.07131810611468,29565,0.06838450866256437,0.07425170356679561
2019,East,5.0,0.043480847014037594,29565,0.04115616817262118,0.045805525855454006
2019,East,3.0,0.034677611230073756,29565,0.03259202617612197,0.036763196284025544
2019,East,2.0,0.0258148941232453,29565,0.024007207907016083,0.02762258033947452
2019,East,4.0,0.018022840827980013,29565,0.01650638611083678,0.019539295545123247
2021,West,1.0,0.3528409090909091,19931,0.34620674023636794,0.35947507794545025
2021,West,5.0,0.1625,19931,0.15737834150094482,0.1676216584990552
2021,West,3.0,0.11628787878787879,19931,0.11183732394540771,0.12073843363034986
2021,West,2.0,0.11221590909090909,19931,0.10783390859918912,0.11659790958262906
