year,age_gr,sex,plb0218_v1,proportion,n,lower_confidence,upper_confidence
2005,30-45 J.,weiblich,"Nein, nie",0.08896703296703297,25520,0.08547404301509699,0.09246002291896895
2005,46-65 J.,weiblich,"Nein, nie",0.08404395604395605,25520,0.08063982479613224,0.08744808729177986
2005,30-45 J.,maennlich,Seltener,0.0749010989010989,25520,0.07167146040111619,0.07813073740108162
2005,46-65 J.,maennlich,Seltener,0.06865934065934066,25520,0.06555678320810521,0.07176189811057612
2005,46-65 J.,maennlich,"Nein, nie",0.06435164835164835,25520,0.061341056356121755,0.06736224034717493
2005,30-45 J.,maennlich,"Nein, nie",0.06004395604395604,25520,0.05712918693695054,0.06295872515096154
2005,18-29 J.,weiblich,"Nein, nie",0.039384615384615386,25520,0.03699815730740319,0.04177107346182758
2005,30-45 J.,weiblich,Seltener,0.039296703296703296,25520,0.03691280108951241,0.04168060550389418
2005,46-65 J.,weiblich,Seltener,0.0370989010989011,25520,0.03477997397561807,0.03941782822218413
2005,30-45 J.,maennlich,"Ja, jede Woche",0.032703296703296705,25520,0.030521112752208566,0.03488548065438484
2005,46-65 J.,maennlich,"Ja, jede Woche",0.032703296703296705,25520,0.030521112752208566,0.03488548065438484
2005,30-45 J.,maennlich,"Ja, alle 2 Wochen",0.032,25520,0.02984062333387459,0.03415937666612541
2005,18-29 J.,maennlich,"Nein, nie",0.03191208791208791,25520,0.02975558154429207,0.03406859427988375
2005,30-45 J.,weiblich,"Ja, alle 2 Wochen",0.031032967032967033,25520,0.028905406687916326,0.03316052737801774
2005,30-45 J.,maennlich,"Ja, alle 3-4 Wochen",0.02707692307692308,25520,0.0250855407697895,0.029068305384056657
2005,46-65 J.,maennlich,"Ja, alle 2 Wochen",0.02452747252747253,25520,0.022629675960539247,0.02642526909440581
2005,30-45 J.,weiblich,"Ja, jede Woche",0.023384615384615386,25520,0.02153047491707649,0.025238755852154283
2005,46-65 J.,weiblich,"Ja, jede Woche",0.023032967032967033,25520,0.021192489018873592,0.024873445047060475
2005,46-65 J.,weiblich,"Ja, alle 2 Wochen",0.02232967032967033,25520,0.02051685690075507,0.024142483758585586
2005,18-29 J.,maennlich,Seltener,0.02136263736263736,25520,0.019588635519837444,0.02313663920543728
2005,46-65 J.,maennlich,"Ja, alle 3-4 Wochen",0.020835164835164836,25520,0.019082729058921354,0.02258760061140832
2005,18-29 J.,weiblich,"Ja, alle 2 Wochen",0.017582417582417582,25520,0.015969905064526398,0.019194930100308767
2005,30-45 J.,weiblich,"Ja, alle 3-4 Wochen",0.016615384615384615,25520,0.015047071983087516,0.018183697247681714
2005,18-29 J.,maennlich,"Ja, jede Woche",0.012747252747252748,25520,0.011370873200664378,0.014123632293841119
2005,18-29 J.,weiblich,"Ja, jede Woche",0.012307692307692308,25520,0.010954950578719105,0.01366043403666551
2005,18-29 J.,weiblich,Seltener,0.012131868131868132,25520,0.010788704065442977,0.013475032198293286
2005,46-65 J.,weiblich,"Ja, alle 3-4 Wochen",0.011692307692307693,25520,0.010373407468466295,0.013011207916149091
2005,18-29 J.,maennlich,"Ja, alle 2 Wochen",0.011076923076923076,25520,0.009792800262509787,0.012361045891336365
2005,18-29 J.,maennlich,"Ja, alle 3-4 Wochen",0.008351648351648353,25520,0.007235091904777693,0.009468204798519012
2005,18-29 J.,weiblich,"Ja, alle 3-4 Wochen",0.006065934065934066,25520,0.005113262140768452,0.0070186059910996796
2005,66 und älter,maennlich,"Nein, nie",0.002901098901098901,25520,0.0022412171435915104,0.003560980658606292
2005,66 und älter,weiblich,"Nein, nie",0.002021978021978022,25520,0.0014708348387611307,0.0025731212051949134
2005,66 und älter,maennlich,"Ja, jede Woche",0.002021978021978022,25520,0.0014708348387611307,0.0025731212051949134
2005,66 und älter,maennlich,Seltener,0.0018461538461538461,25520,0.0013194719101288083,0.002372835782178884
2005,66 und älter,weiblich,"Ja, jede Woche",0.0010549450549450549,25520,0.0006566531704942881,0.0014532369393958217
2005,66 und älter,maennlich,"Ja, alle 3-4 Wochen",0.0007032967032967033,25520,0.00037803550736514993,0.0010285578992282566
2005,66 und älter,maennlich,"Ja, alle 2 Wochen",0.0005274725274725274,25520,0.00024576328912322934,0.0008091817658218255
2005,66 und älter,weiblich,"Ja, alle 2 Wochen",0.0002637362637362637,25520,6.451147091145396e-05,0.00046296105656107344
2005,66 und älter,weiblich,Seltener,0.0002637362637362637,25520,6.451147091145396e-05,0.00046296105656107344
2005,66 und älter,weiblich,"Ja, alle 3-4 Wochen",0.00017582417582417582,25520,1.3150661747884105e-05,0.00033849768990046753
2007,46-65 J.,weiblich,"Nein, nie",0.0860055768560474,25385,0.08255650242177026,0.08945465129032454
2007,30-45 J.,weiblich,"Nein, nie",0.08339142558382712,25385,0.07999031976515514,0.0867925314024991
2007,30-45 J.,maennlich,Seltener,0.06788079470198675,25385,0.06478639311844521,0.0709751962855283
2007,46-65 J.,maennlich,Seltener,0.0651795050540258,25385,0.06214290825935398,0.06821610184869761
2007,46-65 J.,maennlich,"Nein, nie",0.06326246078773091,25385,0.060267787212795014,0.06625713436266681
2007,30-45 J.,maennlich,"Nein, nie",0.05602997560125479,25385,0.05320082018246261,0.05885913102004697
2007,46-65 J.,weiblich,Seltener,0.04017079121645172,25385,0.03775522102695186,0.04258636140595158
2007,30-45 J.,weiblich,Seltener,0.038428023701638205,25385,0.03606328907154039,0.04079275833173602
2007,46-65 J.,maennlich,"Ja, jede Woche",0.03607528755663995,25385,0.03378128474668241,0.03836929036659748
2007,18-29 J.,weiblich,"Nein, nie",0.03468107354478912,25385,0.032430210015525526,0.03693193707405272
2007,30-45 J.,maennlich,"Ja, alle 2 Wochen",0.03459393516904845,25385,0.032345799674621915,0.03684207066347498
2007,18-29 J.,maennlich,"Nein, nie",0.0329383060299756,25385,0.03074274654502685,0.035133865514924346
2007,30-45 J.,weiblich,"Ja, alle 2 Wochen",0.031021261763680724,25385,0.028888441096069174,0.033154082431292274
